"","Localisation","HumanName","BrainRegion"
"35713","Postsynaptic","SPTBN1","Parietal lobe"
"35714","Postsynaptic","CAMK2B","Parietal lobe"
"35715","Postsynaptic","DLG2","Parietal lobe"
"35716","Postsynaptic","GRIN2B","Parietal lobe"
"35717","Postsynaptic","NSF","Parietal lobe"
"35718","Postsynaptic","GRIN1","Parietal lobe"
"35719","Postsynaptic","BAIAP2","Parietal lobe"
"35720","Postsynaptic","BSN","Parietal lobe"
"35721","Postsynaptic","SYN2","Parietal lobe"
"35722","Postsynaptic","SLC25A4","Parietal lobe"
"35723","Postsynaptic","NEFM","Parietal lobe"
"35724","Postsynaptic","DLG3","Parietal lobe"
"35725","Postsynaptic","HOMER1","Parietal lobe"
"35726","Postsynaptic","GLUL","Parietal lobe"
"35727","Postsynaptic","SYNGAP1","Parietal lobe"
"35728","Postsynaptic","NEFL","Parietal lobe"
"35729","Postsynaptic","SHANK1","Parietal lobe"
"35730","Postsynaptic","CNP","Parietal lobe"
"35731","Postsynaptic","CIT","Parietal lobe"
"35732","Postsynaptic","PLEC","Parietal lobe"
"35733","Postsynaptic","SYN1","Parietal lobe"
"35734","Postsynaptic","GRIA1","Parietal lobe"
"35735","Postsynaptic","HSPA8","Parietal lobe"
"35736","Postsynaptic","GNB1","Parietal lobe"
"35737","Postsynaptic","DLGAP1","Parietal lobe"
"35738","Postsynaptic","PRKCG","Parietal lobe"
"35739","Postsynaptic","MAP1A","Parietal lobe"
"35740","Postsynaptic","GLUD1","Parietal lobe"
"35741","Postsynaptic","ALDOA","Parietal lobe"
"35742","Postsynaptic","ACTN1","Parietal lobe"
"35743","Postsynaptic","CLTC","Parietal lobe"
"35744","Postsynaptic","CKMT1A","Parietal lobe"
"35745","Postsynaptic","AP2A1","Parietal lobe"
"35746","Postsynaptic","MYO5A","Parietal lobe"
"35747","Postsynaptic","SYT1","Parietal lobe"
"35748","Postsynaptic","CAMK2D","Parietal lobe"
"35749","Postsynaptic","GNAO1","Parietal lobe"
"35750","Postsynaptic","CTNND2","Parietal lobe"
"35751","Postsynaptic","SHANK3","Parietal lobe"
"35752","Postsynaptic","DLG1","Parietal lobe"
"35753","Postsynaptic","SRCIN1","Parietal lobe"
"35754","Postsynaptic","STXBP1","Parietal lobe"
"35755","Postsynaptic","PLP1","Parietal lobe"
"35756","Postsynaptic","DNM1","Parietal lobe"
"35757","Postsynaptic","RPH3A","Parietal lobe"
"35758","Postsynaptic","ADD1","Parietal lobe"
"35759","Postsynaptic","PPP1CA","Parietal lobe"
"35760","Postsynaptic","SYNPO","Parietal lobe"
"35761","Postsynaptic","KALRN","Parietal lobe"
"35762","Postsynaptic","CAPZA2","Parietal lobe"
"35763","Postsynaptic","LRRC7","Parietal lobe"
"35764","Postsynaptic","SHANK2","Parietal lobe"
"35765","Postsynaptic","CTNNB1","Parietal lobe"
"35766","Postsynaptic","CAPZB","Parietal lobe"
"35767","Postsynaptic","EEF1A2","Parietal lobe"
"35768","Postsynaptic","IMMT","Parietal lobe"
"35769","Postsynaptic","MAP2","Parietal lobe"
"35770","Postsynaptic","ATP6V1A","Parietal lobe"
"35771","Postsynaptic","ATP1A3","Parietal lobe"
"35772","Postsynaptic","MOG","Parietal lobe"
"35773","Postsynaptic","CYFIP2","Parietal lobe"
"35774","Postsynaptic","PPP1R9B","Parietal lobe"
"35775","Postsynaptic","07-Sep","Parietal lobe"
"35776","Postsynaptic","YWHAZ","Parietal lobe"
"35777","Postsynaptic","RIMS1","Parietal lobe"
"35778","Postsynaptic","PURA","Parietal lobe"
"35779","Postsynaptic","DYNC1H1","Parietal lobe"
"35780","Postsynaptic","ANK2","Parietal lobe"
"35781","Postsynaptic","MYH10","Parietal lobe"
"35782","Postsynaptic","PPP2R1A","Parietal lobe"
"35783","Postsynaptic","IQSEC1","Parietal lobe"
"35784","Postsynaptic","IQSEC2","Parietal lobe"
"35785","Postsynaptic","MAP1B","Parietal lobe"
"35786","Postsynaptic","TMOD2","Parietal lobe"
"35787","Postsynaptic","ADD2","Parietal lobe"
"35788","Postsynaptic","VDAC3","Parietal lobe"
"35789","Postsynaptic","VDAC2","Parietal lobe"
"35790","Postsynaptic","GJA1","Parietal lobe"
"35791","Postsynaptic","PHB2","Parietal lobe"
"35792","Postsynaptic","SLC25A22","Parietal lobe"
"35793","Postsynaptic","CFL1","Parietal lobe"
"35794","Postsynaptic","SFXN3","Parietal lobe"
"35795","Postsynaptic","ATP6V1B2","Parietal lobe"
"35796","Postsynaptic","ATP5A1","Parietal lobe"
"35797","Postsynaptic","VDAC1","Parietal lobe"
"35798","Postsynaptic","ACTN4","Parietal lobe"
"35799","Postsynaptic","CAMK2G","Parietal lobe"
"35800","Postsynaptic","EPB41L3","Parietal lobe"
"35801","Postsynaptic","ANKS1B","Parietal lobe"
"35802","Postsynaptic","AP2B1","Parietal lobe"
"35803","Postsynaptic","MYH9","Parietal lobe"
"35804","Postsynaptic","YWHAH","Parietal lobe"
"35805","Postsynaptic","YWHAB","Parietal lobe"
"35806","Postsynaptic","AP2A2","Parietal lobe"
"35807","Postsynaptic","NFASC","Parietal lobe"
"35808","Postsynaptic","NEFH","Parietal lobe"
"35809","Postsynaptic","DBN1","Parietal lobe"
"35810","Postsynaptic","MACF1","Parietal lobe"
"35811","Postsynaptic","WASF1","Parietal lobe"
"35812","Postsynaptic","CTNNA2","Parietal lobe"
"35813","Postsynaptic","TNR","Parietal lobe"
"35814","Postsynaptic","HSP90AB1","Parietal lobe"
"35815","Postsynaptic","ABLIM1","Parietal lobe"
"35816","Postsynaptic","YWHAQ","Parietal lobe"
"35817","Postsynaptic","RAC1","Parietal lobe"
"35818","Postsynaptic","LGI1","Parietal lobe"
"35819","Postsynaptic","CRMP1","Parietal lobe"
"35820","Postsynaptic","PRKAR2B","Parietal lobe"
"35821","Postsynaptic","PCLO","Parietal lobe"
"35822","Postsynaptic","MDH2","Parietal lobe"
"35823","Postsynaptic","AP2M1","Parietal lobe"
"35824","Postsynaptic","MYO18A","Parietal lobe"
"35825","Postsynaptic","PFKP","Parietal lobe"
"35826","Postsynaptic","PHB","Parietal lobe"
"35827","Postsynaptic","GFAP","Parietal lobe"
"35828","Postsynaptic","SNAP25","Parietal lobe"
"35829","Postsynaptic","ALDOC","Parietal lobe"
"35830","Postsynaptic","ATP5B","Parietal lobe"
"35831","Postsynaptic","MYL6","Parietal lobe"
"35832","Postsynaptic","GABBR1","Parietal lobe"
"35833","Postsynaptic","HSPA5","Parietal lobe"
"35834","Postsynaptic","ATP1A2","Parietal lobe"
"35835","Postsynaptic","SLC1A2","Parietal lobe"
"35836","Postsynaptic","ATP6V0D1","Parietal lobe"
"35837","Postsynaptic","TUBB4B","Parietal lobe"
"35838","Postsynaptic","SLC25A3","Parietal lobe"
"35839","Postsynaptic","ATP1B1","Parietal lobe"
"35840","Postsynaptic","ACTN2","Parietal lobe"
"35841","Postsynaptic","ATP1A1","Parietal lobe"
"35842","Postsynaptic","MAP6","Parietal lobe"
"35843","Postsynaptic","CNTN1","Parietal lobe"
"35844","Postsynaptic","CASKIN1","Parietal lobe"
"35845","Postsynaptic","SYNJ1","Parietal lobe"
"35846","Postsynaptic","CNKSR2","Parietal lobe"
"35847","Postsynaptic","YWHAE","Parietal lobe"
"35848","Postsynaptic","SLC1A3","Parietal lobe"
"35849","Postsynaptic","PPIA","Parietal lobe"
"35850","Postsynaptic","YWHAG","Parietal lobe"
"35851","Postsynaptic","NCKAP1","Parietal lobe"
"35852","Postsynaptic","PRKCB","Parietal lobe"
"35853","Postsynaptic","PPP3CA","Parietal lobe"
"35854","Postsynaptic","MAPK1","Parietal lobe"
"35855","Postsynaptic","UQCRC2","Parietal lobe"
"35856","Postsynaptic","SUCLG1","Parietal lobe"
"35857","Postsynaptic","ACAT1","Parietal lobe"
"35858","Postsynaptic","NIPSNAP1","Parietal lobe"
"35859","Postsynaptic","GNAZ","Parietal lobe"
"35860","Postsynaptic","BCAN","Parietal lobe"
"35861","Postsynaptic","NDUFS1","Parietal lobe"
"35862","Postsynaptic","SLC25A12","Parietal lobe"
"35863","Postsynaptic","PFKM","Parietal lobe"
"35864","Postsynaptic","PRDX2","Parietal lobe"
"35865","Postsynaptic","KIF2A","Parietal lobe"
"35866","Postsynaptic","SPTAN1","Parietal lobe"
"35867","Postsynaptic","ARPC2","Parietal lobe"
"35868","Postsynaptic","TPPP","Parietal lobe"
"35869","Postsynaptic","DCTN1","Parietal lobe"
"35870","Postsynaptic","EEF1A1","Parietal lobe"
"35871","Postsynaptic","GPHN","Parietal lobe"
"35872","Postsynaptic","RAPGEF4","Parietal lobe"
"35873","Postsynaptic","AGAP2","Parietal lobe"
"35874","Postsynaptic","EEF2","Parietal lobe"
"35875","Postsynaptic","PTPRS","Parietal lobe"
"35876","Postsynaptic","DMXL2","Parietal lobe"
"35877","Postsynaptic","ANK3","Parietal lobe"
"35878","Postsynaptic","CLASP2","Parietal lobe"
"35879","Postsynaptic","CNTNAP1","Parietal lobe"
"35880","Postsynaptic","HSPA9","Parietal lobe"
"35881","Postsynaptic","ABI1","Parietal lobe"
"35882","Postsynaptic","GIT1","Parietal lobe"
"35883","Postsynaptic","MINK1","Parietal lobe"
"35884","Postsynaptic","DNAJA2","Parietal lobe"
"35885","Postsynaptic","EPB41L1","Parietal lobe"
"35886","Postsynaptic","UNC13A","Parietal lobe"
"35887","Postsynaptic","MTCH2","Parietal lobe"
"35888","Postsynaptic","MAPT","Parietal lobe"
"35889","Postsynaptic","06-Sep","Parietal lobe"
"35890","Postsynaptic","RPS8","Parietal lobe"
"35891","Postsynaptic","CNTN2","Parietal lobe"
"35892","Postsynaptic","08-Sep","Parietal lobe"
"35893","Postsynaptic","ATP6V0A1","Parietal lobe"
"35894","Postsynaptic","ATP6V1E1","Parietal lobe"
"35895","Postsynaptic","RHOG","Parietal lobe"
"35896","Postsynaptic","ACTR2","Parietal lobe"
"35897","Postsynaptic","HK1","Parietal lobe"
"35898","Postsynaptic","MARK2","Parietal lobe"
"35899","Postsynaptic","CKB","Parietal lobe"
"35900","Postsynaptic","HAPLN1","Parietal lobe"
"35901","Postsynaptic","PRDX1","Parietal lobe"
"35902","Postsynaptic","TPM3","Parietal lobe"
"35903","Postsynaptic","HSPA12A","Parietal lobe"
"35904","Postsynaptic","DYNLL2","Parietal lobe"
"35905","Postsynaptic","THY1","Parietal lobe"
"35906","Postsynaptic","GABRA1","Parietal lobe"
"35907","Postsynaptic","SUCLA2","Parietal lobe"
"35908","Postsynaptic","STX1B","Parietal lobe"
"35909","Postsynaptic","STX1A","Parietal lobe"
"35910","Postsynaptic","DNAJA1","Parietal lobe"
"35911","Postsynaptic","TAGLN3","Parietal lobe"
"35912","Postsynaptic","PHACTR1","Parietal lobe"
"35913","Postsynaptic","NCAM1","Parietal lobe"
"35914","Postsynaptic","SORBS2","Parietal lobe"
"35915","Postsynaptic","PCBP1","Parietal lobe"
"35916","Postsynaptic","GABBR2","Parietal lobe"
"35917","Postsynaptic","SLC12A5","Parietal lobe"
"35918","Postsynaptic","PLCB1","Parietal lobe"
"35919","Postsynaptic","CAMKV","Parietal lobe"
"35920","Postsynaptic","CACNA2D1","Parietal lobe"
"35921","Postsynaptic","GSK3B","Parietal lobe"
"35922","Postsynaptic","11-Sep","Parietal lobe"
"35923","Postsynaptic","OGT","Parietal lobe"
"35924","Postsynaptic","PDE2A","Parietal lobe"
"35925","Postsynaptic","NAPB","Parietal lobe"
"35926","Postsynaptic","PPFIA3","Parietal lobe"
"35927","Postsynaptic","02-Sep","Parietal lobe"
"35928","Postsynaptic","03-Sep","Parietal lobe"
"35929","Postsynaptic","ERC2","Parietal lobe"
"35930","Postsynaptic","ARPC3","Parietal lobe"
"35931","Postsynaptic","MPP2","Parietal lobe"
"35932","Postsynaptic","NCAN","Parietal lobe"
"35933","Postsynaptic","SYNE1","Parietal lobe"
"35934","Postsynaptic","NRXN1","Parietal lobe"
"35935","Postsynaptic","WDR7","Parietal lobe"
"35936","Postsynaptic","DNM3","Parietal lobe"
"35937","Postsynaptic","RTN1","Parietal lobe"
"35938","Postsynaptic","DLGAP3","Parietal lobe"
"35939","Postsynaptic","ADAM22","Parietal lobe"
"35940","Postsynaptic","GNB2","Parietal lobe"
"35941","Postsynaptic","NEGR1","Parietal lobe"
"35942","Postsynaptic","ATP5F1C","Parietal lobe"
"35943","Postsynaptic","NDUFS3","Parietal lobe"
"35944","Postsynaptic","ANK1","Parietal lobe"
"35945","Postsynaptic","CS","Parietal lobe"
"35946","Postsynaptic","ABLIM2","Parietal lobe"
"35947","Postsynaptic","GAP43","Parietal lobe"
"35948","Postsynaptic","VCAN","Parietal lobe"
"35949","Postsynaptic","GNAI2","Parietal lobe"
"35950","Postsynaptic","PPIB","Parietal lobe"
"35951","Postsynaptic","UCHL1","Parietal lobe"
"35952","Postsynaptic","LIN7A","Parietal lobe"
"35953","Postsynaptic","PACSIN1","Parietal lobe"
"35954","Postsynaptic","DDX1","Parietal lobe"
"35955","Postsynaptic","ATP6V1C1","Parietal lobe"
"35956","Postsynaptic","GDAP1","Parietal lobe"
"35957","Postsynaptic","CYC1","Parietal lobe"
"35958","Postsynaptic","PDHA1","Parietal lobe"
"35959","Postsynaptic","NDUFA9","Parietal lobe"
"35960","Postsynaptic","NDUFA4","Parietal lobe"
"35961","Postsynaptic","ACTR3","Parietal lobe"
"35962","Postsynaptic","MYH14","Parietal lobe"
"35963","Postsynaptic","PGAM1","Parietal lobe"
"35964","Postsynaptic","RPL4","Parietal lobe"
"35965","Postsynaptic","IDH3A","Parietal lobe"
"35966","Postsynaptic","PFKL","Parietal lobe"
"35967","Postsynaptic","TUBA4A","Parietal lobe"
"35968","Postsynaptic","SPTB","Parietal lobe"
"35969","Postsynaptic","ATP6V1H","Parietal lobe"
"35970","Postsynaptic","TKT","Parietal lobe"
"35971","Postsynaptic","CHCHD6","Parietal lobe"
"35972","Postsynaptic","EEF1G","Parietal lobe"
"35973","Postsynaptic","ATP2A2","Parietal lobe"
"35974","Postsynaptic","DLAT","Parietal lobe"
"35975","Postsynaptic","DSTN","Parietal lobe"
"35976","Postsynaptic","CYLD","Parietal lobe"
"35977","Postsynaptic","KRAS","Parietal lobe"
"35978","Postsynaptic","ACTR1A","Parietal lobe"
"35979","Postsynaptic","NCDN","Parietal lobe"
"35980","Postsynaptic","DNAJC6","Parietal lobe"
"35981","Postsynaptic","DPYSL4","Parietal lobe"
"35982","Postsynaptic","RAB10","Parietal lobe"
"35983","Postsynaptic","ACTB","Parietal lobe"
"35984","Postsynaptic","KCNAB2","Parietal lobe"
"35985","Postsynaptic","SORBS1","Parietal lobe"
"35986","Postsynaptic","SHISA7","Parietal lobe"
"35987","Postsynaptic","GSN","Parietal lobe"
"35988","Postsynaptic","BASP1","Parietal lobe"
"35989","Postsynaptic","PURB","Parietal lobe"
"35990","Postsynaptic","DNM2","Parietal lobe"
"35991","Postsynaptic","CORO1C","Parietal lobe"
"35992","Postsynaptic","UBA1","Parietal lobe"
"35993","Postsynaptic","SH3GL2","Parietal lobe"
"35994","Postsynaptic","PRKCA","Parietal lobe"
"35995","Postsynaptic","GRM3","Parietal lobe"
"35996","Postsynaptic","EPS15L1","Parietal lobe"
"35997","Postsynaptic","PRKCE","Parietal lobe"
"35998","Postsynaptic","PGAM5","Parietal lobe"
"35999","Postsynaptic","CTNND1","Parietal lobe"
"36000","Postsynaptic","PI4KA","Parietal lobe"
"36001","Postsynaptic","OLFM1","Parietal lobe"
"36002","Postsynaptic","ACO2","Parietal lobe"
"36003","Postsynaptic","AP2S1","Parietal lobe"
"36004","Postsynaptic","RPL11","Parietal lobe"
"36005","Postsynaptic","LANCL2","Parietal lobe"
"36006","Postsynaptic","LDHB","Parietal lobe"
"36007","Postsynaptic","RPL8","Parietal lobe"
"36008","Postsynaptic","PCBP2","Parietal lobe"
"36009","Postsynaptic","GPD2","Parietal lobe"
"36010","Postsynaptic","NTM","Parietal lobe"
"36011","Postsynaptic","HADHA","Parietal lobe"
"36012","Postsynaptic","GNB5","Parietal lobe"
"36013","Postsynaptic","RTN3","Parietal lobe"
"36014","Postsynaptic","CCT5","Parietal lobe"
"36015","Postsynaptic","NAPG","Parietal lobe"
"36016","Postsynaptic","GDAP1L1","Parietal lobe"
"36017","Postsynaptic","FLOT1","Parietal lobe"
"36018","Postsynaptic","ADD3","Parietal lobe"
"36019","Postsynaptic","GBAS","Parietal lobe"
"36020","Postsynaptic","RTN4","Parietal lobe"
"36021","Postsynaptic","CCT6A","Parietal lobe"
"36022","Postsynaptic","LANCL1","Parietal lobe"
"36023","Postsynaptic","PALM","Parietal lobe"
"36024","Postsynaptic","UQCRC1","Parietal lobe"
"36025","Postsynaptic","AMPH","Parietal lobe"
"36026","Postsynaptic","SYNGR3","Parietal lobe"
"36027","Postsynaptic","NDUFS2","Parietal lobe"
"36028","Postsynaptic","TUBB3","Parietal lobe"
"36029","Postsynaptic","PSD3","Parietal lobe"
"36030","Postsynaptic","SLC25A11","Parietal lobe"
"36031","Postsynaptic","GNAQ","Parietal lobe"
"36032","Postsynaptic","USP5","Parietal lobe"
"36033","Postsynaptic","PDHB","Parietal lobe"
"36034","Postsynaptic","FSCN1","Parietal lobe"
"36035","Postsynaptic","TUFM","Parietal lobe"
"36036","Postsynaptic","ATP1B2","Parietal lobe"
"36037","Postsynaptic","CHCHD3","Parietal lobe"
"36038","Postsynaptic","VSNL1","Parietal lobe"
"36039","Postsynaptic","TCP1","Parietal lobe"
"36040","Postsynaptic","PTPRZ1","Parietal lobe"
"36041","Postsynaptic","ENO2","Parietal lobe"
"36042","Postsynaptic","ADRBK1","Parietal lobe"
"36043","Postsynaptic","DLD","Parietal lobe"
"36044","Postsynaptic","DECR1","Parietal lobe"
"36045","Postsynaptic","DGKB","Parietal lobe"
"36046","Postsynaptic","GPM6A","Parietal lobe"
"36047","Postsynaptic","MAPRE2","Parietal lobe"
"36048","Postsynaptic","TPM1","Parietal lobe"
"36049","Postsynaptic","CLIP2","Parietal lobe"
"36050","Postsynaptic","ARHGAP39","Parietal lobe"
"36051","Postsynaptic","FBXO41","Parietal lobe"
"36052","Postsynaptic","FBXO2","Parietal lobe"
"36053","Postsynaptic","CCT4","Parietal lobe"
"36054","Postsynaptic","SNAP91","Parietal lobe"
"36055","Postsynaptic","CKAP5","Parietal lobe"
"36056","Postsynaptic","KIF5C","Parietal lobe"
"36057","Postsynaptic","AAK1","Parietal lobe"
"36058","Postsynaptic","ARHGEF2","Parietal lobe"
"36059","Postsynaptic","PABPC1","Parietal lobe"
"36060","Postsynaptic","OPA1","Parietal lobe"
"36061","Postsynaptic","CASK","Parietal lobe"
"36062","Postsynaptic","CCT8","Parietal lobe"
"36063","Postsynaptic","CTBP1","Parietal lobe"
"36064","Postsynaptic","PKP4","Parietal lobe"
"36065","Postsynaptic","NPTN","Parietal lobe"
"36066","Postsynaptic","CACNA1E","Parietal lobe"
"36067","Postsynaptic","KIF5B","Parietal lobe"
"36068","Postsynaptic","KCNA2","Parietal lobe"
"36069","Postsynaptic","SGIP1","Parietal lobe"
"36070","Postsynaptic","MAPRE3","Parietal lobe"
"36071","Postsynaptic","RPL9","Parietal lobe"
"36072","Postsynaptic","MAP4","Parietal lobe"
"36073","Postsynaptic","AGAP3","Parietal lobe"
"36074","Postsynaptic","RPL30","Parietal lobe"
"36075","Postsynaptic","NEBL","Parietal lobe"
"36076","Postsynaptic","IGSF8","Parietal lobe"
"36077","Postsynaptic","HSPH1","Parietal lobe"
"36078","Postsynaptic","SCAI","Parietal lobe"
"36079","Postsynaptic","TUBB4A","Parietal lobe"
"36080","Postsynaptic","EFR3B","Parietal lobe"
"36081","Postsynaptic","AUH","Parietal lobe"
"36082","Postsynaptic","PRDX5","Parietal lobe"
"36083","Postsynaptic","ATP5H","Parietal lobe"
"36084","Postsynaptic","ARPC1A","Parietal lobe"
"36085","Postsynaptic","VAPB","Parietal lobe"
"36086","Postsynaptic","GPI","Parietal lobe"
"36087","Postsynaptic","ATP6V1D","Parietal lobe"
"36088","Postsynaptic","OGDH","Parietal lobe"
"36089","Postsynaptic","NDUFV1","Parietal lobe"
"36090","Postsynaptic","DCTN2","Parietal lobe"
"36091","Postsynaptic","CCT7","Parietal lobe"
"36092","Postsynaptic","HSPA2","Parietal lobe"
"36093","Postsynaptic","PKM","Parietal lobe"
"36094","Postsynaptic","NRXN3","Parietal lobe"
"36095","Postsynaptic","DYNC1I1","Parietal lobe"
"36096","Postsynaptic","NAPA","Parietal lobe"
"36097","Postsynaptic","09-Sep","Parietal lobe"
"36098","Postsynaptic","ATP5PO","Parietal lobe"
"36099","Postsynaptic","HADHB","Parietal lobe"
"36100","Postsynaptic","RPN1","Parietal lobe"
"36101","Postsynaptic","ACLY","Parietal lobe"
"36102","Postsynaptic","ADAM23","Parietal lobe"
"36103","Postsynaptic","ITPR1","Parietal lobe"
"36104","Postsynaptic","DYNC1LI1","Parietal lobe"
"36105","Postsynaptic","TOMM70A","Parietal lobe"
"36106","Postsynaptic","VPS35","Parietal lobe"
"36107","Postsynaptic","SND1","Parietal lobe"
"36108","Postsynaptic","CCT2","Parietal lobe"
"36109","Postsynaptic","NCKIPSD","Parietal lobe"
"36110","Postsynaptic","ACSL6","Parietal lobe"
"36111","Postsynaptic","PTK2B","Parietal lobe"
"36112","Postsynaptic","ATAD3A","Parietal lobe"
"36113","Postsynaptic","MAP2K1","Parietal lobe"
"36114","Postsynaptic","NDUFA10","Parietal lobe"
"36115","Postsynaptic","NDUFV2","Parietal lobe"
"36116","Postsynaptic","RALA","Parietal lobe"
"36117","Postsynaptic","USMG5","Parietal lobe"
"36118","Postsynaptic","CEND1","Parietal lobe"
"36119","Postsynaptic","ATP2B1","Parietal lobe"
"36120","Postsynaptic","SCCPDH","Parietal lobe"
"36121","Postsynaptic","CORO1A","Parietal lobe"
"36122","Postsynaptic","DCTN4","Parietal lobe"
"36123","Postsynaptic","EIF4A2","Parietal lobe"
"36124","Postsynaptic","ITSN1","Parietal lobe"
"36125","Postsynaptic","CLU","Parietal lobe"
"36126","Postsynaptic","FAM81A","Parietal lobe"
"36127","Postsynaptic","RAP1A","Parietal lobe"
"36128","Postsynaptic","SOGA3","Parietal lobe"
"36129","Postsynaptic","HNRNPK","Parietal lobe"
"36130","Postsynaptic","NF1","Parietal lobe"
"36131","Postsynaptic","PAK1","Parietal lobe"
"36132","Postsynaptic","ADGRB2","Parietal lobe"
"36133","Postsynaptic","TRIO","Parietal lobe"
"36134","Postsynaptic","ICAM5","Parietal lobe"
"36135","Postsynaptic","CCT3","Parietal lobe"
"36136","Postsynaptic","NGEF","Parietal lobe"
"36137","Postsynaptic","BRSK1","Parietal lobe"
"36138","Postsynaptic","CDC42","Parietal lobe"
"36139","Postsynaptic","DNM1L","Parietal lobe"
"36140","Postsynaptic","NBEA","Parietal lobe"
"36141","Postsynaptic","PRKAR1A","Parietal lobe"
"36142","Postsynaptic","RAB14","Parietal lobe"
"36143","Postsynaptic","GNB2L1","Parietal lobe"
"36144","Postsynaptic","CDK5","Parietal lobe"
"36145","Postsynaptic","GRM5","Parietal lobe"
"36146","Postsynaptic","EPB41L2","Parietal lobe"
"36147","Postsynaptic","FARSB","Parietal lobe"
"36148","Postsynaptic","SPTBN2","Parietal lobe"
"36149","Postsynaptic","NPTX1","Parietal lobe"
"36150","Postsynaptic","PHF24","Parietal lobe"
"36151","Postsynaptic","GPX4","Parietal lobe"
"36152","Postsynaptic","CYCS","Parietal lobe"
"36153","Postsynaptic","PIP4K2B","Parietal lobe"
"36154","Postsynaptic","OMG","Parietal lobe"
"36155","Postsynaptic","SEC22B","Parietal lobe"
"36156","Postsynaptic","PFN2","Parietal lobe"
"36157","Postsynaptic","CAPZA1","Parietal lobe"
"36158","Postsynaptic","MPP6","Parietal lobe"
"36159","Postsynaptic","ABCD3","Parietal lobe"
"36160","Postsynaptic","RPL24","Parietal lobe"
"36161","Postsynaptic","AP3M2","Parietal lobe"
"36162","Postsynaptic","NDUFA2","Parietal lobe"
"36163","Postsynaptic","HSD17B4","Parietal lobe"
"36164","Postsynaptic","VCP","Parietal lobe"
"36165","Postsynaptic","DMTN","Parietal lobe"
"36166","Postsynaptic","FLOT2","Parietal lobe"
"36167","Postsynaptic","RPL3","Parietal lobe"
"36168","Postsynaptic","LSAMP","Parietal lobe"
"36169","Postsynaptic","IDH3G","Parietal lobe"
"36170","Postsynaptic","PHGDH","Parietal lobe"
"36171","Postsynaptic","RUFY3","Parietal lobe"
"36172","Postsynaptic","EXOC4","Parietal lobe"
"36173","Postsynaptic","DPP6","Parietal lobe"
"36174","Postsynaptic","GNAI1","Parietal lobe"
"36175","Postsynaptic","GNAS","Parietal lobe"
"36176","Postsynaptic","RGS7","Parietal lobe"
"36177","Postsynaptic","RHOT1","Parietal lobe"
"36178","Postsynaptic","TUBB2A","Parietal lobe"
"36179","Postsynaptic","DIRAS2","Parietal lobe"
"36180","Postsynaptic","COX5B","Parietal lobe"
"36181","Postsynaptic","CDC42BPB","Parietal lobe"
"36182","Postsynaptic","NCAM2","Parietal lobe"
"36183","Postsynaptic","PACS1","Parietal lobe"
"36184","Postsynaptic","TRAP1","Parietal lobe"
"36185","Postsynaptic","HNRNPA2B1","Parietal lobe"
"36186","Postsynaptic","DDX5","Parietal lobe"
"36187","Postsynaptic","EPRS","Parietal lobe"
"36188","Postsynaptic","STXBP5","Parietal lobe"
"36189","Postsynaptic","RPS13","Parietal lobe"
"36190","Postsynaptic","HSPA1B","Parietal lobe"
"36191","Postsynaptic","SFPQ","Parietal lobe"
"36192","Postsynaptic","AP3B2","Parietal lobe"
"36193","Postsynaptic","TUBB2B","Parietal lobe"
"36194","Postsynaptic","CAP1","Parietal lobe"
"36195","Postsynaptic","ATP5F1","Parietal lobe"
"36196","Postsynaptic","GNA13","Parietal lobe"
"36197","Postsynaptic","LRRC59","Parietal lobe"
"36198","Postsynaptic","NDUFB9","Parietal lobe"
"36199","Postsynaptic","SRC","Parietal lobe"
"36200","Postsynaptic","EEF1D","Parietal lobe"
"36201","Postsynaptic","DLST","Parietal lobe"
"36202","Postsynaptic","HSD17B12","Parietal lobe"
"36203","Postsynaptic","BTBD17","Parietal lobe"
"36204","Postsynaptic","RMDN3","Parietal lobe"
"36205","Postsynaptic","CORO2B","Parietal lobe"
"36206","Postsynaptic","SLC8A2","Parietal lobe"
"36207","Postsynaptic","HSPA4L","Parietal lobe"
"36208","Postsynaptic","ARHGEF7","Parietal lobe"
"36209","Postsynaptic","CEP170B","Parietal lobe"
"36210","Postsynaptic","DST","Parietal lobe"
"36211","Postsynaptic","DGKZ","Parietal lobe"
"36212","Postsynaptic","TRIM3","Parietal lobe"
"36213","Postsynaptic","RAPGEF2","Parietal lobe"
"36214","Postsynaptic","PRKACB","Parietal lobe"
"36215","Postsynaptic","KLC1","Parietal lobe"
"36216","Postsynaptic","ARHGAP21","Parietal lobe"
"36217","Postsynaptic","NUMBL","Parietal lobe"
"36218","Postsynaptic","GRM1","Parietal lobe"
"36219","Postsynaptic","USP9X","Parietal lobe"
"36220","Postsynaptic","KPNB1","Parietal lobe"
"36221","Postsynaptic","RHOB","Parietal lobe"
"36222","Postsynaptic","TLN2","Parietal lobe"
"36223","Postsynaptic","PRKAR2A","Parietal lobe"
"36224","Postsynaptic","FARSA","Parietal lobe"
"36225","Postsynaptic","G3BP2","Parietal lobe"
"36226","Postsynaptic","CAP2","Parietal lobe"
"36227","Postsynaptic","ATP2B4","Parietal lobe"
"36228","Postsynaptic","IGSF21","Parietal lobe"
"36229","Postsynaptic","PC","Parietal lobe"
"36230","Postsynaptic","CSNK1D","Parietal lobe"
"36231","Postsynaptic","DBNL","Parietal lobe"
