Abundance..F16..127C..Sample..5A.	Abundance..F16..127N..Sample..5B.	Abundance..F16..128C..Sample..2B.	Abundance..F16..129C..Sample..2A.	Abundance..F16..130C..Sample..1A.	Abundance..F16..130N..Sample..4B.	Abundance..F16..131N..Sample..1B.	Abundance..F16..132C..Sample..4A.	Abundance..F16..132N..Sample..6A.	Abundance..F16..133C..Sample..3A.	Abundance..F16..133N..Sample..6B.	Abundance..F16..134N..Sample..3B.
22.0262519120073	22.0262519120073	22.0713448235706	22.1336450702784	22.4444510491348	22.0383082620698	22.5238533532956	22.059819304072	22.1527590039373	22.4272614983685	22.1336450702784	22.3897817171057
22.0262519120073	22.0262519120073	22.0713448235706	22.1336450702784	22.4444510491348	22.0383082620698	22.5238533532956	22.059819304072	22.1527590039373	22.4272614983685	22.1336450702784	22.3897817171057
21.9156963213496	21.9252578785689	22.0262519120073	22.0383082620698	22.303280282238	21.9252578785689	22.4166403897591	21.9961092267569	22.0383082620698	22.3247583918035	22.0262519120073	22.2390389393293
21.9156963213496	21.9252578785689	22.0262519120073	22.0383082620698	22.303280282238	21.9252578785689	22.4166403897591	21.9961092267569	22.0383082620698	22.3247583918035	22.0262519120073	22.2390389393293
21.9156963213496	21.9252578785689	22.0262519120073	22.0383082620698	22.303280282238	21.9252578785689	22.4166403897591	21.9961092267569	22.0383082620698	22.3247583918035	22.0262519120073	22.2390389393293
21.9156963213496	21.9252578785689	22.0262519120073	22.0383082620698	22.303280282238	21.9252578785689	22.4166403897591	21.9961092267569	22.0383082620698	22.3247583918035	22.0262519120073	22.2390389393293
21.9156963213496	21.9252578785689	22.0262519120073	22.0383082620698	22.303280282238	21.9252578785689	22.4166403897591	21.9961092267569	22.0383082620698	22.3247583918035	22.0262519120073	22.2390389393293
21.7240868018269	21.7482086775474	21.8684257095347	21.9365634038144	22.1241004173024	21.7776073969456	22.1611289360338	21.8684257095347	21.9062405319104	22.1241004173024	21.8880038204805	22.0655820638213
21.7240868018269	21.7482086775474	21.8684257095347	21.9365634038144	22.1241004173024	21.7776073969456	22.1611289360338	21.8684257095347	21.9062405319104	22.1241004173024	21.8880038204805	22.0655820638213
19.166988217073	19.1529483247793	19.2227244890164	19.2171709746952	19.2316601635528	19.2424504975626	19.1888874757434	19.4135189025447	19.1888874757434	19.166988217073	19.2706970238178	19.0718014575789
22.3247583918035	22.4272614983685	22.5039024421326	22.1927955885553	21.7972969000383	22.3247583918035	21.9478689290599	22.2198347337494	22.258967235176	21.7579178938529	22.2390389393293	21.8576285205798
21.6538434315478	21.6912846452093	21.7482086775474	21.8880038204805	22.0359809014492	21.7240868018269	22.1241004173024	21.7240868018269	21.8684257095347	22.0299527264179	21.7776073969456	22.005005804847
21.6538434315478	21.6912846452093	21.7482086775474	21.8880038204805	22.0359809014492	21.7240868018269	22.1241004173024	21.7240868018269	21.8684257095347	22.0299527264179	21.7776073969456	22.005005804847
20.3585173028971	20.1894338629515	20.1894338629515	20.2511533457434	20.1894338629515	20.2776796982368	19.8046044577725	20.3200503544542	20.3090758745199	20.1703977513349	20.2862091082715	20.2100378958779
21.270731807154	21.3701978789986	21.4576109736422	21.0683439672024	21.1955082469303	21.3082258581792	21.3082258581792	21.0938525830305	21.3701978789986	21.521491726675	21.2445138737421	21.4065573235531
22.3484718821932	22.303280282238	22.2198347337494	22.2678972143162	22.0954958930335	22.303280282238	22.0139023829371	22.3484718821932	22.303280282238	22.059819304072	22.2678972143162	22.0383082620698
22.8147819127541	22.8147819127541	22.9963426456453	22.7556312826079	22.6580653550935	22.6751731391794	22.6366447399721	22.6580653550935	22.6139672488274	22.5843304575403	22.7160210741534	22.6139672488274
21.9808115676167	21.8792228984897	21.8967847424713	21.8576285205798	21.521491726675	21.9961092267569	21.521491726675	21.8967847424713	21.7096741424119	21.3408735596443	21.7384994612419	21.5760535519728
21.521491726675	21.521491726675	21.6347917150889	21.7384994612419	21.9961092267569	21.521491726675	22.0336535408286	21.6347917150889	21.6347917150889	21.9961092267569	21.6728951480067	21.9252578785689
22.4272614983685	22.4886501793682	22.4444510491348	22.4722343475452	22.5655716358517	22.4722343475452	22.1927955885553	22.6751731391794	22.4722343475452	22.258967235176	22.4166403897591	22.4444510491348
23.8245914039883	23.9657428165196	23.906716826488	23.7113062738875	23.7113062738875	23.7113062738875	23.7496554328288	23.6379455994581	23.8245914039883	23.7113062738875	23.906716826488	23.7886169983294
22.4886501793682	22.5238533532956	22.4272614983685	22.303280282238	22.1694988681303	22.5039024421326	22.2678972143162	22.4444510491348	22.4886501793682	22.1927955885553	22.4722343475452	22.3484718821932
22.1336450702784	22.1694988681303	22.1527590039373	21.9961092267569	21.8967847424713	22.0954958930335	21.8576285205798	22.1527590039373	21.9478689290599	21.7972969000383	21.9808115676167	21.7972969000383
22.0383082620698	22.0954958930335	21.9478689290599	21.7096741424119	21.7096741424119	21.8576285205798	21.7096741424119	21.7972969000383	21.7579178938529	21.7384994612419	21.8576285205798	21.7579178938529
22.1927955885553	22.1336450702784	22.1336450702784	22.0139023829371	21.9252578785689	22.1694988681303	21.8967847424713	22.1336450702784	22.2678972143162	21.8576285205798	22.059819304072	21.9156963213496
22.5039024421326	22.4444510491348	22.3733906234758	22.5452263616192	22.5039024421326	22.3733906234758	22.303280282238	22.5452263616192	22.5039024421326	22.0954958930335	22.5238533532956	22.1527590039373
21.1852274422999	21.1852274422999	21.0800688290846	20.9164575404598	20.7634889367966	21.270731807154	20.8042520690548	21.0683439672024	21.0938525830305	20.7549816531406	20.9029120958718	20.7867237755704
22.4166403897591	22.2678972143162	22.2390389393293	22.3484718821932	22.1927955885553	22.3897817171057	22.0383082620698	22.4272614983685	22.3897817171057	22.0713448235706	22.303280282238	22.1145557643264
22.0954958930335	22.1145557643264	22.1145557643264	21.9156963213496	21.8792228984897	22.1145557643264	21.9252578785689	21.9252578785689	22.1145557643264	21.9478689290599	22.258967235176	22.0336535408286
21.3082258581792	21.0401868107307	20.9439429221055	20.9527793313414	20.7549816531406	21.1955082469303	20.9029120958718	20.9809599575286	20.9029120958718	20.7413258099679	20.96726144195	20.6835780595621
22.9963426456453	22.9288946772201	22.8936168341929	22.8936168341929	22.8147819127541	22.9963426456453	22.7160210741534	22.8526153310328	22.8526153310328	22.8147819127541	22.7556312826079	22.7556312826079
19.0816596592142	19.0362234496477	18.5507528257803	18.5507528257803	18.2668079725181	19.0816596592142	18.3107285055593	18.9273018043074	18.492137236628	18.2668079725181	18.5577362700296	18.4146958240001
21.7972969000383	21.6347917150889	21.5760535519728	21.7972969000383	21.8576285205798	22.1527590039373	21.6728951480067	22.1927955885553	21.7384994612419	22.1527590039373	21.7096741424119	21.8792228984897
22.3733906234758	22.4722343475452	22.4166403897591	22.4444510491348	22.4166403897591	22.4166403897591	22.3484718821932	22.3897817171057	22.4444510491348	22.6580653550935	22.3484718821932	22.5452263616192
21.0800688290846	21.0499506829177	21.0499506829177	21.3408735596443	21.7384994612419	21.1529258945569	21.6347917150889	21.2203371414225	21.2445138737421	21.7096741424119	21.2203371414225	21.4576109736422
21.1955082469303	21.2445138737421	21.1069909095566	21.0020632494152	21.0800688290846	21.0683439672024	20.96726144195	21.0499506829177	21.1529258945569	21.0401868107307	21.0800688290846	21.0401868107307
20.9809599575286	20.9439429221055	20.8473805251253	20.8042520690548	20.7413258099679	20.9527793313414	20.7228316577362	20.9164575404598	20.9164575404598	20.670413897697	20.8826063936766	20.699189888031
21.8576285205798	21.9961092267569	21.7972969000383	21.6728951480067	21.4576109736422	22.0139023829371	21.5760535519728	21.9156963213496	21.7972969000383	21.5760535519728	21.9252578785689	21.7384994612419
22.303280282238	22.2390389393293	22.258967235176	22.2198347337494	22.0262519120073	22.258967235176	21.9808115676167	22.2678972143162	22.0954958930335	22.0139023829371	22.0954958930335	22.0954958930335
22.2678972143162	22.258967235176	22.303280282238	22.0954958930335	21.7579178938529	22.2678972143162	21.7972969000383	22.0954958930335	22.2390389393293	21.6728951480067	22.0713448235706	21.7096741424119
21.0499506829177	21.1249792771455	21.0235884929803	20.829080665696	20.699189888031	21.1249792771455	20.7413258099679	20.8614566223633	20.8614566223633	20.699189888031	20.9164575404598	20.7752229818633
22.3897817171057	22.3733906234758	22.3247583918035	22.3733906234758	21.9808115676167	22.4444510491348	22.0262519120073	22.303280282238	22.3484718821932	22.0383082620698	22.2198347337494	22.0262519120073
20.3200503544542	20.2862091082715	20.2511533457434	20.2100378958779	20.1460225760297	20.3789320001218	19.9853649615329	20.3090758745199	20.1894338629515	19.7457967462307	20.2100378958779	19.9853649615329
22.059819304072	21.8576285205798	21.9156963213496	21.9808115676167	21.9478689290599	21.8792228984897	21.8792228984897	22.1694988681303	21.9961092267569	21.8792228984897	21.9478689290599	21.8967847424713
18.9860046470245	19.1062832057503	19.1062832057503	18.8731259183734	18.9479176906057	19.2706970238178	18.8952709191683	19.0362234496477	18.9685070965493	19.3008656675011	19.0542077096808	19.3716724771205
22.0713448235706	22.1527590039373	22.3897817171057	22.1694988681303	22.0713448235706	22.1336450702784	22.4886501793682	22.0336535408286	22.3247583918035	22.2198347337494	22.1927955885553	22.4272614983685
22.5452263616192	22.6580653550935	22.6751731391794	22.7160210741534	22.6139672488274	22.6366447399721	22.5655716358517	22.7556312826079	22.5238533532956	22.3897817171057	22.6580653550935	22.5238533532956
21.2445138737421	21.2203371414225	21.1529258945569	21.270731807154	21.3082258581792	21.0499506829177	21.0800688290846	21.3408735596443	21.1249792771455	21.1955082469303	21.1529258945569	21.2445138737421
22.7160210741534	22.5655716358517	22.5843304575403	22.6580653550935	22.5452263616192	22.7556312826079	22.4722343475452	22.6139672488274	22.5843304575403	22.4886501793682	22.4886501793682	22.4886501793682
21.1069909095566	21.0938525830305	21.0938525830305	21.2203371414225	21.0499506829177	21.0938525830305	20.9439429221055	21.1955082469303	21.0800688290846	20.9809599575286	21.0401868107307	20.9809599575286
22.258967235176	22.2198347337494	22.2678972143162	22.8526153310328	23.3569764790557	22.3484718821932	23.076924018893	22.8147819127541	22.8936168341929	24.2153387625902	22.9963426456453	23.076924018893
21.4576109736422	21.4576109736422	21.3701978789986	21.1529258945569	21.1249792771455	21.4576109736422	21.1069909095566	21.3082258581792	21.4065573235531	21.0020632494152	21.4065573235531	21.0235884929803
22.6366447399721	22.8526153310328	22.8147819127541	22.3247583918035	22.1527590039373	22.7160210741534	22.0954958930335	22.3733906234758	22.5655716358517	22.6366447399721	22.8936168341929	22.6580653550935
17.4901632886681	17.4643536222018	17.4457846686828	17.1807455284861	17.1475604830171	17.5403815807816	17.2780178329434	17.2920720304189	17.5519458300823	17.3553686604039	17.5403815807816	17.4332007713732
21.5760535519728	21.7972969000383	21.6728951480067	21.521491726675	21.4065573235531	21.5760535519728	21.3408735596443	21.521491726675	21.5760535519728	21.3082258581792	21.5760535519728	21.521491726675
22.2294368365393	22.4032110534324	22.4804422634567	22.4032110534324	22.7358261783807	22.2063151611523	22.8731160826128	22.2490030872526	22.2063151611523	22.7358261783807	22.4358562737516	22.8731160826128
22.2294368365393	22.4032110534324	22.4804422634567	22.4032110534324	22.7358261783807	22.2063151611523	22.8731160826128	22.2490030872526	22.2063151611523	22.7358261783807	22.4358562737516	22.8731160826128
19.8892239244357	19.97188366287	19.8591412546539	19.923378173778	20.0730323202087	19.923378173778	19.7907394577084	19.9468393374103	19.9125959058799	20.8140132462265	20.3090758745199	20.2511533457434
21.3701978789986	21.4065573235531	21.2445138737421	21.0800688290846	20.9439429221055	21.3408735596443	21.0235884929803	21.1852274422999	21.2203371414225	20.8473805251253	21.270731807154	20.9527793313414
19.363451035224	19.2098811645555	19.3477209963898	19.5396063059954	19.6841502578153	19.4268449576254	19.8811477601503	19.2227244890164	19.6841502578153	19.8892239244357	19.5604312484308	19.6310285188606
19.363451035224	19.2098811645555	19.3477209963898	19.5396063059954	19.6841502578153	19.4268449576254	19.8811477601503	19.2227244890164	19.6841502578153	19.8892239244357	19.5604312484308	19.6310285188606
19.363451035224	19.2098811645555	19.3477209963898	19.5396063059954	19.6841502578153	19.4268449576254	19.8811477601503	19.2227244890164	19.6841502578153	19.8892239244357	19.5604312484308	19.6310285188606
19.363451035224	19.2098811645555	19.3477209963898	19.5396063059954	19.6841502578153	19.4268449576254	19.8811477601503	19.2227244890164	19.6841502578153	19.8892239244357	19.5604312484308	19.6310285188606
19.363451035224	19.2098811645555	19.3477209963898	19.5396063059954	19.6841502578153	19.4268449576254	19.8811477601503	19.2227244890164	19.6841502578153	19.8892239244357	19.5604312484308	19.6310285188606
19.363451035224	19.2098811645555	19.3477209963898	19.5396063059954	19.6841502578153	19.4268449576254	19.8811477601503	19.2227244890164	19.6841502578153	19.8892239244357	19.5604312484308	19.6310285188606
19.7249563565859	19.8191397489776	19.8046044577725	19.60264237557	19.0137413223772	19.3807701761499	19.2610982739106	19.4268449576254	19.363451035224	19.0718014575789	19.6665679364582	19.1183870583335
20.0959013943552	20.0901527038202	20.0557231569643	19.97188366287	19.9468393374103	20.0730323202087	19.8191397489776	20.0730323202087	19.9995454350528	19.9468393374103	20.0222435106978	19.97188366287
22.1527590039373	22.1927955885553	22.3484718821932	22.2390389393293	22.5238533532956	22.0713448235706	22.6751731391794	22.1145557643264	21.9808115676167	22.6139672488274	22.3247583918035	22.6366447399721
19.363451035224	19.2098811645555	19.3477209963898	19.5396063059954	19.6841502578153	19.4268449576254	19.8811477601503	19.2227244890164	19.6841502578153	19.8892239244357	19.5604312484308	19.6310285188606
20.5967759644836	20.8826063936766	21.270731807154	21.0938525830305	20.8614566223633	20.96726144195	21.0683439672024	20.8042520690548	21.0401868107307	20.9164575404598	20.9809599575286	20.9029120958718
18.3230942168033	18.3948952224626	18.466058724452	18.5732645476794	18.7256223438236	18.4146958240001	18.8093595157027	18.5732645476794	18.5993186476981	18.798885523204	18.7420392671502	18.5389400641961
20.8614566223633	20.7867237755704	20.6835780595621	20.8614566223633	20.8473805251253	20.6835780595621	20.7752229818633	20.9029120958718	20.6407001110699	20.7634889367966	20.8042520690548	20.7413258099679
20.670413897697	20.7752229818633	20.5610493517033	20.5824419062906	20.5011267309426	20.6597562863105	20.4507631599216	20.570616845191	20.699189888031	20.3789320001218	20.670413897697	20.396812930943
20.1120298271239	20.0959013943552	20.1120298271239	20.1120298271239	20.0441316726923	20.0441316726923	19.97188366287	20.2511533457434	20.0092694548236	20.0441316726923	19.9995454350528	19.9995454350528
19.9995454350528	19.9853649615329	19.9012741136583	20.0222435106978	19.9995454350528	19.9468393374103	19.827265192303	20.1460225760297	19.8470699886701	19.9853649615329	19.923378173778	19.923378173778
20.7634889367966	20.6835780595621	20.7549816531406	20.8140132462265	21.0401868107307	20.5484598713576	20.829080665696	20.96726144195	20.6290226980276	20.829080665696	20.7413258099679	20.8826063936766
20.5547546115304	20.8215469559613	21.1903678446151	21.0450687468242	20.8335838400336	20.9302002312827	21.0450687468242	20.7592352949686	20.9483611267234	20.8720315080199	20.9483611267234	20.8215469559613
20.5547546115304	20.8215469559613	21.1903678446151	21.0450687468242	20.8335838400336	20.9302002312827	21.0450687468242	20.7592352949686	20.9483611267234	20.8720315080199	20.9483611267234	20.8215469559613
19.7907394577084	19.6956242460704	19.7249563565859	19.4836534815736	19.5198010060701	19.60264237557	19.4365291866621	19.7457967462307	19.4135189025447	19.363451035224	19.4836534815736	19.4135189025447
16.5270956793959	16.6424297287698	16.718702665064	16.583960341324	16.1597401917135	16.583960341324	16.7508967525298	16.4712153648393	16.9165105832197	16.5992421272288	16.8507213712221	16.3057070725066
21.0235884929803	20.9164575404598	20.8826063936766	21.0235884929803	20.7867237755704	21.0800688290846	20.9809599575286	20.9439429221055	21.1955082469303	20.7752229818633	21.1069909095566	20.8380870143712
19.1938405435763	19.2774812500474	19.1270513599372	19.0718014575789	18.8952709191683	19.1938405435763	19.1270513599372	18.9685070965493	19.2706970238178	19.1183870583335	19.2316601635528	19.1754095684947
21.1249792771455	20.670413897697	20.8140132462265	21.3082258581792	20.9527793313414	20.9809599575286	20.7867237755704	21.4576109736422	20.8826063936766	20.8042520690548	21.0499506829177	20.8042520690548
19.0623412155977	19.0932194764959	19.0816596592142	19.166988217073	19.2171709746952	19.0461145473829	19.1062832057503	19.3278527771809	19.0209044889637	19.0623412155977	19.0137413223772	18.9860046470245
18.2181744750064	18.2402519299786	18.1639472194621	18.1327036055575	17.834752531383	18.211632053764	17.9064699358153	18.0159351779018	17.9889502268528	17.7372828437098	17.9064699358153	17.7842042622201
20.8042520690548	20.6125626516764	20.5172591084682	20.5172591084682	20.570616845191	20.7634889367966	20.5172591084682	20.6407001110699	20.7228316577362	20.6514043156456	20.6835780595621	20.670413897697
20.6290226980276	20.570616845191	20.4694455722092	20.6290226980276	20.5967759644836	20.5824419062906	20.4694455722092	20.829080665696	20.5610493517033	20.4507631599216	20.6597562863105	20.4694455722092
19.6373456996793	19.6373456996793	19.6753590971367	19.7730397147509	20.2644165219901	19.895249019047	20.3687246515094	19.9786243122015	20.234385896376	20.5547546115304	20.0930270490877	20.1628912375686
19.6373456996793	19.6373456996793	19.6753590971367	19.7730397147509	20.2644165219901	19.895249019047	20.3687246515094	19.9786243122015	20.234385896376	20.5547546115304	20.0930270490877	20.1628912375686
19.6373456996793	19.6373456996793	19.6753590971367	19.7730397147509	20.2644165219901	19.895249019047	20.3687246515094	19.9786243122015	20.234385896376	20.5547546115304	20.0930270490877	20.1628912375686
19.6373456996793	19.6373456996793	19.6753590971367	19.7730397147509	20.2644165219901	19.895249019047	20.3687246515094	19.9786243122015	20.234385896376	20.5547546115304	20.0930270490877	20.1628912375686
20.0222435106978	20.0222435106978	19.8709902214629	19.9995454350528	20.0901527038202	19.9853649615329	19.8144283212409	20.2100378958779	19.8811477601503	19.9995454350528	20.1553847238024	20.0901527038202
