Abundance..F16..127C..Sample..5A.	Abundance..F16..127N..Sample..5B.	Abundance..F16..128C..Sample..2B.	Abundance..F16..129C..Sample..2A.	Abundance..F16..130C..Sample..1A.	Abundance..F16..130N..Sample..4B.	Abundance..F16..131N..Sample..1B.	Abundance..F16..132C..Sample..4A.	Abundance..F16..132N..Sample..6A.	Abundance..F16..133C..Sample..3A.	Abundance..F16..133N..Sample..6B.	Abundance..F16..134N..Sample..3B.
20.914263885227	20.8988082977978	20.8674849003849	20.8160550394937	20.7710653075919	20.9669003152418	20.7087680864775	20.9225371921415	20.9652844105781	20.6509512002741	20.8482107228091	20.7112348344355
21.8131671986717	21.8951690180222	21.8339361928504	21.7543798230119	21.5326273594032	21.9456487845377	21.683278041805	21.8749002115207	21.8032980064809	21.526380888863	21.9130607693186	21.7280170285957
22.2628550505373	22.2316337339313	22.2561785140338	22.2123701037962	22.136595247453	22.2026948028603	22.0871446560427	22.2388893235431	22.0402328523608	22.1109383056101	22.0757027180285	22.1357907415773
22.244610013729	22.2684763878349	22.2926416198002	22.1219341624727	21.6879958937012	22.2188095400309	21.8595795013011	21.9613024818878	22.1616027641643	21.5491484996468	22.0742333048887	21.7114094473663
21.0146217926651	21.0194177833756	20.9716214440918	20.8354149932378	20.7171537734548	21.0965731646842	20.7325036180686	20.8001859236653	20.921446004192	20.7053361304963	20.8713072897007	20.7769901209034
22.4526457990663	22.2996824300819	22.2975065388395	22.402605425523	22.1239096037558	22.5166049824866	22.1459143838073	22.2727230939451	22.3413838616516	22.1268855134927	22.135684544166	22.0828767962583
20.2928683375535	20.2590242206493	20.2543453139589	20.2739892983593	20.1473569946131	20.2782931753923	20.087228013754	20.3145390847903	20.1562397471121	19.8175268399632	20.1529438362222	19.967756151708
21.9175282037466	21.8303155429183	21.8933063903742	22.0017146832915	22.0514874895592	21.8789726190514	21.9323488292411	22.0541089846909	21.9691933963068	21.9370505791582	21.957204962195	21.925904159868
18.9573524507763	19.1047576773101	19.0594505474262	18.8231776679301	18.9592746236983	19.2224729660475	18.9255629684579	19.0489797902602	18.9258590344503	19.4679881862105	19.0656398900577	19.3756306708167
21.9263675193107	22.1679453432319	22.3500032838186	22.2057182713394	22.2032483457136	22.0971016316223	22.5063370753527	21.9213312163323	22.2970092334411	22.2408268593052	22.1054861761916	22.3230268971511
22.6256027134674	22.6635473325024	22.66461325735	22.7333229610171	22.5212442454547	22.6843946523436	22.5519078012232	22.7122987388422	22.5163529321664	22.3435717983726	22.6158851671757	22.4350761679079
21.173468356779	21.1436057346567	21.1553408819606	21.2350253752177	21.3783847951294	21.0602956748247	21.2489258725379	21.331672979871	21.0760540081862	21.2155347196489	21.1156514044863	21.2152493021931
22.745270060181	22.5993098736871	22.59949695123	22.6821248630506	22.4719832583468	22.8033016640532	22.4822967421795	22.5742706325836	22.6216244599878	22.4424921938267	22.4691861981466	22.3968047082838
21.0551512804864	21.0061723118659	21.1162121433753	21.2208979380427	21.0313630118613	21.0923774188522	21.0597615929885	21.1666035509517	21.0294587068439	21.0091439159961	21.0392353951759	21.0118804330249
22.2437208651653	22.2220865717103	22.2824524604581	22.8413221536174	23.2441779497264	22.4231583196748	23.0266689351295	22.77312815429	22.941157818075	24.1634009432358	23.0065725460673	22.9870390212296
21.43547202705	21.4248563143475	21.2783466799102	21.2041081775357	21.1061910225996	21.4129520029648	21.2844770236061	21.2837910860229	21.3438879457418	21.0128790233991	21.3822956348219	21.061008642859
22.7068227364506	22.9279189157147	22.8736105009589	22.391662329295	22.2553988802888	22.7562378421393	22.2722953132049	22.3412182423598	22.6034045785114	22.565235889922	22.9199260566719	22.666254752378
17.5168707648705	17.5238885815648	17.5221918183545	17.1752868453805	17.1059877276394	17.5164602730895	17.2108180680897	17.3414674251768	17.5862550901924	17.3295872817081	17.5178391970925	17.4389942359163
21.629306105507	21.7246776976063	21.6937193844825	21.4948745480809	21.4908677933614	21.6229380187862	21.4366371353136	21.5048971307958	21.4844553377882	21.4235058549855	21.565579658045	21.4939121508493
22.2391386600827	22.3646897401	22.4705566630484	22.4122946573593	22.6600790512536	22.1328724425642	22.8551972456841	22.2253145742952	22.1418448555603	22.7270995652338	22.4638050281959	22.8300762276875
22.2391386600827	22.3646897401	22.4705566630484	22.4122946573593	22.6600790512536	22.1328724425642	22.8551972456841	22.2253145742952	22.1418448555603	22.7270995652338	22.4638050281959	22.8300762276875
19.7938197270046	19.9087552542919	19.8548720312264	19.9575839582559	20.0834354199857	19.8633954170129	19.9592852325315	19.9344971619859	19.9337420834731	20.8734381778978	20.2804784439608	20.2118122268493
21.3253114009865	21.3470989530143	21.2086422466759	21.0858479171219	20.9678902009678	21.2959713320186	21.1587339939988	21.1604427619843	21.2233377214936	20.8976924257359	21.2685305539433	20.9547974827105
19.3503135177602	19.185887985061	19.2927172499297	19.5462932642537	19.731605456572	19.3764396404551	19.9969501428388	19.1663820066594	19.7278875695336	19.9459096102443	19.5041308897734	19.7597024605864
19.3503135177602	19.185887985061	19.2927172499297	19.5462932642537	19.731605456572	19.3764396404551	19.9969501428388	19.1663820066594	19.7278875695336	19.9459096102443	19.5041308897734	19.7597024605864
19.3503135177602	19.185887985061	19.2927172499297	19.5462932642537	19.731605456572	19.3764396404551	19.9969501428388	19.1663820066594	19.7278875695336	19.9459096102443	19.5041308897734	19.7597024605864
19.3503135177602	19.185887985061	19.2927172499297	19.5462932642537	19.731605456572	19.3764396404551	19.9969501428388	19.1663820066594	19.7278875695336	19.9459096102443	19.5041308897734	19.7597024605864
19.3503135177602	19.185887985061	19.2927172499297	19.5462932642537	19.731605456572	19.3764396404551	19.9969501428388	19.1663820066594	19.7278875695336	19.9459096102443	19.5041308897734	19.7597024605864
19.3503135177602	19.185887985061	19.2927172499297	19.5462932642537	19.731605456572	19.3764396404551	19.9969501428388	19.1663820066594	19.7278875695336	19.9459096102443	19.5041308897734	19.7597024605864
19.5860246166111	19.7367552761436	19.7283820879418	19.5553287689854	19.0219390073388	19.3530745347419	19.3159305802073	19.3055280219789	19.4187369525347	19.1185908265106	19.5797757649621	19.1649095821811
20.0793521858884	20.0470123144195	20.0280089944207	20.0291520257898	19.9766912161956	20.0825879047469	19.9879929311616	20.0161610321477	20.0460272860694	19.9875545094058	20.0444092905281	19.9676567300204
22.0601756340602	22.1991269853324	22.3048581524786	22.2247660759766	22.4625172560712	21.9517813444652	22.7046984901086	22.015432585376	21.9603850287597	22.5448539395033	22.2965109111213	22.6637182268474
19.3503135177602	19.185887985061	19.2927172499297	19.5462932642537	19.731605456572	19.3764396404551	19.9969501428388	19.1663820066594	19.7278875695336	19.9459096102443	19.5041308897734	19.7597024605864
20.6293029998628	20.8149332103283	21.2203645682584	21.0888167432754	20.9216715409625	20.9796110570107	21.2174423141361	20.7539140734287	21.0182613797728	20.9499528571191	20.9136147027101	20.8630259272758
18.337073657412	18.4084747830318	18.4378047260753	18.6046085247852	18.7342835561853	18.4016335643471	18.7483110394889	18.6139026154209	18.6010697136291	18.8587454217868	18.7122053571449	18.5283800290945
20.8089116462246	20.746089092125	20.6898618673336	20.8684304502894	20.8887073652501	20.7610663089429	20.792890489224	20.8692935647873	20.6805073176141	20.8069506465359	20.776659179333	20.7611311226687
20.7358840441737	20.7439556165392	20.6122008521716	20.5863742457128	20.4618567325003	20.7276027845298	20.4648157575843	20.5681030392373	20.737545797539	20.4102198901077	20.6015266294488	20.4380554164025
20.0997025489833	20.0474224327213	20.080773109324	20.0964865945943	20.0795661442915	20.0401353630986	20.0612947659134	20.1939567932275	20.0577447218649	20.0288233386915	20.0259157599011	19.9806445686448
19.9233530399943	19.9134830683863	19.9222916636703	20.0640325481481	20.0630628806733	19.8861669242421	19.9960129544027	20.0861102872722	19.8973827651816	20.0109535483837	19.9432538354654	19.9208857054791
20.7560251540535	20.7230191121715	20.7268225534492	20.8186315180674	21.0305015974396	20.624787298578	20.8460046669761	20.9475286667112	20.6616360477821	20.8854399399308	20.7123730237723	20.8629974848269
20.5882692511428	20.7728855000302	21.1893258032061	21.0529393619791	20.8590697803802	20.9426534506509	21.1727996389623	20.7043435103593	20.9873330237711	20.9036806232495	20.8737418715614	20.8157184949005
20.5882692511428	20.7728855000302	21.1893258032061	21.0529393619791	20.8590697803802	20.9426534506509	21.1727996389623	20.7043435103593	20.9873330237711	20.9036806232495	20.8737418715614	20.8157184949005
19.6491305679691	19.6665074688118	19.6625911012686	19.5198150690919	19.5743917638397	19.5696018452305	19.4582982509104	19.6788610985133	19.4750032910785	19.4965192740073	19.4772928606093	19.457859453253
16.4822480123975	16.6386750807112	16.6961914451564	16.5533873453504	16.2282878961724	16.4916082103022	16.6922175508625	16.4210962307856	16.939120716322	16.6675646009506	16.901120857739	16.4177046550536
21.0022376854878	20.8644704410975	20.9219118748055	21.041858100944	20.8247932439309	21.0884987064636	21.09063317944	20.9296309985561	21.1998273840479	20.8313710974872	21.0792600330138	20.8254678396738
19.1860421353796	19.2274576695577	19.1129148080804	19.0353821878926	18.9063203794948	19.1735759463238	19.1499594051574	18.9801448234498	19.2959154416323	19.1578009871443	19.2719494237992	19.1862815450572
21.0820510238607	20.7220230655281	20.8011151798756	21.2840221362579	20.9696352830071	20.9866348074516	20.8074603327997	21.3986076699843	20.9370249672179	20.8670321420459	21.0404061374166	20.8137455245621
19.0544148291852	19.0749490919835	19.0461287367461	19.100985458225	19.2006681764357	19.0332202197268	19.1311590323284	19.2068255947911	19.0426142691992	19.0904860203383	19.0346957586467	19.0520027043377
18.1937151361236	18.2258342802401	18.1967870415442	18.0791830360637	17.8109884536821	18.2012380679053	17.9002276896179	18.0274542329241	17.9805241311734	17.7291941821236	17.887220736084	17.8025041175185
20.7752340937403	20.6808589005169	20.6043228982236	20.548185391592	20.5436964166981	20.8027331977326	20.5043785326891	20.6056940656244	20.7442756278856	20.6270153927259	20.6054471952328	20.6382124666288
20.6840270642515	20.6314280257951	20.592360452177	20.6293836941217	20.5752825012198	20.6555324639162	20.4857122056101	20.7707371133057	20.5114511436992	20.4781706692785	20.5890414227712	20.4894760794372
19.5607727827071	19.5764965724643	19.6113882779051	19.7738959152277	20.2580534464386	19.8488658960338	20.4341927816214	19.9469496658317	20.2207915147124	20.5240060675392	20.0810790232896	20.1887740966064
19.5607727827071	19.5764965724643	19.6113882779051	19.7738959152277	20.2580534464386	19.8488658960338	20.4341927816214	19.9469496658317	20.2207915147124	20.5240060675392	20.0810790232896	20.1887740966064
19.5607727827071	19.5764965724643	19.6113882779051	19.7738959152277	20.2580534464386	19.8488658960338	20.4341927816214	19.9469496658317	20.2207915147124	20.5240060675392	20.0810790232896	20.1887740966064
19.5607727827071	19.5764965724643	19.6113882779051	19.7738959152277	20.2580534464386	19.8488658960338	20.4341927816214	19.9469496658317	20.2207915147124	20.5240060675392	20.0810790232896	20.1887740966064
19.9690960204122	19.9736746384765	19.8932187332	20.0462189228175	20.0981737510674	19.9221252357077	19.9866088020181	20.1111659652572	19.9171502783004	20.0155865275139	20.1020841674597	20.0494473067794
20.7050618102517	20.7737929169437	20.7362859670767	20.5825298088404	20.6686895355745	20.8741163550168	20.5199787978088	20.7231987188899	20.7473922927962	20.5854881621562	20.71596499434	20.6163786039992
