Abundance..F17..127C....5A	Abundance..F17..127N....5B	Abundance..F17..128C....2B	Abundance..F17..129C....2A	Abundance..F17..130C....1A	Abundance..F17..130N....4B	Abundance..F17..131N....1B	Abundance..F17..132C....4A	Abundance..F17..132N....6A	Abundance..F17..133C....3A	Abundance..F17..133N....6B	Abundance..F17..134N....3B
249002.754112193	219346.153367229	223851.064215679	209022.287261935	180920.358382961	215744.1279869	170664.479253755	201119.410674313	194702.656231438	163528.974486771	194606.942805318	192035.255671875
527971.032775748	487713.096386453	474498.405641469	401577.362437187	385589.285507576	446028.594135359	395622.205702833	370259.839828269	386246.425175796	383993.648830588	413935.753632107	441372.293720156
122505.031266109	130021.043437913	133904.739675039	105522.49077375	108932.768881289	142816.546207252	159405.933198814	104760.912948403	154583.710648923	146597.199585705	131716.045559074	129827.497070481
61478.3162425775	53549.225543408	69118.0014706251	68499.7426958504	99741.8685146765	48100.3783190822	94475.4789781463	54759.3293639592	70164.5524061472	92108.9383854863	67695.1858119517	85700.8204914686
752716.154882925	760963.832591882	841435.3913645	675898.762296725	483711.00559576	695517.755101678	569722.31877692	547474.470905919	720899.972629778	443687.329226952	638462.426525227	547260.682869613
136318.80220037	118967.719046985	117101.524764308	107272.754430394	98651.5449737918	124492.605875142	115272.778774729	82707.4262188656	137232.003625744	98943.1759387691	121094.486240772	119227.161401199
1171503.33791441	1112440.53146539	1303096.01942821	953113.705816242	847398.410956565	1096273.09553873	852814.26055404	792861.326398988	982525.652559141	743307.4881841	848502.610671205	878633.474356206
420398.829414412	382326.928464083	724925.316414283	551296.287114758	487503.608977761	384172.473024577	470338.262288235	383381.664831228	407850.958627911	519812.505706715	346234.153329107	516316.319694137
484104.382371674	460128.48453245	460643.867093523	387445.753591278	447584.319709569	380974.414178331	511607.160081127	312019.853921697	508877.152274894	606034.590494491	406567.273334826	566068.45931438
265688.775896068	216561.374179924	244461.147975107	231076.263031758	211973.308324574	236320.069590701	199160.055932632	208876.726010966	243808.076964422	204036.196156208	222645.42755496	210986.803701208
745619.78888305	711982.832643865	800820.044714025	624232.05998573	577283.346359839	815182.18660586	678353.030356623	610452.610501367	680297.825818361	520588.332285355	621581.102078118	604312.927298045
619346.330781816	533293.093024192	539568.885141278	458658.051800912	481022.368409657	524724.686228571	520962.701340972	413502.503706596	578104.232250537	448029.898045153	460531.685353903	484558.975931249
366786.548738675	309247.216313687	280475.099416983	270281.632051635	279617.323281884	331268.889195462	291342.697948672	285721.176674319	304464.421014495	266790.071423394	292206.567056608	285675.928669634
744092.842915507	689913.439391913	618171.54089018	448571.341147687	370788.454604809	535129.400470507	448427.78500541	356302.54094934	517512.267797419	351656.036565264	461787.069971201	419397.950416757
3705.28133910584	2257.336074646	2614.15964044189	3531.03014207592	5575.08929758303	4724.11200937502	3224.28029150392	4640.36340007325	3032.5003435547	4436.66993508649	4427.06432670048	3295.13933364259
174501.666449142	164195.752201474	172868.460011862	135802.856467346	112298.00062489	150926.098136806	132429.084289377	111765.539367297	175277.39303057	118279.958979639	152642.378276599	136095.755184384
343736.886296818	342424.365619802	326391.286564649	288742.28819935	401284.632459184	284918.261126427	379546.847439056	246915.966528088	480509.792442708	463563.178206532	401334.320609954	400574.758352103
777340.403242623	904952.966495186	821975.999698392	653099.55764121	727216.894254665	822600.419036206	1069582.1386454	656587.300244925	1079735.26973951	1051374.08924346	959322.054497845	958114.763890002
459404.827028408	422327.230667878	453923.783322164	344677.95686436	316088.513073704	406933.790658323	344609.083911842	318431.522416343	406100.32926884	309817.140491882	379325.79084625	382567.583222009
342507.243445223	419923.816414535	432831.41361542	229936.931738874	216711.715661089	374626.842853167	323671.762084117	236707.200549725	285614.04018317	231002.231972032	311841.491182423	356619.640005769
950136.757576737	922951.738729783	915894.089642907	796154.77974162	778816.641047393	813665.815974556	847397.779575092	723124.144794819	902170.900181224	907174.461217132	806327.170688451	925234.448408381
285800.511689803	270952.263586808	246668.11228516	226138.25207124	227839.480677713	256460.136949192	256003.507765085	215573.543166749	319154.90002548	262471.791141999	279290.589071479	257286.131151754
621800.065037263	623776.813374704	605467.746733873	476269.084263948	465194.134864324	496403.522201107	520228.492963813	423138.756181425	585148.892050934	470811.715534754	511087.977393437	535687.036222721
903614.227288892	897568.262089008	922288.301661853	664366.442348013	493869.2988109	730134.903372032	612648.158303262	557524.952660954	721451.745118176	490848.487528034	666642.693729759	596134.767168715
639129.075588485	574661.030021976	605850.147446437	496606.876596603	455455.94076674	540139.140412608	510045.166286178	411395.992418958	590574.037804338	469298.860384676	501055.933574228	526140.404636974
524365.14375035	525212.923707405	529386.595943261	454045.210777218	399578.49361974	453299.467500783	460021.873123068	395572.581023807	395361.649019584	443665.55322595	392218.444427999	463857.368107031
249625.437945647	214469.830255333	216226.663424538	188470.970454349	146035.696488477	243198.357543934	173696.799394965	188743.480107987	207896.758623175	121956.886495506	193701.827755141	143024.477219693
233463.065676927	214853.454301282	208824.613964892	210397.180407277	226223.394584742	193031.471328098	236974.279085162	191798.724245874	225519.876072947	232773.896279587	224848.103310436	250686.810728321
304561.455355998	257655.296002721	252795.947913864	204192.30060289	202625.169092539	261591.363644233	221484.487114412	204169.367908992	264710.866121311	208979.648066553	218206.417746859	221840.494869479
578411.027127107	606443.437200786	628937.921199414	485773.559995274	496101.80981472	555828.536296259	596758.753076526	439532.273766216	733320.753293912	772168.167648854	564258.19888674	707432.79600566
542470.212665236	549264.235369871	517778.153210591	523886.643055495	595499.099526031	453694.098755881	620673.295293523	472063.355068719	533015.513201598	640823.858149713	547441.23412077	642413.404948429
557923.462473898	523172.841545897	475544.288474139	424128.287719323	422987.842670488	424934.617269873	469876.456062639	351693.339118651	507195.585704737	428999.763119004	458306.20367802	444136.73242346
369470.353549975	337034.873790691	326440.052652602	305493.133115076	340031.21834569	330399.718989344	330389.932577931	293011.674103409	296339.480572096	288549.914165519	304515.192365832	307548.320418603
262170.711384739	282058.882151841	331758.69925337	241746.919077531	230157.395649822	230335.901594003	261917.493740522	181459.346909616	272451.417445674	239051.663664491	257715.109097241	263430.98188623
700214.174944659	624612.836789369	531855.192971792	469628.162166803	387980.019618264	558316.573416294	431788.872061141	403669.010021882	560305.888175948	457561.540226812	451354.227477177	453825.19129048
266784.329386114	251703.218777687	254358.991030811	245534.338698998	292810.522182839	206216.359039714	320058.850198169	179894.923220653	317814.021151221	302749.393042963	270033.146018941	305444.673648249
280913.119936744	262667.128178795	270372.702796672	250090.243642569	242443.856466798	253773.168069067	259753.907631958	226613.169736435	265462.469140901	238857.888633064	236678.64127179	253872.282386412
407196.469101191	370640.778264169	344460.727855657	331841.749284773	565931.347805283	280140.717334393	387718.350053682	257085.015356046	404582.263040414	466558.687380952	381581.385564302	442992.110774136
569404.995074164	503832.619069808	529362.437267966	433480.844485203	454362.073583289	466468.79322833	485601.573268689	453606.618961768	552645.808777374	419211.037140513	498705.189348069	488892.985559472
387073.020408325	385517.488683589	417022.542169117	296261.529322533	208347.203179444	338889.519426507	260832.171715328	240907.340206017	308567.456200542	234243.680694831	314330.68724221	282781.303553512
439507.160572037	392542.487003176	402885.09630971	351021.705970562	286303.844764677	358275.657172531	332306.999842384	306291.538278513	339471.566463451	305806.542046378	379756.598453455	318813.712542188
337192.65748814	315221.746510559	327576.408965755	270312.428307993	226238.482386685	310233.005115584	237581.622508884	269506.496514327	266147.52840241	203877.750395571	255940.153538106	241657.299836146
592435.702445261	556385.359101313	466289.077451811	434093.300406764	492135.561637369	380536.545351102	569652.30853711	333937.586283674	765607.743323232	923507.283718759	583980.822389963	771060.744092353
594718.871319134	725543.036030977	621629.291908034	585264.265209227	688503.484311644	732257.572005237	703954.940839811	458946.926555367	810727.779994892	1596556.30134016	867588.555465166	944217.085390149
287935.416191185	272829.0351488	238245.823034647	225509.693023029	213082.193277595	289854.921250565	215707.2128368	247163.627427241	226775.888955857	221103.770869969	238792.555988155	240376.600688677
179602.890068504	190319.6820868	189460.589174319	182039.001886282	168937.130207497	184822.34300086	202172.543912112	149728.812082104	197191.691565159	341006.832420726	234368.185037576	208767.963310693
531391.757731861	450485.63386841	373439.966202829	357014.820239255	327833.356156875	458010.63187598	353157.292540707	332475.232401902	411461.994317102	409233.287600833	356400.848518215	400397.688059988
364714.087545443	359665.424660413	361384.664045501	333467.625874837	283848.865515383	317231.496875854	310806.972975147	295071.449331511	297233.431030842	311273.833879381	304480.933634945	332418.974965429
195629.279212056	193885.064336128	243266.657397068	193100.533235153	257477.366762991	279280.479766409	316251.696608216	230359.416040585	152448.087362976	277496.062703322	175648.592109372	323487.200566415
1316269.95973087	1374693.30464557	1231443.70018831	1091102.33929374	1092188.15646163	1614672.22914329	779123.839359453	831407.987111545	2164185.66517844	2585131.18144639	1440669.09583571	1561036.21583379
335030.895454367	299082.768424622	316905.299998902	275441.31820485	294115.04441512	257183.549080131	290485.367420032	259151.523240751	280671.548531747	255483.675050077	273245.068578579	271733.396628241
335644.12449908	284081.791903435	260770.270900928	264626.151861089	248685.585993589	282191.948614753	236699.795739265	264093.739494966	285212.096607647	250632.155432939	241492.128368231	245201.140832319
356638.239230383	333959.405237357	328931.061173499	307520.374668891	311692.663081188	302029.592820921	316851.691303536	290284.080119557	315994.24946481	337997.997472554	299023.42107612	324641.050643831
119016.674221435	133960.360158263	122800.457732971	124748.140252931	134756.176443604	120867.160879394	202086.398329757	96199.4613381595	188099.158640991	183553.670716815	143328.58827488	162302.393044043
612484.623460727	571362.330890836	474613.478644322	404709.704436512	352674.648029439	484986.55997829	404329.669008367	392803.725752725	395629.699322105	358759.965228121	363456.409763606	415215.960667045
193550.431822598	184928.302139956	187164.41524133	140493.349851463	141929.939571457	169273.552111112	157105.75524185	132488.046798864	178117.835297236	136718.845397613	152590.045913926	158233.486073891
589762.714165487	531054.094497346	542298.995387764	402575.506831202	346384.699093544	484584.866798691	423508.696498472	328196.418047786	551531.078371982	406220.362208612	417282.234494667	432100.604610592
16294.6809098864	14935.4630869148	14023.1009965552	14894.0908983765	10193.5031539538	15020.58576739	11013.2404771342	12691.5269141235	13571.3711138672	11974.031454365	14227.8762093174	10854.2835286397
509881.042737823	471569.202704207	533113.380010146	437836.242536219	457646.327627161	382831.811788369	413720.329887334	337119.322543132	420255.556882141	333527.218110574	414124.242212481	372708.916174966
372488.326784789	376979.371766699	399852.124486949	302061.246080155	250357.459695151	323990.365819189	274629.737796285	261750.884987632	317358.106966388	275259.726589156	307671.692256986	311267.603753012
361770.272871201	303243.188735167	305482.131061851	255056.908376545	225201.234925083	301059.102201303	228954.535296822	243080.367725116	284877.905318973	267590.185663739	247740.987964629	291755.926930005
321241.162856936	317989.193321019	321427.770997282	231257.922033171	192679.446659998	265772.866427833	232518.665362342	192873.359608119	280498.478980543	199918.309707063	249771.734120707	238245.971915363
453346.536104986	434962.831779798	422680.00330609	347262.142583698	429627.516332657	342841.504576264	486122.054970153	269054.937150624	598533.210509448	496054.355648134	429268.81812499	516780.896734684
212801.077947536	198643.445160336	174576.478842952	152944.035327461	143013.959121387	173169.117730859	152695.076403952	159216.023916207	197002.080709751	165527.9653786	178186.166656198	168917.00914043
102152.56578961	79819.9824655644	77620.1030362676	79201.1251703724	60472.4977583212	82892.6061598836	71242.887118427	72009.7474760751	84174.5346749996	69392.0117287306	75269.1153792219	65823.5531151237
40052.2597583321	37358.8908851786	35940.146671005	29115.6092125838	36507.9415279545	32885.0922368965	32515.6193121826	27540.6619751406	32253.9355311038	37361.8098023971	32084.0429721317	33896.1003552806
608580.455042944	563019.28424258	590305.819654901	456649.000470997	400569.028792023	476044.635160144	470389.33777918	402137.278607707	527169.954457915	355061.699207987	498324.348458889	460759.565855273
946890.722026323	945382.027390699	1003145.37314757	627607.928454007	769148.261946316	684002.218428943	1335565.11916886	398497.685906894	1007951.76179681	1082683.57677383	693395.103700344	1217112.61173855
90455.4254373381	116264.194674284	159715.77489865	64631.9656979005	55890.8376154538	67828.2088913084	62333.4778723763	55561.3661375243	68016.1231647945	56610.7414843483	68052.379350855	94480.0871953123
252248.774251151	226771.366773203	185375.30657476	203544.401142773	249710.441404505	226116.468230631	211977.487351282	265530.211416092	199317.235596606	247943.669522549	203924.723032318	243771.644873869
277134.021974851	259465.216030834	265507.755144502	210252.983221061	209280.340237069	245790.303057355	220176.41171473	193622.373462704	284391.959948909	233657.726615417	225508.401876797	259368.46212605
170430.985212804	183139.346708893	167712.923579424	163671.75341199	141148.084815073	140438.915862561	154428.909944751	119679.226675965	168532.263248356	143434.416137374	145877.656746461	160094.617488868
357935.619709909	323522.986629703	331653.134320434	286354.182813082	282291.425821655	319053.657183696	319581.480628491	249460.432826399	347246.336670676	305282.848368065	321691.444456382	336957.079612531
253685.298953395	219327.91927165	198258.304360158	169176.576807787	148037.094570854	217107.530944211	155761.157032446	151013.263960909	226451.190753591	168774.46875909	168050.599110069	171098.218670801
6174.27738259296	5140.3528711934	6395.56769414061	4408.63654486075	4915.99489178457	6093.32738115252	6360.17388574222	4612.34860839835	3882.06007873528	4880.40379664243	5730.84314593494	5656.49507285159
530732.938641672	501152.096510016	488948.973939949	423137.638624338	385569.875298303	480211.845294562	429039.721515468	383461.833013937	467354.330888711	431004.366436154	410608.333288989	453007.009862988
227536.736646177	204120.375976012	196510.747380047	161239.110451779	133344.570465974	195971.656898142	136155.964382725	138430.089997997	205286.232498568	141782.798708762	171931.383147385	147899.640739839
332845.026637527	327752.836797308	388403.044183559	246595.934768153	220322.923326708	236583.333297803	288997.735070214	157117.848636637	260224.035042113	223451.240990127	220432.624325482	272487.699671669
884900.192807447	761677.828535252	795149.780326163	833394.601783726	807470.678807355	707532.398508869	858359.012918104	698899.041718141	753641.850628822	748207.951713588	855516.193374893	764553.30340318
96781.8994951511	90136.9572937776	159279.632067385	140182.707493265	90593.0529948453	90479.319581994	98812.9923733148	69680.6772373657	109106.256914723	122020.354758216	89159.9075276417	120859.209007324
615385.252299628	561831.317624549	519292.66672632	440887.269679348	410329.073308568	512774.652903098	482508.709298128	399230.662889346	526537.652743657	450321.837434384	473617.896182998	483098.626795899
1196074.79552628	1068898.81511524	1069731.01944808	876220.156507939	770627.446989427	1065351.84032771	961639.723753267	752951.6626613	1296193.00172065	810785.174308687	1002075.64319479	858912.20713418
197244.073496624	182503.439773287	178529.020694482	153156.690861475	149638.022520057	155491.853788272	161431.597577559	133810.270944857	172187.815166011	168816.239202028	173727.75404894	180248.287216739
221596.061924357	208708.983563763	211265.847623679	142385.917337665	116176.943459848	196705.259443137	132991.462479268	132655.171906301	202989.202682742	128661.264388917	166865.861772469	165555.303667456
332641.985985055	302739.96535941	294880.510909036	252679.594099899	228457.606967701	270469.984572959	261451.313675191	216235.73349646	329535.83013882	243639.540970976	279754.063140875	270577.302277738
1120757.8516247	997311.172636804	748562.324693255	703328.905701165	718164.768604408	788805.878532521	775263.485763983	685068.234675349	816950.124502843	628794.561571373	743905.285782989	704398.222481074
403322.399529898	380828.487890352	359765.77440497	281716.609270376	237976.973769359	360322.662412678	251752.368103731	263600.419294181	337198.882750819	260400.968631939	275477.066667742	290546.574921297
249585.674786973	244226.035394306	233911.944347184	188202.169645565	172871.531560169	221195.955285878	197679.164790777	170540.303330741	202903.66202444	189439.905019778	184556.614977939	193921.358825265
441702.169353337	368974.962982454	357506.211909692	344479.420185976	259716.677320089	389739.203193634	343969.723042938	306360.619604939	347769.890538097	236029.758354888	316425.88681752	285129.669029517
269564.260299451	251244.22862184	255298.962254956	263871.513204488	242107.305073094	244785.86782942	260992.303671391	212546.653824171	282971.065963323	407375.778463772	220025.978612684	300654.348254348
380291.05425962	358094.181809521	374924.461646484	294171.309828986	226393.824787742	279798.217859503	248119.542714629	228978.814783044	285419.379782283	220500.335233776	270864.714437675	270902.159460981
173381.341147394	245297.567792061	159711.523647086	155546.633941932	97433.2105723389	274879.026344069	187461.666213964	198021.732224046	139030.812494037	603418.48693858	105325.037095808	360848.454120472
255484.11822375	227901.612175779	226701.726741284	213974.651560507	198940.453640873	226958.701488045	213563.124953953	171275.393789286	237233.3921461	253240.815109488	216062.66152428	223796.506514585
274503.10021044	272355.677780419	283790.364946576	266041.7498517	210824.914804402	263910.467167815	228839.554951701	204174.286407508	285768.827989382	206209.79271277	231537.08421397	234480.052373144
777872.441423366	704748.380090163	638585.517042981	536966.604828291	494640.719041989	658924.872728831	558623.226173926	508283.959921687	612927.346446911	469544.38346851	553945.959091791	529943.903097358
103740.034282967	86756.144869505	91491.2075932498	90173.3139491087	98336.1638979139	101320.968330287	89758.9901836008	107360.066599335	97874.5658098025	103693.51395222	87568.7281657744	104205.899202539
358378.640111861	338831.060964434	325948.594976364	267349.854367457	220916.874652327	310500.468749763	253640.650926413	214036.298996053	334485.461099994	253155.150001388	286198.937065653	282695.497490317
202768.927795806	179207.555462331	184802.567153465	171937.365735351	171048.046851468	185814.065900947	181747.445469219	152271.764646244	191913.410253666	177276.803581422	168760.427769947	175805.197798129
276049.915910741	303077.371015224	346780.927623336	251122.273511645	302050.159654319	232931.879892449	356338.374799825	175974.377240221	357349.835386641	328672.807888257	307011.834278519	380253.126734766
755774.179581989	714083.095557415	757163.09961768	598379.833967962	531125.912822787	681201.065940965	651778.163345114	543805.835115191	751339.84511147	553640.520991484	626435.743033292	585631.383466401
707132.037770107	717843.415755991	867393.820494269	647501.891920895	398247.832397832	700317.488909747	554482.429544181	492630.694465729	562245.75000789	379119.366611719	573428.163185048	511043.459940234
859895.315658579	840450.88127178	759497.050689712	550026.420240055	476441.611794861	681381.556828236	546051.912832513	515830.325898829	725100.440185079	404496.004264344	660288.521160075	502841.980534064
425782.545117787	341175.261991492	320923.034791647	320701.298093009	223835.094408628	382492.286976621	206604.714741893	320188.793428268	297012.499262248	399058.39162957	282436.124522499	352643.287774988
177689.848657637	141142.639805936	152210.647464115	141448.461177139	107907.339164178	148978.536421365	119520.141144873	126670.583934611	157532.598848985	104944.299161851	141943.517745999	111333.846352438
223676.236032673	207038.450041002	195287.663344995	171859.56762136	174759.455644589	201467.54891176	189954.924780986	160508.389083518	218545.126106341	188099.870933087	179582.053282368	192884.646403711
198208.773135602	176688.207768768	174451.353689679	149950.110396747	162315.535441877	152440.632438029	164429.776663042	121290.950696525	172963.501279175	132936.080878202	153095.587913383	153700.705931664
394632.314605923	347401.78805814	292716.351082041	233318.912814372	266276.102413981	336809.649311004	313476.197146731	247120.513997051	295743.792492282	238782.34580404	274968.703607889	276852.448113815
303176.637201616	296392.223387852	284981.346250655	241965.153570444	232535.558888491	254124.046186242	271292.844673615	212837.311235417	288308.183952905	245710.024191929	276981.364627122	261959.341895947
519925.599331301	518554.05429792	540052.534032791	426584.64518983	377229.323193883	479373.467092942	418391.353935105	377708.343802733	479882.808191024	381273.34640924	457489.575111036	453584.113669928
188426.522619854	194682.770531644	194907.775608138	160282.637570635	151402.948470194	168928.271944167	173410.467016607	130951.268683014	177638.217778534	194138.759364658	152808.364868715	197989.637292089
190693.807681199	179930.544384668	167628.258293042	134804.063790913	124290.999038848	164861.697351624	138935.532525129	119708.031019628	177311.576667766	136421.641411412	147884.822372195	149196.169968332
313026.680538333	304831.420559614	329778.626430857	231743.974505184	222978.823165279	276592.145432597	235148.924184222	185492.744955176	394797.410660882	257238.897332236	250272.182003614	260526.478604809
183330.163787172	175487.957118007	160171.899044019	124867.082146893	135481.881220123	148265.172974854	135457.904574386	123572.171483239	157760.856060023	130308.027450855	146548.456895761	141344.577423575
384754.241014115	328299.985914674	348205.63050466	327526.297652495	271194.55423484	345686.811804172	298646.126322576	292864.262863876	339917.604397127	296123.043564355	301637.361878894	298154.184690839
453702.978921551	418114.669789898	471965.755399414	425051.165153822	331917.434276808	452549.892631365	356413.486911932	387598.659583646	395149.122174127	305917.219976822	359233.779708571	336711.385365674
774866.725636765	610019.876628021	577804.087852557	531450.839053975	480472.878094391	636175.454751433	403699.561102697	524429.293687009	598205.973006002	530648.466337708	528633.938541009	505566.344862305
213534.000229541	200794.396316566	214686.154549521	176383.000870281	132030.867935178	156790.674730072	147416.713881725	119006.328569188	195001.63855345	139568.22758817	160301.295376533	148930.634810938
347013.699557016	341353.25459588	393426.64062152	230289.113551637	161545.029103236	286331.358714185	208427.379551569	186832.675443727	289055.100279607	155116.058758182	245652.060785148	203792.499210129
141865.045341479	282932.291049523	260076.262083511	94527.8303982961	90245.37360928	311667.825086361	318358.545122989	97962.4007844526	126816.236770894	144519.321454076	224904.094437454	397179.829129853
357199.302638306	322659.959612949	312701.928743785	290974.852722034	256913.158457547	284242.437040068	272131.181412074	247121.629589314	309154.267052077	254084.234377598	268786.302351521	276441.227731751
321860.305737402	282130.789294487	273831.484200136	286333.20846782	265649.154523078	272810.381903392	304272.06621859	245164.084017598	298170.122786852	270248.038823348	290367.354937721	274007.949859185
268778.34354792	239614.756741755	224285.529432422	204045.741435651	291677.479374226	194352.765895018	279916.830862885	180257.543116884	280953.220126822	307259.839852006	228687.537585537	315353.670924216
627169.159825251	615059.606226269	611334.477092834	548187.202362746	462520.097365286	651891.900454876	499268.488631118	464887.455394413	526670.790184214	484930.592230538	552242.331432505	594174.52151836
306041.003088022	285583.695228289	258901.302024168	244710.888898165	245154.259541305	258224.399237943	270004.083223389	233405.505527572	279965.097594764	265630.477448843	268885.332873341	269223.653389453
13917.4252952275	13563.169679981	14906.7003164062	16314.555346289	18499.9152164062	12953.1823732913	19047.4504042968	13021.7849824218	15403.5903269531	27211.0403425781	19577.5801804687	19128.5531121093
261467.094933832	241679.879116674	203744.757933917	164297.89039232	190446.734280109	213204.647743878	212383.974448257	175975.149791109	277429.188461294	225772.855693776	236763.539316324	232596.278743667
227218.243369173	198177.01602581	198633.266864044	176385.471307841	149807.652969644	181728.099068178	147157.192342158	150820.694381625	197008.018978419	152080.743036589	161548.269536865	154718.605382359
245710.068814591	222477.034073346	214019.182056844	185707.197242959	173748.861619901	192465.010476247	169398.673001616	179189.633007931	200899.735949198	144517.620155883	173870.714251321	160133.283264113
614841.157262794	528899.6607211	509729.390666215	416869.217041125	295386.798336443	507263.615924316	331813.475636063	378145.93886252	373770.534355923	405480.709424941	352287.402360269	450927.303438174
565177.953497902	516270.528968997	514393.1314865	499832.882547367	560695.942054093	474023.528494287	615994.297974439	408369.678762001	576424.125875445	727063.425736377	508454.483256861	648437.80778426
207189.746690238	213417.318371901	203722.108809296	204856.789976398	333536.237164456	145624.720077279	218013.786416895	123330.199465685	209423.384392698	323079.137715927	193494.76441825	297542.419339882
289675.337799256	270239.376150509	297299.236637089	255911.135867976	235199.395107618	235523.466078304	241022.134158201	213414.256524663	270062.046652789	215401.091804438	238626.990311674	266930.603066229
251028.848329102	234914.342942314	231403.063128735	209827.240975157	231968.12053682	195600.679188903	218657.409925268	197420.370817021	203512.33786956	219403.034865737	206540.09459403	226485.939358408
305137.302187043	306192.140172973	324461.973877859	353337.670105387	380766.330525329	374983.545146576	532416.007885623	330101.619427372	628813.185638191	484559.300394197	458093.458125939	408058.586506055
187621.413943896	177344.535278168	165737.949332629	132737.823539971	121249.957006567	151682.120857998	123452.256433784	125861.981166798	148409.115902856	115596.88637765	131644.626895843	127387.315829976
433055.388033775	434643.638608214	403908.041746334	342970.414720951	328074.864977847	375489.316563434	338652.619036732	291121.522709198	412904.035716569	338865.99291725	350762.456532087	375551.798042756
356901.894600182	311669.966300168	304810.223440731	262681.905503199	208923.153849207	318342.315080139	237509.213484891	243607.199561047	284773.813245985	219568.438212526	268307.015247949	260494.715652832
384623.36399698	350457.398755994	377585.755291286	382767.240628483	461012.762800916	329228.569421595	488452.275469041	280299.296515093	462918.345983868	556113.181817382	410341.62688776	510910.138367577
729493.615840754	647936.511807281	641398.369034181	497790.504939756	451147.627489454	601733.98964366	476009.71440163	436858.158088186	633226.413655202	461373.621198731	530694.234467547	517700.515290234
500817.956260172	447669.913972347	453745.162246723	388082.31753122	363719.803017168	473185.99887669	392218.113280331	395159.437801759	424929.787195923	322097.33664815	377269.251681686	345978.675825555
341685.50619224	357336.298646543	402179.566848339	289683.028803895	233166.431311816	312998.48389783	276219.445879964	221922.947921128	328971.83803825	257888.07663804	292770.866261791	294474.829039746
331229.125077149	296886.994221182	321208.957277705	276999.672744289	289751.900861674	286757.337111101	278066.914671294	250540.480865302	311398.590500771	299013.833884962	279133.690197056	303780.612367831
475411.395221577	434248.379610696	421525.148305081	355662.347168837	289890.867746708	404344.92108398	308826.901584703	296392.284785708	395075.72140136	291998.245248947	342552.162960839	322507.439496423
730420.717475781	654549.069120271	686825.190598015	729078.104897428	627595.890130081	607700.022186317	700694.074774857	617513.579160283	618806.244330694	592321.761780097	683263.467296328	600102.404084886
219414.58135584	213604.736447114	244486.21273505	194987.638626314	173307.72565404	215184.036577223	190350.651566529	179614.531738403	197363.512075649	168052.497367844	187431.798515511	188353.200053906
528435.147632895	436076.878735758	485384.789023518	404150.455524566	320182.018860458	527156.02177095	380200.445383735	341890.744642148	526953.011778747	339216.902858498	426191.089186946	380096.453114941
275434.320123418	256946.069201031	282875.289371378	248661.695846364	250186.966526109	262668.431645116	259285.112561045	237392.877154558	292530.166527195	256078.240341465	266749.257607444	272832.61119082
55795.5289992183	128045.660424056	34580.5429728522	48136.1972425421	48689.0750420345	52023.5912238283	155026.199795911	129693.740091943	101385.927810717	51790.8214969667	60814.9249342538	57477.4845296631
182586.895027787	175509.387349507	159260.254924808	129608.604086493	138118.733170226	130061.632281667	143154.835877919	129856.08431305	156283.613600977	141290.071188469	145086.327952112	145498.394423171
346420.618746119	336273.923859513	255806.63996845	186534.74096481	159521.504097657	235841.645020636	200374.340823456	164493.166532938	226110.486209178	173411.393693601	220146.373499119	182680.847073092
141925.980485969	129670.311700302	144650.50259343	102459.296959675	82411.6582535671	118144.545526426	106020.225883089	87427.1223930907	116301.830185201	93030.7255904293	98344.4911354265	103416.645650098
284453.124974764	254151.510244618	252667.97408178	233386.660160155	196087.553358983	247070.762471781	217453.615271192	225920.90852616	241562.224374403	170206.33421858	206265.019410582	204061.973928516
162824.775844629	147929.699552531	165004.396200305	158970.279021069	145915.284997782	153367.933005456	138530.517733008	152591.977410454	137871.67839511	132467.629701305	152297.762778808	161123.02881211
211136.387909064	184769.02470572	174937.336773565	183358.841038644	180846.157771177	170227.751211988	176008.03922702	174659.666819237	208730.702399999	188885.777199298	178563.841887222	201081.883213558
226460.468738818	197190.397594043	200085.816530599	188434.248807608	195753.166513254	200117.364196169	192308.03849557	179885.586276747	215467.173452983	208798.988630898	196407.903721599	202283.063997654
158851.414574044	147898.525956737	143088.468361555	126439.070810201	130352.255565777	138271.020578576	154913.31651003	103310.122889264	175238.207863989	172068.432933151	153211.844335807	172103.186362402
161868.157651285	153354.918542784	158827.821244315	119794.938415434	168115.076574283	115095.098558572	170459.532397106	103791.296939869	192126.11534048	195961.087057764	165209.368084961	204101.331592606
150231.561815256	142099.632164863	141424.956944577	102591.464892517	87163.7569163821	117250.149794606	102525.235822486	94778.5869105013	121144.367188001	86508.6490228193	105460.036046076	106856.133740039
401168.193624346	381685.869102953	342192.4401254	273887.825203318	249031.926227686	345219.021473964	273591.264585438	248000.755890389	372147.606621972	308303.853270748	325610.768781673	330828.258528442
299599.34789595	312061.615073238	317856.00072433	235377.584908547	236763.117051812	279768.514028982	271326.000966664	228361.863249208	327441.728504037	230967.060741221	279375.436304447	258782.517049933
43015.0585927802	47195.8398946278	44337.5900601562	45215.3573437489	49626.6117187484	60452.1435020477	87658.5567833955	42492.7862841788	70717.921699215	70959.1621728478	74612.2322021443	62064.0446249998
315136.325286842	282588.868671749	314824.342325259	264985.028451041	234479.19875315	273251.624130125	230006.647434359	240330.590524664	288595.499975482	242367.609456804	282479.892415032	256362.129343999
