"","log2FoldChange","pvalue"
"LETM1",0.130349790802366,0.0022509975205163
"MYO7B",0.444033093390299,0.00164146734546361
"NUDCD2",-0.187782864093652,0.00248817831494351
"CYSLTR1",-0.228417522734946,0.00130161002040107
"RNF213",0.183203167062295,0.00249168145923014
"AKIRIN1",-0.120689357073953,0.00171233900935875
"KCTD13",0.145299103484006,0.00229453291440616
"FAM220A",-0.157027002052645,0.0022229074738984
"GAK",0.175514188084879,0.00226145559006038
"ATP8B5P",-0.913436866440787,0.00232127469814136
"TMEM259",0.228538686887094,0.00249966061078541
"GET1",-0.218027491279965,0.00260159081772429
"SCN5A",1.03670722927029,0.00124765612979662
"SV2B",-0.850357562529508,0.00169251396954089
"ANKFY1",0.139420246374346,0.00141450158374987
"DMWD",0.225528953236426,0.00188856080731073
"CARMIL3",0.425040587531059,0.00182071585705082
"VSIG10L",0.360010438036487,0.00191215943283823
"FANCA",0.239353217786353,0.00203206938633744
"TMEM201",0.223711707710169,0.00128895191433676
"MYO18A",0.154190779525229,0.00196905664941298
"NOP9",0.119880631117454,0.00232751741233019
"TXNRD3",-0.356661394485545,0.00246799704118816
"MAP1LC3C",1.75106258483159,0.00237327424966871
"KIF13B",0.171255580611063,0.00224388736047132
"FCHSD1",0.207190988788146,0.00178136453455205
"KEL",0.774666700277749,0.002230137276834
"SZT2",0.177069807792507,0.00223567162719354
"TMA16",-0.167115900894117,0.0023976155838053
"SMURF1",0.219688373134878,0.00156881142386653
"DENND4B",0.146395524867965,0.00241476432037488
"ZNF277",-0.14665039156473,0.00208405562847867
"CCDC152",-0.327363337367464,0.00226018435337901
"LAYN",-0.40448863139227,0.00260039632926081
"IGKV3D-11",-0.643490400165905,0.00194247006432466
"IGLV2-23",-0.724119634641297,0.00199264784433068
"IGHE",-0.836158914614575,0.00193957703898172
"IGHG3",-0.82318077699257,0.00203895616777643
"MXD3",0.279983571597605,0.00212757071553268
"IRF9",0.169478366236981,0.00210979634887623
"ITGA1",0.568737277401035,0.00171258345073976
"SCART1",0.385635183671636,0.00141006446178458
"RPS3AP26",-0.310058455718897,0.00141224332446742
"CEBPZOS",-0.213843619115144,0.0017182510839936
"PRR29",0.548167837172223,0.00187193844404338
"HNRNPA1P48",-0.286382507619618,0.00149763573867582
"KIF25-AS1",-2.02637950109713,0.00152243094460007
"RPS3P2",1.43842793791701,0.00228419483872235
"ANKRD44-AS1",-0.475719552844709,0.00217529178180758
"RPS3AP6",-0.314522944438665,0.00214219614588774
"PITPNA-AS1",-0.255169359954956,0.00149605198976682
"CDKN2AIPNL",-0.191009747836591,0.00224156004451921
"LINC01184",-0.170092199491652,0.00207309961557843
"SRP14-DT",-0.208571053594536,0.00215883891944339
"LINC02899",1.66498218742763,0.00158819301078943
"IGLVI-70",0.831550049472951,0.00192734710980852
"ZNF8-ERVK3-1",0.331750001113951,0.00249073518939468
"ATP6V1FNB",0.40414054149254,0.00259897807232572
"NDST2",0.261396442618872,0.00194098324809164
"ADAMTS7P1",0.539115494232436,0.00181597194199762
"H3C1",0.68487636404419,0.0023368455084284
"MTFMT",-0.137795077587876,0.00262082467651179
"ABCC10",0.161820812806097,0.00263967164982556
"KLHL17",0.265542791110057,0.00263826964576831
"JCHAIN",-0.731670935503422,0.00268488675178143
"DISP1",0.19845868983978,0.00268296547638885
"EIF4G3",0.137579396073911,0.00271504997027731
"SPOCD1",0.70911421727072,0.00271276788410479
"SLIT3",1.6993532474495,0.00270346852172882
"OSTC",-0.158740325948087,0.00272552778479655
"ATG2A",0.225293823802447,0.00273683775715939
"IGLV3-19",-0.63255069935279,0.0027797248300944
"LRRC37A2",-0.391526370508855,0.00277495048408943
"PKD1P6",0.3054741469034,0.00277821636653239
"AP1G2-AS1",0.231518155676049,0.00277760945519739
"C10orf105",0.348528409561473,0.00280956502710284
"GDI1",0.146655471092154,0.00281962867460772
"PGRMC2",-0.193442607370904,0.00283123022912179
"HMBOX1",0.177363779866389,0.00284287210053395
"HEBP2",-0.150457087075421,0.00292647091424742
"ANO8",0.201116446096981,0.00293045342988612
"PPARG",-0.578956578170321,0.00291677067893895
"PCSK7",0.1620681575744,0.00293463835255712
"ANAPC16",-0.139439938531802,0.00292651268809305
"C2CD3",0.14635513286263,0.00291414492211302
"RAD9A",0.184030151292188,0.00286889206173751
"PLCG2",0.169066721917807,0.0029216815510713
"DOT1L",0.189967665389639,0.00304289818979475
"GPN3",-0.230263823569946,0.00303105616046443
"SLC25A25",0.152188074119929,0.00303941129449944
"RNF123",0.145984710941051,0.00302012589708841
"UBE2E1",-0.229479532240571,0.0030125151675674
"TCEAL8",-0.185719297779224,0.00300244579819174
"RBM34",-0.224718442181466,0.00299945949988026
"AJAP1",-0.64430581468792,0.00303551617231101
"CA5BP1",0.19843377310274,0.00307511544165812
"CACNB1",0.209885026736634,0.00308523682679276
"ZNF707",0.163743277960436,0.00310101478870637
"RPL7P1",-0.278048365437971,0.00310615441531463
"AGPAT4",0.211570036083319,0.00335261040170744
"BRD9",0.136217244615054,0.00316855668984983
"HPF1",-0.188436662485715,0.00331429060192108
"GRIPAP1",0.139883901802093,0.00318995519458439
"SEPHS1",-0.0913983816480306,0.00323283735292861
"TMED2",-0.147018306958266,0.0031783620656138
"GMIP",0.142947587369011,0.00317609615168741
"CYTH4",0.144734400232877,0.00317949607152698
"TOMM22",-0.151684231679683,0.00335389658088032
"LEPROTL1",-0.183390356723413,0.00331614887231615
"OCIAD1",-0.121129256371712,0.00333270984786655
"METAP2",-0.109425926565661,0.00321938864202659
"TIMELESS",0.17830261761385,0.00337616557033111
"ZNF391",-0.37283337624616,0.00338176325828787
"GPALPP1",-0.172014532174138,0.00335615277441561
"NDUFB5",-0.17696793952031,0.00328102214228014
"SMARCC2",0.144249511496393,0.00325660448065921
"ESD",-0.147273124424272,0.003276365419604
"CLEC1B",0.659788679214794,0.00322222175661221
"CACNB3",0.242655828181728,0.00318502128920001
"AKAP13",0.164189459850672,0.00325663309070055
"SUCLG2",-0.139587514401511,0.00330776569910384
"PHF8",0.122899681246813,0.00330037874762431
"LYNX1",0.461743346361166,0.00332646801739899
"QRICH1",0.144932219713819,0.0033825676435659
"TRBV4-2",-0.559987657974816,0.00314940055121545
"MRPL45",-0.129879373543349,0.00338530566362797
"UBE2O",0.158595871174306,0.00345752682251395
"PPA1",-0.199079724288241,0.00345423666137948
"MRPS10",-0.151944725603771,0.00370519451767248
"PTPN23",0.18206241394579,0.00377344594476109
"DEPDC5",0.155157161086119,0.00376344263256473
"EP300",0.18265945637518,0.00355791826842714
"TCIRG1",0.229976737850411,0.00360429497729868
"TJP2",0.279711685104951,0.00360215324854806
"ADCY4",0.249070389432649,0.00359889485948445
"NPHP4",0.186527465261047,0.00369690696402423
"NUP42",-0.166838884878729,0.00362868302979326
"GOLGA1",0.134590649214856,0.00371565957463816
"POLR1E",-0.147780687727697,0.0036545413397131
"DOP1B",0.128933448139604,0.00371176723782807
"LYPLAL1",-0.271694352101601,0.00354738637661476
"FBXO25",-0.101187002949941,0.00358149411613383
"MOV10",0.178715702886223,0.0036670406359948
"UBE2V2",-0.174758101029999,0.00376146441001418
"PTEN",-0.173701566009541,0.00365534966297383
"MAGEH1",-0.186647787936034,0.0037329846327244
"EME2",0.202314401651739,0.00364419890374491
"SHISA4",0.429773502845839,0.00377588597671094
"DXO",0.187230749327545,0.00371445328996397
"TTLL3",0.208602938881258,0.0036919952516843
"SLC2A1-DT",-0.52075228009332,0.00375370394374078
"ZNF793-AS1",-0.456206402449086,0.00376390214728201
"HDAC10",0.222236399546847,0.00381622562004949
"UBE2B",-0.222102126648602,0.00383339325314318
"RALGDS",0.205046110919413,0.00381928916608687
"IFI27",0.824288339594557,0.00383459302276682
"NET1",-0.257644390598016,0.00379990371599527
"NEU4",1.21855816431726,0.00385051564335832
"PTGES3",-0.188975480898388,0.00388700011810501
"FGFRL1",0.252308298540262,0.00388015559305178
"TMC6",0.20064156748408,0.00392769270186572
"FHIP2B",0.185424963882108,0.00392622699634815
"PPP1CC",-0.142663207553515,0.00394119736595926
"LOC100287430",0.801805921972847,0.00393433622999034
"AP5Z1",0.211716551665679,0.00393748723496144
"ZFX",0.203134464421843,0.00406516724551901
"TKTL1",-0.596453022901516,0.00406154717188108
"ANKS1A",0.143627095502529,0.00399310071825911
"ARID1A",0.113350453946404,0.00401548204537046
"CEP112",-0.346499790006988,0.00401804271106878
"ERCC3",0.111777071109891,0.00405799295387211
"ATP2A2",0.138883266097054,0.00405045070394954
"RFESD",-0.287342211549787,0.00406802711522388
"FAM200A",-0.278719808779575,0.00406581716339439
"TRIM26",0.111824022983627,0.00398215926079598
"LCNL1",0.525981302808148,0.00412538138846508
"CLASP1",0.137832260952343,0.0041676896973182
"LRRC37A",-0.458373398229887,0.0041694471162388
"PRR22",0.43039161636723,0.00417769890665581
"OSBPL7",0.171964046519012,0.00434862880158584
"ARHGEF7",0.131885254073334,0.00435052222854295
"ZMIZ2",0.186594723265476,0.00435565801173781
"SSR1",-0.164185613077525,0.00436337308209417
"RAP1GAP2",0.191092575258922,0.00437409066849629
"KMT5C",0.280563142089493,0.0042285617521596
"OLA1",-0.117302142426981,0.00425763173640232
"EIF3H",-0.0985750715583674,0.00439455905094711
"DVL3",0.131584927118674,0.00436973700648668
"C4orf3",-0.163142388799704,0.00419940103855038
"HTRA1",-0.545208585283401,0.00436084928529026
"SEPTIN2",-0.139560264011938,0.00430526771869718
"SNRNP48",-0.146428093264729,0.00427438538254242
"LOC105370792",0.427053739588231,0.00427391025790426
"SPHK1",0.341305011768035,0.00438584092504079
"FAM210A",-0.156662173825294,0.00434948433580609
"POM121",0.142293123721915,0.00424447570764457
"DMD",0.489683269975265,0.00420553412050385
"IGLC6",-0.783670409760298,0.00422262492263739
"SEC22B",-0.168729362308282,0.00434173888693128
"GTPBP10",-0.187602928146065,0.00444671073460933
"UHRF1BP1",0.202472789162849,0.00449038947052289
"CABLES2",0.148696260776903,0.00448586042237414
"TAF9B",-0.226448217169075,0.00448167428942987
"UTP18",-0.133330434541039,0.00453770924290864
"CNOT1",0.0978626084810101,0.00453792547681351
"WIZ",0.146172525270766,0.004743533156963
"EDC4",0.169206732838986,0.00476431721304847
"LLGL2",0.274233179290637,0.00472640963076093
"ZZEF1",0.136294545448729,0.00478920545312298
"REXO1",0.204108335718433,0.00470471119656733
"DMPK",0.237369361386114,0.00472864153205433
"NRXN2",0.597861010195423,0.00468965035277547
"TXNDC15",-0.182994487125031,0.00476135088387338
"CSNK1A1",-0.121788863895988,0.00456163088551263
"MXD4",0.178902436462599,0.0046730357464951
"USP9X",0.106564786977313,0.00472426345421823
"MED4",-0.127643568973932,0.00473153083313125
"NKAPD1",-0.129136071536712,0.00463608351004412
"PAXIP1",0.112511613125397,0.00460874134450892
"AUTS2",0.226271866765482,0.00461611463456738
"ARPC5",-0.220331910419118,0.00480619851541696
"WNT10B",0.288304882123775,0.00461957624150608
"ODF3B",0.373820323013279,0.00470124327839198
"CLK3",0.122871404723083,0.00478404401921465
"EIF3J-DT",-0.156899576450212,0.00464552440762302
"PITPNB",-0.115012047231645,0.00471814793756859
"NDOR1",0.218671909628943,0.00469957420830634
"SRGAP2",0.198177213053853,0.00469003979437133
"TSTD3",1.09328384740415,0.00479957029998656
"SEC62",-0.189806636529651,0.00504243889983936
"HFE",-0.198855289751265,0.00490624327071249
"CROCC",0.215655047922206,0.00485571602058929
"POLD1",0.219472836781921,0.00517246242592519
"CDC42",-0.127856634975812,0.00510506504889071
"CDKL1",0.219051974722156,0.00501124329167471
"GSKIP",-0.182414163738425,0.00496646180069262
"ARFGAP1",0.178012820962791,0.00501541567835632
"DNM1",0.417228510354083,0.005062897417372
"RPL22",-0.161375060704597,0.0051114034017979
"ADCY7",0.116673212986127,0.00499417419747736
"DNPEP",0.118582009042793,0.00516752867280909
"UBA2",-0.108779536164251,0.00504117914899017
"CHTF18",0.298041932965155,0.00508515199224388
"HERC2",0.149720909119659,0.00514230371354221
"INO80",0.117782944620191,0.00510558407938779
"UBE2D2",-0.15813753169016,0.00506435157627393
"REG4",-0.719819027033939,0.00509241745579251
"MYBPC3",0.307545681534236,0.00498237621552488
"TBR1",1.48431961251302,0.00488313245882054
"DCAF5",0.0970988985616683,0.00497157760456844
"RHOT2",0.216676020575489,0.00508186123452028
"SYTL1",0.217673390273926,0.00515451498153122
"PM20D2",-0.225110761262229,0.00486020929285065
"ARHGAP39",0.696019238160297,0.00502786560684165
"HIKESHI",-0.128365528639398,0.00506414400979417
"FRRS1",0.402533812445302,0.00517281212932305
"HDHD2",-0.148406421844362,0.00512837907537398
"ABO",-1.01424697860998,0.00518307814215079
"TMEM94",0.158082471140919,0.00488488010799309
"ARL6IP6",-0.218398528851735,0.00504038699364197
"EIF2S3B",-0.973620874318451,0.00498319673850758
"NPM1",-0.151118224803132,0.00512437171938746
"IGKV3D-20",-0.584678703012947,0.00508819515007559
"MYZAP",0.535451871320159,0.00514860700628467
"SPATC1",0.605028152890988,0.00519573984229382
"CD84",0.205117419879179,0.00527132985924682
"SBF1",0.207553487686716,0.00527071979315106
"PITPNM1",0.222835519499817,0.00525039686990317
"CPSF6",-0.140892415335885,0.00527650832268631
"CCNI",-0.15289498393664,0.00526772218301854
"ADAMTS5",-0.440366968594758,0.00525695376783218
"SULT1B1",-0.275421076359188,0.00528775450399443
"NXF1",0.173697954230933,0.00535046599387984
"HOXA1",0.360499467354079,0.00536224589673963
"KRT18",-0.356618074880877,0.00537716019178655
"ERVK3-1",0.152750806424683,0.00543053782946667
"HPD",-1.12007187097255,0.00541864727339193
"LINC00205",-0.339670957518029,0.00543913771607606
"TTC19",-0.113449001323937,0.00547670563178319
"BTBD9",0.146350173916593,0.00547742942711121
"PPP1CB",-0.25085905788771,0.00546460684263779
"CLDN15",0.163285104384931,0.00554387033089244
"IKBIP",-0.265532910049543,0.00554922408757339
"ALG14",-0.166472362435505,0.00555825818196256
"EWSR1",0.081649569548144,0.00556850536139679
"LYRM7",-0.213119197744053,0.00556067084891606
"LOC400710",1.23850118671367,0.00550815199819107
"PKMP3",-0.446177763702898,0.00555289253633627
"ELFN1-AS1",-0.856695242461941,0.00555786430404117
"CLCN6",0.146326448462557,0.00561609350339344
"FLYWCH1",0.311028907159692,0.00558298472010232
"RBM23",0.09635206827987,0.00567678053143539
"NPM3",-0.219532691977949,0.00565645212824039
"COMMD2",-0.132831893470553,0.00561918350727489
"SMG7",0.0974740690891057,0.00563943176924489
"MX1",0.337345019527687,0.00561168343725501
"CXCL10",0.681073700950898,0.00567868459652435
"TANC2",0.180283469985351,0.00567615316684865
"MTCO1P11",0.656639586214203,0.00565558593906526
"CISD2",-0.197395543057177,0.00570722211626235
"PCDH12",0.439389471919216,0.00573108429875294
"ADAMDEC1",-0.508648821215663,0.00576400885970745
"TMEM14B",-0.141159119124656,0.00574438323288757
"RMC1",0.0886057018027072,0.00575458701567997
"TOMM70",-0.108976909872828,0.00574521031481892
"UBR4",0.138091476250607,0.00578000382535398
"AKAP8L",0.108936574252755,0.00580552672013573
"FAM210B",-0.151752011486616,0.0058030997910188
"AMDHD2",0.185034590298444,0.0058171591093567
"GNAO1",0.312077466285995,0.00585520653043564
"SORCS3",-0.642846704389276,0.00588271537118359
"ZBTB17",0.184801879920893,0.00592121616799491
"GPR107",0.109480624355264,0.00592328380510632
"NOA1",-0.111099096625805,0.00601158572911543
"MICAL1",0.176963977801864,0.00598717013622227
"NEIL1",0.329530075786624,0.00594039891428339
"EIF2A",-0.102481534683935,0.00598360548144803
"ULK1",0.189095262464813,0.00599618472201302
"TBC1D9B",0.158666278429709,0.00601309056065718
"RPL32P1",0.430427770505588,0.00594831738741361
"LINC01145",1.33671341035448,0.00598485710194922
"TSC2",0.157254624225885,0.00610728863907577
"INTS9",0.0940406788587232,0.00603698694194767
"SPCS1",-0.169606739955014,0.00610203679671302
"SPCS2",-0.16665215579207,0.00607498699062518
"ABHD17A",0.230369784006324,0.00615161031863369
"PPA2",-0.150582951818688,0.00613893179127971
"VMA21",-0.211697512932621,0.00611120593643411
"PPFIA3",0.270921377617025,0.00603928624995268
"PBX1",0.401754674818937,0.00607155081781514
"NAT8B",0.588892484102809,0.00615885307097608
"STIMATE",0.181384637579105,0.00612289329872875
"ZSWIM8",0.149448100907197,0.0061010029817783
"NME2",-0.163870066768598,0.00614058325855198
"SAFB2",0.128227235351633,0.00617423072723264
"MED28",-0.102960894006356,0.00623296513619418
"RABEPK",-0.135975667914504,0.00622065113291979
"RIBC1",0.410493436947051,0.00622524774851873
"CNOT10",-0.0677900515823987,0.00621328092451625
"ADGRB2",0.361808177919682,0.00624768634573686
"RBMX2",-0.141176844354998,0.00636183578803901
"ATPSCKMT",-0.148053572763815,0.0063281539751062
"TDRD9",-0.419929313264679,0.00632079853494383
"IL17RE",0.520513710128223,0.00630670815648146
"ZNF592",0.131990625719877,0.00637929708141128
"ATXN2L",0.132170965533894,0.00636504880498473
