"","log2FoldChange","pvalue"
"CYB561",0.112393550657574,0.105726916258131
"SPAG9",0.0194575768568012,0.636084145496235
"CELSR3",0.107189550078171,0.316310768070073
"AASS",0.125266596776041,0.346770192516973
"PLEKHG6",0.364414390696199,0.739727048579205
"SS18L2",-0.070384782615221,0.175481728430933
"MPND",-0.0455658901891604,0.499535548799913
"MGST1",-0.0139817596685898,0.907642507175828
"CRY1",0.061593296692508,0.312288791307623
"PGLYRP1",-0.879187636000482,0.410632806961033
"NFIX",-0.0577600943405626,0.527687414665535
"ST3GAL1",-0.0672652948519635,0.135708891735699
"MMP25",-0.31633366059227,0.0431676086291793
"IL32",-0.0122080620224125,0.884940432306354
"PKD1",0.0257058432097834,0.75200537483577
"MAPK8IP2",0.00566618358103173,0.970693816819266
"MED24",0.0135483142949822,0.771295846539193
"RHOBTB2",-0.068044746394764,0.404189882762145
"HEATR5B",0.0549404192275674,0.345275974369087
"SEC62",-0.0205042023751766,0.768878762271211
"RPS20",-0.100985093457356,0.124612491263954
"CSDE1",-0.0266818135063538,0.421097782427269
"UBE3C",-0.0415152006056364,0.272016330894247
"REV3L",-0.0428443856036317,0.384121091112662
"TENM1",0.0947535596103409,0.406847775667789
"MASP2",0.2130371379506,0.80113302925985
"FAM76A",0.0228291038155652,0.708415141195097
"TRAF3IP3",0.000144667892233952,0.998088390189999
"POMT2",0.0527271321051132,0.411128433618978
"VTA1",0.0212592102069752,0.724602950626668
"MLXIPL",0.869182293459418,0.146371720838479
"BAZ1B",-0.0328029896348943,0.360606612720554
"RANBP9",-0.00698423283122791,0.85687002143608
"ETV7",-0.54198351957332,0.0285016080837215
"SPRTN",-0.0324744274836744,0.501918257072939
"METTL13",0.0888530173908572,0.293968160633329
"DYRK4",-0.065880263711572,0.222536544603714
"ZNF207",0.00502984388986238,0.897884928419247
"UQCRC1",-0.0339349706444936,0.598383541720951
"STARD3NL",0.0260896366470778,0.670583755201727
"CD9",0.0548280611782642,0.832222983678723
"HHATL",-0.00851745046624786,0.991483908566997
"NCAPD2",-0.0160327279535011,0.754979271337226
"IFFO1",0.0859477784224979,0.151893771608125
"GIPR",0.142058075634295,0.142119157481741
"PHF7",-0.0421498526053592,0.45866846847211
"SEMA3G",-0.343684738566066,0.0220469144536245
"NISCH",0.0394517782970434,0.441593013588849
"STAB1",0.107801849903264,0.364380293148428
"FUZ",0.000558906675779906,0.993176502587496
"SLC6A13",-0.131481913423921,0.610652891578981
"IDS",-0.0359003243121742,0.522977434755619
"PRSS3",0.26218456993932,0.581435366180868
"ZNF200",0.022864865011269,0.736834038713631
"CD4",0.0267369179356666,0.723362729644275
"LRRC23",-0.0139020880740014,0.856203473257392
"BTK",0.0594755284992,0.427336227428088
"HFE",0.047379689220588,0.514523851989744
"SCMH1",-0.0121124841316805,0.795531575994063
"FYN",0.080287257212321,0.0980854821341223
"HIVEP2",-0.0684087819948873,0.338936323555106
"FMO1",0.572895915148453,0.231305201497707
"ELOA",-0.0205884866405446,0.612672911608887
"LYPLA2",-0.0123740791943854,0.840747928083072
"CLCN6",0.00712073072174581,0.896017421410696
"MRC2",-0.0879631038169906,0.564114346624324
"NME1-NME2",-0.00709339521440274,0.981569361732578
"SLC6A7",0.0410753317507546,0.943079674654638
"TSPAN9",0.130882573165789,0.400771245449233
"BTBD7",0.0222163163786199,0.553922474290811
"APBA3",-0.0204677749696433,0.765619674428175
"MKS1",0.0351534341953785,0.447461997757312
"ABHD5",0.0635200248767559,0.45988479736856
"ANOS1",-0.0140811116320918,0.968270942203281
"AKAP8L",0.00749788821725975,0.853903847105183
"MBTD1",0.000220493614657821,0.996833972275195
"UTP18",-0.0334855645402652,0.488888247275882
"RNF216",-0.0058343050357028,0.912826776382061
"TTC19",-0.013010452256685,0.757055208304769
"PTBP1",0.013554250720447,0.715300310753754
"DPF1",0.830455067289999,0.123985200378565
"SYT7",1.15810672848581,0.0395733481680661
"LARS2",0.0544979403093577,0.30671716350691
"PIK3C2A",0.0014178127770592,0.983528067151308
"PLAUR",-0.324799659055725,0.0942434130399916
"ANLN",0.245133333866096,0.16765782046922
"WIZ",0.0347169462279342,0.515282597691087
"RABGAP1",-0.0273109366461986,0.375903049772056
"DCN",-0.109474072368577,0.939295764745326
"QPCTL",-0.0254213818217912,0.712874993974855
"PPP5C",-0.0148671054613308,0.796625419060686
"CEP68",-0.0521697533272582,0.429167736380886
"MAP4K3",0.0694239127512197,0.444128136015118
"ZBTB32",-0.0901166163093325,0.542643058237094
"TYROBP",-0.000113173403624069,0.999224807155244
"LDAF1",0.018931834090777,0.749975685762264
"BRCA1",0.156240550111121,0.0329465587586866
"ERCC1",0.00554396993754027,0.885047165350717
"CD22",-0.119178140397777,0.427814579983297
"SEMA3B",-0.0412330440400088,0.837488414883706
"MBTPS2",-0.0428464032086955,0.457153764778673
"PRICKLE3",-0.0492327784122052,0.553191026365184
"LTF",0.279489686434315,0.53457485803283
"EXTL3",0.0323413756849633,0.651993816965814
"ELOVL5",0.00696700315159499,0.878067491590224
"ALOX5",0.0436952865036156,0.600438172988767
"KDM5D",0.038509279696269,0.911236722833759
"CALCOCO1",0.0939353644255083,0.0499837188956829
"UBR7",-0.0196049191424291,0.657838384262505
"MAP4K5",0.0117106085469107,0.857986536090326
