GeneSymbol	B cells	Plasma cells	T cells CD8	T cells CD4	NK cells	Monocytes	Dendritic cells	Mast cells	Eosinophils	Neutrophils
KCTD18	11.1697930913192	0	14.9575160081628	9.74786148777729	9.17538319826819	11.8604788917054	9.69390593925761	7.43629490474046	0	156374.099923299
KCTD19	0.328192560772839	0	0.0505089344018612	0.00751573241313763	0	0.181318103127872	0	0.00742013455026158	0	196135.44108137
KCTD2	9.39022534490731	0	13.7796084322313	6.80019752641736	22.0733428197074	15.9629744550622	0	0	0	233327.311863783
KCTD20	17.988694331195	12.1710483624276	22.7601401453903	9.95507002965126	21.2464185920418	30.7378979510396	0	0	0	63069.5354118089
KCTD21	0	86.8965053309282	1.84240376772461	0.186168983978614	5.39773042157704	3.89890243752304	0	0	0	260339.342510702
KCTD21.AS1	2.68900481162607	10.6788565487852	1.53395479893885	1.24294452836842	0.6907927603009	0.448994522298144	0	0	0	349775.742000208
KCTD3	2.12905206690721	20.5141806343373	0.933801538127395	0.992262720485896	0.0665280341288981	4.9069063060295	16.2583131313504	0	0	115555.068286052
KCTD4	0	0	0	0	0	0	0	0	0	232007.986668447
KCTD5	2.24682620365879	40.4820102229633	7.28186735782818	0	17.9303240704777	13.9060960747067	0	0	0	193334.927096159
KCTD6	3.02089880311575	0	7.05642007036701	5.27697821108142	4.49964379302231	6.72952850932934	11.3901224715662	0	0	194682.556080198
KCTD7	15.1506850409925	61.0959652715016	8.79077535052126	9.52019710707504	8.73806619359845	3.64588953622996	18.3514814282243	0	0	346604.52929178
KCTD8	0	0	0	0.0152527560209323	0	0	0.100622268432587	0	0	242424.810637703
KCTD9	10.5222561254152	126.002989677378	17.2370678045654	11.5714885997382	12.7715336297852	8.32919909022149	82.7924562416945	21.0038389046439	0	45885.5953775275
KDELR1	0	382.023273997971	23.1678560441408	6.03797167684162	36.3650939361734	65.4287623275739	0	0	0	48610.4791937306
KDELR2	0	209.180784418329	25.4272651671923	21.7763393463032	6.78237300453874	30.3793753364812	0	0	0	114100.562686458
KDELR3	0	0.55826572883079	0.123746169092721	0.0970603344912737	0.274846373246191	0.00655967440806471	0	0	1.9793738668383	35179.3093492422
KDF1	1.48516868607016	0	0.521190700535846	1.92914037941164	0.30895049394239	0.361893439372317	0	0	1.67148513654248	219425.106122388
KDM1A	27.364068761331	1	18.101691975979	16.1373998677766	22.1434819131015	20.6947675878463	1	1	1	1
KDM1B	0	0	8.11103680331078	0	0	36.0781960080995	0	0	0	182105.362446052
KDM2A	108.939849340403	715.38402939146	48.9567789147794	47.8738375995309	87.9704970595919	50.2268579071518	0.674187187785703	363.190504584641	1759.75189835529	209405.106437361
KDM2B	35.2750787656413	0	23.0152865174014	8.73835229239112	31.8337656003376	25.2541618135944	0	31.5771171990167	465.182755883032	28557.2902470878
KDM3A	59.7604538666313	117.774948083093	38.144179682782	40.4806249809039	41.1826619528083	18.010029132146	223.181400119448	116.108874811819	467.799479941059	69176.0931300782
KDM3B	51.8873240823738	343.217424145233	27.403893728247	28.2335771318825	44.6706362755376	29.0485944555114	117.394899292038	82.3390303604522	443.213971761291	79164.9862779734
KDM4A	7.93385305078494	178.098934688572	9.63944169457803	4.11708254879798	18.8545701344106	11.0181613032802	0	24.076404468841	59.4343776859908	14834.0904364244
