"","Gene_name","LFC_1_Ctrl","FDR_1_Ctrl","LFC_2_Ctrl","FDR_2_Ctrl","LFC_2_1","FDR_2_1"
"FOXP1-AS1","FOXP1-AS1",NA,NA,NA,NA,NA,NA
"FOXP2","FOXP2",NA,NA,NA,NA,NA,NA
"FOXP3","FOXP3",NA,NA,NA,NA,NA,NA
"FOXP4","FOXP4",0.213107170458052,0.0826122364059134,NA,NA,NA,NA
"FOXP4-AS1","FOXP4-AS1",NA,NA,NA,NA,NA,NA
"FOXQ1","FOXQ1",NA,NA,NA,NA,NA,NA
"FOXR1","FOXR1",NA,NA,NA,NA,NA,NA
"FOXR2","FOXR2",NA,NA,NA,NA,NA,NA
"FOXRED1","FOXRED1",NA,NA,NA,NA,NA,NA
"FOXRED2","FOXRED2",NA,NA,NA,NA,NA,NA
"FOXS1","FOXS1",NA,NA,NA,NA,NA,NA
"FPGS","FPGS",NA,NA,NA,NA,NA,NA
"FPGT","FPGT",NA,NA,NA,NA,NA,NA
"FPGT-TNNI3K","FPGT-TNNI3K",-0.412727339732757,0.0618686791401948,-0.454478892937418,0.029002602548989,NA,NA
"FPR1","FPR1",NA,NA,NA,NA,NA,NA
"FPR2","FPR2",NA,NA,NA,NA,NA,NA
"FPR3","FPR3",NA,NA,0.653141443813095,0.0594463756841778,NA,NA
"FRA10AC1","FRA10AC1",-0.253393065638977,0.042363211979097,NA,NA,NA,NA
"FRAS1","FRAS1",NA,NA,NA,NA,NA,NA
"FRAT1","FRAT1",NA,NA,NA,NA,NA,NA
"FRAT2","FRAT2",NA,NA,NA,NA,NA,NA
"FREM1","FREM1",NA,NA,NA,NA,NA,NA
"FREM2","FREM2",NA,NA,NA,NA,NA,NA
"FREM3","FREM3",NA,NA,NA,NA,NA,NA
"FRG1","FRG1",NA,NA,NA,NA,NA,NA
"FRG1-DT","FRG1-DT",NA,NA,NA,NA,NA,NA
"FRG2","FRG2",NA,NA,NA,NA,NA,NA
"FRG2B","FRG2B",NA,NA,NA,NA,NA,NA
"FRG2C","FRG2C",NA,NA,NA,NA,NA,NA
"FRG2KP","FRG2KP",NA,NA,NA,NA,NA,NA
"FRGCA","FRGCA",NA,NA,NA,NA,NA,NA
"FRK","FRK",NA,NA,NA,NA,NA,NA
"FRMD1","FRMD1",NA,NA,NA,NA,NA,NA
"FRMD3","FRMD3",NA,NA,NA,NA,NA,NA
"FRMD4A","FRMD4A",NA,NA,NA,NA,NA,NA
"FRMD4B","FRMD4B",NA,NA,NA,NA,NA,NA
"FRMD5","FRMD5",NA,NA,NA,NA,NA,NA
"FRMD6","FRMD6",NA,NA,NA,NA,NA,NA
"FRMD6-AS1","FRMD6-AS1",NA,NA,NA,NA,NA,NA
"FRMD6-AS2","FRMD6-AS2",NA,NA,NA,NA,NA,NA
"FRMD7","FRMD7",NA,NA,NA,NA,NA,NA
"FRMD8","FRMD8",0.208394175443476,0.00676260891776589,0.16389375941783,0.0346257415644775,NA,NA
"FRMD8P1","FRMD8P1",NA,NA,NA,NA,NA,NA
"FRMPD1","FRMPD1",NA,NA,NA,NA,NA,NA
"FRMPD2","FRMPD2",NA,NA,NA,NA,NA,NA
"FRMPD3","FRMPD3",0.790169916797464,7.31059706900733e-05,1.11083226836192,1.16823120073517e-09,0.320662351564456,0.036774292742057
"FRMPD3-AS1","FRMPD3-AS1",NA,NA,NA,NA,NA,NA
"FRMPD4","FRMPD4",NA,NA,NA,NA,NA,NA
"FRRS1","FRRS1",NA,NA,NA,NA,NA,NA
"FRRS1L","FRRS1L",NA,NA,NA,NA,NA,NA
"FRS2","FRS2",NA,NA,NA,NA,NA,NA
"FRS3","FRS3",NA,NA,NA,NA,NA,NA
"FRY","FRY",NA,NA,NA,NA,NA,NA
"FRYL","FRYL",NA,NA,NA,NA,NA,NA
"FRZB","FRZB",NA,NA,NA,NA,NA,NA
"FSCB","FSCB",NA,NA,NA,NA,NA,NA
"FSCN1","FSCN1",NA,NA,NA,NA,NA,NA
"FSCN2","FSCN2",NA,NA,-0.855364961809612,0.0250942108040991,NA,NA
"FSCN3","FSCN3",NA,NA,NA,NA,NA,NA
"FSD1","FSD1",NA,NA,NA,NA,NA,NA
"FSD1L","FSD1L",NA,NA,0.350777284722671,0.0400451153944371,NA,NA
"FSD2","FSD2",NA,NA,NA,NA,NA,NA
"FSHB","FSHB",NA,NA,NA,NA,NA,NA
"FSHR","FSHR",NA,NA,NA,NA,NA,NA
"FSIP1","FSIP1",NA,NA,NA,NA,0.325464709225164,0.0290871921000797
"FSIP2","FSIP2",NA,NA,NA,NA,NA,NA
"FSIP2-AS1","FSIP2-AS1",NA,NA,NA,NA,NA,NA
"FSIP2-AS2","FSIP2-AS2",NA,NA,NA,NA,NA,NA
"FST","FST",NA,NA,NA,NA,NA,NA
"FSTL1","FSTL1",-1.43198351885379,9.24462758779446e-06,-1.24602314550405,7.95309289113678e-05,NA,NA
"FSTL3","FSTL3",NA,NA,NA,NA,NA,NA
"FSTL4","FSTL4",-0.938091265391142,0.0436673902451254,-1.02798974513864,0.0198300491653157,NA,NA
"FSTL5","FSTL5",NA,NA,NA,NA,NA,NA
"FTCD","FTCD",NA,NA,NA,NA,NA,NA
"FTCD-AS1","FTCD-AS1",NA,NA,NA,NA,NA,NA
"FTCDNL1","FTCDNL1",NA,NA,NA,NA,NA,NA
"FTH1","FTH1",-0.539031169271464,0.00232256396726176,-0.538852629072684,0.00160424099192008,NA,NA
"FTHL17","FTHL17",NA,NA,NA,NA,NA,NA
"FTL","FTL",NA,NA,NA,NA,NA,NA
"FTLP10","FTLP10",NA,NA,NA,NA,NA,NA
"FTMT","FTMT",NA,NA,NA,NA,NA,NA
"FTO","FTO",NA,NA,0.107164800536592,0.0954136142942132,NA,NA
"FTSJ1","FTSJ1",NA,NA,NA,NA,NA,NA
"FTSJ3","FTSJ3",NA,NA,NA,NA,NA,NA
"FTX","FTX",NA,NA,NA,NA,NA,NA
"FUBP1","FUBP1",-0.154302072579153,0.00396479457208838,-0.147511466947153,0.00447146221216323,NA,NA
"FUBP3","FUBP3",0.14276430975722,0.0279750462120798,0.168801357773835,0.00530603526132948,NA,NA
"FUCA1","FUCA1",NA,NA,NA,NA,NA,NA
"FUCA2","FUCA2",NA,NA,NA,NA,NA,NA
"FUNDC1","FUNDC1",NA,NA,NA,NA,NA,NA
"FUNDC2","FUNDC2",NA,NA,NA,NA,NA,NA
"FUOM","FUOM",NA,NA,-0.313911099946267,0.0625499374887201,NA,NA
"FURIN","FURIN",NA,NA,NA,NA,NA,NA
"FUS","FUS",-0.122310919782424,0.0911726532183146,NA,NA,NA,NA
"FUT1","FUT1",1.8192377618984,0.0238390037369827,1.66264154569219,0.0335798131860186,NA,NA
"FUT10","FUT10",NA,NA,NA,NA,NA,NA
"FUT11","FUT11",0.359365134403666,0.000797682377467127,0.603892342008636,2.72826947049702e-10,0.244527207604969,0.000728037083498332
"FUT2","FUT2",NA,NA,NA,NA,NA,NA
"FUT3","FUT3",NA,NA,NA,NA,NA,NA
"FUT4","FUT4",NA,NA,NA,NA,NA,NA
"FUT5","FUT5",NA,NA,NA,NA,NA,NA
"FUT6","FUT6",NA,NA,NA,NA,NA,NA
"FUT7","FUT7",0.420257417901975,0.0151772806449644,NA,NA,NA,NA
"FUT8","FUT8",NA,NA,NA,NA,NA,NA
"FUT9","FUT9",NA,NA,NA,NA,NA,NA
"FUZ","FUZ",NA,NA,NA,NA,NA,NA
"FXN","FXN",NA,NA,NA,NA,NA,NA
"FXR1","FXR1",NA,NA,NA,NA,NA,NA
"FXR2","FXR2",0.206853816203035,0.0107196810140142,0.148392308177103,0.0756897407300772,NA,NA
"FXYD1","FXYD1",NA,NA,-0.56854192517657,0.010656868015028,NA,NA
"FXYD2","FXYD2",NA,NA,NA,NA,NA,NA
"FXYD3","FXYD3",NA,NA,NA,NA,NA,NA
"FXYD4","FXYD4",NA,NA,NA,NA,NA,NA
"FXYD5","FXYD5",NA,NA,NA,NA,-0.131389958144224,0.0628449942911361
"FXYD6","FXYD6",NA,NA,NA,NA,NA,NA
"FXYD6-FXYD2","FXYD6-FXYD2",NA,NA,NA,NA,NA,NA
"FXYD7","FXYD7",NA,NA,NA,NA,NA,NA
"FYB1","FYB1",NA,NA,NA,NA,NA,NA
"FYB2","FYB2",NA,NA,NA,NA,NA,NA
"FYCO1","FYCO1",NA,NA,0.210918688339409,0.0103383770315295,NA,NA
"FYN","FYN",0.28641358829884,0.000159160176969089,0.381835284734486,5.59021846239202e-08,NA,NA
"FYTTD1","FYTTD1",NA,NA,0.131190480850677,0.0925587718661066,NA,NA
"FZD1","FZD1",NA,NA,NA,NA,NA,NA
"FZD10","FZD10",NA,NA,NA,NA,NA,NA
"FZD10-AS1","FZD10-AS1",NA,NA,NA,NA,NA,NA
"FZD2","FZD2",NA,NA,NA,NA,NA,NA
"FZD3","FZD3",NA,NA,NA,NA,NA,NA
"FZD4","FZD4",NA,NA,NA,NA,NA,NA
"FZD4-DT","FZD4-DT",NA,NA,NA,NA,NA,NA
"FZD5","FZD5",NA,NA,NA,NA,NA,NA
"FZD6","FZD6",NA,NA,NA,NA,NA,NA
"FZD7","FZD7",NA,NA,NA,NA,NA,NA
"FZD8","FZD8",NA,NA,NA,NA,NA,NA
"FZD9","FZD9",NA,NA,NA,NA,NA,NA
"FZR1","FZR1",NA,NA,NA,NA,NA,NA
"G0S2","G0S2",-1.36467823382953,0.00506813073400628,-1.34764610076993,0.00405176970429532,NA,NA
"G2E3","G2E3",NA,NA,NA,NA,NA,NA
"G2E3-AS1","G2E3-AS1",NA,NA,NA,NA,NA,NA
"G3BP1","G3BP1",NA,NA,NA,NA,NA,NA
"G3BP2","G3BP2",-0.183734671858059,0.0334431214957312,NA,NA,NA,NA
"G6PC","G6PC",NA,NA,NA,NA,NA,NA
"G6PC2","G6PC2",NA,NA,NA,NA,NA,NA
"G6PC3","G6PC3",NA,NA,NA,NA,NA,NA
"G6PD","G6PD",0.267762991255852,0.0415291771743996,0.261974299393779,0.0386203510807235,NA,NA
"GAA","GAA",NA,NA,NA,NA,NA,NA
"GAB1","GAB1",NA,NA,NA,NA,NA,NA
"GAB2","GAB2",NA,NA,NA,NA,NA,NA
"GAB3","GAB3",0.308809980381526,0.00339544434181455,0.552277149536084,3.03550942594431e-09,0.243467169154558,0.000506439947555228
"GAB4","GAB4",NA,NA,NA,NA,NA,NA
"GABARAP","GABARAP",NA,NA,NA,NA,NA,NA
"GABARAPL1","GABARAPL1",NA,NA,NA,NA,NA,NA
"GABARAPL2","GABARAPL2",NA,NA,NA,NA,NA,NA
"GABBR1","GABBR1",NA,NA,-0.223713572080546,0.0870173349624475,NA,NA
"GABBR2","GABBR2",NA,NA,NA,NA,NA,NA
"GABPA","GABPA",NA,NA,NA,NA,NA,NA
"GABPB1","GABPB1",NA,NA,NA,NA,NA,NA
"GABPB2","GABPB2",NA,NA,NA,NA,NA,NA
"GABRA1","GABRA1",NA,NA,NA,NA,NA,NA
"GABRA2","GABRA2",NA,NA,NA,NA,NA,NA
"GABRA3","GABRA3",NA,NA,NA,NA,NA,NA
"GABRA4","GABRA4",NA,NA,NA,NA,NA,NA
"GABRA5","GABRA5",NA,NA,NA,NA,NA,NA
"GABRA6","GABRA6",NA,NA,NA,NA,NA,NA
"GABRB1","GABRB1",NA,NA,NA,NA,NA,NA
"GABRB2","GABRB2",NA,NA,NA,NA,NA,NA
"GABRB3","GABRB3",NA,NA,NA,NA,NA,NA
"GABRD","GABRD",NA,NA,NA,NA,NA,NA
"GABRE","GABRE",NA,NA,NA,NA,NA,NA
"GABRG1","GABRG1",NA,NA,NA,NA,NA,NA
"GABRG2","GABRG2",NA,NA,NA,NA,NA,NA
"GABRG3","GABRG3",NA,NA,NA,NA,NA,NA
"GABRG3-AS1","GABRG3-AS1",NA,NA,NA,NA,NA,NA
"GABRP","GABRP",NA,NA,NA,NA,NA,NA
"GABRQ","GABRQ",NA,NA,NA,NA,NA,NA
"GABRR1","GABRR1",NA,NA,NA,NA,NA,NA
"GABRR2","GABRR2",NA,NA,NA,NA,NA,NA
"GABRR3","GABRR3",NA,NA,NA,NA,NA,NA
"GACAT1","GACAT1",NA,NA,NA,NA,NA,NA
"GACAT2","GACAT2",NA,NA,NA,NA,NA,NA
"GACAT3","GACAT3",NA,NA,NA,NA,NA,NA
"GAD1","GAD1",NA,NA,NA,NA,NA,NA
"GAD2","GAD2",NA,NA,NA,NA,NA,NA
"GADD45A","GADD45A",-0.637366118491894,0.00326300283134061,-0.601474700380403,0.00426024336869013,NA,NA
"GADD45B","GADD45B",-0.637668896139783,0.00627817045473135,-0.621785162319354,0.00589574519884706,NA,NA
"GADD45G","GADD45G",NA,NA,-0.835078275489271,0.0530810300925299,NA,NA
"GADD45GIP1","GADD45GIP1",NA,NA,NA,NA,NA,NA
"GADL1","GADL1",NA,NA,NA,NA,NA,NA
"GAGE1","GAGE1",NA,NA,NA,NA,NA,NA
"GAGE10","GAGE10",NA,NA,NA,NA,NA,NA
"GAGE12B","GAGE12B",NA,NA,NA,NA,NA,NA
"GAGE12C","GAGE12C",NA,NA,NA,NA,NA,NA
"GAGE12D","GAGE12D",NA,NA,NA,NA,NA,NA
"GAGE12E","GAGE12E",NA,NA,NA,NA,NA,NA
"GAGE12H","GAGE12H",NA,NA,NA,NA,NA,NA
"GAGE13","GAGE13",NA,NA,NA,NA,NA,NA
"GAGE2B","GAGE2B",NA,NA,NA,NA,NA,NA
"GAGE2C","GAGE2C",NA,NA,NA,NA,NA,NA
"GAGE2E","GAGE2E",NA,NA,NA,NA,NA,NA
"GAGE4","GAGE4",NA,NA,NA,NA,NA,NA
"GAK","GAK",NA,NA,NA,NA,NA,NA
"GAL","GAL",NA,NA,NA,NA,NA,NA
"GAL3ST1","GAL3ST1",NA,NA,NA,NA,NA,NA
"GAL3ST2","GAL3ST2",NA,NA,NA,NA,NA,NA
"GAL3ST3","GAL3ST3",NA,NA,NA,NA,NA,NA
"GAL3ST4","GAL3ST4",-0.569700186191555,0.0204214510541304,-0.911091708047321,3.18760095604e-05,-0.341391521855766,0.0642388235701111
"GALC","GALC",NA,NA,NA,NA,NA,NA
"GALE","GALE",NA,NA,NA,NA,NA,NA
"GALK1","GALK1",NA,NA,NA,NA,NA,NA
"GALK2","GALK2",0.128611607225639,0.0490563616084065,0.157832211822942,0.00893443451640213,NA,NA
"GALM","GALM",0.21411018090072,0.0471788315588459,0.200507864027177,0.0565770326406607,NA,NA
"GALNS","GALNS",0.152454951777314,0.0675792721362788,NA,NA,NA,NA
"GALNT1","GALNT1",NA,NA,NA,NA,NA,NA
"GALNT10","GALNT10",0.255274792384165,0.00115955917088514,0.321502092230498,1.03469493199789e-05,NA,NA
"GALNT11","GALNT11",0.241471955823834,6.8220004591782e-05,0.321293179310778,1.02788882176999e-08,NA,NA
"GALNT12","GALNT12",-0.26479857294085,0.0435768774909959,-0.325096530841958,0.00743959529101449,NA,NA
"GALNT13","GALNT13",NA,NA,NA,NA,NA,NA
"GALNT14","GALNT14",NA,NA,NA,NA,NA,NA
"GALNT15","GALNT15",NA,NA,NA,NA,NA,NA
"GALNT16","GALNT16",NA,NA,NA,NA,NA,NA
"GALNT17","GALNT17",NA,NA,NA,NA,NA,NA
"GALNT18","GALNT18",NA,NA,NA,NA,NA,NA
"GALNT2","GALNT2",NA,NA,NA,NA,NA,NA
"GALNT3","GALNT3",NA,NA,0.288835062157469,0.00885627144960403,0.247982795767122,0.00085539918531532
"GALNT4","GALNT4",NA,NA,NA,NA,NA,NA
"GALNT5","GALNT5",NA,NA,NA,NA,NA,NA
"GALNT6","GALNT6",NA,NA,0.197835360562426,0.0774134909776894,NA,NA
"GALNT7","GALNT7",NA,NA,0.211428220654707,0.0294927053500856,NA,NA
"GALNT9","GALNT9",NA,NA,NA,NA,NA,NA
"GALNTL5","GALNTL5",NA,NA,NA,NA,NA,NA
"GALNTL6","GALNTL6",-1.03884415006336,0.0134929500554187,-1.49397970241447,0.000111939806679731,NA,NA
"GALP","GALP",NA,NA,NA,NA,NA,NA
"GALR1","GALR1",NA,NA,NA,NA,NA,NA
"GALR2","GALR2",NA,NA,-1.60205507863002,0.00761992156356466,NA,NA
"GALR3","GALR3",NA,NA,NA,NA,NA,NA
"GALT","GALT",NA,NA,-0.208808188281833,0.0507569401679266,NA,NA
"GAMT","GAMT",NA,NA,NA,NA,NA,NA
"GAN","GAN",NA,NA,0.163080746707379,0.0599628358166349,0.125035145195922,0.0493256370477816
"GANAB","GANAB",NA,NA,NA,NA,NA,NA
"GANC","GANC",NA,NA,NA,NA,NA,NA
"GAP43","GAP43",NA,NA,NA,NA,NA,NA
"GAPDH","GAPDH",NA,NA,NA,NA,NA,NA
"GAPDHS","GAPDHS",NA,NA,NA,NA,NA,NA
"GAPLINC","GAPLINC",NA,NA,NA,NA,NA,NA
"GAPT","GAPT",NA,NA,NA,NA,NA,NA
"GAPVD1","GAPVD1",NA,NA,NA,NA,NA,NA
"GAR1","GAR1",NA,NA,NA,NA,NA,NA
"GAREM1","GAREM1",NA,NA,NA,NA,NA,NA
"GAREM2","GAREM2",NA,NA,NA,NA,NA,NA
"GARNL3","GARNL3",NA,NA,NA,NA,NA,NA
"GARS1","GARS1",NA,NA,NA,NA,NA,NA
"GART","GART",NA,NA,NA,NA,NA,NA
"GAS1","GAS1",NA,NA,NA,NA,NA,NA
"GAS1RR","GAS1RR",NA,NA,NA,NA,NA,NA
"GAS2","GAS2",NA,NA,NA,NA,NA,NA
"GAS2L1","GAS2L1",NA,NA,NA,NA,NA,NA
"GAS2L1P2","GAS2L1P2",NA,NA,NA,NA,NA,NA
"GAS2L2","GAS2L2",NA,NA,NA,NA,NA,NA
"GAS2L3","GAS2L3",NA,NA,NA,NA,NA,NA
"GAS5","GAS5",-0.352384304388406,0.00352948072040665,-0.515170614409658,2.69390891592265e-06,-0.162786310021253,0.0875349309316933
"GAS6","GAS6",NA,NA,NA,NA,NA,NA
"GAS6-DT","GAS6-DT",NA,NA,NA,NA,NA,NA
"GAS7","GAS7",NA,NA,NA,NA,NA,NA
"GAS8","GAS8",NA,NA,-0.296942448635658,0.00541991912106178,-0.19215425997585,0.017773394045175
"GAS8-AS1","GAS8-AS1",NA,NA,NA,NA,NA,NA
"GASK1A","GASK1A",NA,NA,NA,NA,NA,NA
"GASK1B","GASK1B",NA,NA,NA,NA,NA,NA
"GAST","GAST",NA,NA,NA,NA,NA,NA
"GATA1","GATA1",-0.862065067530577,0.00624098097116913,-0.823287227128758,0.00726893769735095,NA,NA
"GATA2","GATA2",NA,NA,NA,NA,NA,NA
"GATA3","GATA3",NA,NA,NA,NA,NA,NA
"GATA3-AS1","GATA3-AS1",NA,NA,NA,NA,NA,NA
"GATA4","GATA4",NA,NA,NA,NA,NA,NA
"GATA5","GATA5",NA,NA,NA,NA,NA,NA
"GATA6","GATA6",0.742153712175986,0.0477112637882061,1.23394968452751,0.000167826823737572,0.491795972351523,0.0607832525738167
"GATA6-AS1","GATA6-AS1",NA,NA,1.5689074920651,0.0345821628044403,NA,NA
"GATAD1","GATAD1",NA,NA,NA,NA,NA,NA
"GATAD2A","GATAD2A",0.195590011840616,0.0113485354367493,0.182649279524278,0.0155629903192548,NA,NA
"GATAD2B","GATAD2B",NA,NA,0.143487711848691,0.0178818069855593,NA,NA
"GATB","GATB",NA,NA,NA,NA,NA,NA
"GATC","GATC",NA,NA,NA,NA,NA,NA
"GATD1","GATD1",0.150474672208339,0.0133974314911286,NA,NA,NA,NA
"GATD3A","GATD3A",NA,NA,NA,NA,NA,NA
"GATD3B","GATD3B",NA,NA,NA,NA,NA,NA
"GATM","GATM",NA,NA,NA,NA,NA,NA
"GAU1","GAU1",NA,NA,NA,NA,NA,NA
"GBA","GBA",NA,NA,NA,NA,NA,NA
"GBA2","GBA2",NA,NA,NA,NA,NA,NA
"GBA3","GBA3",NA,NA,NA,NA,NA,NA
"GBAP1","GBAP1",NA,NA,NA,NA,-0.281357901489052,0.0939043958709971
"GBE1","GBE1",NA,NA,NA,NA,NA,NA
"GBF1","GBF1",NA,NA,NA,NA,NA,NA
"GBGT1","GBGT1",NA,NA,NA,NA,NA,NA
"GBP1","GBP1",NA,NA,NA,NA,NA,NA
"GBP1P1","GBP1P1",1.05342154197439,0.0300847849298001,0.99416379122483,0.035016793252384,NA,NA
"GBP2","GBP2",NA,NA,NA,NA,NA,NA
"GBP3","GBP3",NA,NA,NA,NA,NA,NA
"GBP4","GBP4",NA,NA,0.39241049945547,0.0351279302190808,NA,NA
"GBP5","GBP5",NA,NA,NA,NA,NA,NA
"GBP6","GBP6",NA,NA,NA,NA,NA,NA
"GBP7","GBP7",NA,NA,NA,NA,NA,NA
"GBX1","GBX1",NA,NA,NA,NA,NA,NA
"GBX2","GBX2",NA,NA,NA,NA,NA,NA
"GC","GC",NA,NA,NA,NA,NA,NA
"GCA","GCA",NA,NA,NA,NA,NA,NA
"GCAT","GCAT",NA,NA,NA,NA,NA,NA
"GCC1","GCC1",NA,NA,NA,NA,NA,NA
"GCC2","GCC2",NA,NA,NA,NA,NA,NA
"GCC2-AS1","GCC2-AS1",NA,NA,NA,NA,NA,NA
"GCDH","GCDH",NA,NA,-0.19615037602807,0.0252493682925906,-0.198099687676458,0.000644284037486017
"GCFC2","GCFC2",NA,NA,NA,NA,NA,NA
"GCG","GCG",NA,NA,NA,NA,NA,NA
"GCGR","GCGR",NA,NA,NA,NA,NA,NA
"GCH1","GCH1",NA,NA,NA,NA,NA,NA
"GCHFR","GCHFR",NA,NA,-0.305690563450754,0.0236962270302183,NA,NA
"GCK","GCK",NA,NA,-1.11249166878353,0.0240621504910463,NA,NA
"GCKR","GCKR",NA,NA,NA,NA,NA,NA
"GCLC","GCLC",0.203588380288203,0.00846827127779839,0.28183970646442,6.75294479025577e-05,NA,NA
"GCLM","GCLM",NA,NA,0.392629101434556,0.0141267290005884,NA,NA
"GCM1","GCM1",NA,NA,NA,NA,NA,NA
"GCM2","GCM2",NA,NA,NA,NA,NA,NA
"GCN1","GCN1",NA,NA,NA,NA,NA,NA
"GCNA","GCNA",NA,NA,NA,NA,NA,NA
"GCNT1","GCNT1",NA,NA,NA,NA,NA,NA
"GCNT2","GCNT2",NA,NA,NA,NA,NA,NA
"GCNT3","GCNT3",NA,NA,NA,NA,NA,NA
"GCNT4","GCNT4",NA,NA,NA,NA,NA,NA
"GCNT7","GCNT7",NA,NA,NA,NA,NA,NA
"GCOM1","GCOM1",NA,NA,NA,NA,NA,NA
"GCSAM","GCSAM",NA,NA,NA,NA,NA,NA
"GCSAML","GCSAML",NA,NA,NA,NA,NA,NA
"GCSH","GCSH",NA,NA,NA,NA,NA,NA
"GCSIR","GCSIR",NA,NA,NA,NA,NA,NA
"GDA","GDA",NA,NA,NA,NA,NA,NA
"GDAP1","GDAP1",NA,NA,NA,NA,NA,NA
"GDAP1L1","GDAP1L1",NA,NA,NA,NA,NA,NA
"GDAP2","GDAP2",NA,NA,NA,NA,0.110072225919012,0.0918316078514801
"GDE1","GDE1",NA,NA,NA,NA,NA,NA
"GDF1","GDF1",NA,NA,NA,NA,NA,NA
"GDF10","GDF10",NA,NA,NA,NA,NA,NA
"GDF11","GDF11",NA,NA,0.230668352978592,0.0356898283548927,NA,NA
"GDF15","GDF15",NA,NA,NA,NA,NA,NA
"GDF2","GDF2",NA,NA,NA,NA,NA,NA
"GDF3","GDF3",NA,NA,NA,NA,NA,NA
"GDF5","GDF5",NA,NA,NA,NA,NA,NA
"GDF5OS","GDF5OS",NA,NA,NA,NA,NA,NA
"GDF6","GDF6",NA,NA,NA,NA,NA,NA
"GDF7","GDF7",NA,NA,NA,NA,NA,NA
"GDF9","GDF9",NA,NA,NA,NA,NA,NA
"GDI1","GDI1",NA,NA,NA,NA,NA,NA
"GDI2","GDI2",NA,NA,NA,NA,NA,NA
"GDNF","GDNF",NA,NA,NA,NA,NA,NA
"GDPD1","GDPD1",NA,NA,NA,NA,NA,NA
"GDPD2","GDPD2",NA,NA,NA,NA,NA,NA
"GDPD3","GDPD3",NA,NA,NA,NA,NA,NA
"GDPD4","GDPD4",NA,NA,NA,NA,NA,NA
"GDPD5","GDPD5",NA,NA,NA,NA,NA,NA
"GDPGP1","GDPGP1",NA,NA,NA,NA,NA,NA
"GEM","GEM",-0.94456951593998,0.0414793851843815,-1.03000975269235,0.018882124523417,NA,NA
"GEMIN2","GEMIN2",-0.170013470706259,0.0596712763083029,NA,NA,NA,NA
"GEMIN4","GEMIN4",NA,NA,-0.24966262465646,0.00319132776741977,-0.12224313569826,0.0765079118525453
"GEMIN5","GEMIN5",NA,NA,NA,NA,NA,NA
"GEMIN6","GEMIN6",NA,NA,NA,NA,NA,NA
"GEMIN7","GEMIN7",NA,NA,NA,NA,NA,NA
"GEMIN7-AS1","GEMIN7-AS1",NA,NA,NA,NA,NA,NA
"GEMIN8","GEMIN8",NA,NA,-0.237904145207177,0.0223400204228513,NA,NA
"GEN1","GEN1",NA,NA,-0.361392441044304,0.07046095020413,NA,NA
"GET1","GET1",NA,NA,NA,NA,NA,NA
"GET3","GET3",NA,NA,NA,NA,NA,NA
"GET4","GET4",-0.231978542985805,0.0137232238142429,-0.294373157020443,0.000727103250329942,NA,NA
"GFAP","GFAP",NA,NA,NA,NA,NA,NA
"GFER","GFER",NA,NA,NA,NA,NA,NA
"GFI1","GFI1",0.590474385008347,0.000184069659003502,1.01525272551148,8.75469667781166e-13,0.424778340503137,8.28257918522791e-05
"GFI1B","GFI1B",-1.107984434867,5.09791625811173e-05,-1.12836592760677,1.54887454540261e-05,NA,NA
"GFM1","GFM1",NA,NA,NA,NA,NA,NA
"GFM2","GFM2",-0.130874530184517,0.0827226062348413,NA,NA,NA,NA
"GFOD1","GFOD1",NA,NA,NA,NA,NA,NA
"GFOD2","GFOD2",0.151143720633537,0.0423013289329868,0.137513255971635,0.0594516831377733,NA,NA
"GFPT1","GFPT1",NA,NA,0.164570046317341,0.0497566107074158,NA,NA
"GFPT2","GFPT2",NA,NA,0.844193760086955,0.0284784611284123,NA,NA
"GFRA1","GFRA1",NA,NA,NA,NA,NA,NA
"GFRA2","GFRA2",NA,NA,NA,NA,NA,NA
"GFRA3","GFRA3",NA,NA,NA,NA,NA,NA
"GFRA4","GFRA4",NA,NA,NA,NA,NA,NA
"GFRAL","GFRAL",NA,NA,NA,NA,NA,NA
"GFY","GFY",NA,NA,NA,NA,NA,NA
"GGA1","GGA1",NA,NA,NA,NA,NA,NA
"GGA2","GGA2",NA,NA,-0.152483431843759,0.0716829878595856,NA,NA
"GGA3","GGA3",NA,NA,NA,NA,NA,NA
"GGACT","GGACT",NA,NA,NA,NA,NA,NA
"GGCT","GGCT",NA,NA,-0.160902370946603,0.0686443497229233,NA,NA
"GGCX","GGCX",NA,NA,NA,NA,NA,NA
"GGH","GGH",NA,NA,NA,NA,NA,NA
"GGN","GGN",NA,NA,NA,NA,NA,NA
"GGNBP1","GGNBP1",NA,NA,NA,NA,NA,NA
"GGNBP2","GGNBP2",-0.185507237577526,0.00584856476250008,-0.166282911104267,0.0117815395375393,NA,NA
"GGPS1","GGPS1",NA,NA,NA,NA,NA,NA
"GGT1","GGT1",NA,NA,NA,NA,NA,NA
"GGT2","GGT2",NA,NA,NA,NA,NA,NA
"GGT3P","GGT3P",NA,NA,NA,NA,NA,NA
"GGT5","GGT5",NA,NA,NA,NA,NA,NA
"GGT6","GGT6",NA,NA,NA,NA,NA,NA
"GGT7","GGT7",-0.362887034758346,0.00125551327230045,-0.459700292715825,1.04903613177355e-05,NA,NA
"GGTA1P","GGTA1P",NA,NA,-0.424891480790966,0.0497566107074158,NA,NA
"GGTLC1","GGTLC1",NA,NA,NA,NA,NA,NA
