"","marker","slice"
"43594","GLOD4",549
"43595","IPCEF1",549
"43596","VPS53",549
"43597","PPIB",549
"43598","ABL1",549
"43599","SAMD9L",549
"43600","HSPA1A",549
"43601","SH2D1A",549
"43602","ENO1",549
"43603","USP8",549
"43604","DNAJB14",549
"43605","GMPR2",549
"43606","MANF",549
"43607","DOK2",549
"43608","NUDC",549
"43609","DAB2",549
"43610","TXN",549
"43611","CRKL",549
"43612","TACC3",549
"43613","GRHPR",549
"43614","GPD1",549
"43615","Condition",549
"43616","DCTN1",550
"43617","CD69",550
"43618","MARS1",550
"43619","FKBP5",550
"43620","KYAT1",550
"43621","CDC26",550
"43622","GPD1",550
"43623","DXO",550
"43624","HTRA2",550
"43625","CIAPIN1",550
"43626","GPI",550
"43627","F11R",550
"43628","RILPL2",550
"43629","TBCB",550
"43630","DTYMK",550
"43631","MYDGF",550
"43632","SNAP29",550
"43633","VASH1",550
"43634","DAB2",550
"43635","PRDX5",550
"43636","CRKL",550
"43637","INPPL1",550
"43638","USO1",550
"43639","CDKN2D",550
"43640","MINK1",550
"43641","EHBP1",550
"43642","CETN3",550
"43643","RILP",550
"43644","VTA1",550
"43645","FABP5",550
"43646","DAAM1",550
"43647","FKBP4",550
"43648","LZTFL1",550
"43649","CLEC1B",550
"43650","RHOC",550
"43651","LACTB2",550
"43652","RBKS",550
"43653","NUB1",550
"43654","NDUFB7",550
"43655","GGACT",550
"43656","ARF6",550
"43657","PLPBP",550
"43658","SNAP23",550
"43659","NCK2",550
"43660","NUDT5",550
"43661","DIABLO",550
"43662","METAP1D",550
"43663","ACOT13",550
"43664","MSRA",550
"43665","GGCT",550
"43666","NIT1",550
"43667","NT5C",550
"43668","NT5C1A",550
"43669","BRAP",550
"43670","PPP1R9B",550
"43671","FAM13A",550
"43672","ATOX1",550
"43673","VAV3",550
"43674","NUDC",550
"43675","GRAP2",550
"43676","DBI",550
"43677","MESD",550
"43678","HBEGF",550
"43679","PARK7",550
"43680","STIP1",550
"43681","FYB1",550
"43682","MAP4K5",550
"43683","DNPH1",550
"43684","SHMT1",550
"43685","AP3B1",550
"43686","LAT",550
"43687","PEBP1",550
"43688","KYNU",550
"43689","Condition",550
"43690","ACADSB",551
"43691","DXO",551
"43692","IST1",551
"43693","LZTFL1",551
"43694","ARHGEF12",551
"43695","SNAP29",551
"43696","IL7",551
"43697","TYMP",551
"43698","GZMH",551
"43699","CMC1",551
"43700","AXIN1",551
"43701","CIRBP",551
"43702","MSRA",551
"43703","CETN3",551
"43704","SKAP2",551
"43705","CRYBB1",551
"43706","LACTB2",551
"43707","ATOX1",551
"43708","NUB1",551
"43709","SNAP23",551
"43710","MESD",551
"43711","NT5C",551
"43712","CDC26",551
"43713","HTRA2",551
"43714","PARK7",551
"43715","FABP5",551
"43716","MGLL",551
"43717","ARF6",551
"43718","DBI",551
"43719","GGCT",551
"43720","TRIAP1",551
"43721","CLIP2",551
"43722","TOMM20",551
"43723","PPP1R12A",551
"43724","RAB11FIP3",551
"43725","DAAM1",551
"43726","NSFL1C",551
"43727","NARS1",551
"43728","SIRT2",551
"43729","CDKN1A",551
"43730","PTRHD1",551
"43731","MTSS1",551
"43732","HARS1",551
"43733","NUDT5",551
"43734","CDC37",551
"43735","MGMT",551
"43736","DNAJA2",551
"43737","CDC42BPB",551
"43738","GCC1",551
"43739","GRHPR",551
"43740","CIAPIN1",551
"43741","AP3B1",551
"43742","PPIB",551
"43743","NUDC",551
"43744","MINK1",551
"43745","RGCC",551
"43746","METAP1D",551
"43747","PEBP1",551
"43748","RWDD1",551
"43749","FKBP5",551
"43750","PPME1",551
"43751","NT5C1A",551
"43752","RBPMS2",551
"43753","GMPR2",551
"43754","CD69",551
"43755","DCTN1",551
"43756","DECR1",551
"43757","L3HYPDH",551
"43758","NIT1",551
"43759","Condition",551
"43760","UBXN1",552
"43761","PLPBP",552
"43762","MPIG6B",552
"43763","MGLL",552
"43764","EBAG9",552
"43765","SAMD9L",552
"43766","BCL2L1",552
"43767","HCLS1",552
"43768","CIAPIN1",552
"43769","PDCD5",552
"43770","GRAP2",552
"43771","RILP",552
"43772","TBC1D23",552
"43773","LBR",552
"43774","CD40",552
"43775","CIRBP",552
"43776","STAMBP",552
"43777","TRIAP1",552
"43778","SCLY",552
"43779","DECR1",552
"43780","ENO2",552
"43781","PTPN6",552
"43782","FKBP4",552
"43783","STK4",552
"43784","CLEC1B",552
"43785","RHOC",552
"43786","NT5C1A",552
"43787","GRHPR",552
"43788","EIF2AK2",552
"43789","PPP1R12A",552
"43790","DOK2",552
"43791","SYAP1",552
"43792","HSPA1A",552
"43793","DNPH1",552
"43794","LACTB2",552
"43795","MTDH",552
"43796","FABP5",552
"43797","MAPK9",552
"43798","METAP1D",552
"43799","GPD1",552
"43800","ATOX1",552
"43801","TTR",552
"43802","UBE2L6",552
"43803","HTRA2",552
"43804","HSBP1",552
"43805","HBEGF",552
"43806","MGMT",552
"43807","GPI",552
"43808","TACC3",552
"43809","SHMT1",552
"43810","L3HYPDH",552
"43811","DBNL",552
"43812","TBCB",552
"43813","AP3B1",552
"43814","PRKAR2A",552
"43815","CDC37",552
"43816","NUDC",552
"43817","APRT",552
"43818","TARBP2",552
"43819","STX4",552
"43820","MAP2K1",552
"43821","SNX9",552
"43822","IPCEF1",552
"43823","NUDT5",552
"43824","MYDGF",552
"43825","TBCA",552
"43826","STAT5B",552
"43827","STIP1",552
"43828","ERBIN",552
"43829","PTS",552
"43830","DCTN2",552
"43831","VASP",552
"43832","DAB2",552
"43833","NCK2",552
"43834","YARS1",552
"43835","CACYBP",552
"43836","VPS53",552
"43837","MPI",552
"43838","DCTN1",552
"43839","EEF1D",552
"43840","SCRN1",552
"43841","DBI",552
"43842","ARF6",552
"43843","CRYBB1",552
"43844","SERPINE2",552
"43845","ITGB1BP2",552
"43846","Condition",552
"43847","NIT2",553
"43848","NAGK",553
"43849","GADD45GIP1",553
"43850","VASH1",553
"43851","UBXN1",553
"43852","RWDD1",553
"43853","TXLNA",553
"43854","NUDT5",553
"43855","LZTFL1",553
"43856","SCRN1",553
"43857","ERBIN",553
"43858","PRKAR1A",553
"43859","PRKG1",553
"43860","EHBP1",553
"43861","DIABLO",553
"43862","CLIP2",553
"43863","MAVS",553
"43864","NT5C1A",553
"43865","CDC37",553
"43866","SERPINB1",553
"43867","PEBP1",553
"43868","MTDH",553
"43869","BCL2L1",553
"43870","DNAJA2",553
"43871","DCTN1",553
"43872","YES1",553
"43873","FKBP4",553
"43874","NSFL1C",553
"43875","NIT1",553
"43876","PDLIM7",553
"43877","RBPMS2",553
"43878","DCTN2",553
"43879","TOMM20",553
"43880","CC2D1A",553
"43881","GPI",553
"43882","DBNL",553
"43883","YARS1",553
"43884","LATS1",553
"43885","CRKL",553
"43886","EBAG9",553
"43887","L3HYPDH",553
"43888","KYAT1",553
"43889","SHMT1",553
"43890","MGLL",553
"43891","F11R",553
"43892","TBCA",553
"43893","HBEGF",553
"43894","MTSS1",553
"43895","CIAPIN1",553
"43896","DECR1",553
"43897","NUDT16",553
"43898","DXO",553
"43899","CACYBP",553
"43900","SNAP29",553
"43901","DOK2",553
"43902","OTUD7B",553
"43903","DAAM1",553
"43904","ITGB1BP2",553
"43905","SCLY",553
"43906","SRP14",553
"43907","PARK7",553
"43908","ENO2",553
"43909","IL7",553
"43910","PPIB",553
"43911","CETN3",553
"43912","EIF4G1",553
"43913","Condition",553
"43914","TBC1D23",554
"43915","TYMP",554
"43916","OTUD6B",554
"43917","SORD",554
"43918","IMPACT",554
"43919","DBI",554
"43920","CC2D1A",554
"43921","SOD1",554
"43922","UBE2L6",554
"43923","SHMT1",554
"43924","RILPL2",554
"43925","RBPMS2",554
"43926","UBXN1",554
"43927","CEP170",554
"43928","CD40",554
"43929","CORO1A",554
"43930","GPI",554
"43931","CASP8",554
"43932","PTRHD1",554
"43933","KYNU",554
"43934","YWHAQ",554
"43935","TWF2",554
"43936","CDC42BPB",554
"43937","CASP3",554
"43938","SMNDC1",554
"43939","GLOD4",554
"43940","CRYZL1",554
"43941","MARS1",554
"43942","CHMP6",554
"43943","CDC37",554
"43944","MESD",554
"43945","RWDD1",554
"43946","RGCC",554
"43947","C19orf12",554
"43948","CCS",554
"43949","TJAP1",554
"43950","EIF2AK2",554
"43951","IL7",554
"43952","HARS1",554
"43953","IPCEF1",554
"43954","HDGFL2",554
"43955","MTDH",554
"43956","OTUD7B",554
"43957","PARK7",554
"43958","HBEGF",554
"43959","VAV3",554
"43960","VASP",554
"43961","SAMD9L",554
"43962","TMED8",554
"43963","GCC1",554
"43964","DNAJB14",554
"43965","VTI1A",554
"43966","CD69",554
"43967","PPME1",554
"43968","MPIG6B",554
"43969","SLC9A3R1",554
"43970","METAP1D",554
"43971","RILP",554
"43972","CDKN2D",554
"43973","MVK",554
"43974","AXIN1",554
"43975","SPART",554
"43976","USO1",554
"43977","PPP1R12A",554
"43978","PLPBP",554
"43979","QDPR",554
"43980","CLIP2",554
"43981","LZTFL1",554
"43982","DRG2",554
"43983","NUDT16",554
"43984","SULT1A1",554
"43985","F11R",554
"43986","ATOX1",554
"43987","SIRT2",554
"43988","GGACT",554
"43989","DAPP1",554
"43990","FYB1",554
"43991","MDH1",554
"43992","NIT2",554
"43993","AP3B1",554
"43994","PCYT2",554
"43995","MGMT",554
"43996","PLXNA4",554
"43997","ERP29",554
"43998","Condition",554
"43999","TXN",555
"44000","OTUD7B",555
"44001","FABP5",555
"44002","CLEC1B",555
"44003","NUDC",555
"44004","UBE2L6",555
"44005","DNAJA2",555
"44006","SLC9A3R1",555
"44007","NIT1",555
"44008","MINK1",555
"44009","HARS1",555
"44010","TTR",555
"44011","AK1",555
"44012","RAB11FIP3",555
"44013","KIFBP",555
"44014","YARS1",555
"44015","CASP8",555
"44016","BCL2L1",555
"44017","METAP2",555
"44018","METAP1D",555
"44019","TDRKH",555
"44020","FAM13A",555
"44021","STAMBP",555
"44022","EHBP1",555
"44023","TRIAP1",555
"44024","ABHD14B",555
"44025","USP8",555
"44026","JPT2",555
"44027","DAG1",555
"44028","CDC42BPB",555
"44029","SRC",555
"44030","SIRT2",555
"44031","HCLS1",555
"44032","MAP4K5",555
"44033","CD69",555
"44034","STAT5B",555
"44035","RGCC",555
"44036","PCYT2",555
"44037","PDLIM5",555
"44038","STIP1",555
"44039","MGMT",555
"44040","SNAP29",555
"44041","FYB1",555
"44042","EIF4G1",555
"44043","ARHGEF12",555
"44044","CRYBB1",555
"44045","CLIP2",555
"44046","VTI1A",555
"44047","MTDH",555
"44048","PRDX5",555
"44049","NUB1",555
"44050","ACADSB",555
"44051","FXN",555
"44052","TXLNA",555
"44053","MAPK9",555
"44054","DCTN2",555
"44055","DTYMK",555
"44056","OTUD6B",555
"44057","IST1",555
"44058","DBI",555
"44059","PRKAR2A",555
"44060","NUDT16",555
"44061","NSFL1C",555
"44062","TYMP",555
"44063","MGLL",555
"44064","EEF1D",555
"44065","SCLY",555
"44066","PPP1R9B",555
"44067","DXO",555
"44068","SERPINE2",555
"44069","GGACT",555
"44070","RWDD1",555
"44071","GPD1",555
"44072","FADD",555
"44073","EBAG9",555
"44074","PPP1R12A",555
"44075","CD40",555
"44076","Condition",555
"44077","NUDT5",556
"44078","MTSS2",556
"44079","SHMT1",556
"44080","SNAP29",556
"44081","GPI",556
"44082","AK1",556
"44083","LATS1",556
"44084","SKAP2",556
"44085","KYNU",556
"44086","MPIG6B",556
"44087","FKBP5",556
"44088","IL7",556
"44089","ITGB1BP2",556
"44090","METAP2",556
"44091","DXO",556
"44092","AHSA1",556
"44093","TBCB",556
"44094","USO1",556
"44095","DNAJB14",556
"44096","IST1",556
"44097","PDLIM5",556
"44098","ACY1",556
"44099","MPI",556
"44100","PTS",556
"44101","FXN",556
"44102","GGACT",556
"44103","CORO1A",556
"44104","DECR1",556
"44105","NAGK",556
"44106","NSFL1C",556
"44107","ABL1",556
"44108","DTYMK",556
"44109","NUDT16",556
"44110","AXIN1",556
"44111","MSRA",556
"44112","YES1",556
"44113","CRYBB1",556
"44114","SIRT2",556
"44115","RILPL2",556
"44116","CDC26",556
"44117","IMPACT",556
"44118","EIF2AK2",556
"44119","RAB27B",556
"44120","PSTPIP2",556
"44121","CRKL",556
"44122","LZTFL1",556
"44123","TTR",556
"44124","DNPH1",556
"44125","FYB1",556
"44126","EIF4E",556
"44127","HBEGF",556
"44128","TRIAP1",556
"44129","TWF2",556
"44130","MTSS1",556
"44131","FKBP4",556
"44132","KYAT1",556
"44133","CRYZL1",556
"44134","STX4",556
"44135","MAP4K5",556
"44136","UBE2L6",556
"44137","GCC1",556
"44138","CLIP2",556
"44139","FKBP14",556
"44140","MTDH",556
"44141","FADD",556
"44142","GRHPR",556
"44143","CDC37",556
"44144","SLC9A3R1",556
"44145","SERPINE2",556
"44146","STAMBP",556
"44147","DAAM1",556
"44148","NT5C1A",556
"44149","Condition",556
"44150","ARHGEF12",557
"44151","GOPC",557
"44152","VTA1",557
"44153","CD69",557
"44154","NT5C1A",557
"44155","HTRA2",557
"44156","ENO1",557
"44157","F11R",557
"44158","SYAP1",557
"44159","FAM13A",557
"44160","HPSE",557
"44161","RAB11FIP3",557
"44162","FABP5",557
"44163","EEF1D",557
"44164","TTR",557
"44165","FKBP5",557
"44166","MANF",557
"44167","AP3B1",557
"44168","TBCA",557
"44169","KIFBP",557
"44170","DNAJB14",557
"44171","PEBP1",557
"44172","VPS53",557
"44173","ATOX1",557
"44174","CLIP2",557
"44175","BCL2L1",557
"44176","PPME1",557
"44177","GGCT",557
"44178","DCTD",557
"44179","VASH1",557
"44180","MTDH",557
"44181","NIT1",557
"44182","NAGK",557
"44183","HARS1",557
"44184","DTYMK",557
"44185","SERPINB1",557
"44186","MPI",557
"44187","TXLNA",557
"44188","NUB1",557
"44189","ABHD14B",557
"44190","TWF2",557
"44191","RILP",557
"44192","OTUD7B",557
"44193","HSPA1A",557
"44194","RILPL2",557
"44195","MTIF3",557
"44196","CMC1",557
"44197","GRAP2",557
"44198","METAP2",557
"44199","VPS37A",557
"44200","HHEX",557
"44201","MTSS1",557
"44202","ACY1",557
"44203","NDUFB7",557
"44204","DNPH1",557
"44205","STAT5B",557
"44206","RAB27B",557
"44207","FKBP4",557
"44208","FKBP14",557
"44209","ERP29",557
"44210","EHBP1",557
"44211","RWDD1",557
"44212","ABL1",557
"44213","DNAJB6",557
"44214","PTRHD1",557
"44215","SCRN1",557
"44216","PRKAR1A",557
"44217","LBR",557
"44218","CDKN1A",557
"44219","PTS",557
"44220","CDC26",557
"44221","FXN",557
"44222","SERPINE2",557
"44223","PDLIM5",557
"44224","TXN",557
"44225","GCC1",557
"44226","TOMM20",557
"44227","PPP1R12A",557
"44228","NIT2",557
"44229","GADD45GIP1",557
"44230","Condition",557
"44231","VTI1A",558
"44232","LBR",558
"44233","NUDT16",558
"44234","DNPH1",558
"44235","RAB11FIP3",558
"44236","ACADSB",558
"44237","CD69",558
"44238","NDUFB7",558
"44239","FXN",558
"44240","SULT1A1",558
"44241","NUDC",558
"44242","MAVS",558
"44243","APRT",558
"44244","NEXN",558
"44245","ARHGEF12",558
"44246","FYB1",558
"44247","NIT1",558
"44248","ARF6",558
"44249","GADD45GIP1",558
"44250","FADD",558
"44251","CD40",558
"44252","PPIB",558
"44253","TTR",558
"44254","NUDT5",558
"44255","LATS1",558
"44256","NT5C1A",558
"44257","GGCT",558
"44258","NT5C",558
"44259","RWDD1",558
"44260","SAMD9L",558
"44261","PPME1",558
"44262","SHMT1",558
"44263","AXIN1",558
"44264","SIRT2",558
"44265","SNX9",558
"44266","CLEC1B",558
"44267","ABHD14B",558
"44268","HSPA1A",558
"44269","PCYT2",558
"44270","TAB2",558
"44271","ACY1",558
"44272","LZTFL1",558
"44273","MAPK9",558
"44274","TRIAP1",558
"44275","JPT2",558
"44276","F11R",558
"44277","CMC1",558
"44278","AP3B1",558
"44279","FAM13A",558
"44280","L3HYPDH",558
"44281","DCTN2",558
"44282","HTRA2",558
"44283","PLPBP",558
"44284","TXLNA",558
"44285","DECR1",558
"44286","OTUD6B",558
"44287","MAP2K1",558
"44288","FABP5",558
"44289","GCC1",558
"44290","CETN3",558
"44291","DTYMK",558
"44292","SERPINE1",558
"44293","FKBP5",558
"44294","DRG2",558
"44295","HBEGF",558
"44296","SCRN1",558
"44297","MAP4K5",558
"44298","TWF2",558
"44299","IRAK4",558
"44300","MPI",558
"44301","UBXN1",558
"44302","VPS37A",558
"44303","FKBP14",558
"44304","MPIG6B",558
"44305","IST1",558
"44306","TBCA",558
"44307","VPS53",558
"44308","EBAG9",558
"44309","CLIP2",558
"44310","CC2D1A",558
"44311","Condition",558
"44312","KYAT1",559
"44313","EIF4E",559
"44314","SRC",559
"44315","SHMT1",559
"44316","ERP29",559
"44317","SLC9A3R1",559
"44318","STAT5B",559
"44319","NAGK",559
"44320","FKBP5",559
"44321","IRAK4",559
"44322","MINK1",559
"44323","FXN",559
"44324","EIF4G1",559
"44325","NIT2",559
"44326","USP8",559
"44327","MTDH",559
"44328","MAP2K1",559
"44329","TTR",559
"44330","CACYBP",559
"44331","ACADSB",559
"44332","MAPK9",559
"44333","CRYBB1",559
"44334","HHEX",559
"44335","L3HYPDH",559
"44336","SAMD9L",559
"44337","MGMT",559
"44338","RBPMS2",559
"44339","VTA1",559
"44340","TXLNA",559
"44341","GMPR2",559
"44342","HSPA1A",559
"44343","SKAP2",559
"44344","MGLL",559
"44345","ACY1",559
"44346","NUDC",559
"44347","F11R",559
"44348","CC2D1A",559
"44349","DAAM1",559
"44350","PPIB",559
"44351","YES1",559
"44352","LBR",559
"44353","RILP",559
"44354","SCRN1",559
"44355","TMED8",559
"44356","CAMSAP1",559
"44357","ABHD14B",559
"44358","NARS1",559
"44359","DOK2",559
"44360","LZTFL1",559
"44361","LATS1",559
"44362","CD69",559
"44363","TRIAP1",559
"44364","PPME1",559
"44365","TOMM20",559
"44366","NUDT5",559
"44367","NEXN",559
"44368","CRKL",559
"44369","SNAP23",559
"44370","PLPBP",559
"44371","SUOX",559
"44372","DNAJB6",559
"44373","RWDD1",559
"44374","IST1",559
"44375","TBCA",559
"44376","ENO1",559
"44377","GPI",559
"44378","NT5C",559
"44379","LACTB2",559
"44380","AP3B1",559
"44381","RBKS",559
"44382","ARF6",559
"44383","UBXN1",559
"44384","DNAJA2",559
"44385","Condition",559
"44386","TTR",560
"44387","CDC26",560
"44388","GPD1",560
"44389","SHMT1",560
"44390","MAP4K5",560
"44391","SERPINE1",560
"44392","NIT1",560
"44393","UBE2L6",560
"44394","TDRKH",560
"44395","APRT",560
"44396","RBPMS2",560
"44397","EIF4E",560
"44398","ENO2",560
"44399","STAMBP",560
"44400","SNAP23",560
"44401","HARS1",560
"44402","DAAM1",560
"44403","PEBP1",560
"44404","KIFBP",560
"44405","TYMP",560
"44406","IL7",560
"44407","DAG1",560
"44408","SRC",560
"44409","MSRA",560
"44410","NEXN",560
"44411","SERPINE2",560
"44412","SNX9",560
"44413","RAB11FIP3",560
"44414","DBI",560
"44415","PPME1",560
"44416","NUDT5",560
"44417","FAM13A",560
"44418","SRP14",560
"44419","RHOC",560
"44420","SNAP29",560
"44421","MYDGF",560
"44422","SAMD9L",560
"44423","PRDX5",560
"44424","EEF1D",560
"44425","CETN3",560
"44426","SYAP1",560
"44427","PTRHD1",560
"44428","HTRA2",560
"44429","DCTN2",560
"44430","ABHD14B",560
"44431","KYNU",560
"44432","NSFL1C",560
"44433","GCC1",560
"44434","PPP1R12A",560
"44435","FKBP5",560
"44436","MINK1",560
"44437","NARS1",560
"44438","TMED8",560
"44439","PPIB",560
"44440","SPART",560
"44441","VASP",560
"44442","CASP3",560
"44443","ITGB1BP2",560
"44444","AP3B1",560
"44445","GLOD4",560
"44446","STX4",560
"44447","RILPL2",560
"44448","NT5C",560
"44449","USO1",560
"44450","BCL2L1",560
"44451","SKAP2",560
"44452","STAT5B",560
"44453","TBC1D23",560
"44454","IRAK4",560
"44455","GADD45GIP1",560
"44456","PPP1R9B",560
"44457","GGCT",560
"44458","ACY1",560
"44459","SCAMP3",560
"44460","F11R",560
"44461","CDKN2D",560
"44462","LACTB2",560
"44463","VTI1A",560
"44464","FABP5",560
"44465","FADD",560
"44466","DTYMK",560
"44467","PTS",560
"44468","PLPBP",560
"44469","TACC3",560
"44470","BRAP",560
"44471","Condition",560
"44472","MAP4K5",561
"44473","TBCA",561
"44474","ACADSB",561
"44475","EIF4G1",561
"44476","PPIB",561
"44477","PPP1R9B",561
"44478","CRYBB1",561
"44479","SLC9A3R1",561
"44480","FKBP14",561
"44481","PLPBP",561
"44482","CDKN1A",561
"44483","TRIAP1",561
"44484","EHBP1",561
"44485","GRHPR",561
"44486","DBNL",561
"44487","STAMBP",561
"44488","CDC37",561
"44489","MYDGF",561
"44490","VTI1A",561
"44491","GLOD4",561
"44492","PDLIM5",561
"44493","FABP5",561
"44494","DTYMK",561
"44495","PCYT2",561
"44496","YARS1",561
"44497","SERPINB1",561
"44498","CLIP2",561
"44499","CLEC1B",561
"44500","GGCT",561
"44501","RILPL2",561
"44502","CD40",561
"44503","DNAJB6",561
"44504","OTUD6B",561
"44505","SYAP1",561
"44506","HTRA2",561
"44507","ENO2",561
"44508","ENO1",561
"44509","CD69",561
"44510","SERPINE2",561
"44511","HSPA1A",561
"44512","EEF1D",561
"44513","GCC1",561
"44514","MGLL",561
"44515","TTR",561
"44516","SCAMP3",561
"44517","KYAT1",561
"44518","DECR1",561
"44519","AXIN1",561
"44520","SAMD9L",561
"44521","VTA1",561
"44522","DRG2",561
"44523","TOMM20",561
"44524","SH2D1A",561
"44525","DTD1",561
"44526","HPSE",561
"44527","CASP3",561
"44528","SCRN1",561
"44529","RBPMS2",561
"44530","VASP",561
"44531","MESD",561
"44532","DNAJB14",561
"44533","STX4",561
"44534","NARS1",561
"44535","NT5C1A",561
"44536","DCTN2",561
"44537","MARS1",561
"44538","GMPR2",561
"44539","IPCEF1",561
"44540","PPP1R12A",561
"44541","ATOX1",561
"44542","RAB27B",561
"44543","CMC1",561
"44544","TXLNA",561
"44545","PEBP1",561
"44546","RAB11FIP3",561
"44547","MGMT",561
"44548","MINK1",561
"44549","IST1",561
"44550","GGACT",561
"44551","NUDT5",561
"44552","NSFL1C",561
"44553","SRC",561
"44554","RGCC",561
"44555","USP8",561
"44556","ARHGEF12",561
"44557","Condition",561
"44558","KYAT1",562
"44559","SYAP1",562
"44560","CORO1A",562
"44561","TOMM20",562
"44562","MAPK9",562
"44563","IL7",562
"44564","PPP1R12A",562
"44565","SUOX",562
"44566","PSMG3",562
"44567","MGMT",562
"44568","MSRA",562
"44569","NAGK",562
"44570","CRYBB1",562
"44571","RAB27B",562
"44572","IMPACT",562
"44573","CACYBP",562
"44574","ARF6",562
"44575","DTD1",562
"44576","SERPINE2",562
"44577","HSBP1",562
"44578","SH2D1A",562
"44579","ITGB1BP2",562
"44580","GCC1",562
"44581","NIT2",562
"44582","MYDGF",562
"44583","CDC37",562
"44584","SERPINE1",562
"44585","DAPP1",562
"44586","VPS53",562
"44587","NCK2",562
"44588","ACY1",562
"44589","NUB1",562
"44590","NUDT16",562
"44591","TRIAP1",562
"44592","GPI",562
"44593","GOPC",562
"44594","NSFL1C",562
"44595","TJAP1",562
"44596","NUDC",562
"44597","FXN",562
"44598","PTRHD1",562
"44599","FKBP4",562
"44600","PDCD5",562
"44601","PDLIM5",562
"44602","DRG2",562
"44603","CMC1",562
"44604","MTSS2",562
"44605","NIT1",562
"44606","FKBP5",562
"44607","NUDT5",562
"44608","GADD45GIP1",562
"44609","TXN",562
"44610","TBC1D23",562
"44611","LATS1",562
"44612","ATXN3",562
"44613","IST1",562
"44614","PPP1R9B",562
"44615","AK1",562
"44616","HSPA1A",562
"44617","PEBP1",562
"44618","TBCA",562
"44619","HNRNPK",562
"44620","CETN3",562
"44621","HARS1",562
"44622","TDRKH",562
"44623","CDKN1A",562
"44624","STAMBP",562
"44625","BRAP",562
"44626","SRC",562
"44627","GRAP2",562
"44628","DAAM1",562
"44629","DCTN2",562
"44630","SOD1",562
"44631","PLPBP",562
"44632","SNX9",562
