Gene_name,logFC,P.Value
TIMP1,0.0990741498480443,0.113106097506331
WASF2,0.138724241101696,0.11327747496817
TMEM30A,-0.108811417314666,0.114587970996014
GALK1,-0.247296807183452,0.116057556534662
EIF3A,-0.102629261615359,0.116204371706514
PRKCD,-0.0894786893175681,0.116578068500795
PRDX5,0.114988672811634,0.117241378415831
TLN2,-0.197716398086235,0.117793930337512
AGPS,-0.147713741844241,0.118180284930808
PTPN12,-0.101565001619922,0.118749630162866
EIF4B,0.187719621400675,0.119050763577109
APRT,-0.0855391606647546,0.119454452078453
TMX3,-0.152547483308383,0.119511359790109
RAB14,0.100787837540128,0.119860666359831
TRIM25,-0.132616115526979,0.11999559557503
TBCA,0.155912158154073,0.120642344202345
SYNCRIP,0.176954205570146,0.121085111118138
SFXN1,-0.210824623534204,0.121231127696079
PTK2,-0.105448704496945,0.12131567558529
TUBA1C,-0.0987810121874525,0.12168139770505
RTN1,-0.136690321876243,0.121747431919247
UROD,-0.134510340979123,0.122749512510574
CCS,-0.157740726672266,0.123192845124173
ETFA,-0.0836812981896769,0.123217423509574
GLO1,-0.186228990295334,0.124633885150366
IMPDH2,-0.158038450394826,0.126401538474133
HNRNPA1,-0.147194092805789,0.126564258907434
FHOD1,0.0834206389534296,0.126589780070093
ACSS2,0.113120709837929,0.126632837089478
RGS18,-0.175385127596629,0.126896764705853
PAPSS1,0.122728338446187,0.126958611246274
CD36,0.211702055848056,0.12756712237129
GHDC,-0.204171290279727,0.127795876166358
PLBD1,0.169916823632836,0.127902094690792
RPL35,-0.218692780820946,0.128137786112586
LGALS1,-0.101307011065686,0.128432201296099
RPS14,0.196071074715808,0.129338352013307
C1S,0.110198012580131,0.129593122058204
SRSF7,0.185567298309107,0.129619024942218
HNRNPH1,-0.0987502517401257,0.129739802352304
PSMC5,-0.106518240985131,0.130145463750088
UBA52,0.222967100680568,0.130422068572241
DLAT,-0.0952986844427012,0.131165458313373
SNX3,-0.10639266270905,0.131374542310743
ARPC4,0.0789059296810254,0.1332792458844
HPRT1,0.0970915321210915,0.133443827140008
ACLY,-0.075226455496852,0.133819105585756
RIC8A,0.124547540563678,0.134693859587286
LAMTOR1,-0.0945581881571789,0.134810588327514
NDUFB4,-0.164537498968337,0.13488340749206
AK3,-0.185255782556428,0.134885777382717
CHMP4B,-0.0972281810443654,0.136067465130129
IDH3B,-0.114739262199475,0.136072426528648
STRAP,0.107081470491813,0.136119008152514
RPS11,-0.112018938385139,0.1367308311732
TUBB4B,0.147599409298754,0.137539291691268
EEF2,-0.0783934550987042,0.13824719648221
