Gene_name,logFC,P.Value
SEPTIN7,0.296742577759378,0.000114891046267941
ISOC1,0.32713512595403,0.000116879316409999
ATP5F1C,0.317983326669282,0.000117918927915685
HMGB1,-0.718279290874676,0.000120498554439573
PTK2,0.324635250902581,0.000122609594906093
RPL21,-0.671292208946035,0.000125686617951131
BLVRB,-0.612005079014601,0.000125744188246657
ATP6V1H,-0.335394996568155,0.000127741094377934
MAOB,0.370231106544523,0.000128708376638295
LACC1,-0.904517717167534,0.00013148786161102
MAN2B1,-1.13410134017298,0.000139219059154017
HSPB1,0.309732203973727,0.000140346657817095
MYL6,0.531634138071784,0.000140401793852986
ITGA2,0.320046623854825,0.000141776447988193
HEBP1,-0.606909510882804,0.000146155294413261
SET,-0.510281960457959,0.000151444292560573
RPS28,-0.369563314482264,0.00015170205215951
NNT,0.320667818995133,0.000158238868270279
CD163,-0.683536777378411,0.000159210338870063
RPL32,-0.413203526627768,0.000159660842369956
RPS2,-0.306995882477352,0.00015966955807414
RPS25,-0.484738696517592,0.000160393456005949
ATP5F1B,0.357223091086524,0.000161265584659274
RBMX,-0.396084160475599,0.000162136387642481
ESAM,0.284076677935182,0.000162607686427633
HNRNPD,-0.344358489630082,0.000164994875892469
TAGLN2,0.422046832332018,0.000165637235801559
HNRNPK,-0.311368118224781,0.000165836886907091
ILF2,-0.590523597594249,0.000167244193502883
PF4V1,0.451727535156589,0.000167793281471815
RNF13,-0.910640409857296,0.000173807125665912
ZNF185,0.311696008151674,0.000174151274471832
TUBA1C,0.443836751945863,0.000176431641613025
EEF2,-0.323456637986283,0.000178186438266544
RPL7,-0.314733744822036,0.000178921919164134
ERI2,0.396175011285429,0.000185106026928466
SRSF7,-0.432362630155428,0.00019349173835044
RPS18,-0.56359222372928,0.000195008014738846
NAGK,-0.387796177563473,0.000195407329123341
KHDRBS1,-0.66496541079589,0.000196907409361153
LCP2,0.367231545193796,0.000197718937983513
FBP1,-0.458039529788397,0.000197842547972255
RNASET2,-0.30880323790975,0.000209237338085015
LRMP,0.294909834829554,0.00021075505225917
RPL36,-0.566129020571843,0.000214913898627321
RPL13A,-0.32538192749783,0.000217925472256372
ATP2A3,0.399700040479239,0.000219407772489039
STRN,0.386275266693422,0.000220116402474933
TBXAS1,0.330294211329999,0.000224099499417277
LY6G6F,0.369725869482675,0.000225869573223671
TBC1D2,-0.481561091511757,0.000233040243041296
C11orf58,-0.793737539105084,0.000236450789223051
ATP8A1,0.336351761888931,0.000237621615656173
F13A1,0.441701305807033,0.000242808419883585
LMAN1,0.295901867281881,0.000243656199899663
BASP1,-1.05095803266939,0.000247244418782901
CHCHD3,0.342220260107286,0.000249069168138246
ACTN1,0.402206837837291,0.000250393246573766
APP,0.341951619269341,0.000260251942470336
AKR1A1,-0.378988752370166,0.000266037795555914
GCLM,0.496667210094376,0.000275875276727418
RPL3,-0.422117588456182,0.000277681046150053
GPD2,0.285240419339573,0.000286983213141522
DAAM1,0.729799052676523,0.000287342670757997
ECE1,0.316531179438918,0.000289811740827429
PTMA,-1.20469232611188,0.000295178722114173
SDCBP,-0.43324466967622,0.000299534389510271
ZYX,0.31315845953959,0.000312084581782159
PPIF,0.362579958811665,0.000314854954335435
PDLIM7,0.361142052449441,0.000315760701800124
GP9,0.407705455485608,0.000323431987465104
AIF1,-0.40207551631558,0.000325246651913263
CCS,0.335070519966536,0.000343784341534658
GNAQ,0.34935433706881,0.000345795878823712
S100A6,-0.670422948755849,0.000345885813386496
SKAP2,0.283557956722102,0.000348651543644161
FAM162A,0.352997981515184,0.000348672174276331
RPL26,-0.330191113973516,0.000350379513613418
ARL6IP5,0.423862595600916,0.00035143120629485
C1orf116,0.626498043666153,0.000353109956475904
ALOX12,0.39029088170016,0.000356949289922242
TUBB1,0.497549013767888,0.000361349315347954
MACROH2A1,-0.29889637470496,0.000362838771105974
YWHAH,0.2908795143364,0.000364594089858141
FUS,-0.506143096057766,0.000369888459725145
INPP5D,0.290975454591614,0.00037189296182015
TLN1,0.505026197947437,0.000385388445403707
GLUL,-0.711302713628882,0.000387904223765468
TUBA8,0.409362877834369,0.000389389997996223
MLEC,0.240741365187816,0.00040703991666304
PGRMC2,0.273280192421979,0.000412420870672888
CYB5R3,0.38244276598455,0.000414995323939388
SNRPA,-0.713730297989311,0.000418429198570937
UQCRC2,0.231564804204115,0.000418792164095371
PREX1,0.46767783603925,0.000421997880352098
RPLP1,-0.453441724243632,0.00042363775582768
H1-0,-0.550258399710859,0.000425800767318721
COX6C,0.261141676426462,0.000440280697849394
ANP32A,-0.36716762665348,0.00044720936418154
RPS10,-0.366648335481884,0.000447554395386873
SOAT1,-0.462720721220698,0.000447959609854059
SCAMP1,0.388788275174612,0.000450834196389856
DBI,-0.621874667198043,0.00045458073609584
GP1BB,0.454507794441835,0.00046195968509546
ZW10,-0.553392580089655,0.000462530373485777
SAMHD1,-0.331164736988068,0.000468152577587384
ATP5MG,0.295960240426755,0.00047059610171389
MYH14,0.484604035495465,0.000477133927390362
CPVL,-0.586490263239149,0.000478972742876079
KALRN,0.2878090219284,0.000484254722024427
ENO2,0.348400856230164,0.000488623579885811
TFRC,-0.566660425082475,0.000491202596905936
SUB1,-0.827674513940062,0.000494393512589309
TMED10,0.225306679528728,0.000497210098888166
ASAH1,-0.587128608776947,0.000499714116444278
H2AW,-0.704439417190205,0.000510633710696776
RPL28,-0.37317867663101,0.000513723818484082
ITGA6,0.324044299278874,0.000518388426285838
HLA-A,0.209784308444632,0.000519696353623035
PROS1,0.49071211533154,0.000519920455099891
HK3,-0.371208240698834,0.00052306436515675
MCU,0.283929238106058,0.000532654487089008
RPL4,-0.286302411296425,0.000536276797243806
IDH1,-0.278456399696744,0.00053999976986967
RPS5,-0.324778210807967,0.000544355850122447
ADCY6,0.392958222429019,0.000551486494184209
CMIP,0.461915764868081,0.000551919054575866
CYC1,0.23111452552158,0.00056084438662347
RPS4X,-0.290672487870211,0.000560923609665693
FUBP1,-0.477968104003875,0.000576361733969433
ABHD16A,0.264180535960008,0.000576960814528835
SIRPB1,-0.768745915168974,0.000583878210616751
RASA1,0.220787754076785,0.00062480652790155
STX11,0.320470202655478,0.000628455024667542
RPS29,-0.518042798381366,0.000629434421266132
MED13,0.65945690984509,0.000631057332644074
LMNB1,-0.275294219464755,0.000638306883466358
PSTPIP2,0.353785843283838,0.000646147827299039
CERS2,0.312328480223748,0.000650570697060688
GCDH,0.216816560574809,0.000651031805303829
SH3BP1,-0.275040105101038,0.000671103787952534
LRRC57,0.285988408558666,0.000675654645735463
HPSE,0.286185647238412,0.000678905991369096
LAMP1,-0.469330286736014,0.000680217273812496
ECH1,0.203622192684545,0.000680678460365681
VCL,0.520273514063515,0.000680927119354947
LUC7L,-0.450714788173352,0.000682456302396161
IMMT,0.216462378881243,0.000683273561206652
CHMP5,-0.376028940708714,0.000687420748780757
LGALSL,0.36096094595699,0.000704392580450011
ATP6V1G1,-0.367915745900518,0.000714870316324719
CMTM6,0.301061535442958,0.00072127326203869
FGD3,0.377850999999987,0.000725201831105556
HADH,0.325791599065155,0.000733618403342376
PTBP1,-0.261988035668008,0.000735990961838476
UBR5,0.50801677662913,0.000737948854816895
ATCAY,-0.406966481379776,0.000746811241537153
INF2,0.279910761610942,0.000748855995610147
TRA2B,-0.455019274434598,0.000749766356969852
BCAP29,0.326940772909449,0.000755258537950922
PEBP1,-0.29236721657097,0.000761412797143977
MDH2,0.270454105278084,0.000762712630540051
SYTL4,0.371969589349437,0.000765327346418436
FLNA,0.406738925645154,0.000768030760206184
EMD,0.328529144038242,0.000773764336767716
SRSF1,-0.373330919650488,0.000776538264870864
TAF15,-0.9566103194077,0.00078369759011373
HSPD1,0.239972674340109,0.000792962491275591
RPL7A,-0.259808147022529,0.000811872727338807
SEPTIN6,0.247426647134301,0.000821378013745929
SNCA,0.325387163550221,0.00082530486639318
FN1,0.251536339861804,0.000829681037454017
UBE2L3,-0.234664436440536,0.000832718243873432
LDHB,0.258058497773561,0.00084037185031965
CPNE1,0.338904217496918,0.000844323792519819
FKBP3,-0.30405050315991,0.000853978418242236
CCL5,0.265652878244115,0.000864019612413126
EEF1A1,-0.331293486968818,0.000865144836382647
RPL12,-0.318060485764029,0.000873559618099579
NA,0.301482640264378,0.000874891786740199
RAB27B,0.446758751127415,0.000883971604094335
RPL17,-0.381564970345284,0.000886084032437065
PDE5A,0.257393976773926,0.000889365570947953
RPL6,-0.308698491894873,0.000902936183843534
SERPINB10,-0.377674075130043,0.000907768259525317
STOML2,0.479160414669195,0.000913960323550445
CAPZA2,0.245217562180425,0.000922467768344268
EZR,-0.513025068598523,0.000932139952592526
GUCY1A1,0.272724976575198,0.000932680461674146
TPM1,0.342191730027356,0.000940478712064569
RTN4,0.234327028926334,0.000945667770498104
RPS8,-0.265139977661672,0.000949151311412522
PARVB,0.449226064600644,0.00095416479595008
CRELD1,0.220185690266149,0.00100447979252254
TALDO1,-0.404840586394176,0.00101656277960649
GRB2,-0.245878903873251,0.00101874248525493
MYCT1,0.279645279808211,0.00104006041593805
EML3,0.206258145414342,0.00104287074695612
IQGAP1,-0.311698387162139,0.00104745270501199
UQCRQ,0.209117786455973,0.00104927939269754
SGTB,-0.567751469713043,0.00105655950232429
HK1,0.264497541416279,0.00106808204837235
AP1S1,0.274520252553547,0.00111039443817559
SHOC1,1.07659176065117,0.00113906991831247
TUBA4A,0.514276317176861,0.00114537605769787
PPM1A,0.239196168572004,0.00116271863640145
TPP2,0.220557989159069,0.00116480982712164
ACOX1,0.231637184344361,0.00119216809611433
NACA,-0.640555966208289,0.00119359141561313
SFPQ,-0.340273656927224,0.0011977795423372
KIF2A,0.255247176741072,0.00120546320070409
NDUFAB1,0.487958685673657,0.00122594429217382
SRC,0.347178487084193,0.00122993216709547
EMILIN1,0.487567462775239,0.00123595332187601
ATP5ME,0.25226754528196,0.00123610191522807
PRDX1,-0.372769708471452,0.0012366038060283
TKFC,0.207978284390521,0.00125005525923133
GSTP1,-0.22198437630416,0.00125015602660473
HINT2,0.300699953201072,0.00125257086674416
GTPBP2,0.328095413583853,0.00127726081338609
DBN1,0.380319510921296,0.001284452776932
NDUFV1,0.280935558780261,0.00128504651768063
ITGB5,0.236753115715377,0.00128824639126592
PIK3CG,0.229607329436416,0.00129330870378901
RHOF,0.311225354951734,0.0013131039544293
CLIC4,0.270092863659336,0.0013149154126892
CORO1C,0.301821653339779,0.00131598831206648
ANKS1B,0.569708166418017,0.00132340539984521
MYLK,0.443021330396814,0.00133655363402954
ADAM10,0.314002544704699,0.00133754578418902
OSBPL8,0.289743591877425,0.00135153899766908
SF3B3,-0.319247806881076,0.00137783743422455
M6PR,0.222506884571022,0.00138493689655966
RARRES2,0.375952442864447,0.00138625931697251
HLA-C,0.265539420846761,0.00139608328586642
GCLC,-0.5643607437071,0.00141139908957103
DNM1L,0.267300718133665,0.00143435516062704
RBM3,-0.430349140062798,0.00144921322872026
SUSD1,0.427857410707317,0.00147822761762065
RBM39,-0.449694171558011,0.00148820198295237
PIP4K2A,0.234878937873425,0.0014997787867604
NDUFS1,0.24676248889034,0.0015000424310359
PMPCA,-0.299290422808038,0.00150807886459633
SLC25A11,0.23522609118746,0.00151077279696642
ROCK2,0.252487460738653,0.0015181883689502
PRPF19,-0.276184598212513,0.0015391200860524
ATP5F1D,0.271732529322591,0.00154315997928591
TUBB6,-0.338108212258248,0.00156011580083294
VPS26B,0.340097080308478,0.00156799797305147
CNN2,0.255196325392181,0.00162005629752971
YWHAZ,0.253130040893797,0.00162910445275241
NEXN,0.232349443774567,0.00163023089733002
GNS,-0.71702963864735,0.00163619464659283
PRKACB,0.455808760243475,0.00164182094403916
ATP6V1C1,-0.276543905848818,0.00164820704150008
MBD5,0.889449034492959,0.00166000100860247
ARSB,-0.332154024940174,0.00168114476682898
RTN1,0.252462456177458,0.00169313251535748
CYP27A1,-0.508219872258014,0.00169432947243235
CNDP2,-0.288277358895051,0.00171384264585681
TGFB1I1,0.340077382464411,0.00172485785402975
ATL1,0.246178791056831,0.0017250191310009
STXBP2,0.2992732218387,0.00172805306706352
UNC13D,0.381895484835418,0.0017308975478679
THBS3,0.725491928011799,0.00173882290641797
PTTG1IP,0.324949267682818,0.00174537459448779
NDE1,-0.648626619356605,0.00175304485142712
RANBP1,-0.329144056743658,0.00175383061948023
IGF2R,-0.391738935419131,0.00175590946866622
ATP6V1F,-0.31441178173462,0.0017624597617939
GBA,-0.58153865782646,0.00177657108033515
LRBA,0.301457910445638,0.00178140745531675
MTERF2,-1.15791150666749,0.00178856420990722
ATP5PO,0.205388634843008,0.00181280215982232
LHFPL2,0.371120553288982,0.00181568612516256
NBEAL2,0.239710397811741,0.00185244551062291
USP7,0.281400283157055,0.00188438805720765
WDR1,0.385876988367531,0.00188627080677471
FHOD1,0.276426996728151,0.00188728348288481
RAP1GAP2,0.18415370865722,0.00189059746882752
DMTN,0.277848012192884,0.00189811401695827
HNRNPUL2,-0.243397569775144,0.00190057327002754
GRAP2,0.297356629992702,0.00190169422332723
HNRNPA3,-0.237736575882582,0.00190367557123466
NCK2,0.307735786322421,0.00193385372489489
ARRB1,0.21986882341772,0.00193659785673682
EIF3L,-0.349741197115449,0.00195339280456598
EHD3,0.269339683559306,0.00196112141398199
EIF4H,0.447687504489,0.00198336344976544
GP5,0.333138866079363,0.00199418440124152
PDS5B,-0.246286545196682,0.00201984813369359
AK1,0.23677811358386,0.00203377077772448
FLOT1,0.279440306765064,0.00206424087697681
API5,-0.72501524850246,0.00206997844302789
EPB41,0.310729249616802,0.00207914768704013
RAB1B,0.282915150348856,0.00208947228453613
CYTH2,0.513558796226512,0.00209101094727158
CORO7,-0.283024530602916,0.00209781609769777
LYZ,0.486840695811811,0.00210391767570737
PDIA5,0.35227460092182,0.00210401851539502
GSR,-0.331638886122626,0.00210666352029665
C5AR1,-0.51467903686779,0.00213390840593017
ATP5MPL,0.199641157253375,0.0021538131180039
SPTBN1,0.21656307396378,0.00215566012729245
CTSH,-0.666967026077494,0.00217026238736755
EIF3J,-0.320229464457512,0.0021784269694611
TXNDC17,-0.289318688900824,0.00220910095429773
EPB41L3,-0.494734421710678,0.00221560989787582
PRNP,0.26602351293759,0.00222582526363574
APEH,0.192441331531107,0.00223034250193307
RPN1,0.213974474854229,0.00224348920992777
RPS26,-0.402638411791884,0.00225699020057941
CHMP6,0.416728355627486,0.00227528168892217
MTOR,0.397204855503608,0.00227813814512123
TIMP1,0.312325586741345,0.00229366854006602
ARHGDIA,-0.276411570061974,0.00230381285148243
GOLT1B,0.244866646283157,0.00230442244035501
ALAD,0.220171301090065,0.00231209374551919
GLRX,-0.296334219753589,0.00232717364595896
HNRNPH2,-0.287885149202047,0.00233673307943021
TMOD3,0.197134157103719,0.00234163888721546
NDUFV2,0.295560669576997,0.00239250235444927
SLC25A5,0.287105499384133,0.00239720301983778
UGGT1,0.16584156836759,0.0024105087875672
PNP,0.240161669675615,0.00241264443293774
ATAD3A,0.183144774623496,0.0024271604760455
REXO2,0.352471033918913,0.00243160298127898
PGD,-0.277598005630217,0.00245074179475241
SCCPDH,0.227503158787226,0.00245727780584888
NA,0.365175058045368,0.00251005287071744
KATNAL1,0.277099181439411,0.00255577453080878
C15orf48,-0.424573556725267,0.00258423488361791
EFHD2,-0.390331062281494,0.00259315814112064
RAB6B,0.239263035022535,0.00260157128403572
SULT1A3,0.307598945961878,0.00260706562742145
LRPAP1,-0.384893641510004,0.00260785988358853
PPCS,0.197250280775769,0.00262446277269527
TPST2,0.265147342919722,0.00263237320705943
MYH11,0.502994053477327,0.00266174406175961
TUBB4B,0.346299113856624,0.00270291243833804
ANXA3,0.206308801846411,0.00272048807224275
LYN,0.232129092106661,0.00276643190104842
SRP14,-0.2311333439484,0.00276784039826203
TPM4,0.277058079645496,0.00277924818594286
NARS1,-0.222247877643721,0.0027926582285921
PTPN11,0.223936788050416,0.00279330654258461
AIFM1,0.197043900984816,0.0028052057949586
TXN,-0.295838998938965,0.00284387259297493
COTL1,-0.265612561653608,0.00285474024835337
SCRN1,0.285053493474905,0.00288225418326359
GDI1,0.257422265573712,0.00289865837073461
HLA-DRB1,-0.472295502502138,0.00293908990819723
MYO18A,0.240163447998395,0.00295112412170833
RPL18,-0.307245230039083,0.00296334088087689
ESYT1,0.193856333626606,0.00296568150010823
NDUFB4,0.201179658624447,0.00298111824050357
PGAM1,-0.288352301459167,0.00299843942777197
COL9A1,0.701936661655576,0.00302789633532953
PLEK,0.447398091827473,0.00303871012717108
CERT1,-0.401746947282007,0.00304877445330708
RPL10,-0.379692694732363,0.00305072914171982
ADSS2,-0.22861500618065,0.00305473872008942
ACTR1A,0.177541364181856,0.00306460904661086
GNB1,0.257024636481951,0.00308129838644916
NDUFB3,0.254979165920929,0.00309765918473957
ATP5PB,0.198550447350435,0.0031276979035776
PFKP,0.323251642934618,0.00314195927598218
SACM1L,0.256409559942739,0.00315141418667321
CD9,0.317728403360501,0.00318380939377684
NA,0.259313886207568,0.00320435189038808
RPS14,-0.269898049403373,0.00323303414859849
CANX,0.183131258799097,0.00324101101518537
S100A4,-0.260954329480661,0.00324502390317508
MYH10,0.300592232042142,0.00325695163723227
PSMD11,0.229848666096142,0.00326305660713382
FAM177A1,0.186175478806543,0.00327649734822222
ANXA6,-0.220026841287901,0.0033385096251935
NAGA,-0.410885477788314,0.0033389682310756
TOM1L2,0.167430859407254,0.00334872443224783
AHSA1,-0.231759778049753,0.00334992733431626
GANAB,0.197035118791174,0.00335762298312024
STRIP2,0.28672833081384,0.00338805939107415
ATP6V1E1,-0.242781604322811,0.00343777571037808
MYDGF,-0.182227616963385,0.0034538291446201
PSME1,-0.261479018541969,0.00347611292370269
SEPTIN2,0.168165843600864,0.00350369748539494
CALCOCO1,0.286697418371503,0.00352728371237614
ADH5,0.407176978390066,0.0035690734327839
HNRNPF,-0.288380579488905,0.00357292571408395
CHMP4B,-0.286760567315522,0.00359766646262707
COX5B,0.22768648658489,0.00360985724772166
TSPO,0.266454651883326,0.00362051046814523
PITHD1,-0.580596897367334,0.0036322265134907
RUVBL2,0.295279699885892,0.00366692324715917
ESYT2,0.208372854715055,0.0036969335554872
FASN,0.215619435311257,0.00372809333331823
PPT1,-0.334863067674071,0.00373319782408084
THBS2,0.354959215404644,0.0038289294967112
FERMT3,0.405108975776518,0.00384054657073089
SERPINB1,0.268186205586041,0.00385786626890048
OXCT1,0.297609906164137,0.00387182251233935
NDUFA13,0.22456698714187,0.00388914201923559
ME2,0.202162377656002,0.00394324222344439
GMPR,0.29068550166296,0.00397305475117552
PSMB3,-0.256583421988417,0.00400297354589836
ARHGAP6,0.189609992066199,0.0040598873777351
CAPN1,0.214279773528624,0.00408766860337902
UQCRB,0.224609633563222,0.0041077955142571
HNRNPC,-0.233964193010486,0.00411733371149736
TANGO2,0.258966509539952,0.00413547128184474
COX7A2,0.214899616000547,0.00414772236177475
UBE2N,-0.273464747792193,0.00415615041948893
FLNB,-0.213878602127718,0.00417691963379357
SRSF9,-0.299945799807496,0.00428023877613554
APOBR,-0.357387755507247,0.00433761807520966
DAPP1,0.288086018683952,0.00434547121866098
GLOD4,-0.195458685789006,0.00435629782394551
SERBP1,-0.516818702981009,0.004445425548899
NCKIPSD,0.35772540974903,0.00447100008772439
F11R,0.204578530604767,0.00447229196231871
RAP1B,0.431411899035442,0.00450968522996263
ECI2,-0.356561718920359,0.00451732012338601
TRMT112,-0.341320112925377,0.00456666983019773
SPTB,0.177766976908075,0.0045675320528857
PLP2,0.186744029273491,0.00459931999303383
H1-4,-0.351002268262867,0.00461696798657665
ENO1,-0.2729981598842,0.00465281018155495
NKX6-1,0.281773535480891,0.00470657269210428
POR,-0.259115454541639,0.00477578837054597
PYGB,0.226045379854089,0.00484927852155018
ATE1,0.380512470531954,0.004919470190443
TM9SF3,0.267109843852893,0.00492229759946504
NAPG,0.176124175587741,0.00498174419553206
PCCA,0.257610416562571,0.00500402932387059
HP1BP3,-0.243643193688296,0.00513966476927895
PAICS,0.154332088832327,0.00518248719463672
CAB39,-0.274303306489006,0.00518381488438485
CDIPT,0.200306346667769,0.0051885727957359
ATP6V1D,-0.289450607952777,0.00520166353357726
RHOG,-0.245853586664339,0.0052458269021293
YIPF3,-0.244190188782962,0.00527332320389634
CYBB,-0.211894632978396,0.00529670854573613
S100A12,-0.339157432050367,0.00531745584243605
