Gene_name,logFC,P.Value
PHF5A,-0.310783083267104,0.00149024188611775
BPGM,0.200462116637844,0.00149358127404896
HMOX1,0.471885199859049,0.00149422062248363
AAMP,0.278460173427369,0.00150654161030314
CBWD2,0.246266888655757,0.00150977776678418
AK6,0.189803261047413,0.00151279360990568
SRSF5,-0.358960356828248,0.00151879377112676
XRCC4,0.266895336795894,0.00154175942938985
COL4A2,-0.271639978273926,0.0015470260997602
ARIH2,-0.282595305029218,0.00154740014316167
KIF1A,0.212877202104316,0.00155514658708846
POGLUT3,-0.232927410199672,0.00157107858588096
CETN2,-0.234288372985837,0.00158963984691262
RPA1,-0.284996628805388,0.00161033400336968
CCDC97,0.246418125780316,0.00165946717644032
SCRIB,-0.208771278403482,0.00166506651568867
TRIP13,0.21656606616793,0.00168296155437746
RPL36,-0.320008680471531,0.00169654334496899
DBN1,-0.218643127150017,0.00170214561388008
HS6ST2,-0.291457600151507,0.00174134212885185
GPC3,-0.36004078944994,0.00174200014139805
SELENBP1,-0.2845151262635,0.00175306549405505
ZFPL1,-0.287404183966188,0.00178796530029277
PNPLA4,0.352580198593513,0.00180365789250133
CUL4A,-0.210212777288209,0.00181180748626196
ZMYM3,-0.327633955418424,0.00181583138181228
CHORDC1,-0.272287364825253,0.00182176510263985
ZFP62,-0.611679312830596,0.00183096975729978
RPL32,-0.212024423859713,0.00183518858824203
NKIRAS1,0.474759827627665,0.00187206605501052
BRD3,-0.308185497669079,0.00188160948576291
PGRMC2,-0.186680613282782,0.00188763910567852
RHOA,-0.222375853345802,0.00189626729767091
MATR3,-0.239929837359956,0.00189647904537442
HDGFL2,-0.319056781262717,0.00191884708712367
SRSF10,-0.433291541315711,0.00192840139631019
GNPDA2,0.336388462661173,0.00194242967198582
PLOD1,-0.237481407005461,0.00194294609635576
F3,0.622158553957501,0.00194890223720988
DESI1,0.347190035370755,0.00196147093555488
SYPL1,0.28286044940241,0.001966452671553
SRSF7,-0.409258237844693,0.00200618222725901
RPS5,-0.251982137282862,0.00200825134800642
CSNK1G1,0.450297109687583,0.00203302867183775
