Gene_name,logFC,P.Value
MOSPD2,0.246791029092368,0.000545150399686102
BID,-0.290931265480097,0.000558517543996566
UBAC1,-0.318392574385534,0.000563701318732121
STARD7,0.346427814160499,0.000578673965743172
TUBAL3,0.247898237859168,0.000585686315839559
NA,-0.331967610411301,0.000586388770435607
HOXB9,0.870004380706639,0.000594420054106258
CAPRIN1,-0.229341482471128,0.000603409718479433
UBL3,-0.330475858091869,0.000608959457080508
SERBP1,-0.304060509480294,0.000609620941869099
YTHDF2,-0.292327675251837,0.000615171278876282
DDX24,0.224170375265096,0.000616526502004993
TAX1BP1,0.278710126574531,0.000620546289288794
RPL11,-0.265398710132093,0.00062520640101963
ALG10,0.307638834062768,0.000627936380097756
SEZ6L,-0.707489291442901,0.00063564179048753
UBTF,-0.338692868438667,0.000636613643249233
ACYP1,0.297072685478568,0.000636867749548945
H2AX,-0.580278306346926,0.000653595998846518
NEU1,0.224345438409564,0.000656719033549922
NSRP1,0.343957336681431,0.00065681922425947
NEK9,-0.35137606516157,0.000664626507121655
CUL4A,-0.218908065848169,0.000665684048093358
DCAKD,0.329777100903065,0.000668862634421931
SCLY,0.282800823673465,0.000671047469779496
UTS2,0.369400687015469,0.000682687694286113
WNK3,0.273189230569134,0.000689145995944586
ZMYM4,-0.296675641653668,0.000689848199497621
VTI1B,-0.255125069931566,0.000704555829045047
RFTN2,-0.27784719460363,0.000705872082644974
TMEM245,-0.23556499496533,0.000719827623593352
SRSF2,-0.634301683125162,0.000729091095344484
HP1BP3,-0.25169798831287,0.000739742337819377
MEN1,-0.522989195799003,0.000740642636915666
MATR3,-0.261861824662034,0.000741782500607061
RPS5,-0.299059985914631,0.000747675693039195
CETN2,-0.256533805986301,0.000753540513488842
UBA3,-0.1952583691263,0.000761542625039804
RPL19,-0.3566726707828,0.00076231948603124
HIP1R,-0.213124774689234,0.000770368237418901
EDF1,0.293465521754829,0.000774265674583834
NA,0.722210094495601,0.000782484104441084
ERLIN1,-0.343646462907465,0.000782783618482863
MEIS2,-0.437361839881859,0.000789983856598081
RPL36,-0.327133582438734,0.000793766028083697
RPS17,-0.320765433357767,0.000795430979852957
HDGFL2,-0.362588813507195,0.000795594234892855
EHBP1L1,-0.700760578170234,0.000803043368818608
CALD1,-0.253533615238432,0.000807324614494467
BRD3,-0.3435540516655,0.000811563313035481
HMGA2,-0.543846757825399,0.000811869125210461
SYT2,0.277667830732831,0.000812096875462691
UBA52,-0.550452361124471,0.000818474093606903
KAZN,-0.363400600685662,0.000821722211727897
PIPOX,-0.277868258999138,0.000826195211213984
MRPS24,-0.290759402786328,0.000829669624545754
FKBP2,0.22198217486827,0.000831820440226575
PLA2G4C,0.502164205517232,0.000834048460341876
TAF15,-0.3116065243352,0.000845549455408031
ARIH1,-0.203564211766466,0.000855366384857835
PLCG1,-0.203938700605207,0.000860411680231726
HERC4,0.201967208820601,0.000866612266937098
HS1BP3,-0.414944229812328,0.000875787489182278
FAM131B,-0.378921475848337,0.000879938050732897
ZYX,-0.327677774508537,0.00088745618452329
NEDD8,-0.307272160520199,0.000889942001108362
BTAF1,0.229154094728766,0.000900145732233622
C8orf33,-0.253464838972135,0.000910172581249021
BCAN,-0.432565011629787,0.000915869100459278
PTK7,-0.204188221963971,0.000926860948807548
MGLL,0.849336032599833,0.00092956547258179
TES,-0.463128065177397,0.00094281194091504
PHF14,-0.280539080075101,0.000954360239451229
BUD31,-0.266142609473672,0.000960808446418498
HSPA13,-0.170660659300573,0.000962633607730594
RAB3GAP1,-0.184215927843994,0.000987704342418381
LIPG,-0.185936284112639,0.00100179897736401
IGFBP5,-0.409736968279635,0.00100198854679024
PBXIP1,-0.365308694962604,0.00100269874623855
CDH13,-0.625453212054669,0.00100639129983957
ARFGEF3,0.217904116260296,0.00100684197824026
PHF10,-0.554795562918734,0.00102228911351049
NKTR,-0.551079306607575,0.00103547857284567
RPS14,-0.192086329131033,0.00103889273239505
GART,0.239838536428771,0.00104055299280496
BICD2,-0.316472270470531,0.00105124372203441
ZFP91,-0.30214259922413,0.00105188823544812
IREB2,0.402633751074402,0.00105725554265507
LUC7L3,-0.251430357376204,0.00106056425885865
ECM1,0.856085006238098,0.00106255294983937
SCAMP4,-0.208192922705802,0.00106526486539515
EBNA1BP2,-0.386919989007406,0.00106631485376605
GNL3,0.236562176440533,0.00106758361545447
DAZAP1,-0.252960640101335,0.0010721763340793
SPATS2L,-0.20908440198744,0.00107392543008447
RPL37A,-0.253937314313802,0.00108055472101395
CAB39L,0.365556365740495,0.00108398457283942
TRIP13,0.285843432779833,0.00108593897892492
ROBO2,-0.225833793423433,0.00109692268745042
MOXD1,-0.373291606802098,0.00109841801486853
RPL4,-0.297409891982095,0.0011035273686428
WDR20,0.207748357398273,0.00110355633330477
WBP2,0.638680833121295,0.00110662564808543
ZNF518B,-0.683044947508328,0.001117741976516
FBN1,-0.500323082008427,0.00113755729947462
PRKAR1A,0.4135439695572,0.0011381564068819
MPRIP,-0.406861677558897,0.00115109453497225
ZNF316,-0.319710881620964,0.00116036238546952
PTGFRN,-0.453958437992561,0.00116264131945671
CTNNB1,-0.194679620366802,0.00117642319459561
SRPK2,-0.23080977702563,0.00117720859379081
STRAP,0.203951184708068,0.00118095233972964
PGRMC2,-0.189826765709604,0.00118962142073288
NKIRAS1,0.551168468959432,0.00120905368581904
MED20,-0.227712083448999,0.00121271431518786
CDC42,-0.246405154398367,0.00121506602456588
GCA,0.201061244903535,0.00122738385247906
AHCYL2,0.183563405556271,0.00124390810726532
GTPBP3,-0.307389693773565,0.00124706490533482
NDP,-0.274948836815135,0.0012513870707788
PIP4K2C,0.248653526040467,0.00125398444780053
BAZ1B,-0.266916760181033,0.00125939113548555
SUMO3,-0.344911624389201,0.0012727235782631
MOB1B,0.477820864483164,0.00128132922856537
LRCH3,-0.289967007757763,0.00128892794932896
BCAP29,-0.382246632654727,0.00129050004506218
ARVCF,-0.178130902661103,0.00131074612086261
DPM3,-0.2707385417051,0.00133239461759078
RPS25,-0.289171731932097,0.0013342451706338
RAB9B,0.437577035324107,0.00133553964195063
KRT18,-0.842627841082264,0.00133915520627749
MPST,-0.227279303296765,0.00134067607908587
ITGA3,-0.279917630400966,0.00134957216199701
EI24,-0.387919613516971,0.00135966237301599
TMA16,-0.488178202849774,0.00136628065759137
COL4A2,-0.272086919928372,0.00136676916968481
USP22,-0.198291814012375,0.00138297278423944
CCDC167,-0.266171974035732,0.0013847344715622
CTNND1,-0.205988805567365,0.00138810937211736
RBM33,-0.311222857017469,0.00139365880441809
NSD3,-0.228767439713067,0.0014002216107853
ABCA1,0.37432938619817,0.00140441106831034
PDLIM3,-0.41410162836414,0.00140590722064024
SETD1A,-0.519336356128571,0.00141359242800711
SESN2,0.277524590580033,0.00141550359721642
SCRIB,-0.227414322367835,0.00142613547120959
SRSF4,-0.558477374415897,0.00142808996518578
IRF2BPL,-0.25024016009483,0.00142820123538778
SRSF1,-0.334166336324202,0.00143075681823669
TOR1AIP2,0.193359676789804,0.00143428558634796
RNASEH2C,-0.406594958663598,0.00144767546352216
SPNS1,0.246929387692067,0.00147253943228469
PAF1,0.275891044957934,0.00147888299087226
SAP30,0.365773368336065,0.0014832261514183
FKBP14,0.360240412531965,0.00148366109389667
PHGDH,-0.216927345018807,0.00149055161613402
OSGEP,-0.205029180580539,0.00149103555698061
HNRNPDL,-0.19773342976994,0.00151897300952294
PRR36,-0.325094885734032,0.00153158575656411
RWDD4,-0.280023039230862,0.00153960774671291
BPTF,-0.345562507795336,0.00154145697497825
NOTCH3,-0.266813990526867,0.00154872221138237
FBN2,-0.28535878152114,0.00155048539027934
RNF170,-0.406477667039344,0.00156100267892198
EPHA4,-0.299171577714002,0.00158081364618611
RBM18,0.377502790846162,0.00159790712248863
GPC3,-0.353234695336699,0.001598870706649
CHST14,-0.527756831026695,0.00161096707366814
PCDH9,-0.281699299210899,0.00161702023784049
C1orf122,0.224470955378603,0.00161998842854436
RFX3,-0.266903800478062,0.00162067156953535
RPA1,-0.263467750301931,0.00163916781565131
RBM28,-0.401109760663164,0.0016455997351223
WDR36,0.237931595100001,0.00166783830192372
MAGOHB,0.218940184648737,0.00167589103076272
WFS1,-0.345220983468774,0.00167595544104873
