Abundance..F17..127C....5A	Abundance..F17..127N....5B	Abundance..F17..128C....2B	Abundance..F17..129C....2A	Abundance..F17..130C....1A	Abundance..F17..130N....4B	Abundance..F17..131N....1B	Abundance..F17..132C....4A	Abundance..F17..132N....6A	Abundance..F17..133C....3A	Abundance..F17..133N....6B	Abundance..F17..134N....3B
14.7711330366546	14.617665471912	14.7516468692968	14.9852048153894	15.7988766784878	14.6208952681541	15.4822229646994	15.0188466318345	14.7284881511661	15.775437167641	15.2892144310904	15.6458449716004
14.0712440296832	13.7474440904365	14.1681977520525	14.5310188086017	15.3101367461636	13.9268374947022	15.1162813110596	14.4225992228898	13.9972545608391	14.9880330142233	14.7833673135135	14.9151720914383
12.2615373107901	12.0061445478384	11.6176550819326	13.0014982840671	12.2101258106061	12.3719259486124	12.5099703160743	12.3033885201638	11.9447579919224	12.6697826514833	12.3415512147161	12.5256315679572
21.1221265700678	21.0739479717394	21.2680800588558	21.2730099568997	21.0739479717394	21.3613766126917	21.0739479717394	21.1207987053368	21.2291881478879	21.0231167936106	21.14287971763	21.0404827359229
20.6846987812601	20.5761984015047	20.6018070180623	20.7107193623587	20.6377322588495	20.6598410816806	20.5536529834631	20.6579785247451	20.6857049467036	20.4836049377885	20.7086592028587	20.555345956638
16.5775449464777	16.9384660746389	17.2619660376306	16.954754107056	17.263304178273	16.4398613700928	17.6386699546847	16.6433152723015	16.7523209816032	16.8439329689088	17.0548218058497	17.1670862238035
20.5094733618031	20.5070048162373	20.3131201255878	20.3541801600211	20.032631028305	20.5348619333204	20.0118548892625	20.365400175557	20.4411372396577	19.993364349205	20.2169308749324	20.1149639975534
21.7525276854407	21.8411768148797	21.9235715543664	21.8807196714866	21.9638506441848	21.7515104138479	21.8785359701384	21.8402416796224	22.0023527293261	22.0010528178917	21.9645704594904	21.8799927357827
21.7976856249483	21.7957704124106	21.8778061363545	21.6355775740675	21.5348184307591	21.7033213126632	21.4800162755643	21.6299141510017	21.7986413286881	21.1695073958865	21.7967286536969	21.3624667038698
21.537500941291	21.4800162755643	21.7001025430306	21.7065315557538	21.36028507481	21.6327496181202	21.5348184307591	21.5718123352863	21.6355775740675	20.933473923038	21.5735335436695	21.19737060931
14.2804872971963	14.3133887268244	14.5813402460775	14.7471995204156	15.5269352826749	14.3457770201766	15.1461163086686	14.7451212885065	14.4457582954246	15.3531202938201	15.0856023411209	15.2777070104689
20.8248786389925	20.7881789523827	20.9029963419949	20.7921942018634	21.1050165695989	20.7370769807773	20.6030339969608	20.8488864146424	20.7107193623587	20.6212245070384	20.6212245070384	20.6218954127136
20.7382446430158	20.7563729259839	20.7347370042595	20.8528846042956	20.6589104211813	20.6836912813796	20.5761984015047	20.8772662098812	20.5793660416143	20.1695418865816	20.6042593485664	20.469187684318
12.973280628107	12.7670442102858	13.3280622736199	13.0569578454319	13.1783159226793	12.713195847479	13.6564030899823	12.5988388971578	13.0765373883473	12.312654851534	12.7834583894293	13.0838060117862
20.170780017464	20.1683021125261	20.2450985121392	20.172016508438	20.1891193043266	20.046838747884	20.032631028305	20.109778042387	19.9635464738433	19.7533869612103	19.993364349205	19.8945854432395
20.9968059898411	20.9039097344728	20.6198800227571	20.7394107586818	20.3510245827911	21.2274117447418	20.111508988272	21.2680800588558	20.6400008422492	20.3877763344705	20.7370769807773	20.7096899652328
10.6271899011917	11.1307911903667	11.2329301450579	11.1892438956235	10.6278408206128	11.3367830475925	10.2466694046157	11.1314486788632	10.9033142486043	10.7313807818965	10.9039916591553	11.1294788276422
22.9116072216437	23.2020910872807	23.2010910008187	23.9193400315935	23.9177601318586	22.9111954677821	23.9177601318586	23.2010910008187	23.7206766529568	23.9182874635562	23.9182874635562	23.7197645932383
20.4404955005053	20.3661253214294	20.2694730710215	20.3345199745215	20.270649596696	20.3327004056484	20.1683021125261	20.3131201255878	20.2974489947748	20.1903127963808	20.2487874480984	20.2185186156687
17.3297246424099	17.1500662709443	17.6658433864674	17.7000056925726	17.1213515753186	17.3191059184505	17.263304178273	17.5723868693774	16.7572519017561	16.3995707563355	16.9459387933977	16.7135304371267
20.9057328876494	20.8783372184251	20.7065935714875	20.8815417327307	20.9324311728202	20.8235707481414	20.7563729259839	20.786836980998	20.8528846042956	20.8508881607884	20.7895191439645	20.9057328876494
20.555345956638	20.7359077688875	20.8772662098812	20.6400008422492	20.9039097344728	20.2948719987525	20.9675737557399	20.2922881581192	21.0775866119152	21.14287971763	20.933473923038	21.1435477977961
21.19737060931	21.1686981347923	21.0727318702198	21.1225680191373	21.1212419143346	21.1059755640008	21.1050165695989	21.104056301632	21.1442149930878	21.0751624603922	21.1965812576433	20.9968059898411
20.9701129201299	21.142210750828	21.4215937452332	21.428375033539	21.8785359701384	20.7895191439645	22.1902805401175	21.0389236030302	20.8815417327307	22.2266846525705	21.4249888862616	22.2919298071962
20.1480927699643	20.4528963974901	20.4239507414247	20.5107051823885	20.8498879518647	20.43985291024	21.0221913603777	20.3854715615646	20.7394107586818	21.4814199171231	20.8794068065333	20.8518870440541
17.78085396331	17.5120220043808	16.606968997436	17.0333323001946	17.0908370049306	17.4191882166457	17.2143730541646	17.3754822730606	17.2679825766874	17.0759125682024	17.3684774512942	17.0365840443074
20.3889264298967	20.2935809357154	20.4047229424594	20.368294996298	20.2469442040524	20.2718245619917	20.2469442040524	20.330876003923	20.2741698238467	20.4259243164045	20.3520778369063	20.3531296950585
21.1069332873698	20.9950128406275	21.1415408956239	21.2291881478879	21.2693149868661	21.1965812576433	21.1957908583964	21.2256306233936	21.2730099568997	21.121684535522	21.2274117447418	21.0763753393849
21.3209181458222	21.36028507481	21.2256306233936	21.3222602193803	21.4232924422043	21.3195742923257	21.3182286553475	21.3168812313347	21.3635553512185	21.4249888862616	21.2705482770409	21.4266830818842
21.1703155844015	21.1212419143346	21.1949994094825	21.1442149930878	21.142210750828	21.121684535522	21.142210750828	21.1949994094825	21.0249639828583	20.9688441798329	21.1059755640008	21.0240410002919
20.8804749770297	20.9675737557399	20.931387037808	20.9977007831739	20.9675737557399	20.933473923038	21.1212419143346	20.931387037808	20.9713799799762	21.2274117447418	20.9959100097798	21.1069332873698
20.3675727298905	20.8498879518647	20.466999490729	20.4411372396577	20.7076270725186	20.8794068065333	20.9950128406275	20.7065935714875	20.368294996298	21.3613766126917	20.6598410816806	21.537500941291
18.910933954863	18.8857265109018	18.8216044577339	18.9042324195112	18.9167214231961	18.7722629617848	18.9339451945275	18.9714530797291	18.9195566643575	19.0211839529803	19.0382008441442	19.0218551472128
19.0392165123354	18.9971285573651	18.9558073934368	19.125306433668	19.1565152540966	18.9982217556248	19.0459065208122	19.1223175315214	18.8813734607234	18.9807654005054	18.9732139766033	18.9360413262835
19.0738282680576	19.1788786706562	19.0800992894316	19.0659851402112	19.2581688628955	19.4462267338523	19.1302927291653	19.454220920547	18.9825801310699	19.7252678089212	19.1689459035453	19.7803906620718
15.7681352744572	15.712773048079	15.804722345667	15.423830628665	14.7904725717168	15.6867295548727	15.2671799166603	15.2417920434204	15.6299352688245	15.1927980506292	15.2690805768642	15.1742438000022
21.3624667038698	21.2693149868661	21.1678877989821	21.107889742231	21.0394440037236	21.14287971763	21.0394440037236	21.1678877989821	21.1225680191373	20.9048219155549	21.0751624603922	21.1221265700678
20.5783115610211	20.6589104211813	20.7556223319511	20.4699151500013	20.4528963974901	20.6042593485664	20.4392094671674	20.482155316561	20.4278926633711	20.6384894562265	20.5348619333204	20.7578711295802
22.4399771043355	22.6024982281176	22.6531410841646	22.4411372196938	22.2261562703953	22.2915728118333	22.2636705942719	22.263146368484	22.2652391056028	21.7033213126632	22.3431208682908	22.095343951534
20.3163531978475	20.4677298566051	20.5057680847436	20.2201042534371	20.7359077688875	20.4535771477905	20.9324311728202	20.2137490677995	20.5373363895267	20.8794068065333	20.43985291024	20.8804749770297
20.2961613506391	20.3141992465876	20.3854715615646	20.4084348314093	20.5761984015047	20.2169308749324	20.3866247127066	20.4522147431387	20.2524666120419	20.6598410816806	20.2718245619917	20.5783115610211
20.469187684318	20.4056527620205	20.5528048106474	20.4549359434233	20.4249381837172	20.5772556819126	20.4056527620205	20.5323809048532	20.3345199745215	20.3152769363924	20.3152769363924	20.2729979700106
22.0407267663071	22.1575243593655	22.263146368484	22.0023527293261	21.9244715499406	21.8421107099044	21.9638506441848	21.7494718177873	21.9660072299084	22.0400522220539	22.0400522220539	22.191213147074
20.086732387741	19.9212222347234	19.8559932854081	20.0653265341072	20.062120350056	19.7999728416062	19.9322619348938	19.9762752971768	19.9807804467287	19.9477324531362	19.9220577862959	19.8593238155079
17.1129114729294	16.9274557186723	16.0934387124312	16.6455210583328	16.2975536350903	17.0249784455898	16.1483991290897	17.2500225086374	16.3667484027762	16.0244198037117	16.5711527580417	16.2731518344803
19.1811729227659	19.2149776120048	19.0126111449329	19.0004038083101	18.9723341124054	19.1800265574047	19.0055825046431	19.2023919693528	19.2189206500694	19.1154532633833	19.204390435112	19.1588956880372
13.3778866995256	13.5276784343036	13.6807278267142	14.0613531709577	14.3164702816821	13.6630196463462	14.0563711129861	14.2461325460536	13.7857400847884	13.9268374947022	14.0122931065512	14.0767319322897
20.2729979700106	20.2153410270419	20.0825340130012	20.1500788920232	20.0839353285248	20.1903127963808	19.96089458293	20.2694730710215	20.3900750020177	19.9220577862959	20.1695418865816	19.9626636817941
19.4569489653796	19.5281663496646	19.454220920547	19.4702372805373	19.3694482581563	19.3972539496924	19.2581688628955	19.5405781081443	19.2771613694343	19.1932733173808	19.3324592471408	19.2887524438149
21.2717799326363	21.3182286553475	21.3591920873428	21.3635553512185	21.1686981347923	21.4814199171231	21.2265217750171	21.5334745036699	21.1711227024681	21.0399637142305	21.3195742923257	21.3209181458222
13.8983512510055	14.1188022068294	13.9231650967176	13.6777396046526	13.1219400790021	14.0784108751232	13.8606365480595	13.3544262386572	13.7498479748692	13.3376455074846	13.6630196463462	13.700160408953
20.6218954127136	20.5536529834631	20.575139717006	20.4850507189599	20.3317888100948	20.5545000313812	20.3317888100948	20.5528048106474	20.4699151500013	20.4684592538262	20.3877763344705	20.407508704047
20.407508704047	20.4392094671674	20.4522147431387	20.4278926633711	20.7563729259839	20.3877763344705	20.5070048162373	20.466999490729	20.4549359434233	20.5545000313812	20.5082399075035	20.5360999813229
21.2283005349176	21.1957908583964	21.0389236030302	21.1711227024681	20.822261121536	20.9959100097798	20.6589104211813	21.1415408956239	21.107889742231	20.7370769807773	21.121684535522	20.9345152912144
15.8690748410361	13.8176814474223	15.3778505097273	15.6338634507407	13.833936499296	14.3246395386543	13.6760122899058	13.8649999152858	13.7441914371769	13.7824088489145	13.5682076784429	13.7696111952043
19.7803906620718	19.9774038266764	19.8898722584561	20.036486784348	20.4392094671674	20.0339179848976	20.8498879518647	20.1879242272896	20.622565429772	20.7895191439645	20.6836912813796	20.4843283074269
20.6054830761141	20.5336222422548	20.482155316561	20.5373363895267	20.4677298566051	20.6212245070384	20.4249381837172	20.575139717006	20.556190761464	20.2487874480984	20.4535771477905	20.2506282491437
19.1245606936692	19.1565152540966	18.8293539281701	18.6580767411647	18.8373527270196	19.1037880322752	18.8504285781709	19.0449345041159	19.0225254524464	18.6557432974099	18.9427985684745	18.7162454777581
19.4115236319371	19.7400078937029	19.7389645937514	19.8261399563456	19.946692552092	19.7410498099676	19.9774038266764	19.6868416227726	19.873864644966	20.8235707481414	20.0853347855398	20.064259222562
20.7578711295802	20.9324311728202	21.0212646981497	21.0249639828583	21.2265217750171	20.9048219155549	21.6313328253264	20.6198800227571	21.3222602193803	21.5361605754516	21.0231167936106	21.5743924369184
19.8431231803329	19.7030175290615	19.6771204084382	19.7070145244658	19.6778032551131	19.7252678089212	19.6151586786279	19.751639247427	19.7706129476342	19.6540991237354	19.6784851961558	19.6695496169307
20.064259222562	20.032631028305	19.9315636776445	19.9807804467287	19.9082173210115	19.9329592660726	19.7525136841839	20.0105198890326	19.8261399563456	19.6684803832784	19.909193796152	19.7056839585117
18.8089005119664	18.9089746756741	18.9328950408688	18.944596129117	19.3435877976358	18.5544123263091	19.3576866562909	18.6122614089303	19.1600835403381	19.5516048589143	19.1154532633833	19.5438227737287
20.4542569958374	20.3866247127066	20.365400175557	20.3900750020177	20.3866247127066	20.3520778369063	20.3661253214294	20.4385651695887	20.4084348314093	20.3327004056484	20.1903127963808	20.1915047066033
19.0478466893272	18.9723341124054	18.8495149043963	19.0402308352707	18.8938450835471	19.0382008441442	18.9017861256354	19.0708022617707	18.8735974515839	18.807671837595	18.9099549648969	18.7736079880579
19.3868874063142	19.3314415295602	19.2849913059145	19.2478533590804	19.0459065208122	19.2450969608218	18.9971285573651	19.3199928535582	19.2478533590804	19.1577062603355	19.1932733173808	19.1947471005154
19.5166682308247	19.6364491720691	19.751639247427	19.7706129476342	20.1441126182603	19.1238139646253	20.270649596696	19.3851043493573	19.1712933393967	20.2169308749324	19.8720372705519	20.3675727298905
18.9584524273937	19.4363726998153	19.5139990216034	19.6706174343795	19.7236274817835	19.4372525980946	19.7983151609125	19.2714014218364	19.6798463685417	20.9959100097798	20.3327004056484	19.9796563984807
16.9991567493413	16.862307174634	16.6595070389514	16.3726668685684	15.6764830683244	16.9672960585656	15.9998385139079	16.2667768069212	16.7402061858296	15.8574301045271	16.408372518088	16.0565544652414
19.9336556730218	19.8406049020972	19.7966552787836	19.7431295024322	19.455131475657	19.9220577862959	19.385699490465	19.8393432547341	19.4578559047875	19.4560408231343	19.4462267338523	19.6073744576742
19.6695496169307	19.5610918339321	19.5503460159439	19.531921821234	19.5770094340918	19.7683120364884	19.4242555726612	19.7966552787836	19.563925744813	19.5919095439936	19.6884050753989	19.6390483970855
21.0763753393849	21.1050165695989	20.786836980998	20.6067051828307	20.5070048162373	21.0399637142305	20.8783372184251	20.8209497557186	21.0410010701693	20.0853347855398	20.9688441798329	20.5094733618031
19.5928766195182	19.4915967429922	19.5755153182777	19.593842414148	19.5909411850244	19.5157796744393	19.5416610987143	19.5755153182777	19.4814328294451	19.4928249116605	19.4257332668229	19.4569489653796
20.6607705087	20.6826824444057	20.6369740558983	20.5793660416143	20.3661253214294	20.7086592028587	20.4828806081373	20.6018070180623	20.7586187430966	20.2718245619917	20.7571225245339	20.4269091420902
20.0145195815702	20.0839353285248	20.1421185781138	20.1166880700656	20.2153410270419	19.9477324531362	20.1891193043266	20.0825340130012	20.0482123511656	20.046838747884	20.0631904954842	20.086732387741
19.6791662333668	19.5509758550944	19.146126587366	19.3618636566014	19.7789295979987	19.6684803832784	19.7236274817835	19.7016816585302	19.6246076059816	19.6157939336107	19.6684803832784	19.5928766195182
20.7908575592817	20.822261121536	21.104056301632	21.0410010701693	20.6030339969608	20.8508881607884	20.7881789523827	20.7556223319511	20.9355552800952	20.4535771477905	20.8508881607884	20.7908575592817
20.3531296950585	20.3510245827911	20.2922881581192	20.3174280337908	20.0461505790204	20.4684592538262	20.0839353285248	20.4239507414247	20.3174280337908	20.2948719987525	20.3668495055699	20.3163531978475
20.0475260046617	20.111508988272	20.0610487834518	20.0881281388134	19.8406049020972	19.993364349205	19.8914454050692	19.9915546084607	20.0158492806787	19.7796606144729	19.9617797189333	19.8245204396386
20.2185186156687	20.1441126182603	20.0313423626067	20.2524666120419	20.1683021125261	19.9617797189333	20.2153410270419	20.1421185781138	20.036486784348	19.909193796152	20.013188118935	20.0145195815702
18.8961997169796	19.1387680211341	20.3499699299321	19.9237255693682	19.4091086200836	18.9099549648969	19.4454485242362	18.8052095937353	19.8443798178498	18.9502187036246	19.2162937011908	19.1245606936692
19.7269059620005	19.5770094340918	19.6351469706913	19.8961523430814	20.0118548892625	19.8228987750316	19.6778032551131	20.0313423626067	19.9237255693682	19.9617797189333	19.8228987750316	19.6553747195381
19.0302514211199	18.9493145573623	18.9239821988463	18.8883502366072	18.8439091854153	18.9655115867699	18.8439091854153	18.9558073934368	18.7827828964371	18.6458985402477	18.7986545455262	18.8248056434801
19.6164283466386	19.5416610987143	19.5405781081443	19.6798463685417	19.4454485242362	19.6157939336107	19.2984725134237	19.5899715400539	19.4390088983685	19.2875003939303	19.3448405762007	19.3229699262372
20.9345152912144	20.6377322588495	20.6579785247451	20.7586187430966	20.6205527109775	21.0231167936106	20.6826824444057	20.9663016444966	20.7921942018634	20.43985291024	20.8235707481414	20.6054830761141
18.8248056434801	18.746172223567	18.9157738326354	18.6493942282097	18.3229477759285	18.6632872021555	18.4709248098383	18.2628242061638	18.8101275589545	18.4266968894027	18.6844004579968	18.5472902046864
19.9487709759153	19.9924600792777	19.9203855735208	20.0482123511656	20.111508988272	19.8720372705519	20.062120350056	20.0454614962538	19.9951692959341	20.0339179848976	20.046838747884	20.0352032357824
16.6346583255314	16.687137920371	16.6478258063805	16.6706067407222	17.0443940344779	16.7234372115431	17.2589543757982	16.9924005344375	17.0229328007665	17.3946941520496	17.1902754519169	16.9921778147161
17.2182520854124	17.366455935579	17.3553946801324	17.3758638260153	17.5363858263886	17.6161110867187	18.0556815211388	17.3553946801324	17.7000056925726	17.7976878027369	17.7766279170814	17.7533404545836
19.1701203992827	19.0718122691777	19.1377805419547	19.3473411554025	19.2862466824002	19.1577062603355	19.1917975783296	19.4657889814626	19.0944309676695	19.2308976263883	19.1577062603355	19.1701203992827
19.3984253134697	20.1891193043266	20.330876003923	19.6899643864288	19.8711217644585	20.1695418865816	20.7076270725186	19.7781976107191	19.531921821234	19.9785308594525	20.1461040137913	20.6392456500285
