Abundance..F17..127C....5A	Abundance..F17..127N....5B	Abundance..F17..128C....2B	Abundance..F17..129C....2A	Abundance..F17..130C....1A	Abundance..F17..130N....4B	Abundance..F17..131N....1B	Abundance..F17..132C....4A	Abundance..F17..132N....6A	Abundance..F17..133C....3A	Abundance..F17..133N....6B	Abundance..F17..134N....3B
16.6653599257808	16.497337468974	16.176834453335	16.4384887266188	16.5922132728139	16.5447317076095	16.6369682056157	16.5257574596299	16.4340597091773	16.6075358562443	16.4468842368175	16.5665824340303
19.1361641159755	19.0745312025309	19.052777442727	18.9572767785946	18.358123226612	19.264768831242	18.5876710225211	18.9019529518346	19.2005026925893	18.5601508838788	19.109819778042	18.7043848372435
20.3627178682218	20.3830422224386	19.8852970162318	19.9397145373856	20.9622627817233	20.3744083412647	20.8664403237825	20.3995940920273	20.4603459901515	20.6789085821942	20.4860564927131	20.6020486845718
22.3057986355793	22.2870991458484	22.2799464398049	22.3303536159012	22.1901597776101	22.2956189167233	22.1500793297472	22.4797611092735	22.2121561449718	21.8707947554904	22.2995382459966	21.96937403533
20.6562890411899	20.6822358029585	20.6509536463265	20.7019572926876	20.2749857997656	20.3925720533435	20.3044502108496	20.4177432007768	20.4642142800504	20.3499800195344	20.4866283307045	20.3437615857892
21.6188295535622	21.6834280524669	21.6399966617637	21.6121114480679	21.7279787564211	22.0926318456008	21.5753594541366	22.0929963870737	21.678105191619	22.284427736936	21.6814839913541	21.8486129806675
15.9058337291208	15.6898087796249	15.8525783137852	16.1177977962497	16.123141735962	15.7284335072767	15.8942081108892	16.3005496194831	15.6013820772328	15.7508165529697	15.8720190817321	15.7601921007427
21.0761105378032	21.0257079094753	21.0102874839073	21.1117334617724	21.2388289779208	21.0105972952623	21.1696744716955	21.1437845285365	21.1739000265935	21.2694827323601	21.0928975484542	21.1366647138795
14.758422897366	14.6219516638758	14.7751770317078	14.9734343025276	15.831153450605	14.5821316545866	15.5174353398358	14.9929817294996	14.7217535948516	15.7908552145488	15.2944522437716	15.6414061012535
14.1014939918561	13.7934335832231	14.1772576903571	14.5250892653858	15.3150740011055	13.9644008115395	15.1449026416832	14.398257322434	14.0111499172195	15.0260338474215	14.7825113969677	14.9389633430355
12.2357175725773	12.032802555902	11.6915774320893	12.9501855321762	12.3318345277896	12.44999160016	12.5467165765167	12.3325519212356	11.8392592602472	12.669603278484	12.4000154533002	12.4683087567068
21.0650679797455	21.0584885046856	21.2516496930258	21.2663953218221	21.0125932822819	21.2800055593646	21.051437757996	21.1641222987313	21.1927217115802	21.1153254555288	21.0550037421032	21.0615434407965
20.6992140558011	20.6040621444662	20.6239955999867	20.7231863900218	20.5712345407098	20.7080591549211	20.5616253836301	20.6886034727378	20.6577510532743	20.4350548064362	20.6275174110404	20.4785752661445
16.5748534827822	16.9249011645781	17.2365458137012	16.9348631531197	17.2472920020498	16.4264354565633	17.6868518867598	16.6434762431746	16.7380329831356	16.8826431627702	17.0261659991775	17.1739097352525
20.514135269024	20.4243836436884	20.2832306423891	20.3931726257226	19.9743003571952	20.5455479761026	20.0015363482902	20.4095750211654	20.3952493035721	20.1013754186411	20.2916220239686	20.1482343639546
21.7570440074484	21.8195650597481	21.9067397733328	21.8688687671915	21.9054349361887	21.8477756057579	21.8897231895138	21.876437284742	21.9309791366949	21.8944126664654	21.8776390564647	21.8858518699105
21.7635108557432	21.7380067888288	21.8951180967203	21.67059052739	21.5176681952011	21.6335113152264	21.4512859939881	21.7599433208796	21.6807930983295	21.227277757665	21.7270681959863	21.2935523493917
21.6283164397141	21.5627023882376	21.6871726649264	21.7675385976074	21.3837102239383	21.6274361782392	21.4602164860807	21.7066261789951	21.5365010698921	21.0771646676117	21.5330020821467	21.2105284154113
14.2864003077465	14.3257659378986	14.5607844406851	14.7030371579486	15.5377070389349	14.3406721341941	15.1739886737693	14.7185200996784	14.4447539099607	15.4277364638606	15.0734958147519	15.3096287087524
20.8078135040947	20.7661644786121	20.8992362029944	20.8416508311479	21.0695508133408	20.7641690085119	20.6032153211942	20.8448117721201	20.6691086609607	20.5583065455659	20.5840449784448	20.5007506754859
20.7567267296652	20.7498388693772	20.7601912808011	20.8605513599772	20.5889773913917	20.7336255664723	20.6024447279906	20.8716915148356	20.5391258384008	20.294467086053	20.5770843939444	20.4598840682594
13.0125407489702	12.781273580842	13.3837754747594	13.0083176402323	13.2147997194019	12.7458839205142	13.6453163315114	12.588282460625	13.0441001635409	12.2478943567475	12.7776454023722	13.1030061460599
20.0612607941741	20.064805466886	20.1980426291152	20.1036193505723	20.1247338515333	20.0545314951689	20.0059843702868	20.1055448152099	19.9239379961757	19.8280827243587	20.0225335284889	19.8690037471834
20.9724127819626	20.8572541046358	20.6279821230114	20.8058225475406	20.3946943347443	21.1891869273803	20.0590197204825	21.2852279657244	20.6269098408649	20.3786360469733	20.6520396754791	20.6200507123333
10.6940116847942	11.2303643167053	11.3464645565798	11.1106297296155	10.5339472592967	11.3651671722644	10.1324444543272	11.184202122604	10.8583652269017	10.6613528834163	11.0264273712324	11.0675740598014
22.8657558465802	23.1903674059607	23.2678942888368	23.570211315907	23.8486978964803	23.1531805217663	23.9645002336481	23.3176587667247	23.8729355593429	24.9336002130964	24.0166147728862	23.7958451405556
20.37615710168	20.3356284328545	20.2084546237184	20.2870861824017	20.2608596457896	20.3570503345702	20.1202636467553	20.3914951624039	20.2873355681954	20.2993874687804	20.2999325645332	20.2783606545268
17.3363139713806	17.1682030151707	17.6645063995297	17.6671559980916	17.107904447068	17.3299660671653	17.2993646477048	17.5729098808865	16.7401593320137	16.388066837873	16.9212914974939	16.7062487899263
20.8984658356161	20.8265495822744	20.7365300353271	20.8656159314088	20.879959771328	20.8420295167902	20.6863804686018	20.8234028128966	20.8552350591218	20.9622089390158	20.7623503208159	20.8781355040974
20.5603189893684	20.7437581574094	20.8864991749418	20.6805174801663	20.8504639749311	20.3364485369555	20.9397933596026	20.3616463454701	20.9923818600697	21.200511015848	20.8760556171223	21.1089356072098
21.1287837157124	21.1188277274768	21.0994401833553	21.140371039489	21.081543477953	21.1243894482802	21.0880720881508	21.1498742318898	21.1504105452686	21.1501890677357	21.1284613490908	21.0361170842409
20.9459213622168	21.1136580196545	21.3844881333196	21.3843894526055	21.8865339544593	20.8374346072284	22.1352640653037	21.069347556428	20.8556621126919	22.1599806178417	21.4725721574418	22.1925904198363
20.0607019429525	20.388976450333	20.4209679192089	20.5390106257065	20.7528492956625	20.428024182109	20.9686257545706	20.4121702312347	20.6944703235238	21.4037032848304	20.8690834082712	20.7777720647501
17.7642942696937	17.5148526663116	16.6241404186773	17.0065629404011	17.067709696855	17.4204126520411	17.2405315393633	17.3318579821791	17.299396328266	17.1011236703908	17.3618776704154	17.040553488073
20.3094762163056	20.2880021964139	20.3980637145203	20.4132556812941	20.2532091141974	20.328356107201	20.2351186420489	20.3985609710154	20.286844432046	20.4144840971473	20.3462020643215	20.3443991485919
21.0580038390159	20.9610533911091	21.1450501767845	21.2507651256033	21.2645265342553	21.1881858724734	21.1940644812614	21.2558992303746	21.1992541358677	21.1748777444676	21.1355663671498	21.0622230121829
21.4023932380078	21.2797703664593	21.2215676196922	21.2923254960416	21.3857680243396	21.2553784966096	21.3495758608447	21.301404414786	21.3240479433453	21.3708916784834	21.309693297703	21.2973746040838
21.1122919291044	21.0996757792995	21.174547011509	21.1630851732819	21.1350507886411	21.149289237796	21.1098410536634	21.1979579878917	20.9345221294116	21.0797103382752	21.0203311262385	21.0513917256199
20.8900416569251	20.9596723060739	20.925845877831	20.9635524152207	20.9408708616471	20.9798133493397	21.089451163568	20.8930451384544	20.9065343543075	21.2568328834312	20.9264786945465	21.0646611785038
20.2812984853227	20.804779775525	20.5169617277918	20.5045231906878	20.6051105273086	20.8926380472586	20.9426440594722	20.7937940290935	20.3442200528638	21.3659642782609	20.5996114003134	21.3981488149002
18.8950399806453	18.9000197245429	18.8419333308376	18.8684042076805	18.940563115498	18.7588430554109	18.9502304311045	18.9280701611462	18.8986785444615	19.016529023208	19.0722046258584	19.0044306187733
19.0018213003146	18.9875468049538	18.9527557413275	19.0833606154579	19.1402361783503	18.9874814466443	19.0515276317864	19.1188099992703	18.8776481331584	18.9842402653805	18.9851318810918	18.9459621047071
19.0234339093468	19.1684927340037	19.0714306585728	19.0315052321002	19.2510186937204	19.4101509947551	19.1506435161326	19.3767148517713	18.9807405088771	19.8219112146601	19.1631410361046	19.8233672869119
15.7159962315951	15.7139003779817	15.7985172607926	15.3976667312964	14.8138925526048	15.6400601000217	15.2912976665046	15.2076702438965	15.6343878337322	15.231305836373	15.2818050272385	15.2136756681279
21.4067978709597	21.2423443840428	21.1543416585477	21.1347340329351	20.9885408958801	21.1698401042869	20.9834268534356	21.1720179474515	21.1338194906082	21.0586601524309	21.0043465264293	21.0816876123463
20.5965847664907	20.6964261522843	20.7680610687373	20.5346358349649	20.4749783668061	20.6037449089379	20.4118926008869	20.552620603159	20.3861638282193	20.5729118924588	20.503855158573	20.6397383563775
22.4100644734839	22.6507967489949	22.6753823524531	22.3930910344187	22.1404625298764	22.3511354018319	22.1696586714316	22.3035637230085	22.2457297264387	21.6709789469354	22.323055843634	22.0034395567007
20.2370391650338	20.4036229031642	20.5395882090803	20.1425787611366	20.6128607879145	20.4627283482207	20.8931924445402	20.1535395495367	20.4875679096985	21.0272477048632	20.4727262037539	20.8291886198657
20.2043769501404	20.2970147889392	20.3426021847115	20.435530284646	20.5565535368989	20.3158692192768	20.369644492002	20.5050981773229	20.2715070101986	20.5887912264739	20.3044045499634	20.4864715666914
20.3806987998409	20.3718474358881	20.5717663433219	20.513450289667	20.4352014076201	20.5686458709044	20.3727058801121	20.5662145784942	20.3323458276504	20.3307320022669	20.3401748103043	20.3057169450965
22.0424412635121	22.1309549619561	22.3406073255187	22.0438411816661	21.8885370510643	21.9411149867579	21.9199549584611	21.8292253969449	21.8861913869204	21.8984800782826	21.9843017444362	22.0616521434905
20.012942631927	19.8740494749205	19.8351938236553	19.9962292037208	20.0367987260215	19.8861891026837	19.9300155989684	19.9897515465582	19.9290475586625	20.0065068647044	19.9252820798046	19.8631984968864
17.1295484188825	16.9055005006134	16.1122256481811	16.6544490915093	16.3051846917325	17.0341278706524	16.1640572543157	17.2068540828612	16.3855212208601	16.044639159286	16.5575052255667	16.3117695871326
19.178033721598	19.2301134249537	19.0177732127686	18.9776069997848	19.0220753243479	19.1857267260421	19.0181966697907	19.193505595444	19.2007242140493	19.1228933780456	19.1941207597712	19.1326654590621
13.3761096234862	13.5856798784072	13.7101075324978	14.0743392548084	14.3367512613056	13.7015492688912	14.0521961359699	14.2030896876816	13.7823648973084	13.857246171911	14.0168793849107	14.0796281048454
20.2038994267284	20.119116351201	20.1219826185403	20.086087299151	20.0513283631578	20.296297777204	19.9638855298406	20.329142809363	20.3447364183853	19.9743628521223	20.2537563439583	19.966717021933
19.405503129389	19.5004928924664	19.4633229740717	19.3983946655562	19.3715379937791	19.3801339935541	19.2642051139878	19.4797352584519	19.3020165840346	19.2298199943103	19.3829869856968	19.2836103904582
21.2415190484821	21.2601577740121	21.2837963954723	21.3826103547997	21.2260816352425	21.3509641753618	21.2538409286956	21.6358741283766	21.1645397340715	21.1352621251476	21.3644452328317	21.2659516192005
13.9672545982706	14.1225005613497	13.9763367987448	13.6516312166654	13.155593311745	14.0920520778222	13.8303929186415	13.3899529678312	13.7719259827837	13.3722931155051	13.6637004247345	13.6465792803434
20.6174351235936	20.5912265876069	20.5841223576098	20.5362192703561	20.3388163925974	20.5521991573374	20.2935443608318	20.5676936113337	20.4144742942443	20.4318127265999	20.4533091592892	20.4147003759001
20.3329846147911	20.3846193782778	20.4531313038582	20.4925092314094	20.6161709965199	20.3821888072129	20.5198886141641	20.5057288885214	20.3952789215879	20.5149600082028	20.4875030794052	20.4737825780618
21.229701359392	21.1393264389161	21.0952784349827	21.1690966083456	20.7415721677029	21.028066607852	20.6443879655071	21.1694611110847	21.1047106506269	20.8427113188878	21.0339348265515	20.8967243714616
15.8272737600876	13.8754547302127	15.3460401799745	15.6353333428088	13.8185670205584	14.3245131015213	13.6558878483869	13.8843279186433	13.7559635447891	13.7316173927126	13.581947051836	13.702688260108
19.7208665154336	19.9172717019439	19.8738599019132	19.9900096180944	20.4497763022272	20.0499779573736	20.8296012035826	20.1400908167302	20.6195384313613	20.8975937535246	20.6000946697939	20.4613817428291
20.6132044828304	20.5541790790582	20.5178122821282	20.5457499612451	20.4834233479163	20.6356089506431	20.3946200955725	20.6385938588702	20.5010802826723	20.3049135829905	20.4750876445382	20.2820397666485
19.1279564330529	19.1512289024351	18.8462298192932	18.6694518177891	18.8448739925062	19.1127034766471	18.8661986244499	19.011267634316	19.0108053543584	18.6735298272729	18.9488832192897	18.7334281197254
19.3769258507404	19.7001753579528	19.7184261789602	19.7825683973267	19.9219221647533	19.6896858718759	19.9769535006321	19.6636081779305	19.8754212208449	20.9020529434996	20.1495076119994	20.120232474309
20.7579600962337	20.9146455556001	21.0837261374107	20.9937501552684	21.2420872987037	20.8995259494956	21.4936881702974	20.66914982887	21.2665343366826	21.4997560731014	20.9315268435961	21.398335703088
19.77066485817	19.6853686876576	19.6229769561535	19.6498096833102	19.7068579926645	19.6694434604267	19.6391385820201	19.7071265799041	19.7666998244245	19.7563426159914	19.6647345198378	19.7275087836971
20.0063075789206	19.9768324318596	19.9288082228217	19.9720128254646	19.8896114930177	19.983619272093	19.8256286919878	20.0055613513359	19.8287393551633	19.7913096837123	19.8926753000599	19.7520072184552
18.7859666957672	18.9091456707582	18.9172897338179	18.9033809155764	19.3494783042811	18.5402865309945	19.348240408721	18.6062438237507	19.1532449007695	19.6959056948284	19.0991899266953	19.6099563022185
20.3792416574128	20.3440227619349	20.3216523135071	20.4293120437847	20.4188099840907	20.3654376178871	20.326600190919	20.4621503884358	20.3645607978006	20.3382310719145	20.2688441591204	20.2686263354379
19.0042338041174	18.9483738552664	18.8605936897936	19.0055577720762	18.9106780234449	19.0127787733173	18.9195047591891	19.0377028635902	18.8730857304543	18.8024969700215	18.9296001903816	18.7695319203967
19.3228912454119	19.304419101691	19.2968585978958	19.2164658312547	19.0783026954112	19.2639134645207	19.0126252246418	19.2635840438267	19.2365613250142	19.1545635557932	19.1693119448629	19.1781931187024
19.449500335913	19.6045764284504	19.7184564897644	19.735945217434	20.0841516322289	19.120305453766	20.2402906020964	19.3189257944739	19.1765801486874	20.3045161421933	19.832837083338	20.3535725653049
18.9392037720347	19.424088453008	19.5232679391733	19.5944392823929	19.7788877868076	19.3826301543635	19.8427745853974	19.2225555724405	19.6339593011629	21.1090383199285	20.3409420798341	19.9737146175869
16.9934690696945	16.8676832355496	16.6722089372482	16.3178977817356	15.6951973581553	16.9457980106537	16.040780946528	16.2570508957226	16.7253927034071	15.8826101265452	16.4049091973722	16.0822314965815
19.9056857588706	19.7753152184352	19.737265985399	19.7276890942657	19.4290274284512	19.981812324033	19.3958085897362	19.7921446756167	19.4690434137191	19.5621903179841	19.4728071906759	19.6730110269235
19.6132923393733	19.5569522319223	19.533908680585	19.4675872557156	19.6064566545537	19.7717861263021	19.4443379282527	19.7514278816013	19.5540728858007	19.7107071288465	19.6663378879396	19.7098915558719
21.0449652301512	21.0877397406463	20.7991565296215	20.6465828877294	20.5183160860041	21.0639137823613	20.8647634707959	20.8302836472832	20.9348284841136	20.1924728236739	20.9175318431792	20.4662637053775
19.5142624139361	19.4815713058891	19.545390246034	19.5043710164856	19.6165180912084	19.4785405490182	19.5366559292669	19.5355167726785	19.4772829434345	19.597230144737	19.4514661298899	19.4893805833299
20.6929044610688	20.7081775622033	20.6309683008701	20.5794137670744	20.4186839373306	20.7369151874531	20.4414070622112	20.6511584711529	20.6953785005464	20.3084903689251	20.672196440791	20.4206972452199
19.9822768666309	20.015002505067	20.1533227943887	20.0779825520635	20.1614489544372	19.9920544756489	20.1282319979576	20.0789893304085	19.9793492000811	20.1738566115929	20.1099390549138	20.1301028836673
19.6239488934004	19.5515132573694	19.1315412976687	19.3073743029291	19.8121561499273	19.5963712982505	19.7899844815497	19.6706930044173	19.6089449306603	19.7395353908409	19.6424619493985	19.6617787975086
20.7948805162727	20.7681908594427	21.1064291103177	21.000290325738	20.5594247374289	20.8566405370311	20.7420643813579	20.8231154722528	20.8886861114791	20.4306907462193	20.8659228521226	20.6512061862489
20.2756116272979	20.3201052370282	20.2487197191549	20.2358154799452	20.0251240640958	20.4830054571973	20.0295639545364	20.4298580703813	20.3291471747215	20.3117031001376	20.3612256265301	20.330531458739
20.0029197334329	20.0166908378303	20.0775817101923	20.0286836131214	19.8512085672514	20.0108166221251	19.9010961536924	19.9903827850055	19.9533365882809	19.8438144548146	19.9629168062286	19.8475244288461
20.0990548312046	20.0612046005664	20.0559044880258	20.152364938766	20.0984636133565	19.9921896569612	20.1717417414948	20.1090290961818	19.9733336883796	19.9700594359909	20.0584904428504	20.0039412416957
18.8864458310805	19.1477912224827	20.3161214937293	19.92721638372	19.3838218161299	18.8716317249778	19.4498086431032	18.8064939393309	19.8421952381858	18.9702797470857	19.2253059266336	19.1022337134183
19.6693692550082	19.5833750186529	19.5983056553741	19.905075102223	19.9647648928729	19.9078606395034	19.7675375154561	20.0372755881354	19.9044710206041	20.0203372832202	19.7674478147576	19.7162414275576
19.0010558604732	18.9341494624099	18.9090010019446	18.8632634008008	18.8549534195788	18.9354489173444	18.8498728221277	18.9176665318747	18.7987910173766	18.6625849692683	18.7427003657357	18.8068835865578
19.5680925440251	19.542885010806	19.5301361331816	19.5950729294859	19.4282506263637	19.5465252675618	19.2947435894105	19.5561383211689	19.4482957988134	19.3207200894343	19.3913452924154	19.3219273185287
20.9199132327771	20.6891880564032	20.6412899873254	20.8303279316036	20.5601457684979	21.0333598663394	20.6639574448122	20.9405676459852	20.7643234218001	20.4285022176884	20.8318379797938	20.4977926029123
18.8048150159706	18.7564217717532	18.9015082115592	18.6575720125411	18.348150330688	18.6789598946543	18.45956591564	18.2452575506525	18.8101114248212	18.3976065187927	18.6224793019923	18.4999462284503
19.9101589430871	19.9321116203569	19.917874493534	19.9938626120588	20.0747760342266	19.9368749209228	20.0193748560019	20.0522610353329	19.9436502290454	20.1600889815562	20.0638560816258	20.0709044586635
16.6330020369626	16.6922104758956	16.6510157317351	16.6743963144895	17.026422310019	16.7138630269827	17.2974921541561	16.952503006865	17.0182931396353	17.4146895295294	17.1875053133185	16.9987302012693
17.2236311795379	17.3902525604814	17.3185864392168	17.3357158970758	17.5179201132215	17.6229703770221	18.0691438085636	17.2973247011381	17.7609304090088	17.8287864877347	17.7651380190413	17.7301187848431
19.1673395172157	19.084551922182	19.1297925401884	19.3054426785986	19.2871727313692	19.172160815445	19.2035482011695	19.3903683527424	19.0953410170252	19.2458485003665	19.1550894800367	19.1635151613704
19.3678023055923	20.0925512946176	20.2957398335019	19.6113311109686	19.8651338066742	20.2560626417675	20.671914290282	19.7294304766775	19.508084988575	20.0873932902796	20.2201487236433	20.5484945650523
