"","BIOCHEMICAL","logFC","P.Value","adj.P.Val","Comp"
"C1QTNF6","C1QTNF6",0.239047826086957,0.293748933051739,0.632274028947152,"group2-group1"
"PRKAB1","PRKAB1",0.169663819875776,0.294442596077525,0.632968683812594,"group2-group1"
"TNFRSF1A","TNFRSF1A",0.206236335403727,0.294731066450014,0.632968683812594,"group2-group1"
"IL20RA","IL20RA",0.246179347826087,0.29486800947725,0.632968683812594,"group2-group1"
"EFHD1","EFHD1",-0.196814906832298,0.29493785403789,0.632968683812594,"group2-group1"
"ACTA2","ACTA2",0.197479658385093,0.296088797384028,0.634738907215325,"group2-group1"
"MAG","MAG",-0.179452950310559,0.296197013151455,0.634738907215325,"group2-group1"
"CDH15","CDH15",0.432438975155279,0.296599405208281,0.635135576134656,"group2-group1"
"LAIR1","LAIR1",0.228686024844721,0.298044757707066,0.63648217535902,"group2-group1"
"CD63","CD63",0.273634472049689,0.299025885876939,0.63648217535902,"group2-group1"
"SMPD3","SMPD3",-0.268815062111801,0.29911786805451,0.63648217535902,"group2-group1"
"EVI5","EVI5",0.361421118012422,0.299146404444902,0.63648217535902,"group2-group1"
"LBP","LBP",-0.330446583850932,0.299190861901603,0.63648217535902,"group2-group1"
"CALCA","CALCA",-0.459315217391305,0.299191141206102,0.63648217535902,"group2-group1"
"BRD2","BRD2",-0.16566847826087,0.299237469512355,0.63648217535902,"group2-group1"
"PIGR","PIGR",0.215707298136646,0.299424454012581,0.63648217535902,"group2-group1"
"FZD8","FZD8",0.227360559006211,0.299528085465757,0.63648217535902,"group2-group1"
"S100G","S100G",0.32862049689441,0.299615238086814,0.63648217535902,"group2-group1"
"PLAT","PLAT",0.322687111801242,0.299623494113586,0.63648217535902,"group2-group1"
"PYY","PYY",-0.551210559006211,0.299898507412167,0.636603730694091,"group2-group1"
"TPP1","TPP1",0.164382608695652,0.300327268867611,0.637051238679264,"group2-group1"
"RANBP2","RANBP2",0.175485248447205,0.300665420735845,0.637306036846175,"group2-group1"
"VSIG2","VSIG2",0.333612732919255,0.300924412325373,0.637392795092076,"group2-group1"
"MYL4","MYL4",0.278497049689441,0.301802737227488,0.638790297549563,"group2-group1"
"DEFB104A_DEFB104B","DEFB104A_DEFB104B",0.209399068322981,0.302299449178271,0.639378646851003,"group2-group1"
"TSC22D1","TSC22D1",0.225215062111801,0.303701712573683,0.641425695018062,"group2-group1"
"CAPN3","CAPN3",0.177406211180124,0.303706179235374,0.641425695018062,"group2-group1"
"SHBG","SHBG",-0.252026863354038,0.303952312828886,0.641482029168834,"group2-group1"
"SNX2","SNX2",0.336664285714286,0.304626462155101,0.64201674994627,"group2-group1"
"APOB","APOB",0.167059472049689,0.304644964822264,0.64201674994627,"group2-group1"
"CES2","CES2",0.241304658385094,0.305293123068428,0.642919163349435,"group2-group1"
"BLNK","BLNK",0.226975310559006,0.306533655838813,0.645066865382901,"group2-group1"
"TNFRSF6B","TNFRSF6B",0.276465838509317,0.307055206889154,0.64569954657338,"group2-group1"
"CAMLG","CAMLG",0.23946599378882,0.308115836469893,0.64693307791261,"group2-group1"
"DGKZ","DGKZ",0.302011645962733,0.308118301226767,0.64693307791261,"group2-group1"
"KRT17","KRT17",0.211280124223603,0.308555180935468,0.64693307791261,"group2-group1"
"VWC2L","VWC2L",-0.195160559006211,0.30856992469134,0.64693307791261,"group2-group1"
"CELSR2","CELSR2",-0.177733385093168,0.308748424114981,0.64693307791261,"group2-group1"
"PLIN1","PLIN1",0.173890217391304,0.309096123767914,0.647197686084249,"group2-group1"
"STAT2","STAT2",0.202332919254658,0.309740098292557,0.647798422272616,"group2-group1"
"IFNW1","IFNW1",0.163919720496894,0.30983182606355,0.647798422272616,"group2-group1"
"KCTD5","KCTD5",0.220515527950311,0.310194126023605,0.647798422272616,"group2-group1"
"ABRAXAS2","ABRAXAS2",0.163030590062112,0.310358178866555,0.647798422272616,"group2-group1"
"COPE","COPE",-0.204165062111801,0.310491135683864,0.647798422272616,"group2-group1"
"ANK2","ANK2",-0.268551086956522,0.311402083907044,0.648851056358575,"group2-group1"
"PALLD","PALLD",0.42809549689441,0.311573104759659,0.648851056358575,"group2-group1"
"FAM3D","FAM3D",0.395011645962733,0.311661609006993,0.648851056358575,"group2-group1"
"OGT","OGT",-0.228053881987578,0.312669163895245,0.650485385100214,"group2-group1"
"PPY","PPY",-0.583399068322981,0.31325547012491,0.651241635259681,"group2-group1"
"MVK","MVK",0.460013664596273,0.314101021893456,0.651716257814413,"group2-group1"
"DUSP29","DUSP29",0.277811335403727,0.31419131047713,0.651716257814413,"group2-group1"
"CNTF","CNTF",-0.209685869565217,0.314482375761598,0.651716257814413,"group2-group1"
"EGFR","EGFR",-0.10864099378882,0.314798241527733,0.651716257814413,"group2-group1"
"FOLH1","FOLH1",-0.539029658385093,0.314827859230565,0.651716257814413,"group2-group1"
"ENPP6","ENPP6",-0.235060248447205,0.314878177983637,0.651716257814413,"group2-group1"
"DDX4","DDX4",-0.249594720496894,0.315130912160095,0.651716257814413,"group2-group1"
"AZU1","AZU1",0.154542391304348,0.315267461015936,0.651716257814413,"group2-group1"
"VIT","VIT",0.242609782608695,0.315579513209177,0.651900294777685,"group2-group1"
"GSTT2B","GSTT2B",0.685930900621118,0.316750089149934,0.653856292786199,"group2-group1"
"ITPRIP","ITPRIP",0.294021739130435,0.317182712468947,0.654088771269826,"group2-group1"
"LGALS3BP","LGALS3BP",0.255912111801242,0.317310255785362,0.654088771269826,"group2-group1"
"PRTN3","PRTN3",-0.177171583850932,0.317940226382509,0.654748889976259,"group2-group1"
"FOXO1","FOXO1",0.318983850931677,0.318538321875324,0.654748889976259,"group2-group1"
"CNTNAP2","CNTNAP2",-0.257715217391304,0.318652427856321,0.654748889976259,"group2-group1"
"C1RL","C1RL",0.106757298136646,0.318729113931752,0.654748889976259,"group2-group1"
"RNF168","RNF168",-0.208878726708075,0.318750485951494,0.654748889976259,"group2-group1"
"PROS1","PROS1",0.117324068322981,0.320093018312427,0.657044868347771,"group2-group1"
"PLA2G7","PLA2G7",0.142033695652174,0.321191003915382,0.658836003119061,"group2-group1"
"PCNA","PCNA",-0.215565527950311,0.321978185228957,0.659987542373241,"group2-group1"
"BPIFA2","BPIFA2",-0.369319720496894,0.322982733458406,0.661460216883521,"group2-group1"
"SLC44A4","SLC44A4",0.307123913043478,0.323149226722432,0.661460216883521,"group2-group1"
"CHGB","CHGB",-0.260614906832298,0.323737292204962,0.661655663579535,"group2-group1"
"TSPAN15","TSPAN15",0.295092236024845,0.323778950490825,0.661655663579535,"group2-group1"
"KLKB1","KLKB1",0.127023602484472,0.323923795614887,0.661655663579535,"group2-group1"
"SMOC1","SMOC1",0.160907453416149,0.325259809653405,0.663920686883312,"group2-group1"
"STAM","STAM",0.231361335403727,0.325674238260758,0.66427745009135,"group2-group1"
"STX16","STX16",0.64845201863354,0.325889108255558,0.66427745009135,"group2-group1"
"SBSN","SBSN",-0.210256832298137,0.32811259506742,0.668102265767219,"group2-group1"
"SLIRP","SLIRP",0.132045807453416,0.32822266631602,0.668102265767219,"group2-group1"
"NTRK2","NTRK2",0.133263043478261,0.328502441335089,0.668120115578318,"group2-group1"
"GLA","GLA",0.18631847826087,0.328688582347459,0.668120115578318,"group2-group1"
"CFHR2","CFHR2",0.262628726708075,0.329114622947838,0.668521225070557,"group2-group1"
"NMNAT1","NMNAT1",0.19658198757764,0.331353216929992,0.672264157864211,"group2-group1"
"ROR1","ROR1",-0.162156677018634,0.331417260171854,0.672264157864211,"group2-group1"
"MAGEA3","MAGEA3",0.438590372670808,0.331792866587284,0.672559326653697,"group2-group1"
"TNFRSF21","TNFRSF21",-0.147741304347826,0.332056195628242,0.67262665268285,"group2-group1"
"ARMCX2","ARMCX2",-0.321754813664597,0.332591977523975,0.672876073233912,"group2-group1"
"CD14","CD14",0.197980745341615,0.332639728300719,0.672876073233912,"group2-group1"
"GCG","GCG",-0.459900776397516,0.333170896291891,0.673484460484921,"group2-group1"
"RBP7","RBP7",0.172726863354038,0.333895667408507,0.674483093182493,"group2-group1"
"CD27","CD27",0.204133850931677,0.335212893127182,0.676432826126113,"group2-group1"
"CA11","CA11",0.111044099378882,0.335323696564057,0.676432826126113,"group2-group1"
"TPSD1","TPSD1",0.236974844720497,0.335791693597489,0.67671150286793,"group2-group1"
"ERP44","ERP44",0.153823757763975,0.335924868512271,0.67671150286793,"group2-group1"
"MYO9B","MYO9B",0.19677251552795,0.337397437784121,0.678874052147849,"group2-group1"
"LIPF","LIPF",-0.34117748447205,0.337625527498133,0.678874052147849,"group2-group1"
"TSC1","TSC1",-0.323225465838509,0.338262053132614,0.678874052147849,"group2-group1"
"TNN","TNN",0.184126086956522,0.338269783562998,0.678874052147849,"group2-group1"
"CNGB3","CNGB3",0.547120807453416,0.338352776463257,0.678874052147849,"group2-group1"
"KEL","KEL",0.213209161490683,0.338391889832164,0.678874052147849,"group2-group1"
"NTproBNP","NTproBNP",-0.432236024844721,0.338916451484742,0.679460073861386,"group2-group1"
"CEP112","CEP112",0.150567236024845,0.339344928947935,0.679852794595485,"group2-group1"
"ADM","ADM",0.186568322981366,0.339736130687916,0.680170349315602,"group2-group1"
"CDNF","CDNF",0.167474844720496,0.340841853905035,0.681917001344571,"group2-group1"
"EFNA4","EFNA4",0.174498291925466,0.341220086203078,0.682068027189473,"group2-group1"
"COMMD9","COMMD9",0.186338043478261,0.341476167763219,0.682068027189473,"group2-group1"
"HEG1","HEG1",0.156696273291925,0.341617376601228,0.682068027189473,"group2-group1"
"LELP1","LELP1",-0.24218400621118,0.342147366789588,0.682659899744686,"group2-group1"
"TAGLN3","TAGLN3",0.269690683229813,0.343284273225849,0.684461071377324,"group2-group1"
"BMP6","BMP6",0.556320341614906,0.344035806187792,0.684673895075202,"group2-group1"
"GABARAPL1","GABARAPL1",-0.173548913043478,0.34433297060237,0.684673895075202,"group2-group1"
"IL3","IL3",-0.487562732919255,0.344420920071522,0.684673895075202,"group2-group1"
"FURIN","FURIN",0.160285093167702,0.344423539129434,0.684673895075202,"group2-group1"
"SCGB3A2","SCGB3A2",-0.444684161490683,0.344562196255772,0.684673895075202,"group2-group1"
"GSTP1","GSTP1",0.235208540372671,0.345034029816598,0.685145699153475,"group2-group1"
"CFH","CFH",0.142460559006211,0.345317012565145,0.685242109794921,"group2-group1"
"SPINT3","SPINT3",0.907236956521738,0.345962888455283,0.685859133813927,"group2-group1"
"MMUT","MMUT",-0.329014130434783,0.346097236529436,0.685859133813927,"group2-group1"
"SLITRK1","SLITRK1",-0.208661180124223,0.348441767045348,0.690037456011892,"group2-group1"
"MCFD2","MCFD2",0.175260093167702,0.348694556846996,0.690070541410813,"group2-group1"
"NPTN","NPTN",-0.316856832298137,0.349415979378427,0.691030384115792,"group2-group1"
"GNE","GNE",0.156448136645963,0.349732469863269,0.691188647336265,"group2-group1"
"F3","F3",-0.151707608695652,0.350698584172637,0.692629703740959,"group2-group1"
"COL6A3","COL6A3",0.202360093167702,0.35195488643823,0.694265001834013,"group2-group1"
"CCL8","CCL8",0.305302173913044,0.352497447306923,0.694265001834013,"group2-group1"
"AMIGO2","AMIGO2",0.146537111801242,0.352526178857614,0.694265001834013,"group2-group1"
"SSC5D","SSC5D",0.24836801242236,0.352829983067229,0.694265001834013,"group2-group1"
"CD70","CD70",0.238211645962733,0.352982695621977,0.694265001834013,"group2-group1"
"GSTA3","GSTA3",-0.560859937888199,0.352984708105211,0.694265001834013,"group2-group1"
"COQ7","COQ7",0.130183850931677,0.35318920893848,0.694265001834013,"group2-group1"
"APCS","APCS",0.210982142857143,0.354641885608733,0.695832321006774,"group2-group1"
"PRUNE2","PRUNE2",0.184911645962733,0.354865386705205,0.695832321006774,"group2-group1"
"SRPX","SRPX",-0.22607251552795,0.354939281605097,0.695832321006774,"group2-group1"
"MTR","MTR",0.293609161490683,0.3549727584079,0.695832321006774,"group2-group1"
"NPC2","NPC2",0.169862111801242,0.355503748097594,0.695832321006774,"group2-group1"
"SAFB2","SAFB2",0.114171428571429,0.355607727687971,0.695832321006774,"group2-group1"
"DDX25","DDX25",0.187740527950311,0.355767231562887,0.695832321006774,"group2-group1"
"VGF","VGF",-0.178709161490683,0.355890974993201,0.695832321006774,"group2-group1"
"NUDT15","NUDT15",0.329693788819876,0.356619369780453,0.696790386275577,"group2-group1"
"HNF1A","HNF1A",-0.165142080745342,0.357199603337459,0.697279758266375,"group2-group1"
"MDGA1","MDGA1",-0.37606801242236,0.357346930510787,0.697279758266375,"group2-group1"
"ADAMTSL4","ADAMTSL4",0.114526708074534,0.357811152550823,0.69761962199139,"group2-group1"
"OSBPL2","OSBPL2",-0.244481677018633,0.358111706221398,0.69761962199139,"group2-group1"
"IFI30","IFI30",0.28355450310559,0.35825228417221,0.69761962199139,"group2-group1"
"ENTPD5","ENTPD5",-0.124036180124224,0.358475768809807,0.69761962199139,"group2-group1"
"CD83","CD83",0.183386180124223,0.358892969962497,0.697633212136499,"group2-group1"
"PSMC3","PSMC3",-0.198610714285714,0.358960092731199,0.697633212136499,"group2-group1"
"PAEP","PAEP",-0.948100776397516,0.35958207394921,0.698377675849529,"group2-group1"
"CES1","CES1",0.466028416149068,0.36004450451331,0.698811478547414,"group2-group1"
"FRMD4B","FRMD4B",0.429892236024845,0.360778156498671,0.699770770700474,"group2-group1"
"SERPINF2","SERPINF2",0.104194875776398,0.361875962628271,0.700749741368669,"group2-group1"
"CLSTN1","CLSTN1",0.356695341614907,0.362002682125704,0.700749741368669,"group2-group1"
"LAIR2","LAIR2",0.568440838509317,0.362214417355604,0.700749741368669,"group2-group1"
"HAO1","HAO1",-0.644587732919255,0.362241826619247,0.700749741368669,"group2-group1"
"ROBO2","ROBO2",-0.118897670807453,0.363135801409154,0.702014515554867,"group2-group1"
"PPL","PPL",-0.152340217391304,0.363429334321434,0.702117610192697,"group2-group1"
"CST1","CST1",-0.410322049689441,0.364114721824817,0.702423570695427,"group2-group1"
"GCNT1","GCNT1",0.14748850931677,0.364278392723901,0.702423570695427,"group2-group1"
"MEGF10","MEGF10",-0.128568167701863,0.364308632628898,0.702423570695427,"group2-group1"
"ENOX2","ENOX2",0.138390527950311,0.364900996008009,0.702864613183808,"group2-group1"
"C1QL2","C1QL2",-0.174087111801242,0.365018297233329,0.702864613183808,"group2-group1"
"PLXNB2","PLXNB2",0.144581832298137,0.365275523212282,0.702896875806122,"group2-group1"
"EFCAB14","EFCAB14",0.148913819875776,0.366075217977507,0.703972277729114,"group2-group1"
"C1QTNF1","C1QTNF1",0.198352950310559,0.3665257314753,0.704375222289482,"group2-group1"
"AGT","AGT",-0.221198447204969,0.36744922969287,0.705686004199907,"group2-group1"
"PFDN4","PFDN4",0.318379813664596,0.3677240739629,0.705750143265631,"group2-group1"
"MORF4L1","MORF4L1",-0.11694347826087,0.368200129906397,0.706200117924146,"group2-group1"
"RBM25","RBM25",0.303525931677018,0.368567605084533,0.706441383384976,"group2-group1"
"TCOF1","TCOF1",0.154536801242236,0.369060787830345,0.706651769391091,"group2-group1"
"VIPR1","VIPR1",0.144051397515528,0.369242591224849,0.706651769391091,"group2-group1"
"PRG2","PRG2",-0.273144099378882,0.369402635521583,0.706651769391091,"group2-group1"
"PPM1A","PPM1A",0.162108385093168,0.369774552975212,0.706735024911091,"group2-group1"
"ACY3","ACY3",0.36821350931677,0.370073600455275,0.706735024911091,"group2-group1"
"RAB6B","RAB6B",0.166076242236025,0.370268296063437,0.706735024911091,"group2-group1"
"SERPINB8","SERPINB8",0.240029968944099,0.370629620881724,0.706735024911091,"group2-group1"
"ISLR2","ISLR2",0.155134161490683,0.37065507806661,0.706735024911091,"group2-group1"
"DPP6","DPP6",-0.203521894409938,0.371569497802393,0.70801671582555,"group2-group1"
"NTF4","NTF4",0.243265838509317,0.372393179373378,0.709123950038036,"group2-group1"
"PXDNL","PXDNL",-0.277990062111801,0.372638373355916,0.709128883671446,"group2-group1"
"TPRKB","TPRKB",0.489725931677019,0.373834040801441,0.710941380131823,"group2-group1"
"GDF15","GDF15",0.223254813664596,0.374770804796512,0.71221412785472,"group2-group1"
"LILRB2","LILRB2",0.143090527950311,0.374990606489365,0.71221412785472,"group2-group1"
"CCL25","CCL25",0.295063819875777,0.375821763470951,0.713329230276356,"group2-group1"
"APOA2","APOA2",-0.205107453416149,0.376401408092225,0.713965811715492,"group2-group1"
"SOX9","SOX9",0.155583385093168,0.377453744093159,0.715497596617577,"group2-group1"
"GPR37","GPR37",0.299631055900621,0.378099744069114,0.716202830175141,"group2-group1"
"GDF2","GDF2",-0.345027173913044,0.378315829555394,0.716202830175141,"group2-group1"
"SPESP1","SPESP1",0.209532142857143,0.380133395884199,0.719177939268293,"group2-group1"
"VSTM2L","VSTM2L",-0.209173602484472,0.380742954961741,0.719865237615245,"group2-group1"
"HLA.A","HLA.A",-0.140058695652174,0.381050953629523,0.719981860025272,"group2-group1"
"TFF1","TFF1",0.426866149068323,0.382504186032305,0.722032722557177,"group2-group1"
"GNPDA1","GNPDA1",0.14412701863354,0.382961559194228,0.722032722557177,"group2-group1"
"PAIP2B","PAIP2B",0.20661350931677,0.383068896164109,0.722032722557177,"group2-group1"
"ZNRF4","ZNRF4",0.302926863354037,0.383124444983299,0.722032722557177,"group2-group1"
"TST","TST",0.293833074534161,0.38338923461582,0.722066193802863,"group2-group1"
"OBP2B","OBP2B",0.210207608695652,0.384089405783794,0.722647285772212,"group2-group1"
"HLA.DRA","HLA.DRA",0.233275931677018,0.384324217681595,0.722647285772212,"group2-group1"
"LAMP2","LAMP2",0.130286956521739,0.384439455824766,0.722647285772212,"group2-group1"
"ROBO4","ROBO4",0.129511180124224,0.384950904505547,0.722975371811373,"group2-group1"
"NADK","NADK",0.129404813664596,0.385108673934419,0.722975371811373,"group2-group1"
"KIAA0319","KIAA0319",-0.217735403726708,0.385547990971026,0.723335544036142,"group2-group1"
"MYLPF","MYLPF",0.398174534161491,0.386861220590381,0.725333770228149,"group2-group1"
"CCL22","CCL22",0.224131211180124,0.387680104509378,0.725500585858194,"group2-group1"
"BRME1","BRME1",-0.19649347826087,0.387991060256093,0.725500585858194,"group2-group1"
"MYL3","MYL3",0.280333695652174,0.388223389054192,0.725500585858194,"group2-group1"
"RLN2","RLN2",-0.952825621118012,0.388434901798628,0.725500585858194,"group2-group1"
"ZBP1","ZBP1",0.103295341614907,0.388667678912414,0.725500585858194,"group2-group1"
"MEGF11","MEGF11",0.108660248447205,0.388718325478474,0.725500585858194,"group2-group1"
"DEFB118","DEFB118",-0.176976708074534,0.388935480987296,0.725500585858194,"group2-group1"
"CD7","CD7",-0.16354549689441,0.389513080329487,0.725500585858194,"group2-group1"
"CXCL13","CXCL13",-0.570641770186335,0.389992040300314,0.725500585858194,"group2-group1"
"HGFAC","HGFAC",-0.179612732919255,0.390261269188276,0.725500585858194,"group2-group1"
"KIF1C","KIF1C",0.168735559006211,0.390797401039777,0.725500585858194,"group2-group1"
"SIGLEC8","SIGLEC8",0.2772200310559,0.391026103212798,0.725500585858194,"group2-group1"
"ACP6","ACP6",0.235941925465839,0.391086190945054,0.725500585858194,"group2-group1"
"CCND2","CCND2",-0.206539596273292,0.391091514052574,0.725500585858194,"group2-group1"
"TSHB","TSHB",-0.17900807453416,0.391107431280889,0.725500585858194,"group2-group1"
"SV2A","SV2A",0.239827950310559,0.391203173423328,0.725500585858194,"group2-group1"
"CA4","CA4",-0.120392857142857,0.391311460522903,0.725500585858194,"group2-group1"
"GLT8D2","GLT8D2",0.167878881987578,0.391417866540668,0.725500585858194,"group2-group1"
"GHRL","GHRL",-0.377799378881988,0.391685001989426,0.725535653241503,"group2-group1"
"ANGPT2","ANGPT2",-0.186306677018634,0.392017969632172,0.725692542897301,"group2-group1"
"EGLN1","EGLN1",0.12746801242236,0.392350421386672,0.725848279565344,"group2-group1"
"CLEC4M","CLEC4M",-0.21394099378882,0.392725972684902,0.726083502946217,"group2-group1"
"PKD2","PKD2",0.132210093167702,0.393211322143296,0.726368611948305,"group2-group1"
"EFNA1","EFNA1",0.149738043478261,0.393561971851107,0.726368611948305,"group2-group1"
"CST6","CST6",-0.246774689440994,0.39384439544654,0.726368611948305,"group2-group1"
"NOP56","NOP56",-0.444146118012422,0.394107415604336,0.726368611948305,"group2-group1"
"FGF7","FGF7",0.273842236024845,0.39412268852207,0.726368611948305,"group2-group1"
"FLRT2","FLRT2",-0.143107763975155,0.394915767842901,0.727371637936232,"group2-group1"
"LMOD1","LMOD1",0.532783540372672,0.395362522590497,0.72773592791689,"group2-group1"
"INHBC","INHBC",0.161812267080745,0.39621906395921,0.727758661408454,"group2-group1"
"CD22","CD22",-0.176976397515528,0.396230250043112,0.727758661408454,"group2-group1"
"LYVE1","LYVE1",0.108678726708074,0.396737418220685,0.727758661408454,"group2-group1"
"BAMBI","BAMBI",-0.167737111801242,0.39694693115782,0.727758661408454,"group2-group1"
"KDM3A","KDM3A",-0.356308385093168,0.397046291954059,0.727758661408454,"group2-group1"
"PNMA2","PNMA2",0.186854192546584,0.397093204786173,0.727758661408454,"group2-group1"
"WWP2","WWP2",0.132595652173913,0.397340733022411,0.727758661408454,"group2-group1"
"ACP5","ACP5",0.186379037267081,0.397366686147073,0.727758661408454,"group2-group1"
"CEP290","CEP290",0.180216459627329,0.3982510419118,0.728130912968607,"group2-group1"
"GCHFR","GCHFR",0.228760869565218,0.398267847430966,0.728130912968607,"group2-group1"
"BIRC2","BIRC2",0.257454037267081,0.398464657375849,0.728130912968607,"group2-group1"
"ECE1","ECE1",0.13853850931677,0.398566356739573,0.728130912968607,"group2-group1"
"SUSD5","SUSD5",0.178151242236025,0.398878879399552,0.728246698616421,"group2-group1"
"ALDH5A1","ALDH5A1",-0.386731055900621,0.399546379434569,0.728714749835815,"group2-group1"
"IL31RA","IL31RA",0.191867857142857,0.399663993642344,0.728714749835815,"group2-group1"
"TIMM10","TIMM10",0.105401708074534,0.399883153861323,0.728714749835815,"group2-group1"
"SMOC2","SMOC2",0.223901552795031,0.400644791968093,0.72920091579036,"group2-group1"
"CACNB1","CACNB1",-0.19136801242236,0.400648878124981,0.72920091579036,"group2-group1"
"OSTN","OSTN",0.182871583850932,0.401710894467874,0.730202406437632,"group2-group1"
"CTSZ","CTSZ",0.17004549689441,0.401779840510084,0.730202406437632,"group2-group1"
"OCLN","OCLN",0.263278726708075,0.401948570632278,0.730202406437632,"group2-group1"
"IL17C","IL17C",0.410483695652174,0.40254176576924,0.730825826921422,"group2-group1"
"SSH3","SSH3",0.124315372670808,0.403113009629853,0.731162275223488,"group2-group1"
"RIPK4","RIPK4",0.274653881987578,0.403314295858112,0.731162275223488,"group2-group1"
"TET2","TET2",-0.356306211180124,0.403694140697623,0.731162275223488,"group2-group1"
"AKR1C4","AKR1C4",-0.398151708074535,0.4042999628641,0.731162275223488,"group2-group1"
"COMP","COMP",0.155690527950311,0.404473229909932,0.731162275223488,"group2-group1"
"ASS1","ASS1",-0.366899844720497,0.404847827315115,0.731162275223488,"group2-group1"
"CEBPA","CEBPA",0.143237267080745,0.405075652789977,0.731162275223488,"group2-group1"
"GTF2IRD1","GTF2IRD1",-0.681822204968944,0.4051018353452,0.731162275223488,"group2-group1"
"MSLN","MSLN",0.251491925465838,0.405188660576666,0.731162275223488,"group2-group1"
"HGF","HGF",0.163193788819875,0.405228493281578,0.731162275223488,"group2-group1"
"CKB","CKB",-0.26057298136646,0.405509535204912,0.731217995930881,"group2-group1"
"SLK","SLK",-0.278603881987578,0.406235058456394,0.731344322946356,"group2-group1"
"IGFBP1","IGFBP1",-0.685462577639752,0.406302751706893,0.731344322946356,"group2-group1"
"NXPE4","NXPE4",0.159369099378882,0.406386904605798,0.731344322946356,"group2-group1"
"EPGN","EPGN",0.0901392857142857,0.406580405332818,0.731344322946356,"group2-group1"
"ADAM12","ADAM12",0.229053105590062,0.406949924219734,0.731558812112105,"group2-group1"
"LEFTY2","LEFTY2",-0.241575310559006,0.40807414706706,0.73312890711556,"group2-group1"
"SUSD2","SUSD2",0.114123136645963,0.408421276255361,0.733301836913034,"group2-group1"
"PRELP","PRELP",-0.121784627329193,0.409850491473699,0.735416198021868,"group2-group1"
"VCAM1","VCAM1",-0.119566770186335,0.410464810458055,0.735451581707244,"group2-group1"
"LTA4H","LTA4H",0.155738043478261,0.410523644756199,0.735451581707244,"group2-group1"
"PSG1","PSG1",-0.342594099378882,0.410939717869385,0.735451581707244,"group2-group1"
"GP2","GP2",-0.382942546583851,0.411012794243846,0.735451581707244,"group2-group1"
"NAGPA","NAGPA",0.10478152173913,0.411528725643422,0.735451581707244,"group2-group1"
"PRCP","PRCP",0.175588043478261,0.41167436089912,0.735451581707244,"group2-group1"
"KLK7","KLK7",-0.174532142857143,0.411837272677168,0.735451581707244,"group2-group1"
"LIFR","LIFR",0.10960450310559,0.412065130506925,0.735451581707244,"group2-group1"
"SETMAR","SETMAR",0.14764549689441,0.412134687251613,0.735451581707244,"group2-group1"
"CACNA1H","CACNA1H",0.198802950310559,0.414671324271892,0.739526711926016,"group2-group1"
"ICAM4","ICAM4",0.204165372670807,0.415517157241749,0.740508024188156,"group2-group1"
"IL10","IL10",0.286190838509317,0.415728247585619,0.740508024188156,"group2-group1"
"IL18RAP","IL18RAP",-0.359107453416149,0.416344228227442,0.741153580456036,"group2-group1"
"AIFM1","AIFM1",0.412936180124224,0.417136688112509,0.742112318534913,"group2-group1"
"FMNL1","FMNL1",0.18892748447205,0.417653877621062,0.74227948074863,"group2-group1"
"NID1","NID1",0.120709161490683,0.417738537745979,0.74227948074863,"group2-group1"
"CD300A","CD300A",-0.132243167701863,0.418551489743786,0.743033125663516,"group2-group1"
"CCL18","CCL18",0.244885714285714,0.419424595781009,0.743033125663516,"group2-group1"
"SEMA4D","SEMA4D",0.155299689440994,0.419567406978596,0.743033125663516,"group2-group1"
"FGFBP2","FGFBP2",0.254144254658385,0.419841486270791,0.743033125663516,"group2-group1"
"EDA2R","EDA2R",0.208286801242236,0.420115788253699,0.743033125663516,"group2-group1"
"TK1","TK1",-0.136181055900621,0.420205015531857,0.743033125663516,"group2-group1"
"COL3A1","COL3A1",-0.132193944099379,0.420388078320814,0.743033125663516,"group2-group1"
"BTNL10","BTNL10",-0.157279813664596,0.4204363802807,0.743033125663516,"group2-group1"
"DSCAM","DSCAM",0.219484782608696,0.420450492592356,0.743033125663516,"group2-group1"
"IL1R2","IL1R2",0.110018788819876,0.420814578590976,0.743227198321101,"group2-group1"
"SIRPB1","SIRPB1",0.193496273291925,0.421261327048226,0.743361695720631,"group2-group1"
"SAT1","SAT1",0.24312049689441,0.421399360181008,0.743361695720631,"group2-group1"
"KLK11","KLK11",-0.136423602484472,0.421744353699926,0.743521559629,"group2-group1"
"DTX2","DTX2",0.324856055900621,0.42229854948572,0.744049825284364,"group2-group1"
"FGF21","FGF21",0.629926708074534,0.42287915498243,0.744623957839544,"group2-group1"
"RNASE10","RNASE10",0.220461801242236,0.423216709784988,0.744769682541553,"group2-group1"
"LYZL2","LYZL2",0.161631211180124,0.423678445285191,0.745133631509394,"group2-group1"
"RNF31","RNF31",0.477490683229814,0.424268411152579,0.745383168156966,"group2-group1"
"TFRC","TFRC",-0.146457298136646,0.42453893525441,0.745383168156966,"group2-group1"
"PODXL2","PODXL2",-0.125782142857143,0.42458534895017,0.745383168156966,"group2-group1"
"TFF2","TFF2",0.24105652173913,0.425454797310032,0.745933670682682,"group2-group1"
"HSPA2","HSPA2",-0.381123291925466,0.425523658286054,0.745933670682682,"group2-group1"
"PSMA1","PSMA1",-0.330253260869565,0.426067047724828,0.745933670682682,"group2-group1"
"GPC5","GPC5",-0.202455434782609,0.42617190440347,0.745933670682682,"group2-group1"
"ACVRL1","ACVRL1",0.159100776397515,0.426174899090003,0.745933670682682,"group2-group1"
