"BIOCHEMICAL" "logFC" "P.Value" "adj.P.Val" "Comp"
"GOT1" "GOT1" 0.583020965077361 1.10263334858609e-06 6.06967472300777e-06 "group2-group1"
"XIAP" "XIAP" 0.282634292321102 1.14652618758336e-06 6.29864650943216e-06 "group2-group1"
"ACY1" "ACY1" 0.647977235518265 1.14853868954066e-06 6.29864650943216e-06 "group2-group1"
"CAT" "CAT" 0.498314390211593 1.1687270511529e-06 6.39735799722834e-06 "group2-group1"
"IL18" "IL18" 0.436730943593887 1.2492084689779e-06 6.82511468191102e-06 "group2-group1"
"GLB1" "GLB1" 0.428469466517718 1.26084579285999e-06 6.87584375471969e-06 "group2-group1"
"BLMH" "BLMH" 0.312293864451735 1.29705818318388e-06 7.06015096731186e-06 "group2-group1"
"CD2AP" "CD2AP" 0.54784298496146 1.37772334722411e-06 7.48528874337562e-06 "group2-group1"
"STAT2" "STAT2" 0.385860046212357 1.43810319911629e-06 7.7988416530926e-06 "group2-group1"
"ZBTB16" "ZBTB16" 0.370859630974285 1.47271639898535e-06 7.97175932265588e-06 "group2-group1"
"CTSD" "CTSD" 0.38587368557847 1.47860398189707e-06 7.98883445302242e-06 "group2-group1"
"AHSA1" "AHSA1" 0.563520630154117 1.54577659894388e-06 8.33635608618627e-06 "group2-group1"
"RIDA" "RIDA" 0.636619238762497 1.63639328889369e-06 8.80879849619936e-06 "group2-group1"
"DBN1" "DBN1" 0.309949653628217 1.7133008319475e-06 9.20584252165908e-06 "group2-group1"
"CES1" "CES1" 0.642907627339999 1.73297124523866e-06 9.29444944923412e-06 "group2-group1"
"RNASEH2A" "RNASEH2A" 0.401354702664164 1.76704008484636e-06 9.45981349451631e-06 "group2-group1"
"NGRN" "NGRN" 0.281658545408561 1.94709418248027e-06 1.04046733005299e-05 "group2-group1"
"VEGFA" "VEGFA" 0.244328725443801 2.02318636344503e-06 1.07915579203464e-05 "group2-group1"
"MCFD2" "MCFD2" 0.315539661748896 2.05608327637891e-06 1.09470517611212e-05 "group2-group1"
"ATG4A" "ATG4A" 0.571945704165012 2.07293032935082e-06 1.10166824594408e-05 "group2-group1"
"CD164" "CD164" 0.224072956895802 2.16035581231137e-06 1.14604719408097e-05 "group2-group1"
"RRAS" "RRAS" 0.738892168922578 2.26027223644157e-06 1.1968796643331e-05 "group2-group1"
"ADD1" "ADD1" 0.683127966838438 2.32939267592275e-06 1.23125041441631e-05 "group2-group1"
"COL2A1" "COL2A1" 0.399508542345785 2.44293223808683e-06 1.2889333812144e-05 "group2-group1"
"SDHB" "SDHB" 0.565333179665751 2.57348437128609e-06 1.35536843554401e-05 "group2-group1"
"EIF4EBP1" "EIF4EBP1" 0.653953510512109 2.64110470036949e-06 1.38848004301799e-05 "group2-group1"
"MCTS1" "MCTS1" 0.239805336701292 2.65507108174512e-06 1.39331647611149e-05 "group2-group1"
"TTF2" "TTF2" 0.471191803064652 2.69351038446125e-06 1.41095535013983e-05 "group2-group1"
"LGMN" "LGMN" 0.296932050583038 2.74209429058398e-06 1.4338357086542e-05 "group2-group1"
"GRPEL1" "GRPEL1" 0.620053713286378 2.76205437102641e-06 1.44169373687682e-05 "group2-group1"
"TRIM21" "TRIM21" 0.514159228041117 2.83931907742741e-06 1.47938140166138e-05 "group2-group1"
"TOP2B" "TOP2B" 0.663224246487482 2.90517111383189e-06 1.51099913980972e-05 "group2-group1"
"CALCOCO1" "CALCOCO1" 0.491713968668712 2.99725169655006e-06 1.5561219731822e-05 "group2-group1"
"SH3GLB2" "SH3GLB2" 0.664761025459671 3.06894787490869e-06 1.59052032595002e-05 "group2-group1"
"CSNK1D" "CSNK1D" 0.612417504064217 3.20653303631792e-06 1.65888425931987e-05 "group2-group1"
"DGKA" "DGKA" 0.282545554938165 3.27260500377007e-06 1.69007498692931e-05 "group2-group1"
"VPS4B" "VPS4B" 0.571611048304029 3.66081171259618e-06 1.88722268711087e-05 "group2-group1"
"BOLA1" "BOLA1" 0.44983630161462 3.67060710048135e-06 1.8889409427301e-05 "group2-group1"
"SMAD2" "SMAD2" 0.308107345435986 3.7648319494208e-06 1.93402527032636e-05 "group2-group1"
"TGFB1" "TGFB1" 0.257447356284158 3.84951285300177e-06 1.97405720514459e-05 "group2-group1"
"CASC3" "CASC3" 0.359446355516145 3.99165857825251e-06 2.04336567849949e-05 "group2-group1"
"HAGH" "HAGH" 0.66984679228577 4.01534202008913e-06 2.0518959308952e-05 "group2-group1"
"MCEMP1" "MCEMP1" 0.593906131606566 4.39959614419985e-06 2.24433150602027e-05 "group2-group1"
"ASRGL1" "ASRGL1" 0.652372434599746 4.78030428741438e-06 2.4342908418314e-05 "group2-group1"
"EDIL3" "EDIL3" -0.373234415238534 5.09447763005507e-06 2.58976662828713e-05 "group2-group1"
"SDCCAG8" "SDCCAG8" 0.466672793680847 5.33900687448349e-06 2.70936060661723e-05 "group2-group1"
"CARHSP1" "CARHSP1" 0.494463224021441 5.73318670963171e-06 2.90435091026924e-05 "group2-group1"
"SUMF2" "SUMF2" 0.433913694322673 5.81937359639693e-06 2.94291159554813e-05 "group2-group1"
"NID2" "NID2" 0.313311679375346 5.90457374783768e-06 2.98084094385657e-05 "group2-group1"
"YOD1" "YOD1" 0.692159722023443 6.08255444835836e-06 3.06539769871578e-05 "group2-group1"
"PTEN" "PTEN" 0.539766816285828 6.18809419694739e-06 3.11321847464324e-05 "group2-group1"
"DCXR" "DCXR" 0.537338829712031 6.27903978429107e-06 3.15354523874275e-05 "group2-group1"
"CSTB" "CSTB" 0.334488705929949 6.49480249138097e-06 3.25631349610747e-05 "group2-group1"
"SLC27A4" "SLC27A4" 0.58240032087543 7.24146044630062e-06 3.62445015146177e-05 "group2-group1"
"GNE" "GNE" 0.388607987340179 7.30339366713862e-06 3.6491999468455e-05 "group2-group1"
"PAXX" "PAXX" 0.327800897980952 7.60658877463364e-06 3.7942080184734e-05 "group2-group1"
"RABGAP1L" "RABGAP1L" 0.524954478939507 7.93042471742352e-06 3.94900024685332e-05 "group2-group1"
"TIMM10" "TIMM10" 0.195765797266748 8.17399661900256e-06 4.0633660063511e-05 "group2-group1"
"FABP1" "FABP1" 0.892124377355451 8.8539554265211e-06 4.39390691200699e-05 "group2-group1"
"CRELD2" "CRELD2" 0.360169325835814 9.4845804209288e-06 4.69888619836862e-05 "group2-group1"
"PPP3R1" "PPP3R1" 0.346514324224923 9.57909114358567e-06 4.73767908844347e-05 "group2-group1"
"PSIP1" "PSIP1" 0.487596546503129 9.60404511959991e-06 4.74199727780245e-05 "group2-group1"
"SUOX" "SUOX" 0.581375648552912 9.69995556111246e-06 4.78127657759388e-05 "group2-group1"
"CPPED1" "CPPED1" 0.48565693819474 9.78725933109163e-06 4.81618838801024e-05 "group2-group1"
"NT5C1A" "NT5C1A" 0.331959819666851 1.0353173135457e-05 5.0861050546119e-05 "group2-group1"
"ATXN10" "ATXN10" 0.605483067210319 1.05696624412919e-05 5.18374552280136e-05 "group2-group1"
"CERT" "CERT" 0.634930511737964 1.07309513737602e-05 5.25403197077068e-05 "group2-group1"
"MME" "MME" 0.670600500972234 1.13805841594388e-05 5.56278386254845e-05 "group2-group1"
"MTPN" "MTPN" 0.386969380168171 1.21755279331175e-05 5.94141371427421e-05 "group2-group1"
"LPL" "LPL" -0.541261785871469 1.3086194281704e-05 6.37515764757014e-05 "group2-group1"
"NUCB2" "NUCB2" 0.220407744679086 1.35220137419521e-05 6.57651350544528e-05 "group2-group1"
"SMTN" "SMTN" 0.383334718660079 1.38919146945024e-05 6.74519379601835e-05 "group2-group1"
"EVI5" "EVI5" 0.482440973254915 1.4844137679463e-05 7.19559111725875e-05 "group2-group1"
"GFER" "GFER" 0.505430028411402 1.58559975156255e-05 7.67335773810815e-05 "group2-group1"
"CENPF" "CENPF" 0.513999463779541 1.74531571907865e-05 8.43232701961471e-05 "group2-group1"
"REEP4" "REEP4" 0.295512837185899 1.75249538909811e-05 8.45304294114484e-05 "group2-group1"
"IKBKG" "IKBKG" 0.32547299619264 1.76230140488906e-05 8.48633773721699e-05 "group2-group1"
"IL1RN" "IL1RN" 0.49109923353502 1.81892049156076e-05 8.74457992900018e-05 "group2-group1"
"GPD1" "GPD1" 0.538146972404912 1.84526551246251e-05 8.85666846129376e-05 "group2-group1"
"PRDX6" "PRDX6" 0.440360676133725 1.8770366396712e-05 8.99439032419496e-05 "group2-group1"
"RBP5" "RBP5" 0.471605142204929 1.90525015438374e-05 9.11464190059519e-05 "group2-group1"
"OCLN" "OCLN" 0.436589668125591 1.95041382408203e-05 9.31545687547676e-05 "group2-group1"
"PDZK1" "PDZK1" 0.53484685088207 1.99298493181939e-05 9.50191383078976e-05 "group2-group1"
"UBAC1" "UBAC1" 0.313185923790344 1.995954530313e-05 9.50191383078976e-05 "group2-group1"
"KCTD5" "KCTD5" 0.416436345286788 2.02777773056379e-05 9.63771431941131e-05 "group2-group1"
"CALCOCO2" "CALCOCO2" 0.395744517712692 2.08949829077342e-05 9.91494075313428e-05 "group2-group1"
"TPR" "TPR" 0.513665488171914 2.11687893951486e-05 0.000100285853163727 "group2-group1"
"EIF5" "EIF5" 0.492067273391037 2.12728061736924e-05 0.00010047080802928 "group2-group1"
"ERP44" "ERP44" 0.251272730967563 2.12765754943977e-05 0.00010047080802928 "group2-group1"
"GLRX" "GLRX" 0.544752189434502 2.22146158764395e-05 0.00010473116484973 "group2-group1"
"THOP1" "THOP1" 0.299203963227246 2.2527205301373e-05 0.000106033850395995 "group2-group1"
"MYL4" "MYL4" 0.479186109621077 2.31286038011189e-05 0.000108689564165065 "group2-group1"
"TSPYL1" "TSPYL1" 0.287000364656511 2.32588635563861e-05 0.000109126257103237 "group2-group1"
"PTP4A3" "PTP4A3" 0.405137713041069 2.38624844888904e-05 0.000111778913719594 "group2-group1"
"PALM2" "PALM2" 0.401808505693626 2.41767728649298e-05 0.000113069931334703 "group2-group1"
"PIBF1" "PIBF1" 0.597479003238148 2.51886923002137e-05 0.000117430832658426 "group2-group1"
"TGM2" "TGM2" 0.51731748406794 2.51895764888241e-05 0.000117430832658426 "group2-group1"
"GTPBP2" "GTPBP2" 0.367099174688073 2.53586444081734e-05 0.00011803076051766 "group2-group1"
"GRSF1" "GRSF1" 0.404228846684052 2.55524612859743e-05 0.000118743790681881 "group2-group1"
"UPB1" "UPB1" 0.839473857964719 2.56047634141704e-05 0.000118797973745429 "group2-group1"
"MDK" "MDK" 0.264789202411589 2.63558476867305e-05 0.000122088974307945 "group2-group1"
"AP1G2" "AP1G2" 0.526995622528999 2.65738523890222e-05 0.000122904067299228 "group2-group1"
"NFATC1" "NFATC1" 0.251202482647854 2.66456584667881e-05 0.000123041484515674 "group2-group1"
"CD36" "CD36" 0.211434497721514 2.71024997358679e-05 0.000124953638372148 "group2-group1"
"FUOM" "FUOM" 0.605003654209245 2.77658699115332e-05 0.000127810453151829 "group2-group1"
"PDZD2" "PDZD2" 0.328955096534789 2.7982942464528e-05 0.000128607139660087 "group2-group1"
"PTGES2" "PTGES2" 0.464902076756096 2.8123769788461e-05 0.000129051458542655 "group2-group1"
"IFI30" "IFI30" 0.417138863480666 2.94269958618287e-05 0.000134819919912422 "group2-group1"
"SEPTIN9" "SEPTIN9" 0.262750801694958 2.96068213707437e-05 0.000135431516223292 "group2-group1"
"NFX1" "NFX1" 0.378092922825959 3.0759864565761e-05 0.000140486068946437 "group2-group1"
"AAMDC" "AAMDC" 0.323200194656459 3.12774420848093e-05 0.000142627087697188 "group2-group1"
"GUSB" "GUSB" 0.504034475609952 3.14287116645828e-05 0.000143093651394977 "group2-group1"
"EDF1" "EDF1" 0.59422014493373 3.18184957612423e-05 0.000144643021944185 "group2-group1"
"FMR1" "FMR1" 0.318413686404176 3.58456473401e-05 0.000162696936607317 "group2-group1"
"SCLY" "SCLY" 0.481501413442232 3.59409364732194e-05 0.000162876522963132 "group2-group1"
"GBP1" "GBP1" 0.616595225226958 3.91941549168655e-05 0.000177344450188851 "group2-group1"
"EIF4G3" "EIF4G3" 0.504990353429759 3.9564399665171e-05 0.000178743029708338 "group2-group1"
"SWAP70" "SWAP70" 0.334313063489648 3.98962339844131e-05 0.00017996403076611 "group2-group1"
"CDHR2" "CDHR2" 0.561650963821943 4.00916404891544e-05 0.000180566818412632 "group2-group1"
"CTF1" "CTF1" 0.850344748733887 4.15570417830166e-05 0.000186878820202704 "group2-group1"
"GPRC5C" "GPRC5C" 0.513156794669797 4.21245686181716e-05 0.000189139960170377 "group2-group1"
"CCL13" "CCL13" 0.410726711683942 4.23881904263725e-05 0.000190031718736636 "group2-group1"
"DLG4" "DLG4" 0.391549101791596 4.38232736273501e-05 0.00019616451579287 "group2-group1"
"DDX58" "DDX58" 0.378649177299357 4.46213439374587e-05 0.000199431480625675 "group2-group1"
"ITGA5" "ITGA5" 0.213441494034867 4.77106578925773e-05 0.000212913363389318 "group2-group1"
"UBE2B" "UBE2B" 0.245148811928295 5.35619655302048e-05 0.000238661014092666 "group2-group1"
"GET3" "GET3" 0.386511944485215 5.40416858106233e-05 0.00024043203595807 "group2-group1"
"LGALS3BP" "LGALS3BP" 0.375061915289398 5.42873877267217e-05 0.000241158106877215 "group2-group1"
"IGSF9" "IGSF9" 0.775177775935925 5.48957381978622e-05 0.000243490504935282 "group2-group1"
"PAFAH2" "PAFAH2" 0.406872860206053 5.52299444101079e-05 0.00024426820659576 "group2-group1"
"MAD1L1" "MAD1L1" 0.439070565762985 5.5238208881217e-05 0.00024426820659576 "group2-group1"
"CA1" "CA1" 0.462665110682334 5.53327895636618e-05 0.000244316833677618 "group2-group1"
"SMNDC1" "SMNDC1" 0.512988559008423 5.59463709115887e-05 0.000246653457276884 "group2-group1"
"BRDT" "BRDT" 0.318261838787303 5.75395742504364e-05 0.000253295445081364 "group2-group1"
"INPP5D" "INPP5D" 0.458969834902802 5.83933865754989e-05 0.000256667472120576 "group2-group1"
"PFKFB2" "PFKFB2" 0.493175614898183 5.94888187955653e-05 0.000261089815824981 "group2-group1"
"MZT1" "MZT1" 0.369327378424894 6.36901514453896e-05 0.000279109914055283 "group2-group1"
"TNFRSF14" "TNFRSF14" 0.217927630831545 6.37876849617587e-05 0.000279118866980869 "group2-group1"
"NBN" "NBN" 0.468442557936473 6.5752390927992e-05 0.000287285857522452 "group2-group1"
"ARL13B" "ARL13B" 0.503383357690485 7.03208768495029e-05 0.000306787944822533 "group2-group1"
"CXCL10" "CXCL10" 0.449275211616217 7.5278512705053e-05 0.000327927112722608 "group2-group1"
"VNN1" "VNN1" 0.461809038344508 7.78592502431447e-05 0.000338664566161774 "group2-group1"
"NOMO1" "NOMO1" 0.192880247454101 7.96078199009648e-05 0.00034575580619691 "group2-group1"
"IL18R1" "IL18R1" 0.272410220398285 8.04486127046011e-05 0.000348889161625444 "group2-group1"
"DNMBP" "DNMBP" 0.315431973701764 8.21465426328075e-05 0.000355724954245476 "group2-group1"
"SELPLG" "SELPLG" 0.153350446283954 8.39639695664784e-05 0.000362592063470568 "group2-group1"
"GZMA" "GZMA" 0.305062529168978 8.39804402906517e-05 0.000362592063470568 "group2-group1"
"EGLN1" "EGLN1" 0.363505122399765 8.41998938856569e-05 0.000363003377327102 "group2-group1"
"CTSS" "CTSS" 0.159032881311532 8.70565054058852e-05 0.000374217842196811 "group2-group1"
"EDAR" "EDAR" 0.312672534664398 8.70571784789024e-05 0.000374217842196811 "group2-group1"
"KIF22" "KIF22" 0.650435543562332 8.85552807073643e-05 0.0003800985102902 "group2-group1"
"MICALL2" "MICALL2" 0.42022360232854 9.02820849727844e-05 0.000386942132515321 "group2-group1"
"TIMP1" "TIMP1" 0.195630223752772 9.35845687741e-05 0.000400509069585204 "group2-group1"
"EZR" "EZR" 0.202853696599603 9.47609083380174e-05 0.000404950489871382 "group2-group1"
"ECI2" "ECI2" 0.489118920800718 9.57666152662888e-05 0.000408650826895419 "group2-group1"
"C19orf12" "C19orf12" 0.751793537956128 9.62685324205072e-05 0.00041019376131945 "group2-group1"
"RPE" "RPE" 0.450248886263688 9.70740707168546e-05 0.000413024030138815 "group2-group1"
"HDDC2" "HDDC2" 0.314077671358132 9.75499075022357e-05 0.000414445319228248 "group2-group1"
"SGSH" "SGSH" 0.380018091160455 9.828663684705e-05 0.000416969288104393 "group2-group1"
"SEPTIN8" "SEPTIN8" 0.282884519491745 9.95413707139851e-05 0.000421680328401418 "group2-group1"
"SNX5" "SNX5" 0.178449361212686 0.000101303193643805 0.000428522771376039 "group2-group1"
"PAG1" "PAG1" 0.288849883260069 0.000103048273615845 0.00043527471644381 "group2-group1"
"IGSF3" "IGSF3" 0.263104828109935 0.000104317737823718 0.000440001078872625 "group2-group1"
"BTC" "BTC" 0.370248943609752 0.000104916741670747 0.000441889965278952 "group2-group1"
"ANXA2" "ANXA2" 0.502016702690773 0.000105515604827163 0.000443772824330645 "group2-group1"
"MMP1" "MMP1" 0.726366095736406 0.000105790751075539 0.000444290754876149 "group2-group1"
"IMMT" "IMMT" 0.42705663633976 0.000106779652597649 0.000447800465628303 "group2-group1"
"ADA" "ADA" 0.265234007172053 0.000115970696595662 0.000485648060385557 "group2-group1"
"DNAJA4" "DNAJA4" 0.500829991097392 0.000117741279566508 0.000492357310690846 "group2-group1"
"YJU2" "YJU2" 0.307781366258637 0.00011801555375109 0.000492799233734911 "group2-group1"
"TRIM58" "TRIM58" 0.497366214747256 0.000118934363921156 0.000495927454695491 "group2-group1"
"NEDD4L" "NEDD4L" 0.333363950851328 0.00012103830770671 0.000503981443627796 "group2-group1"
"ESAM" "ESAM" 0.211000582544705 0.000121278076671899 0.000504261476688424 "group2-group1"
"CEP85" "CEP85" 0.364611211716897 0.000123836246267296 0.000514166687271744 "group2-group1"
"MOCS2" "MOCS2" 0.332447763660026 0.000124080932409846 0.000514451865863801 "group2-group1"
"KRT18" "KRT18" 0.660519978977639 0.000129568529542741 0.000536443076279648 "group2-group1"
"ADGRG1" "ADGRG1" 0.600941702357419 0.000132003695129404 0.000545752193583095 "group2-group1"
"GIGYF2" "GIGYF2" 0.483141075030931 0.000133959669063481 0.000553056656317167 "group2-group1"
"LARP1" "LARP1" 0.447108468567444 0.000139806358370497 0.000576380797626182 "group2-group1"
"BLVRB" "BLVRB" 0.428944200158495 0.000141208456094792 0.000581341291781801 "group2-group1"
"TADA3" "TADA3" 0.348664056498465 0.000158636213687727 0.000652171100716212 "group2-group1"
"HGF" "HGF" 0.266411069265629 0.000161580517330275 0.0006633424889837 "group2-group1"
"GCHFR" "GCHFR" 0.444421756646843 0.000167141504515178 0.0006852098424935 "group2-group1"
"DNPEP" "DNPEP" 0.435844693719872 0.000168851223359126 0.000691249476020625 "group2-group1"
"APBB1IP" "APBB1IP" 0.347540127053146 0.000173257067621099 0.00070829427784122 "group2-group1"
"ILKAP" "ILKAP" 0.422859247149449 0.000177081586413241 0.000722918264086456 "group2-group1"
"DYNLT1" "DYNLT1" 0.292549357777464 0.000188676666311328 0.000769179770750367 "group2-group1"
"TGFBI" "TGFBI" 0.16773653320773 0.000189226799351343 0.000770348098194951 "group2-group1"
"NMI" "NMI" 0.381079549198299 0.000194259641731852 0.000789737041421702 "group2-group1"
"ICA1" "ICA1" 0.346454600023307 0.000196951305540778 0.000799567591799576 "group2-group1"
"ZBTB17" "ZBTB17" 0.376909243544434 0.000198477001196541 0.00080464393134187 "group2-group1"
"STX7" "STX7" 0.373731035366339 0.000208069286022128 0.000842363605322273 "group2-group1"
"PDP1" "PDP1" 0.648665444286548 0.000208868633253309 0.000844430172889935 "group2-group1"
"PSMD9" "PSMD9" 0.408787600337418 0.000214089623580287 0.000862372523786118 "group2-group1"
"TFPI" "TFPI" 0.191812470108682 0.00021416634688171 0.000862372523786118 "group2-group1"
"PRDX2" "PRDX2" 0.330535713251029 0.000214191738716634 0.000862372523786118 "group2-group1"
"POLR2F" "POLR2F" 0.274206540739453 0.000219381138974013 0.000882050989299917 "group2-group1"
"AP3S2" "AP3S2" 0.231331599241761 0.000221484818047289 0.000889285883450859 "group2-group1"
"UBE2Z" "UBE2Z" 0.399804264910519 0.000222499840117867 0.00089213584727644 "group2-group1"
"GIPC2" "GIPC2" 0.233506592089715 0.000225333956365975 0.000901339647450962 "group2-group1"
"ELOA" "ELOA" 0.526171872494723 0.000225412002150754 0.000901339647450962 "group2-group1"
"COX6B1" "COX6B1" 0.238724844119729 0.00022730730467949 0.000907676573194193 "group2-group1"
"PFDN2" "PFDN2" 0.345819712886198 0.000241701154148384 0.000963836935301127 "group2-group1"
"ENSA" "ENSA" 0.383249236125755 0.000244551185469297 0.000973873453851166 "group2-group1"
"TPP1" "TPP1" 0.310773596608833 0.000245442164229292 0.00097609176332275 "group2-group1"
"PAK4" "PAK4" 0.478129930732601 0.000247141882022623 0.000981515925478435 "group2-group1"
"ANGPTL2" "ANGPTL2" 0.271357915131869 0.000250817394305582 0.000994761524498259 "group2-group1"
"NFKBIE" "NFKBIE" 0.39460603973173 0.00025465864144774 0.00100862765440616 "group2-group1"
"NPC2" "NPC2" 0.210714684746079 0.000255990761448649 0.00101253179393018 "group2-group1"
"CBS" "CBS" 0.552075697717162 0.000263907000600637 0.00104201297392906 "group2-group1"
"ADAMTSL2" "ADAMTSL2" 0.229847392502227 0.000264157240397344 0.00104201297392906 "group2-group1"
"GCNT1" "GCNT1" 0.227308389474769 0.000269735395127989 0.00106258296490446 "group2-group1"
"BST2" "BST2" 0.505687561265583 0.000280317042690774 0.00110278158248335 "group2-group1"
"LGALS9" "LGALS9" 0.215086563360601 0.000283708953370681 0.00111462536384745 "group2-group1"
"LGALS1" "LGALS1" 0.253095149030506 0.000290355794847122 0.00113920803803777 "group2-group1"
"DNAJC21" "DNAJC21" 0.176739056526504 0.000298561419604664 0.00116983247922846 "group2-group1"
"PTGR1" "PTGR1" 0.587201224321491 0.000299909153780652 0.00117354010241077 "group2-group1"
"PRCP" "PRCP" 0.223743371972863 0.000305413376174366 0.00119348034566533 "group2-group1"
"RALY" "RALY" 0.399876873829876 0.000309192483386506 0.00120663501860982 "group2-group1"
"C9orf40" "C9orf40" 0.542666496200103 0.000326228457529919 0.00127142104181327 "group2-group1"
"PARP1" "PARP1" 0.451988481407329 0.000335293731279095 0.00130501142014487 "group2-group1"
"LSM1" "LSM1" 0.441621363492795 0.000342417126274101 0.00133096444162127 "group2-group1"
"PTPRM" "PTPRM" 0.159442398289323 0.000343621195126428 0.00133387085438851 "group2-group1"
"TNFAIP8" "TNFAIP8" 0.629013336018583 0.0003490305156974 0.00135307187981897 "group2-group1"
"MAP3K5" "MAP3K5" 0.3918855406738 0.000368386523826266 0.00142621696575388 "group2-group1"
"CD74" "CD74" 0.262375114458319 0.000381328200077211 0.00147436815982234 "group2-group1"
"DUSP3" "DUSP3" 0.899512896785319 0.000382826849604045 0.00147820724094138 "group2-group1"
"CD84" "CD84" 0.188891572614996 0.000383479433932153 0.00147877359549299 "group2-group1"
"AIF1" "AIF1" 0.355992650113588 0.000386123006574628 0.0014870059923816 "group2-group1"
"DTNB" "DTNB" 0.305640304326582 0.000392203334565509 0.00150843466701971 "group2-group1"
"SCARF1" "SCARF1" 0.198834061402294 0.000401924593148502 0.00154379183413019 "group2-group1"
"IGSF8" "IGSF8" 0.168153136608054 0.000418776874104406 0.00160641050263409 "group2-group1"
"EP300" "EP300" 0.280047792467603 0.000428462131528053 0.00164140866376998 "group2-group1"
"FEN1" "FEN1" 0.545333220666691 0.000429488623819845 0.00164318749663012 "group2-group1"
"DCTN6" "DCTN6" 0.508210212746598 0.000431224087532027 0.00164767059850472 "group2-group1"
"LGALS4" "LGALS4" 0.398659670142947 0.000459863340715238 0.00175480488891728 "group2-group1"
"TRIM25" "TRIM25" 0.370118390918653 0.000470690653088633 0.00179377937285277 "group2-group1"
"PSAP" "PSAP" 0.209182110486879 0.000471366232603618 0.00179401497122445 "group2-group1"
"CLNS1A" "CLNS1A" 0.252981517930187 0.000480772069539055 0.00182743401724663 "group2-group1"
"GNPDA2" "GNPDA2" 0.234278828400023 0.000499357638139828 0.00189561347569184 "group2-group1"
"HAO1" "HAO1" 0.847349062968173 0.000507757872655656 0.00192500163654018 "group2-group1"
"CCL8" "CCL8" 0.323427955330116 0.000515728046235822 0.00195137629765828 "group2-group1"
"IFT20" "IFT20" 0.218852781501107 0.000516049906975658 0.00195137629765828 "group2-group1"
"CIT" "CIT" 0.318370865916793 0.000528519094217212 0.00199594484805802 "group2-group1"
"ACP1" "ACP1" 0.273620614368253 0.000532507814135584 0.00200841334286234 "group2-group1"
"CCDC134" "CCDC134" 0.323658578101506 0.000537310115755106 0.00202391426334043 "group2-group1"
"TRDMT1" "TRDMT1" 0.560624359036922 0.000556894881828095 0.00209491922532313 "group2-group1"
"PHYKPL" "PHYKPL" 0.307142283136125 0.000557593964181113 0.00209491922532313 "group2-group1"
"BACH1" "BACH1" 0.171985845335113 0.000580135248687011 0.0021768104389116 "group2-group1"
"AHSP" "AHSP" 0.539327692240733 0.000594919164981751 0.0022294214349252 "group2-group1"
"ECHDC3" "ECHDC3" 0.600595328054693 0.000596540341658623 0.00223263433888368 "group2-group1"
"TCOF1" "TCOF1" 0.273740275806912 0.000619527892682424 0.00231459492721069 "group2-group1"
"TRIM5" "TRIM5" 0.260269347792593 0.000620023204928488 0.00231459492721069 "group2-group1"
"ZNRD2" "ZNRD2" 0.341322753349339 0.000629599625914487 0.00234734656447455 "group2-group1"
"CA5A" "CA5A" 0.679685567266473 0.000638323974617801 0.00237684200994628 "group2-group1"
"HMGCL" "HMGCL" 0.336805036325307 0.000662354582209023 0.00246318377073406 "group2-group1"
"CEACAM1" "CEACAM1" 0.168214263229884 0.000668088030283717 0.00248134855466239 "group2-group1"
"ACE2" "ACE2" 0.433099083988671 0.000691960318523946 0.00256675128305266 "group2-group1"
"DLK1" "DLK1" 0.366899381988006 0.00072129146628129 0.00267216090740204 "group2-group1"
"NPL" "NPL" 0.337130341429721 0.000732632520741028 0.0027107403267418 "group2-group1"
"DDHD2" "DDHD2" 0.276416190146623 0.000736775666966811 0.00272262360877875 "group2-group1"
"CEBPA" "CEBPA" 0.213115256469012 0.000751085505769228 0.00277199865323668 "group2-group1"
"ZHX2" "ZHX2" 0.25822437488067 0.000778101217489785 0.0028680830500916 "group2-group1"
"JMJD1C" "JMJD1C" 0.286751970993167 0.000796188867474217 0.00293105800960596 "group2-group1"
"LXN" "LXN" 0.478353949239425 0.000805926980948021 0.0029631755538504 "group2-group1"
"FTCD" "FTCD" 0.584200109149735 0.00080904602346937 0.00297090644045348 "group2-group1"
"ANG" "ANG" 0.198474213041217 0.000810096196861824 0.0029710303430704 "group2-group1"
"PLAT" "PLAT" 0.342323046820437 0.000836562441675234 0.00306069219059253 "group2-group1"
"LETM1" "LETM1" 0.357722454959646 0.00083663806373022 0.00306069219059253 "group2-group1"
"IGFBPL1" "IGFBPL1" 0.235025940433799 0.000853612139948504 0.0031166115163127 "group2-group1"
"PBLD" "PBLD" 0.433306316625616 0.000854056046721339 0.0031166115163127 "group2-group1"
"FN1" "FN1" 0.165491414393254 0.000856843795978434 0.00312288580504359 "group2-group1"
"SLC13A1" "SLC13A1" 0.285300553221274 0.000859553251488184 0.0031288594696139 "group2-group1"
"GDF15" "GDF15" 0.324352027530107 0.00087363354621941 0.00317615778059619 "group2-group1"
"CDCP1" "CDCP1" 0.371854594407308 0.000876915188421901 0.00318412806926362 "group2-group1"
"DDI2" "DDI2" 0.505543048339285 0.000911128326811699 0.00330090250617915 "group2-group1"
"HIP1R" "HIP1R" 0.361275401691238 0.000911333671736768 0.00330090250617915 "group2-group1"
"PRAP1" "PRAP1" 0.230017897376533 0.00094898852360416 0.00343303645358287 "group2-group1"
"AGXT" "AGXT" 0.472375209914249 0.000954670376845003 0.00344932201670945 "group2-group1"
