"","BIOCHEMICAL","logFC","P.Value","adj.P.Val","Comp","Gene_name","synaptic_prot"
"Q8NB78","Q8NB78",-0.0591570407937532,0.512660562573669,0.703955286313588,"Control vs at-risk","KDM1B",NA
"Q9NR46","Q9NR46",-0.0315040724382669,0.512679119879307,0.703955286313588,"Control vs at-risk","SH3GLB2","yes"
"Q2TAY7","Q2TAY7",-0.0358150873991114,0.513021068484477,0.704268966802253,"Control vs at-risk","SMU1",NA
"Q6VY07","Q6VY07",-0.0452584858201277,0.513529364786586,0.704810818071393,"Control vs at-risk","PACS1","yes"
"O43761","O43761",-0.0395695540031191,0.513653746746292,0.704825629933821,"Control vs at-risk","SYNGR3","yes"
"Q9H4G0","Q9H4G0",-0.0636954457152399,0.513808914619723,0.70488266973588,"Control vs at-risk","EPB41L1","yes"
"P42566","P42566",-0.0619531136654565,0.514171575926474,0.705224276884123,"Control vs at-risk","EPS15",NA
"Q6NXE6","Q6NXE6",0.0377682004162558,0.514311807058877,0.705260721060846,"Control vs at-risk","ARMC6",NA
"O75911","O75911",0.0455241512301328,0.514992429562918,0.706038008271742,"Control vs at-risk","DHRS3",NA
"Q9NSK7","Q9NSK7",-0.0747264004911123,0.515147447513053,0.706094524369007,"Control vs at-risk","C19orf12",NA
"P22392","P22392",-0.0713063889892283,0.515587548434503,0.706541682428465,"Control vs at-risk","NME2","yes"
"Q9NP79","Q9NP79",0.0460901200559469,0.516126271415116,0.707123761124045,"Control vs at-risk","VTA1","yes"
"Q8WXD2","Q8WXD2",-0.0548656225057016,0.51655525556811,0.707505388325992,"Control vs at-risk","SCG3","yes"
"Q9UBF8","Q9UBF8",0.0469298857167004,0.516632862933935,0.707505388325992,"Control vs at-risk","PI4KB",NA
"O14733","O14733",0.043210354569382,0.516893733639033,0.707706446873389,"Control vs at-risk","MAP2K7","yes"
"P0C2W1","P0C2W1",0.0589189626374953,0.517027813953233,0.70773385960287,"Control vs at-risk","FBXO45",NA
"P60900","P60900",0.0297429261067137,0.517190188730053,0.707799982591526,"Control vs at-risk","PSMA6","yes"
"Q9UN36","Q9UN36",-0.103511088962016,0.517958479041097,0.708381877339324,"Control vs at-risk","NDRG2","yes"
"P46060","P46060",-0.045429148390042,0.517991573374144,0.708381877339324,"Control vs at-risk","RANGAP1","yes"
"P55809","P55809",-0.058644260954356,0.518064336651312,0.708381877339324,"Control vs at-risk","OXCT1","yes"
"O43633","O43633",-0.0461000085999324,0.518150712675256,0.708381877339324,"Control vs at-risk","CHMP2A","yes"
"Q9Y4G8","Q9Y4G8",-0.0511018989960981,0.518186195204382,0.708381877339324,"Control vs at-risk","RAPGEF2","yes"
"O75096","O75096",-0.0722466828869042,0.518499441760154,0.70860237633106,"Control vs at-risk","LRP4",NA
"P45984","P45984",-0.0345061957839299,0.51868079350922,0.70860237633106,"Control vs at-risk","MAPK9",NA
"Q9BVI4","Q9BVI4",0.0458353962568694,0.518701418694387,0.70860237633106,"Control vs at-risk","NOC4L",NA
"Q92947","Q92947",-0.0322505228456755,0.518928528289959,0.70860237633106,"Control vs at-risk","GCDH","yes"
"P54687","P54687",0.0572895446008026,0.518934913994708,0.70860237633106,"Control vs at-risk","BCAT1","yes"
"Q8WUN7","Q8WUN7",0.0286442348364169,0.519032683388343,0.70860237633106,"Control vs at-risk","UBTD2",NA
"O14972","O14972",0.048530711548473,0.519786079774916,0.709474840519875,"Control vs at-risk","VPS26C","yes"
"P56589","P56589",-0.0428442622107568,0.520138365160179,0.709799550433013,"Control vs at-risk","PEX3",NA
"Q9BXI2","Q9BXI2",0.0621034855084091,0.520658443540404,0.710353043572605,"Control vs at-risk","SLC25A2",NA
"P48426","P48426",0.0342749259618209,0.520957071058321,0.710453238263003,"Control vs at-risk","PIP4K2A","yes"
"Q05048","Q05048",0.0391898099327399,0.520980977436951,0.710453238263003,"Control vs at-risk","CSTF1",NA
"Q9UHC6","Q9UHC6",-0.113638007640766,0.521075372656717,0.710453238263003,"Control vs at-risk","CNTNAP2","yes"
"Q9H089","Q9H089",0.0500345961261033,0.521448847922959,0.710806261283383,"Control vs at-risk","LSG1",NA
"O75970","O75970",0.0342452944554061,0.522092565218806,0.711524691420767,"Control vs at-risk","MPDZ",NA
"Q96G61","Q96G61",0.0323654241099121,0.522205228804218,0.711524691420767,"Control vs at-risk","NUDT11","yes"
"Q6KC79","Q6KC79",-0.0457660641778759,0.522635995359799,0.711679513789515,"Control vs at-risk","NIPBL",NA
"O43808","O43808",-0.0349894606750318,0.522654887292372,0.711679513789515,"Control vs at-risk","SLC25A17",NA
"O43681","O43681",-0.0253925270622872,0.522673270251266,0.711679513789515,"Control vs at-risk","GET3",NA
"P16333","P16333",0.0303686747088356,0.522852427628575,0.711679513789515,"Control vs at-risk","NCK1",NA
"P52298","P52298",0.0401144864651677,0.522956489109589,0.711679513789515,"Control vs at-risk","NCBP2",NA
"L0R6Q1","L0R6Q1",0.0672909221887537,0.523051412840046,0.711679513789515,"Control vs at-risk",NA,"yes"
"P11498","P11498",0.0316220507475471,0.523291371365185,0.711679513789515,"Control vs at-risk","PC","yes"
"Q96F24","Q96F24",0.0529104430900915,0.523385732182903,0.711679513789515,"Control vs at-risk","NRBF2",NA
"Q9HCN4","Q9HCN4",-0.0943026488241845,0.523429549447678,0.711679513789515,"Control vs at-risk","GPN1",NA
"O75582","O75582",0.0639160506054886,0.523759812784297,0.711679513789515,"Control vs at-risk","RPS6KA5",NA
"Q8TBF2","Q8TBF2",-0.0658263472515692,0.523923202904597,0.711679513789515,"Control vs at-risk","PRXL2B",NA
"Q9Y289","Q9Y289",-0.0418685763143802,0.523941198149081,0.711679513789515,"Control vs at-risk","SLC5A6",NA
"Q6P1J9","Q6P1J9",0.0418084656756115,0.523954321223536,0.711679513789515,"Control vs at-risk","CDC73",NA
"P07205","P07205",0.0407227409467161,0.523973619781906,0.711679513789515,"Control vs at-risk","PGK2",NA
"Q86WA6","Q86WA6",-0.0330081035036258,0.524101408717503,0.711679513789515,"Control vs at-risk","BPHL","yes"
"P17612","P17612",0.0507319704179352,0.524153969060126,0.711679513789515,"Control vs at-risk","PRKACA","yes"
"Q9UBU6","Q9UBU6",-0.0712953045497997,0.525169984402736,0.712903030675777,"Control vs at-risk","FAM8A1",NA
"Q15021","Q15021",-0.0703823883584498,0.525490297528367,0.713181823307856,"Control vs at-risk","NCAPD2",NA
"Q9HD34","Q9HD34",0.0570066369416793,0.526098720692759,0.713695464391971,"Control vs at-risk","LYRM4","yes"
"Q9HBR0","Q9HBR0",-0.0391171095699399,0.526138074618907,0.713695464391971,"Control vs at-risk","SLC38A10",NA
"P49327","P49327",-0.0399415292942891,0.526213819434854,0.713695464391971,"Control vs at-risk","FASN","yes"
"Q96DD7","Q96DD7",-0.0506839926411047,0.527080170794536,0.714590650916494,"Control vs at-risk","SHISA4",NA
"Q5T0D9","Q5T0D9",0.0952552922039107,0.527104175543077,0.714590650916494,"Control vs at-risk","TPRG1L","yes"
"P42785","P42785",-0.0914053339802301,0.527260252279004,0.714646104279427,"Control vs at-risk","PRCP","yes"
"Q07021","Q07021",-0.0337895690519616,0.528129973521197,0.715668592640103,"Control vs at-risk","C1QBP","yes"
"Q8N954","Q8N954",0.0488637243474734,0.528302609413303,0.715746220831778,"Control vs at-risk","GPATCH11",NA
"Q76FK4","Q76FK4",-0.0509810106734498,0.52856402814254,0.715821444796157,"Control vs at-risk","NOL8",NA
"Q8NFP9","Q8NFP9",-0.0280276840915299,0.528695434683575,0.715821444796157,"Control vs at-risk","NBEA","yes"
"Q08209","Q08209",0.0342754846454199,0.52870421941995,0.715821444796157,"Control vs at-risk","PPP3CA","yes"
"Q03518","Q03518",-0.0350355880677249,0.528828667267002,0.715833743540957,"Control vs at-risk","TAP1",NA
"Q9NY27","Q9NY27",0.0555726913336336,0.528979195784003,0.715881332571371,"Control vs at-risk","PPP4R2",NA
"Q96IV0","Q96IV0",0.0310203031070131,0.529210604744611,0.715905930326574,"Control vs at-risk","NGLY1",NA
"Q96J84","Q96J84",0.0513639854541186,0.529228122869943,0.715905930326574,"Control vs at-risk","KIRREL1",NA
"Q8IWW6","Q8IWW6",-0.0412070164683307,0.529961166807045,0.716722022483313,"Control vs at-risk","ARHGAP12",NA
"P52435","P52435",0.0599547073149971,0.530062427264452,0.716722022483313,"Control vs at-risk","POLR2J",NA
"P20290","P20290",-0.0267123162957894,0.530243969736755,0.71681129242191,"Control vs at-risk","BTF3",NA
"Q9H9J2","Q9H9J2",0.0330386301611334,0.53039712104461,0.716862151183142,"Control vs at-risk","MRPL44","yes"
"Q9P2T1","Q9P2T1",0.0526993454369666,0.530787351596681,0.717072645898052,"Control vs at-risk","GMPR2","yes"
"Q9HC35","Q9HC35",-0.0316796893016615,0.530790141852156,0.717072645898052,"Control vs at-risk","EML4",NA
"Q96GM5","Q96GM5",-0.107274739061761,0.53089955443282,0.717072645898052,"Control vs at-risk","SMARCD1",NA
"Q9UMX0","Q9UMX0",0.0439657960097506,0.531113730564644,0.717110678808706,"Control vs at-risk","UBQLN1","yes"
"Q9NQX3","Q9NQX3",-0.032471993118957,0.531313851298563,0.717110678808706,"Control vs at-risk","GPHN","yes"
"O43390","O43390",-0.0346430759785257,0.531347292407815,0.717110678808706,"Control vs at-risk","HNRNPR","yes"
"Q9H0C8","Q9H0C8",0.0435345323737266,0.53138999212932,0.717110678808706,"Control vs at-risk","ILKAP",NA
"P51693","P51693",-0.0663975381210342,0.531842096708555,0.717486693557994,"Control vs at-risk","APLP1","yes"
"Q9BXF6","Q9BXF6",-0.0904020079968397,0.531899885635258,0.717486693557994,"Control vs at-risk","RAB11FIP5","yes"
"Q09028","Q09028",-0.0643389433196369,0.53203902992011,0.717518404836836,"Control vs at-risk","RBBP4",NA
"O60427","O60427",-0.0518307142039269,0.532158177363513,0.717523140056627,"Control vs at-risk","FADS1",NA
"P49643","P49643",-0.078087966449047,0.532500001800745,0.717705555851452,"Control vs at-risk","PRIM2",NA
"Q9Y2Z0","Q9Y2Z0",-0.0374166410147758,0.532524799216774,0.717705555851452,"Control vs at-risk","SUGT1","yes"
"O75880","O75880",-0.0669017347368737,0.5330684624624,0.718057970989574,"Control vs at-risk","SCO1","yes"
"Q7Z2W9","Q7Z2W9",-0.0596595876433526,0.533119661093548,0.718057970989574,"Control vs at-risk","MRPL21",NA
"Q14155","Q14155",-0.0313831090064838,0.533133452433355,0.718057970989574,"Control vs at-risk","ARHGEF7","yes"
"Q9Y2L5","Q9Y2L5",0.0288987511495549,0.534030308274667,0.718940593558874,"Control vs at-risk","TRAPPC8","yes"
"Q8NF91","Q8NF91",0.035313379651754,0.534134684542413,0.718940593558874,"Control vs at-risk","SYNE1","yes"
"Q8TED0","Q8TED0",0.190753604292681,0.534136363627141,0.718940593558874,"Control vs at-risk","UTP15",NA
"Q8IXM2","Q8IXM2",-0.0512236328139046,0.534657184462551,0.719485541008485,"Control vs at-risk","C17orf49",NA
"Q86X02","Q86X02",0.047938991992531,0.535158433510354,0.720003920193353,"Control vs at-risk","CDR2L",NA
"P07099","P07099",-0.100929481002346,0.535550762770269,0.720375565356496,"Control vs at-risk","EPHX1","yes"
"Q29RF7","Q29RF7",-0.052830507205428,0.536003267390262,0.720827974459595,"Control vs at-risk","PDS5A",NA
"Q9UGP8","Q9UGP8",-0.0363366152512938,0.536198085737421,0.720933720910227,"Control vs at-risk","SEC63",NA
"A5YKK6","A5YKK6",-0.0276443729757467,0.536680634372078,0.721426199367146,"Control vs at-risk","CNOT1","yes"
"Q9NS86","Q9NS86",-0.0436142545482596,0.537254222965525,0.721867214963729,"Control vs at-risk","LANCL2","yes"
"O00115","O00115",-0.0353403852204259,0.537353617508053,0.721867214963729,"Control vs at-risk","DNASE2",NA
"Q96N16","Q96N16",-0.0524829358580448,0.537357722146247,0.721867214963729,"Control vs at-risk","JAKMIP1",NA
"Q8N5C6","Q8N5C6",-0.0395322964127089,0.537500925339969,0.721903299076733,"Control vs at-risk","SRBD1",NA
"P53597","P53597",-0.0441637499724941,0.538119798369411,0.722378103744214,"Control vs at-risk","SUCLG1","yes"
"Q96RY7","Q96RY7",0.0377643475247513,0.538158335883709,0.722378103744214,"Control vs at-risk","IFT140",NA
"Q9H492","Q9H492",-0.118118071349492,0.538203702435053,0.722378103744214,"Control vs at-risk","MAP1LC3A","yes"
"Q86UE4","Q86UE4",0.024101964078092,0.538809182291324,0.723034380648284,"Control vs at-risk","MTDH","yes"
"P61081","P61081",0.0357947018771227,0.539383893473558,0.723649093838579,"Control vs at-risk","UBE2M","yes"
"Q70IA6","Q70IA6",-0.0442149832269827,0.539871631300121,0.72414688115375,"Control vs at-risk","MOB2","yes"
"O95267","O95267",0.0824387140145362,0.540450160721865,0.724766208618797,"Control vs at-risk","RASGRP1",NA
"Q5H9R7","Q5H9R7",0.0387280648775636,0.541208447330741,0.725626278238385,"Control vs at-risk","PPP6R3","yes"
"O43674","O43674",-0.0364029704077389,0.541480046963963,0.725833590713197,"Control vs at-risk","NDUFB5","yes"
"Q5VZE5","Q5VZE5",-0.0323069362038488,0.542345983411816,0.726790993343021,"Control vs at-risk","NAA35",NA
"Q8WY54","Q8WY54",-0.0305443599835051,0.542428539914832,0.726790993343021,"Control vs at-risk",NA,"yes"
"P14324","P14324",0.0581228889821794,0.543105431671938,0.727408237586486,"Control vs at-risk","FDPS","yes"
"P30531","P30531",0.139918512648594,0.543123668773278,0.727408237586486,"Control vs at-risk","SLC6A1","yes"
"Q10472","Q10472",0.0849749743610602,0.544540396576345,0.729067503365544,"Control vs at-risk","GALNT1",NA
"Q9NP61","Q9NP61",0.0364952634106643,0.544597562949121,0.729067503365544,"Control vs at-risk","ARFGAP3",NA
"P07737","P07737",0.036157071122485,0.544768963263077,0.729139649923942,"Control vs at-risk","PFN1","yes"
"Q9UBB9","Q9UBB9",0.031304614081705,0.544899778683299,0.729156819475037,"Control vs at-risk","TFIP11",NA
"O43157","O43157",0.0299148574573138,0.545016813654347,0.729156819475037,"Control vs at-risk","PLXNB1",NA
"Q6P6C2","Q6P6C2",-0.0381227617784461,0.545314446167408,0.729397744873629,"Control vs at-risk","ALKBH5",NA
"Q8WYQ5","Q8WYQ5",-0.0505917963608056,0.545612552712334,0.729639200340524,"Control vs at-risk","DGCR8",NA
"Q99807","Q99807",0.0745390671567598,0.545790129452813,0.729719403847167,"Control vs at-risk","COQ7",NA
"Q6ZNW5","Q6ZNW5",0.0623504996023101,0.546942000665637,0.730847163995481,"Control vs at-risk","GDPGP1","yes"
"Q13509","Q13509",-0.0517813585624296,0.547004251289936,0.730847163995481,"Control vs at-risk","TUBB3","yes"
"A0A0B4J2D9","A0A0B4J2D9",0.050409209615804,0.547070406656265,0.730847163995481,"Control vs at-risk",NA,"yes"
"P35520","P35520",0.0683717650497755,0.547104766600969,0.730847163995481,"Control vs at-risk","CBS",NA
"Q6NXT6","Q6NXT6",-0.190882964269784,0.54740647288843,0.731092803330328,"Control vs at-risk","TAPT1",NA
"P42658","P42658",0.0568546212324641,0.547850649471162,0.731528573266314,"Control vs at-risk","DPP6","yes"
"Q96Q11","Q96Q11",-0.0277208400756521,0.54801893463057,0.731595845392144,"Control vs at-risk","TRNT1","yes"
"Q8N3U4","Q8N3U4",0.0338957807421423,0.548350999001106,0.731769213059635,"Control vs at-risk","STAG2",NA
"Q9ULD0","Q9ULD0",0.0949782907132377,0.548414510872058,0.731769213059635,"Control vs at-risk","OGDHL","yes"
"Q9NYI0","Q9NYI0",0.0566983001684029,0.548502596283701,0.731769213059635,"Control vs at-risk","PSD3","yes"
"Q14676","Q14676",-0.0423635506389104,0.548718064927917,0.731848520594658,"Control vs at-risk","MDC1",NA
"O76094","O76094",0.0279902799141176,0.5487979317207,0.731848520594658,"Control vs at-risk","SRP72","yes"
"Q9UKG9","Q9UKG9",-0.0244987392779628,0.54907889199205,0.732065862658073,"Control vs at-risk","CROT",NA
"P37837","P37837",-0.0270317141372161,0.549340763401633,0.732174753273784,"Control vs at-risk","TALDO1","yes"
"Q15582","Q15582",-0.0502139979818139,0.549396559426711,0.732174753273784,"Control vs at-risk","TGFBI",NA
"O60645","O60645",-0.0275919343907418,0.549533232283351,0.732199636314836,"Control vs at-risk","EXOC3","yes"
"O15027","O15027",-0.0329120041185824,0.550193365017776,0.732800893360348,"Control vs at-risk","SEC16A",NA
"O43396","O43396",0.028634336974104,0.550220686892161,0.732800893360348,"Control vs at-risk","TXNL1","yes"
"Q96TC7","Q96TC7",0.0298491288804641,0.5503912384675,0.732870737058119,"Control vs at-risk","RMDN3","yes"
"Q9BRT2","Q9BRT2",-0.0576052996278058,0.551022211135115,0.733553490687275,"Control vs at-risk","UQCC2",NA
"Q5SYB0","Q5SYB0",-0.11741800602643,0.551840125475282,0.734484765888916,"Control vs at-risk","FRMPD1",NA
"Q8WVE0","Q8WVE0",0.0523589267227678,0.552175304988255,0.734678710987194,"Control vs at-risk","EEF1AKMT1",NA
"Q9BYV9","Q9BYV9",0.0961607297039659,0.552222644326233,0.734678710987194,"Control vs at-risk","BACH2",NA
"P61956","P61956",-0.0646194321963698,0.55251256352941,0.734906850310823,"Control vs at-risk","SUMO2","yes"
"O95619","O95619",-0.0593419216905531,0.552832075482885,0.735174245257459,"Control vs at-risk","YEATS4",NA
"Q9Y608","Q9Y608",-0.0724706434764926,0.55354828373521,0.735968952341329,"Control vs at-risk","LRRFIP2",NA
"Q96M27","Q96M27",0.0555527205528925,0.554147232952277,0.736607450828808,"Control vs at-risk","PRRC1",NA
"Q9BQA9","Q9BQA9",-0.043616446961618,0.554868827779688,0.737408669173905,"Control vs at-risk","CYBC1",NA
"Q5T8P6","Q5T8P6",0.0326236490489968,0.555267076892043,0.737779916941141,"Control vs at-risk","RBM26",NA
"Q14694","Q14694",0.0313924020941805,0.555703214826605,0.738201337614876,"Control vs at-risk","USP10","yes"
"Q9Y496","Q9Y496",-0.0485988222025782,0.556010400059705,0.738451312579296,"Control vs at-risk","KIF3A","yes"
"P41594","P41594",-0.0376646683924413,0.556223822812264,0.738574321766241,"Control vs at-risk","GRM5","yes"
"Q9Y4R8","Q9Y4R8",0.0437747690613399,0.556341076540759,0.738574321766241,"Control vs at-risk","TELO2",NA
"P78316","P78316",0.0357145739342002,0.556907348494927,0.739093236199702,"Control vs at-risk","NOP14",NA
"P27037","P27037",0.0488447272676744,0.556970180897632,0.739093236199702,"Control vs at-risk","ACVR2A",NA
"P51668","P51668",-0.027391304388896,0.557115057749354,0.739127417860753,"Control vs at-risk","UBE2D1","yes"
"O75896","O75896",-0.0854509465418047,0.557272756486699,0.739178592133384,"Control vs at-risk","TUSC2","yes"
"Q9HC36","Q9HC36",-0.043754283018048,0.557736965581562,0.739636219584012,"Control vs at-risk","MRM3",NA
"Q8WUR7","Q8WUR7",0.0391480003966365,0.558206237792415,0.74010036442349,"Control vs at-risk","C15orf40",NA
"O76071","O76071",-0.049861844708456,0.558955540823895,0.740935511816336,"Control vs at-risk","CIAO1","yes"
"Q9Y3S1","Q9Y3S1",-0.0435207120171519,0.55915073520884,0.741035948733629,"Control vs at-risk","WNK2","yes"
"O60733","O60733",0.0627918339724722,0.559933749738132,0.741915207585972,"Control vs at-risk","PLA2G6",NA
"Q99467","Q99467",0.0645404801799891,0.560601095203047,0.742444892550354,"Control vs at-risk","CD180",NA
"Q969M3","Q969M3",-0.0286284180656367,0.560686985141597,0.742444892550354,"Control vs at-risk","YIPF5",NA
"Q9BV19","Q9BV19",-0.0843778652066156,0.560734166836735,0.742444892550354,"Control vs at-risk","C1orf50",NA
"O75165","O75165",0.0315009586228925,0.56083554654071,0.742444892550354,"Control vs at-risk","DNAJC13","yes"
"P54829","P54829",-0.0377234813232192,0.560972331505686,0.742444892550354,"Control vs at-risk","PTPN5","yes"
"P53609","P53609",-0.0571053563326345,0.561155095317964,0.742444892550354,"Control vs at-risk","PGGT1B",NA
"Q14919","Q14919",-0.0447478168563684,0.561171079139591,0.742444892550354,"Control vs at-risk","DRAP1",NA
"Q9Y244","Q9Y244",0.0468843236023204,0.561781135993501,0.743093572551625,"Control vs at-risk","POMP",NA
"O75792","O75792",0.0444025417209559,0.561950467169264,0.743159132307179,"Control vs at-risk","RNASEH2A",NA
"P56945","P56945",-0.0425220198575573,0.563595498963776,0.745096506397389,"Control vs at-risk","BCAR1",NA
"Q9BR61","Q9BR61",-0.0288495942159415,0.56365560048821,0.745096506397389,"Control vs at-risk","ACBD6",NA
"O95639","O95639",-0.0426679255846576,0.563815830730045,0.745149569686886,"Control vs at-risk","CPSF4",NA
"O75795","O75795",-0.0826284762502887,0.564344680477301,0.745637077444446,"Control vs at-risk","UGT2B17",NA
"Q9Y697","Q9Y697",0.0251487219212265,0.564425036705328,0.745637077444446,"Control vs at-risk","NFS1","yes"
"O00410","O00410",0.0268139673326857,0.564843347789483,0.746030858457587,"Control vs at-risk","IPO5","yes"
"Q9BV35","Q9BV35",-0.043321114898788,0.565051103413788,0.746146434705799,"Control vs at-risk","SLC25A23","yes"
"P28070","P28070",0.0299788954914249,0.566395802080631,0.747762968491557,"Control vs at-risk","PSMB4","yes"
"Q9BYD2","Q9BYD2",-0.0597582286516278,0.566524924101544,0.747774336109356,"Control vs at-risk","MRPL9",NA
"Q9HB90","Q9HB90",-0.0578343804782406,0.566857671885363,0.748054413876792,"Control vs at-risk","RRAGC","yes"
"P02794","P02794",-0.111590340503845,0.567246026472689,0.748365422371062,"Control vs at-risk","FTH1","yes"
"P51790","P51790",0.0248722092488123,0.567407242553111,0.748365422371062,"Control vs at-risk","CLCN3",NA
"Q8N6W0","Q8N6W0",0.0355396823402891,0.56745516716452,0.748365422371062,"Control vs at-risk","CELF5",NA
"Q14353","Q14353",-0.0497834478832893,0.56760650931482,0.748405947789727,"Control vs at-risk","GAMT","yes"
"Q49MG5","Q49MG5",-0.057927725486822,0.568108729843234,0.748909001206132,"Control vs at-risk","MAP9",NA
"P63244","P63244",0.0311105212435088,0.568518816388502,0.748992181607784,"Control vs at-risk","RACK1",NA
"Q96JG6","Q96JG6",-0.0359407903421527,0.568697509151744,0.748992181607784,"Control vs at-risk","VPS50","yes"
"Q96AX1","Q96AX1",-0.0304725222197924,0.568734111632171,0.748992181607784,"Control vs at-risk","VPS33A","yes"
"Q7RTP6","Q7RTP6",-0.0304499175648303,0.568794964683113,0.748992181607784,"Control vs at-risk","MICAL3",NA
"Q5VW38","Q5VW38",-0.0352293370385794,0.568810274083876,0.748992181607784,"Control vs at-risk","GPR107",NA
"O14683","O14683",0.055357570705219,0.56929230095491,0.748992181607784,"Control vs at-risk","TP53I11",NA
"P32969","P32969",-0.0281950658229384,0.569483318997234,0.748992181607784,"Control vs at-risk","RPL9","yes"
"Q6ZN17","Q6ZN17",0.0430232774804722,0.569494905582663,0.748992181607784,"Control vs at-risk","LIN28B",NA
"P36776","P36776",0.0306113681026901,0.569543628166216,0.748992181607784,"Control vs at-risk","LONP1","yes"
"Q13367","Q13367",0.0253780511449193,0.569623828312652,0.748992181607784,"Control vs at-risk","AP3B2","yes"
"Q8IYI6","Q8IYI6",0.0233845026405781,0.569674574043243,0.748992181607784,"Control vs at-risk","EXOC8","yes"
"Q9UKG1","Q9UKG1",-0.0274166784475725,0.569811600212628,0.748992181607784,"Control vs at-risk","APPL1","yes"
"Q92616","Q92616",-0.0233283061038314,0.569830710662973,0.748992181607784,"Control vs at-risk","GCN1","yes"
"P08559","P08559",-0.026545140568917,0.569861738818751,0.748992181607784,"Control vs at-risk","PDHA1","yes"
"Q9P0V9","Q9P0V9",-0.0636357763984527,0.570212692071336,0.74912147889155,"Control vs at-risk","SEPTIN10",NA
"P22304","P22304",-0.0321726704817742,0.57041851308966,0.74912147889155,"Control vs at-risk","IDS",NA
"Q13332","Q13332",-0.0330780988120445,0.570521087884434,0.74912147889155,"Control vs at-risk","PTPRS","yes"
"Q9Y4H2","Q9Y4H2",0.0312563758846167,0.570615753159651,0.74912147889155,"Control vs at-risk","IRS2",NA
"Q8IXM6","Q8IXM6",0.0471768609647185,0.57062480573508,0.74912147889155,"Control vs at-risk","NRM",NA
"Q96T60","Q96T60",-0.0351566471580362,0.570793683922271,0.74912147889155,"Control vs at-risk","PNKP",NA
"Q8WWM9","Q8WWM9",0.0414732243631448,0.570969167461978,0.74912147889155,"Control vs at-risk","CYGB",NA
"Q15404","Q15404",0.0271714143860038,0.571045830123388,0.74912147889155,"Control vs at-risk","RSU1",NA
"Q9HBL7","Q9HBL7",-0.0297958243281755,0.571115034483957,0.74912147889155,"Control vs at-risk","PLGRKT","yes"
"Q4G0Z9","Q4G0Z9",-0.0479744405929701,0.571325392348279,0.74912147889155,"Control vs at-risk","MCMDC2",NA
"O95671","O95671",-0.0309675726623233,0.571389576258222,0.74912147889155,"Control vs at-risk","ASMTL","yes"
"Q92520","Q92520",0.0233933685014378,0.571408857307608,0.74912147889155,"Control vs at-risk","FAM3C",NA
"Q9UBC2","Q9UBC2",0.0319386775653072,0.571803987866585,0.749481145904554,"Control vs at-risk","EPS15L1","yes"
"Q8TC26","Q8TC26",-0.0540199524674527,0.572577675757385,0.750336742993574,"Control vs at-risk","TMEM163",NA
"Q9UNL2","Q9UNL2",-0.0461649560940849,0.573292222269563,0.750969462591722,"Control vs at-risk","SSR3",NA
"P63165","P63165",-0.0499084342391676,0.57330255347252,0.750969462591722,"Control vs at-risk","SUMO1",NA
"Q32MZ4","Q32MZ4",0.0652933241591089,0.573442632497632,0.750994414235502,"Control vs at-risk","LRRFIP1",NA
"O14880","O14880",-0.0689781758687431,0.57399699585068,0.751544567204083,"Control vs at-risk","MGST3","yes"
"P61604","P61604",0.0465804711955471,0.574104955446794,0.751544567204083,"Control vs at-risk","HSPE1","yes"
"Q7Z478","Q7Z478",0.0464870540448992,0.574405226169765,0.751779039945874,"Control vs at-risk","DHX29",NA
"P50440","P50440",-0.0766076957662136,0.574941895034077,0.752322745399925,"Control vs at-risk","GATM",NA
"P50502","P50502",-0.0292513684732469,0.57521698967052,0.752483729310914,"Control vs at-risk","ST13","yes"
"Q8N129","Q8N129",-0.0376956438596387,0.575519948858342,0.752483729310914,"Control vs at-risk","CNPY4",NA
"A5PLN9","A5PLN9",0.0570292789278035,0.575530449385819,0.752483729310914,"Control vs at-risk","TRAPPC13",NA
"O75962","O75962",0.0286441937345607,0.575550004723545,0.752483729310914,"Control vs at-risk","TRIO","yes"
"Q9NTI5","Q9NTI5",-0.0345099610398449,0.575792668433946,0.752642407337821,"Control vs at-risk","PDS5B",NA
"Q9BRU2","Q9BRU2",-0.0522794708991903,0.576138678020085,0.752936077741076,"Control vs at-risk","TCEAL7",NA
"Q07157","Q07157",0.0315519908299038,0.577014070606428,0.753921311457757,"Control vs at-risk","TJP1","yes"
"Q6ZWT7","Q6ZWT7",0.0423966511484331,0.577235813435991,0.75405225734112,"Control vs at-risk","MBOAT2",NA
"Q9Y6W3","Q9Y6W3",0.118171394382438,0.57751750972229,0.754261449763588,"Control vs at-risk","CAPN7",NA
"P11216","P11216",-0.0313022272294603,0.57768314456546,0.754319005056541,"Control vs at-risk","PYGB","yes"
"Q9H7X7","Q9H7X7",0.0497332993796711,0.578493154122731,0.755195735924637,"Control vs at-risk","IFT22",NA
"Q9NYM9","Q9NYM9",-0.0410064325561521,0.578712374266541,0.755195735924637,"Control vs at-risk","BET1L",NA
"O43414","O43414",0.0365163869064027,0.578719697715012,0.755195735924637,"Control vs at-risk","ERI3",NA
"Q9H4L7","Q9H4L7",0.051758071311383,0.578853636975753,0.755211694162016,"Control vs at-risk","SMARCAD1",NA
"Q8N9F7","Q8N9F7",0.0256054258656029,0.579261700019625,0.755585210977879,"Control vs at-risk","GDPD1",NA
