"","BIOCHEMICAL","logFC","P.Value","adj.P.Val","Comp"
"HMMR","HMMR",-0.122177045454545,0.126885287646148,0.238818863998513,"group2-group1"
"NPHS2","NPHS2",0.281580616883117,0.12829390162904,0.241314719730813,"group2-group1"
"NCAM2","NCAM2",-0.0711679220779218,0.128435537456879,0.241425772338558,"group2-group1"
"GIMAP8","GIMAP8",0.149501461038961,0.128561333703323,0.241484186700704,"group2-group1"
"CSRP3","CSRP3",0.318330876623378,0.128643963675516,0.241484186700704,"group2-group1"
"CRTAC1","CRTAC1",-0.0798617857142855,0.128714458734074,0.241484186700704,"group2-group1"
"CD248","CD248",0.108416493506494,0.128861886715198,0.241605705496166,"group2-group1"
"MNDA","MNDA",0.210038344155844,0.128985051575998,0.241681606254257,"group2-group1"
"LYSMD3","LYSMD3",0.304797272727271,0.129436413719871,0.242371964960399,"group2-group1"
"COL18A1","COL18A1",0.0681994155844156,0.129910652284973,0.243104248802162,"group2-group1"
"RET","RET",0.11406,0.130336415006811,0.243744939900774,"group2-group1"
"KLRC1","KLRC1",-0.137768961038961,0.13106561439693,0.244869828234976,"group2-group1"
"S100G","S100G",0.156759448051948,0.131105467392315,0.244869828234976,"group2-group1"
"PLXDC2","PLXDC2",0.0932566558441564,0.131492478907397,0.245435833873768,"group2-group1"
"FCRL5","FCRL5",0.163896331168831,0.132719511274767,0.247531554771455,"group2-group1"
"LY96","LY96",0.101350909090909,0.132784631502443,0.247531554771455,"group2-group1"
"OSM","OSM",0.237207694805195,0.134952616637644,0.251412682238263,"group2-group1"
"GAST","GAST",-0.330645519480519,0.135897288363584,0.253011320946978,"group2-group1"
"INSR","INSR",0.0449665909090913,0.13613516775479,0.253292867821292,"group2-group1"
"KLRK1","KLRK1",0.108279545454546,0.136571710784987,0.25394345459575,"group2-group1"
"ADGRE5","ADGRE5",0.0833104220779226,0.136900104145948,0.254392246928547,"group2-group1"
"ARHGEF10","ARHGEF10",0.184961720779221,0.137253553206769,0.25488699874421,"group2-group1"
"NEK7","NEK7",0.190300324675325,0.137379001984564,0.254957982730718,"group2-group1"
"TYRP1","TYRP1",0.118002792207793,0.137588278353131,0.255040735456793,"group2-group1"
"CLIC5","CLIC5",0.0970252272727273,0.137615466522291,0.255040735456793,"group2-group1"
"RAB6A","RAB6A",0.322817727272727,0.137685350855566,0.255040735456793,"group2-group1"
"VSTM2L","VSTM2L",0.140514025974026,0.138093758634462,0.255635247934473,"group2-group1"
"CAPS","CAPS",0.185837597402598,0.138576880079579,0.256300522220295,"group2-group1"
"LTO1","LTO1",0.0999404220779227,0.138628506886858,0.256300522220295,"group2-group1"
"STX1B","STX1B",0.0907041558441561,0.13878137598184,0.256420962070112,"group2-group1"
"PAM","PAM",0.0672274675324679,0.139217286671798,0.257063884359864,"group2-group1"
"KIRREL2","KIRREL2",-0.107962954545454,0.139326850718009,0.257103778187336,"group2-group1"
"GATA3","GATA3",0.0878227272727273,0.139610197267831,0.257464105119162,"group2-group1"
"IL2RG","IL2RG",0.0710720454545457,0.139791154196656,0.257635273465842,"group2-group1"
"KLRD1","KLRD1",0.130159967532468,0.14007079378533,0.257987983764663,"group2-group1"
"CILP","CILP",0.149875876623378,0.140419097996949,0.258466639449043,"group2-group1"
"RAB33A","RAB33A",0.105372727272727,0.140867528170864,0.259128876553452,"group2-group1"
"IL31","IL31",-0.139576883116883,0.141998607955119,0.261045239655856,"group2-group1"
"CDNF","CDNF",0.0779105519480527,0.142498902188625,0.261660635095623,"group2-group1"
"IKZF2","IKZF2",0.37170512987013,0.142512395166689,0.261660635095623,"group2-group1"
"CX3CL1","CX3CL1",-0.0985188311688309,0.14262210258266,0.261697681010116,"group2-group1"
"PLB1","PLB1",-0.165874123376623,0.143258180336018,0.262699912874644,"group2-group1"
"CD46","CD46",0.0557464935064938,0.143643449126302,0.263241255044627,"group2-group1"
"MIA","MIA",0.0912855519480524,0.144403257007489,0.264467869820107,"group2-group1"
"ADAMTS13","ADAMTS13",0.0638397402597408,0.144543647969597,0.264559225432143,"group2-group1"
"TMEM25","TMEM25",-0.134123344155845,0.144856876774438,0.264965819059188,"group2-group1"
"SIL1","SIL1",0.113464740259739,0.144950559391157,0.264965819059188,"group2-group1"
"CDH15","CDH15",0.191399350649352,0.145037738793945,0.264965819059188,"group2-group1"
"RNF4","RNF4",-0.162381785714286,0.146017850406152,0.266589741872069,"group2-group1"
"ACP5","ACP5",0.0920828246753251,0.147036545975762,0.268282037382742,"group2-group1"
"ESR1","ESR1",0.130261136363637,0.147306792904464,0.268607458303025,"group2-group1"
"PBXIP1","PBXIP1",0.0707824350649355,0.14790264427243,0.269525828683486,"group2-group1"
"IDS","IDS",-0.0280279220779221,0.148115408058016,0.269637190090412,"group2-group1"
"PMS1","PMS1",0.142527402597401,0.148148247446186,0.269637190090412,"group2-group1"
"F2","F2",0.0463172077922081,0.148568343479687,0.270233520840775,"group2-group1"
"S100A12","S100A12",0.20770711038961,0.148816632351551,0.270516801221133,"group2-group1"
"GRIK2","GRIK2",0.0898627597402601,0.149067688390351,0.270804756472962,"group2-group1"
"KIAA1549","KIAA1549",0.249573863636363,0.149661823029972,0.271715222805346,"group2-group1"
"TNFRSF12A","TNFRSF12A",0.085703376623377,0.150402964116713,0.272891287469368,"group2-group1"
"SCGB3A1","SCGB3A1",0.0804700649350651,0.150591334598925,0.272908791259916,"group2-group1"
"OSTN","OSTN",0.11200012987013,0.150599343244011,0.272908791259916,"group2-group1"
"FNDC1","FNDC1",0.11541,0.151428543380887,0.274218117985061,"group2-group1"
"FABP9","FABP9",0.133827954545455,0.15150949727878,0.274218117985061,"group2-group1"
"TDP1","TDP1",0.161836915584416,0.151650631887211,0.27430371101876,"group2-group1"
"SBSN","SBSN",-0.0909449025974025,0.152306421531104,0.275319523893269,"group2-group1"
"FCRL1","FCRL1",-0.117118668831169,0.152534980679959,0.275562267322324,"group2-group1"
"GPA33","GPA33",0.313989512987013,0.152848190764103,0.275957542682813,"group2-group1"
"GM2A","GM2A",0.0905107792207802,0.154461328112177,0.27869781609376,"group2-group1"
"LTBR","LTBR",0.0732375324675327,0.154685912402649,0.27893085870015,"group2-group1"
"CD72","CD72",0.113348051948052,0.155430244764236,0.280039760413614,"group2-group1"
"CEND1","CEND1",0.101113149350649,0.155492484143447,0.280039760413614,"group2-group1"
"KLHL41","KLHL41",0.148105909090909,0.156343771115035,0.281399533848059,"group2-group1"
"LAMP2","LAMP2",0.0536681818181823,0.156775474847628,0.282002900295148,"group2-group1"
"IL13","IL13",0.1290624025974,0.156920941790038,0.282090967313825,"group2-group1"
"CD164L2","CD164L2",-0.118615811688312,0.157128962200442,0.282256202040287,"group2-group1"
"NOS1","NOS1",0.166034350649351,0.157216936891258,0.282256202040287,"group2-group1"
"REG1B","REG1B",-0.191870779220778,0.157524269581418,0.282256202040287,"group2-group1"
"BRD1","BRD1",-0.0866872727272727,0.157584456713912,0.282256202040287,"group2-group1"
"SCG3","SCG3",-0.0864766883116882,0.157637156937505,0.282256202040287,"group2-group1"
"GH2","GH2",0.429365357142855,0.157639805617328,0.282256202040287,"group2-group1"
"CYTL1","CYTL1",0.0891966883116888,0.157688805313647,0.282256202040287,"group2-group1"
"TNN","TNN",0.108090324675325,0.158137154809369,0.282885497862782,"group2-group1"
"KLK10","KLK10",0.0872996753246753,0.159103944242194,0.284440874018308,"group2-group1"
"ISLR2","ISLR2",-0.0814763636363637,0.159431234348738,0.284851771394474,"group2-group1"
"CPOX","CPOX",0.0808319805194807,0.159921413304284,0.285553018380222,"group2-group1"
"SYT1","SYT1",0.0981996103896104,0.160398663730339,0.286131610058739,"group2-group1"
"LY6D","LY6D",0.0835227922077924,0.160441227809194,0.286131610058739,"group2-group1"
"RPA2","RPA2",0.106518181818182,0.160633009783378,0.286298955851716,"group2-group1"
"CTLA4","CTLA4",0.078485974025974,0.160998595072375,0.286775681533549,"group2-group1"
"EPB41L5","EPB41L5",-0.130353668831169,0.161346842840234,0.287047731343981,"group2-group1"
"CD82","CD82",0.0763214285714287,0.161347732671283,0.287047731343981,"group2-group1"
"AGBL2","AGBL2",-0.243106396103897,0.162616657363892,0.289129251505266,"group2-group1"
"SERPINA4","SERPINA4",0.0645722402597405,0.163020618009508,0.289557473178416,"group2-group1"
"GABARAP","GABARAP",0.146861753246754,0.163055628071048,0.289557473178416,"group2-group1"
"CD8A","CD8A",0.138034772727274,0.16330221370675,0.289819290021148,"group2-group1"
"SPINK2","SPINK2",-0.0973414610389607,0.164112678689268,0.291080922214035,"group2-group1"
"F11","F11",0.0560421428571433,0.165284543080068,0.292981637006088,"group2-group1"
"LEFTY2","LEFTY2",0.13048775974026,0.166030753435243,0.294075318535694,"group2-group1"
"NEB","NEB",0.132943474025974,0.166102754328577,0.294075318535694,"group2-group1"
"EGFL7","EGFL7",0.0887826948051961,0.166437222293897,0.294473674323498,"group2-group1"
"MYOM2","MYOM2",0.15766025974026,0.166529245178496,0.294473674323498,"group2-group1"
"SLC28A1","SLC28A1",0.107695941558442,0.166792328449147,0.294515149729612,"group2-group1"
"KCNH2","KCNH2",-0.222485064935065,0.166825419286886,0.294515149729612,"group2-group1"
"CELA2A","CELA2A",-0.134090616883117,0.166854973640861,0.294515149729612,"group2-group1"
"ADAM15","ADAM15",0.0712351623376625,0.167612346683754,0.295673439563437,"group2-group1"
"EREG","EREG",0.113021461038961,0.167925477325557,0.296047147299519,"group2-group1"
"ATP6V1D","ATP6V1D",0.0558738636363638,0.1681865506789,0.296328684529491,"group2-group1"
"PQBP1","PQBP1",0.173747597402598,0.169165406041218,0.297842584686189,"group2-group1"
"CSF1R","CSF1R",0.105416266233767,0.16927815215853,0.297842584686189,"group2-group1"
"RELB","RELB",-0.134459870129871,0.169397580578807,0.297842584686189,"group2-group1"
"TK1","TK1",0.0848037987012985,0.169495372946981,0.297842584686189,"group2-group1"
"ADRA2A","ADRA2A",0.161252954545455,0.16955527229484,0.297842584686189,"group2-group1"
"NRTN","NRTN",0.180022467532468,0.170343137871178,0.299046842040512,"group2-group1"
"ASGR2","ASGR2",0.0951560714285717,0.170493845956685,0.299131759742731,"group2-group1"
"HSD17B14","HSD17B14",0.202599448051949,0.171415613175665,0.300389194376511,"group2-group1"
"MAGEA3","MAGEA3",0.253167077922078,0.17141607123504,0.300389194376511,"group2-group1"
"S100A3","S100A3",-0.0992860064935063,0.17200212607604,0.301170220446115,"group2-group1"
"PRRT3","PRRT3",-0.100105357142857,0.172067830360935,0.301170220446115,"group2-group1"
"IL4","IL4",0.415928051948052,0.172430858582315,0.301593889952947,"group2-group1"
"PECR","PECR",0.063663051948052,0.172616800728369,0.301593889952947,"group2-group1"
"MORF4L2","MORF4L2",0.0975216233766237,0.17261942452661,0.301593889952947,"group2-group1"
"ALDH5A1","ALDH5A1",0.173069188311689,0.172920351093016,0.30182796179623,"group2-group1"
"TNFRSF11B","TNFRSF11B",0.0840153896103898,0.17295991652709,0.30182796179623,"group2-group1"
"CNTNAP2","CNTNAP2",0.114078506493507,0.173527951651493,0.302509796440329,"group2-group1"
"LILRA6","LILRA6",0.221443863636364,0.173557621837302,0.302509796440329,"group2-group1"
"DDC","DDC",0.171007142857144,0.173806615573927,0.302763252278063,"group2-group1"
"ANXA10","ANXA10",0.212271006493507,0.174000848165771,0.302921071583411,"group2-group1"
"SPARCL1","SPARCL1",-0.0814036688311688,0.174928931302349,0.304355515593313,"group2-group1"
"KIF1C","KIF1C",0.0842340909090914,0.175343364085601,0.304895094123862,"group2-group1"
"PRKD2","PRKD2",0.113696590909091,0.175699911329345,0.3053334368702,"group2-group1"
"SPTLC1","SPTLC1",0.0950892857142858,0.175911909620012,0.305520209042957,"group2-group1"
"CCL14","CCL14",0.0746250000000015,0.176124489279151,0.30570776850532,"group2-group1"
"IVD","IVD",0.206473474025974,0.176317397293388,0.30586098058669,"group2-group1"
"HS3ST3B1","HS3ST3B1",0.132692110389611,0.17642745639727,0.305870376660273,"group2-group1"
"PYDC1","PYDC1",0.117663961038961,0.177456274577071,0.307471660100046,"group2-group1"
"PDE1C","PDE1C",0.147324350649351,0.177796214367865,0.30787816030644,"group2-group1"
"PTPRB","PTPRB",0.0649417207792212,0.178012469758181,0.308070129723602,"group2-group1"
"CSF1","CSF1",0.0750278246753247,0.178445827114898,0.308522509554171,"group2-group1"
"FES","FES",0.12229301948052,0.178491453480368,0.308522509554171,"group2-group1"
"MZB1","MZB1",0.133461688311689,0.178668399493551,0.308522509554171,"group2-group1"
"TCN2","TCN2",0.071503311688312,0.178696068653853,0.308522509554171,"group2-group1"
"REG1A","REG1A",-0.163185032467532,0.178967263287221,0.308726374959032,"group2-group1"
"COL15A1","COL15A1",0.060728376623377,0.179025386779186,0.308726374959032,"group2-group1"
"SEMA4D","SEMA4D",0.0718845129870131,0.179544338990736,0.309438739899717,"group2-group1"
"APOA1","APOA1",-0.0741071753246753,0.179672704015083,0.309477497840947,"group2-group1"
"ITGB6","ITGB6",0.0870775324675328,0.181529003236719,0.312490739965212,"group2-group1"
"ACE","ACE",0.0865224350649357,0.181720263420136,0.31263586225842,"group2-group1"
"XPNPEP2","XPNPEP2",0.221789415584415,0.182645695881939,0.314043158272298,"group2-group1"
"FRZB","FRZB",0.064069350649351,0.183036847404077,0.314530690747864,"group2-group1"
"PADI4","PADI4",0.155679058441558,0.183700491131255,0.315485626073243,"group2-group1"
"TEX33","TEX33",-0.0986410064935065,0.183886837387298,0.315620214728757,"group2-group1"
"SPINK8","SPINK8",0.124836103896104,0.184596035279058,0.316404568846003,"group2-group1"
"COMMD9","COMMD9",0.0930995129870132,0.184655254734452,0.316404568846003,"group2-group1"
"HEPH","HEPH",0.0660473701298704,0.18484365683313,0.316404568846003,"group2-group1"
"PLAU","PLAU",0.0622489285714296,0.184919030410285,0.316404568846003,"group2-group1"
"TNR","TNR",-0.111885357142858,0.184983022470775,0.316404568846003,"group2-group1"
"CDA","CDA",0.120718506493507,0.18499329735129,0.316404568846003,"group2-group1"
"PRTG","PRTG",0.0577862012987015,0.186099416080308,0.318110288422656,"group2-group1"
"TINAGL1","TINAGL1",0.057513571428572,0.186420791107371,0.318473391237197,"group2-group1"
"RNASE1","RNASE1",0.0807571103896106,0.18678226460919,0.318797169599281,"group2-group1"
"VTCN1","VTCN1",-0.0797228246753247,0.186906899384506,0.318797169599281,"group2-group1"
"IL15","IL15",-0.0650413636363635,0.186937512382199,0.318797169599281,"group2-group1"
"LPO","LPO",-0.157258246753247,0.187400071531426,0.319399655443941,"group2-group1"
"SMC3","SMC3",-0.110372954545455,0.187576243587393,0.319513613057081,"group2-group1"
"ITIH3","ITIH3",-0.0993935714285713,0.188140857994495,0.320288717482765,"group2-group1"
"CRNN","CRNN",-0.156795811688312,0.188872643881372,0.32134734462471,"group2-group1"
"CAPG","CAPG",0.135828668831169,0.189213167638771,0.321739435141436,"group2-group1"
"COQ7","COQ7",0.0890064610389611,0.189451158899864,0.321941655616602,"group2-group1"
"SEPTIN7","SEPTIN7",0.169408376623377,0.18955237403906,0.321941655616602,"group2-group1"
"PDGFRB","PDGFRB",0.0727449025974029,0.189744842767388,0.322081402676582,"group2-group1"
"CD99L2","CD99L2",0.0501588311688312,0.191028616173147,0.32407234188863,"group2-group1"
"PAMR1","PAMR1",0.0515761038961041,0.191290419754889,0.324328246486972,"group2-group1"
"RABEPK","RABEPK",0.0935279220779223,0.191701566828592,0.32483691584926,"group2-group1"
"CEACAM8","CEACAM8",0.137509967532469,0.19226469128362,0.32560237115992,"group2-group1"
"ADAMTSL5","ADAMTSL5",-0.0850804870129866,0.192886570170942,0.326466383676702,"group2-group1"
"AGR2","AGR2",0.192946980519482,0.193149047501853,0.32672145014347,"group2-group1"
"HSPB6","HSPB6",0.117515227272728,0.193486896583535,0.327103642980725,"group2-group1"
"TAGLN3","TAGLN3",-0.127993344155844,0.193897659372082,0.327462647054328,"group2-group1"
"FLT4","FLT4",0.0700343506493509,0.193923312367787,0.327462647054328,"group2-group1"
"CD300E","CD300E",0.0914816883116884,0.194268337914314,0.327855861272251,"group2-group1"
"TNFRSF4","TNFRSF4",0.0790381168831172,0.194781754823906,0.328532642441014,"group2-group1"
"PMCH","PMCH",0.126109675324673,0.195275523734632,0.328963978192446,"group2-group1"
"MANEAL","MANEAL",0.118122012987013,0.19533748849191,0.328963978192446,"group2-group1"
"C2orf69","C2orf69",0.196959285714286,0.195375116709574,0.328963978192446,"group2-group1"
"SCGB3A2","SCGB3A2",-0.209198246753246,0.195756026114999,0.329415581078954,"group2-group1"
"NPTX2","NPTX2",0.0822763961038965,0.195998154114336,0.329633259192292,"group2-group1"
"GNLY","GNLY",0.120776493506494,0.196112477824147,0.329635866981014,"group2-group1"
"FGF20","FGF20",-0.138585551948052,0.196328437716101,0.329809208875956,"group2-group1"
"CD38","CD38",0.0994847402597406,0.196619910008415,0.33010913093314,"group2-group1"
"PRSS2","PRSS2",0.114147337662338,0.19744804792681,0.331309210155031,"group2-group1"
"TBR1","TBR1",-0.084557564935065,0.198104036394741,0.332064688145947,"group2-group1"
"CHEK2","CHEK2",0.102898084415585,0.1981998219143,0.332064688145947,"group2-group1"
"SORBS1","SORBS1",0.0659653571428576,0.19823909709705,0.332064688145947,"group2-group1"
"CORO6","CORO6",0.0900742532467534,0.198504282682309,0.332318452623362,"group2-group1"
"HAVCR2","HAVCR2",0.0796755194805199,0.198812274009632,0.332643547183833,"group2-group1"
"KRT5","KRT5",0.143712987012988,0.199003829918416,0.332773566848702,"group2-group1"
"ABO","ABO",-0.35565340909091,0.199188993568136,0.332892754831139,"group2-group1"
"IL17F","IL17F",-0.164915227272728,0.199660893143881,0.333490737519751,"group2-group1"
"ZP3","ZP3",0.589106623376625,0.199930658682511,0.333750608411753,"group2-group1"
"FLRT2","FLRT2",-0.0657487662337659,0.200678264105668,0.334807400674011,"group2-group1"
"MUC13","MUC13",0.129228051948052,0.200839782096495,0.334885729074761,"group2-group1"
"TXNL1","TXNL1",-0.127854870129869,0.201899968724921,0.336461578439536,"group2-group1"
"DIPK2B","DIPK2B",0.0585459415584421,0.202257916559978,0.336866034247757,"group2-group1"
"CLC","CLC",0.125156525974026,0.202705040206011,0.337418469545655,"group2-group1"
"UPK3A","UPK3A",0.115077694805195,0.203648754049604,0.338796418945358,"group2-group1"
"CKMT1A_CKMT1B","CKMT1A_CKMT1B",-0.200477467532467,0.204006106266111,0.33919786610685,"group2-group1"
"TMED1","TMED1",0.154263214285714,0.205287426678756,0.341109413483482,"group2-group1"
"CST7","CST7",0.126823181818182,0.205389178149479,0.341109413483482,"group2-group1"
"CEP152","CEP152",0.0947356168831177,0.205861279787388,0.341699330390991,"group2-group1"
"FGF6","FGF6",-0.108277435064935,0.20651940365604,0.342597171899322,"group2-group1"
"C1S","C1S",0.0471619480519482,0.207908136472075,0.344705322125851,"group2-group1"
"ODAM","ODAM",-0.123287857142857,0.208058031406743,0.344758291270923,"group2-group1"
"C1QTNF5","C1QTNF5",-0.0925265584415584,0.208217419222154,0.344826921465358,"group2-group1"
"CCL4","CCL4",0.172340194805195,0.208791806197446,0.345582360993848,"group2-group1"
"CPA1","CPA1",0.124206363636364,0.209364698553967,0.346334473046546,"group2-group1"
"TLR3","TLR3",0.12855051948052,0.20963994675248,0.346388258832846,"group2-group1"
"SAA4","SAA4",0.0651398376623378,0.209663393992117,0.346388258832846,"group2-group1"
"CCER2","CCER2",-0.14352974025974,0.209752726012363,0.346388258832846,"group2-group1"
"SEMA4C","SEMA4C",0.0753785714285732,0.210215875110764,0.346957088056896,"group2-group1"
"DUOX2","DUOX2",0.150800162337662,0.210475495111633,0.347189544137305,"group2-group1"
"MTR","MTR",0.156699935064935,0.211198098870209,0.348185021431259,"group2-group1"
"HIF1A","HIF1A",0.134237532467533,0.211671466416713,0.348768712703524,"group2-group1"
"TNFSF11","TNFSF11",-0.136045941558442,0.213107067135693,0.350779223093282,"group2-group1"
"FGF19","FGF19",0.183220194805195,0.213131679854146,0.350779223093282,"group2-group1"
"SPRING1","SPRING1",-0.0936234415584409,0.214023865239528,0.351935627554586,"group2-group1"
"BAMBI","BAMBI",0.0676790909090914,0.214075109747538,0.351935627554586,"group2-group1"
"REG3A","REG3A",-0.172890259740259,0.215006233574733,0.353267690128693,"group2-group1"
"ERN1","ERN1",0.0890953896103894,0.216377776949355,0.355321484282564,"group2-group1"
"AFP","AFP",0.124341071428572,0.21773635431633,0.357351692120512,"group2-group1"
"VSIG10","VSIG10",-0.107421948051948,0.217928372225459,0.357428903139768,"group2-group1"
"CD101","CD101",-0.0850371428571427,0.218111475572924,0.357428903139768,"group2-group1"
"IL5RA","IL5RA",-0.123772792207792,0.218150243996355,0.357428903139768,"group2-group1"
"MYOM1","MYOM1",0.0941143831168832,0.219518180260754,0.359273672134959,"group2-group1"
"ARNTL","ARNTL",-0.0836516883116885,0.219549818162913,0.359273672134959,"group2-group1"
"CD3G","CD3G",0.260729740259741,0.219644903217643,0.359273672134959,"group2-group1"
"UHRF2","UHRF2",0.0824679220779226,0.220063731738995,0.359757431696355,"group2-group1"
"SCG2","SCG2",-0.0839090909090904,0.220652436621484,0.360518206956175,"group2-group1"
"SIGLEC1","SIGLEC1",0.0893930194805195,0.222104898458021,0.362688613515528,"group2-group1"
"APOD","APOD",-0.0717440259740256,0.222302203646561,0.362808119072528,"group2-group1"
"DPT","DPT",0.0612778571428576,0.222551971241088,0.363013064697377,"group2-group1"
"ENDOU","ENDOU",0.113270584415585,0.223407080357701,0.364204626818493,"group2-group1"
"SCN3B","SCN3B",0.0930493181818183,0.223884231410557,0.364779045938159,"group2-group1"
"IGDCC3","IGDCC3",0.0872045129870124,0.224474645338051,0.365537263689762,"group2-group1"
"JAM2","JAM2",0.0519054545454547,0.225019981387924,0.366221272604066,"group2-group1"
"FSTL1","FSTL1",0.0448648376623378,0.225528312492985,0.366844328000554,"group2-group1"
"SLIRP","SLIRP",0.0768536363636365,0.225999673724174,0.367406588596085,"group2-group1"
"SEZ6L","SEZ6L",-0.0578589285714285,0.226868488575025,0.36861400339344,"group2-group1"
"TGFB2","TGFB2",0.114477467532468,0.226996665006272,0.368617362118518,"group2-group1"
"KIAA1549L","KIAA1549L",-0.0776341233766231,0.227483303035565,0.369202495709581,"group2-group1"
"UNG","UNG",0.115217207792208,0.227841715482509,0.369578986878676,"group2-group1"
"CNTN1","CNTN1",-0.0585181818181817,0.229087064641385,0.371392950608302,"group2-group1"
"CNTN4","CNTN4",0.0489569480519484,0.231611785904686,0.375219579671439,"group2-group1"
"MYL3","MYL3",0.172889415584416,0.231704187925743,0.375219579671439,"group2-group1"
"DEFB103A_DEFB103B","DEFB103A_DEFB103B",0.15987275974026,0.231932210152278,0.375380869476804,"group2-group1"
"CXCL12","CXCL12",0.0891154220779233,0.232266643667027,0.375714111476879,"group2-group1"
"LRG1","LRG1",-0.0713160714285714,0.233006410658689,0.376702288913356,"group2-group1"
"CABP2","CABP2",0.160525746753247,0.233870110601285,0.377889625919046,"group2-group1"
"TOP1MT","TOP1MT",-0.11519,0.23430831321106,0.378274729513826,"group2-group1"
"GAGE2A","GAGE2A",-0.171199707792208,0.234367271689886,0.378274729513826,"group2-group1"
"GSTT2B","GSTT2B",0.353401103896102,0.235047860025332,0.378985091270081,"group2-group1"
"ZNF174","ZNF174",-0.101993636363636,0.235066702180177,0.378985091270081,"group2-group1"
"SMPD1","SMPD1",0.100997629870131,0.235965063034682,0.380223748208586,"group2-group1"
"WASL","WASL",0.140456785714286,0.236222841555128,0.380429402680793,"group2-group1"
"DDR1","DDR1",0.0496795129870131,0.236480227003931,0.380634197980446,"group2-group1"
"IL36A","IL36A",-0.157685616883117,0.237549428685949,0.382144733103483,"group2-group1"
"AKAP12","AKAP12",-0.0593399675324673,0.239261976888385,0.384687985943207,"group2-group1"
"FOLR1","FOLR1",-0.0776474025974027,0.239596137601117,0.385013474550887,"group2-group1"
"PREB","PREB",0.0591341233766233,0.239729217428084,0.385015660737521,"group2-group1"
"LILRB4","LILRB4",0.082295227272728,0.242498731173953,0.38924974806231,"group2-group1"
"SLC34A3","SLC34A3",-0.116179285714286,0.243095606731014,0.389993665463641,"group2-group1"
"IL6ST","IL6ST",0.0357234090909095,0.243431256901079,0.390317917675181,"group2-group1"
"CPLX2","CPLX2",0.0633547077922084,0.243634401736932,0.39042947164312,"group2-group1"
"PRTN3","PRTN3",0.0981320454545456,0.243835093889647,0.390536975035309,"group2-group1"
"GBP4","GBP4",0.0750166558441559,0.244140405597355,0.390729766360461,"group2-group1"
"GRIN2B","GRIN2B",-0.0720992857142858,0.244222813253699,0.390729766360461,"group2-group1"
"GOLM2","GOLM2",0.0523708441558445,0.244420281151329,0.390831773416485,"group2-group1"
"DUSP29","DUSP29",0.139341525974026,0.244597838479613,0.390901849030021,"group2-group1"
"FLT3","FLT3",-0.0621721753246751,0.245426336750966,0.392011575039931,"group2-group1"
"ARHGAP30","ARHGAP30",0.0840635064935064,0.246167121017081,0.392980062661348,"group2-group1"
"TIMP2","TIMP2",0.0485189610389611,0.246979965699281,0.394062467106441,"group2-group1"
"GPR37","GPR37",0.14746590909091,0.24816323091283,0.395734382955921,"group2-group1"
"SOX2","SOX2",-0.0431310389610388,0.248368183986255,0.39584525724745,"group2-group1"
"PTPN9","PTPN9",0.0664317857142859,0.24920230134261,0.396958216253105,"group2-group1"
"PROC","PROC",0.0600384415584419,0.250449791311726,0.398728071897699,"group2-group1"
"MAPRE3","MAPRE3",-0.17737788961039,0.250900546538102,0.399228251241629,"group2-group1"
"CD209","CD209",-0.0800747077922077,0.251134433301931,0.39938299703022,"group2-group1"
"BSG","BSG",0.0431090584415587,0.251590872149101,0.399891310109746,"group2-group1"
"TXNDC15","TXNDC15",0.0584713636363638,0.251964586930334,0.40015625834829,"group2-group1"
"ACAN","ACAN",0.057046298701299,0.252128991492889,0.40015625834829,"group2-group1"
"ALDH2","ALDH2",0.135839188311689,0.252168261333407,0.40015625834829,"group2-group1"
"MYBPC1","MYBPC1",0.203096655844156,0.254129119527859,0.40304905934885,"group2-group1"
"IL17RA","IL17RA",0.0764336363636364,0.254354793581177,0.403188211300314,"group2-group1"
"IL17D","IL17D",-0.100307272727272,0.25461071606767,0.403375134453008,"group2-group1"
"CFB","CFB",0.0704145129870129,0.256727632659042,0.406508597108548,"group2-group1"
"B4GAT1","B4GAT1",0.0549700324675328,0.257239405668279,0.40706242244484,"group2-group1"
"SLITRK1","SLITRK1",-0.0722341883116881,0.257355920861466,0.40706242244484,"group2-group1"
"VSIG4","VSIG4",0.0806519480519485,0.25864117321893,0.408874066694934,"group2-group1"
"TNFRSF1B","TNFRSF1B",0.0720725649350652,0.259925337064595,0.410480224056746,"group2-group1"
"KLB","KLB",-0.135527532467532,0.259938041303126,0.410480224056746,"group2-group1"
"COL4A4","COL4A4",0.130261558441559,0.260103002503569,0.410518939696507,"group2-group1"
"ENO3","ENO3",0.197130292207792,0.260295881080236,0.410601651590681,"group2-group1"
"CD58","CD58",0.0348041558441561,0.260715664686555,0.411042010722114,"group2-group1"
"MAEA","MAEA",0.0755946428571434,0.261226866270282,0.411625946149884,"group2-group1"
"DGCR6","DGCR6",0.143698376623376,0.262115362232797,0.412803450326759,"group2-group1"
"MMUT","MMUT",0.11178737012987,0.262533464968607,0.413239266614561,"group2-group1"
"SLC39A14","SLC39A14",-0.0712719155844154,0.262705633642816,0.41326137103573,"group2-group1"
"SYNGAP1","SYNGAP1",-0.127797922077922,0.262830273265625,0.41326137103573,"group2-group1"
"CLSTN1","CLSTN1",0.0991514285714284,0.262979529767793,0.413273744898526,"group2-group1"
"TRIM40","TRIM40",0.161274805194805,0.263230464638818,0.413445807705139,"group2-group1"
"QSOX1","QSOX1",0.0444745129870131,0.263874201053355,0.41421548412057,"group2-group1"
