Abundance..F16..127C..Sample..5A.	Abundance..F16..127N..Sample..5B.	Abundance..F16..128C..Sample..2B.	Abundance..F16..129C..Sample..2A.	Abundance..F16..130C..Sample..1A.	Abundance..F16..130N..Sample..4B.	Abundance..F16..131N..Sample..1B.	Abundance..F16..132C..Sample..4A.	Abundance..F16..132N..Sample..6B.	Abundance..F16..133C..Sample..3A.	Abundance..F16..133N..Sample..6B.	Abundance..F16..134N..Sample..3B.
22.6820251106319	22.558612333781	22.555245666494	22.5509201088089	22.378501835822	22.4676381044124	22.3535109230481	22.5615886353511	22.3632335919187	22.2295645461974	22.4839375559053	22.2829915382174
21.0342389530136	21.0379822872939	21.2250585068915	21.1698894183351	20.6147654825843	20.9884790317958	20.8590485212196	20.9281146815467	20.660163950845	20.360481242272	20.744223184612	20.5126544571034
18.4557519754029	18.2129125265484	18.3041202653745	18.5003009504414	18.4739733672242	18.3776288349842	18.4364358554787	18.5632000921599	18.3118135961739	18.159556593988	18.45559951336	18.2229405542735
24.0260760061597	23.9562662871456	24.0301834759537	24.0141795350721	23.7695819837095	23.9538782220856	23.7986337115967	23.9926540238286	23.8973468218095	23.5350459392007	23.8810524396085	23.6786273182043
23.504988587439	23.4596689988643	23.4399573611228	23.4755153327636	23.2867370925637	23.5090527794449	23.1861324943937	23.5077294972598	23.2194797486029	23.3809247826522	23.360064829771	23.4340811932172
22.5086867045592	22.6560680080032	22.6247396588443	22.5276087214606	22.5419998063983	22.6704058300146	22.669366249624	22.5661756162464	22.6912793825067	22.913624539962	22.6603521454515	22.8351352109105
23.9335838068086	24.080797343601	23.9659113509592	23.7577142692412	23.6641635858188	23.9011761327763	23.6775629634979	23.7931948319065	23.7859774950068	23.7327148327738	23.9962752274179	23.7971066421153
23.7208688130513	23.7449833598757	23.6913056447477	23.6233259246557	23.5472097070175	23.6668425887336	23.5060459023718	23.6809570027114	23.6148231023124	23.4657826716626	23.6185550799775	23.5441698892387
19.0895725506834	19.0546430810458	19.2368036538397	19.225756229723	18.915863328157	19.1345220660535	19.0115151941754	19.1295760495515	18.8840927337686	18.6823156829362	19.0162906150728	18.8043778164605
21.6987384572689	21.6151688426796	21.5684570162519	21.4336139771431	21.2232737251218	21.6334509414984	21.4612658092563	21.2762882692888	21.4084407086508	21.1424243421509	21.3101141647828	21.2722310394705
23.8555937791566	23.819467774188	23.7838111129393	23.7018122001974	23.1670806268744	24.2625852164796	23.0173384353244	24.2454097740384	23.1578654852906	23.8314171461834	23.4213831948255	23.9683982483997
22.9535272051922	22.9153905064432	22.9110486352402	22.9227767107086	23.0367522194302	22.8886722886218	22.9740883189518	22.9708316524133	22.9767340349366	22.9432492293452	22.9163100309631	22.9300274328113
21.8601869515284	21.9741884180167	21.7107796479045	21.6755190627429	21.9546782578015	21.620132198819	21.9644596739405	21.7582661472514	21.8919668159547	22.0053335641466	21.9006612762083	22.0043554018777
20.7274165748584	20.6432622309125	20.5981548956425	20.6217873326499	20.4831326598459	20.6712880005022	20.6218635634604	20.5573927641055	20.5368871062497	20.5170078858711	20.5145586915013	20.5148053093713
22.8796459780474	22.930091424792	23.1246452802372	23.0182491921431	22.8172176089146	22.8321418003903	22.8285702021743	22.8699058992754	22.745146676402	22.6218192029535	22.8401609731045	22.699377636796
22.7377985662896	22.6343278787607	22.6739271047343	22.7784155810265	22.8016473970495	22.8280546890062	22.7573980434994	22.9176866385343	22.9500602448542	22.7864158645956	22.8169311305875	22.7433025102643
22.5899277961973	22.5856473467331	22.6145827394617	22.5434651002021	22.519639346978	22.5571249591004	22.6139990939167	22.5426401479145	22.6198773361446	22.4831262836924	22.6064983753036	22.5432000700387
19.6319360789128	19.7100719213648	19.6654125571989	19.3759916279124	19.1466106038857	19.6024259598952	19.1979232534468	19.3525236038279	19.5121506348417	19.3264636682602	19.4582872184289	19.3729462353195
23.1262282538149	23.1874707939478	23.2722208153667	23.2066415270046	23.1203388650477	23.1467517408889	23.1099605501447	23.1738329519435	23.2110037711383	23.1177737827989	23.2435309293281	23.1884845417983
23.9122862488317	23.9022808330368	23.7566235358023	23.9380854763275	23.80371580105	24.0136773189873	23.6174138919068	24.2802233140656	23.6581873297831	23.7096229542392	23.8209196405079	23.7575934655933
22.5154639199734	22.6466413043951	22.5465325125589	22.3736071836242	22.3552104484483	22.4454818286766	22.3516544525167	22.4254433837815	22.376211682163	22.2930356810338	22.4876597663169	22.3541675748861
21.8663784794215	21.8829978749193	22.0247154180985	22.106271809674	22.4355546932504	21.8908982794517	22.4992952361175	21.9476249349196	22.0363984735812	22.3806155029359	22.0850692937356	22.339699763609
21.8663784794215	21.8829978749193	22.0247154180985	22.106271809674	22.4355546932504	21.8908982794517	22.4992952361175	21.9476249349196	22.0363984735812	22.3806155029359	22.0850692937356	22.339699763609
21.8663784794215	21.8829978749193	22.0247154180985	22.106271809674	22.4355546932504	21.8908982794517	22.4992952361175	21.9476249349196	22.0363984735812	22.3806155029359	22.0850692937356	22.339699763609
21.8301329819669	21.8563346109842	21.9917280355857	22.0656375236782	22.3814892985139	21.860577761785	22.4548336931396	21.9016915337718	22.0052346583956	22.3293139710655	22.0248740995336	22.2841670601839
21.8301329819669	21.8563346109842	21.9917280355857	22.0656375236782	22.3814892985139	21.860577761785	22.4548336931396	21.9016915337718	22.0052346583956	22.3293139710655	22.0248740995336	22.2841670601839
21.8301329819669	21.8563346109842	21.9917280355857	22.0656375236782	22.3814892985139	21.860577761785	22.4548336931396	21.9016915337718	22.0052346583956	22.3293139710655	22.0248740995336	22.2841670601839
21.8301329819669	21.8563346109842	21.9917280355857	22.0656375236782	22.3814892985139	21.860577761785	22.4548336931396	21.9016915337718	22.0052346583956	22.3293139710655	22.0248740995336	22.2841670601839
21.8301329819669	21.8563346109842	21.9917280355857	22.0656375236782	22.3814892985139	21.860577761785	22.4548336931396	21.9016915337718	22.0052346583956	22.3293139710655	22.0248740995336	22.2841670601839
21.6965100166348	21.7070782671722	21.8396427865595	21.9244683186214	22.2595755257182	21.7240223904449	22.3307902898513	21.7838030062039	21.8597523113019	22.2034430240278	21.8949965024099	22.1422077124477
21.6965100166348	21.7070782671722	21.8396427865595	21.9244683186214	22.2595755257182	21.7240223904449	22.3307902898513	21.7838030062039	21.8597523113019	22.2034430240278	21.8949965024099	22.1422077124477
19.1654973766225	19.1534467052764	19.2022986861484	19.1668815465258	19.1995468394315	19.1942236223207	19.2436744845069	19.2755810182987	19.1899634431167	19.2026444788167	19.2805694843725	19.0944770918221
22.2909334932171	22.3652887579888	22.4848180586601	22.1594857089285	21.8546901245639	22.263068483822	21.9722859675646	22.1468864276018	22.1355550765851	21.6816005162147	22.1611127670096	21.8651052364666
21.6556357336333	21.6769041322532	21.8020442628591	21.878229442972	22.1984146721037	21.68985680359	22.2807054104507	21.7322783389158	21.8244480749431	22.1453889059528	21.8261320423639	22.078434109986
21.6556357336333	21.6769041322532	21.8020442628591	21.878229442972	22.1984146721037	21.68985680359	22.2807054104507	21.7322783389158	21.8244480749431	22.1453889059528	21.8261320423639	22.078434109986
20.3607617098635	20.1632034776581	20.206098359295	20.316160250749	20.1651965637224	20.1962700673365	19.9782425997847	20.335170654564	20.222886824059	20.2478059404626	20.242915607922	20.1930524374833
21.1796386693616	21.3274410083388	21.3517982767037	21.0193077193342	21.2299827121827	21.2376548844121	21.38063706099	21.0730478138106	21.2976153097123	21.537208812615	21.2216422508158	21.4077943122799
22.3012682227155	22.261583455851	22.1759049249646	22.2164365925923	22.2280440211184	22.2260667000367	22.0996926906416	22.3128820771284	22.2142270983734	22.1685573781204	22.1764547599315	22.1176299017385
22.763460963513	22.8613365566769	22.9257324655219	22.733723300677	22.5719826964591	22.6799942344798	22.6498977145487	22.6264778283897	22.6112793361038	22.5433750745952	22.6917658299357	22.6807537592993
21.8464658307126	21.8483985204595	21.8624711184097	21.8324049713246	21.5574974480467	21.8613171990697	21.5831581270595	21.8010335314372	21.6965457432704	21.4424701886558	21.7408679562363	21.511821787317
21.4887987203301	21.4839155028729	21.5970069469018	21.7575839761791	22.1353917422418	21.5445963987977	22.1475224594863	21.5942816304337	21.6807876859263	22.0584238036161	21.6975578155386	21.9825780359397
22.4915057290254	22.4557805842539	22.4291256300828	22.4748842481796	22.4912176166004	22.4513316845371	22.3372148652589	22.6284226535465	22.4257936022753	22.3129448566293	22.4490289128946	22.3540965369093
23.8564826706228	24.0082562679711	23.8765272258924	23.6801349244729	23.5986735484445	23.8206858453866	23.6013162130875	23.7195321216314	23.7149418324393	23.6695282673313	23.9351889712854	23.7368895825248
22.5248037415137	22.4868233253364	22.3790824246927	22.3195457251439	22.3164986914419	22.4842252879768	22.3852534065631	22.489741849767	22.4459513979275	22.249409937164	22.4608945159742	22.3281654700258
22.0298804976842	22.1597934327897	22.0956197909706	21.9810482579429	21.9105535333395	22.0006122220219	21.9078863105393	22.0308177940678	21.8973240909546	21.7536168423587	22.019240237514	21.8024005031387
21.8747372690003	22.0656006646252	21.9554537471379	21.7162978599019	21.6747822551807	21.823656476265	21.7189836177112	21.7802614299656	21.7723471764257	21.6583503247795	21.8302094372961	21.7456430315124
22.1107124913653	22.0832891305313	22.0491969943891	22.0249604651156	21.9577829957511	22.070324069502	21.9444552456434	22.0265084969386	22.1432537479609	21.9225676776007	22.0252781433989	21.9451120775945
22.5363303663083	22.4135897262346	22.3204778095317	22.5276340138994	22.4761004107617	22.3576690198542	22.3901534002495	22.5726247667244	22.4480197531209	22.2022086288181	22.4839271220463	22.2573953569087
21.0966556174194	21.0965662975482	21.0688542229702	20.904017939538	20.7838315920159	21.1909766375932	20.8171827091821	21.0241370802	21.0216312020868	20.7742002778042	20.8585539274995	20.8166103030901
22.4652024821745	22.2604377632513	22.196569163207	22.3489426543123	22.3246676739323	22.3698731913988	22.1511550047635	22.4421821405745	22.3728892262435	22.1964437800945	22.2452213358894	22.1772056646002
21.9388282960835	22.0774711346028	22.0280583546347	21.9178520370023	21.9082368375796	22.0036226791352	21.9655509276253	21.8840326662036	22.0105969362122	22.0057292448248	22.1679527218352	22.1129263981832
21.1929966075448	20.9619124664865	20.9324133744494	20.9251547997935	20.7762784031574	21.1246094448881	20.9190649502745	20.9412984853228	20.9264708958388	20.7607625696517	20.872459971128	20.6841806809881
23.0009643237631	22.9201058965561	22.8909880315864	22.9053103970677	22.7580136006262	22.9891499367562	22.7422680324471	22.8569619086958	22.8862878208348	22.774527644595	22.7919573126739	22.7539924660275
19.0849988100695	19.0208226931743	18.5520445984929	18.5848555204077	18.3129512690164	19.0614487515892	18.2907076276376	18.8896170262499	18.4923053716253	18.237283717867	18.5579087927894	18.3766792141378
21.7409641509204	21.647022857511	21.5913480462121	21.7765780762617	21.8955832276103	22.0576464174658	21.709477806461	22.1238865346983	21.7444107832005	22.2145454662626	21.731319592617	21.8824127305532
22.3988309485986	22.4525340225663	22.3618192636565	22.3934783870681	22.4335768277148	22.4314791126864	22.4297312088549	22.3646914707042	22.3962334226399	22.6164534379873	22.3601045667555	22.5015558727048
21.0247865945506	20.9620971065093	21.0376450478761	21.2953203762785	21.6937814101393	21.0812605934003	21.6907140662175	21.1669104102642	21.2008292083848	21.5914528497674	21.2171431158033	21.4800188072396
21.1379916725712	21.1372213021251	21.1153055609546	20.9787343352464	21.0640136561908	21.0466578841086	21.0726387467619	21.0189802814505	21.1402146686738	21.0874864261075	21.064694696048	21.0687890353214
20.9010338718418	20.8903454098755	20.8560590175951	20.7813195469914	20.7700692106988	20.9300353683266	20.7050097348303	20.9139531727615	20.9426988189645	20.6551819598146	20.839619971444	20.7154662601442
21.7936167646194	21.8822967967133	21.8153783345222	21.7104971641101	21.5384823200916	21.8891326331555	21.6765936675505	21.8713862537597	21.7748403019784	21.5410698745978	21.9059174154965	21.7422452162898
22.2401427453879	22.2172725086072	22.2345046973909	22.1640227718995	22.1478835392784	22.1410177096879	22.0792476488352	22.2373131218575	22.0101149025191	22.1326106434018	22.0687804352993	22.154028063971
22.2220259941322	22.2539521175998	22.270698721845	22.0744684364139	21.6952485589864	22.1568088969313	21.8523657716828	21.9582485008645	22.1306343533877	21.564109476185	22.0673090248595	21.7254743532499
21.0006861369928	21.010421145559	20.9594270804886	20.8004907721407	20.7156726851922	21.0571046605201	20.7286739991148	20.7909505471267	20.8991675962227	20.7102165937277	20.8627479323457	20.781868037029
22.4285990262841	22.2850200594159	22.275527739971	22.3524036033891	22.1350837747737	22.4486252351189	22.1378409170792	22.2713270119168	22.3091556921912	22.1487483628815	22.1288437917432	22.1005938812563
20.2840075162394	20.253392657975	20.2474441252483	20.244538080123	20.1407499806508	20.25525400706	20.0853358720691	20.3027182872016	20.1393232777934	19.8118011855184	20.1434080433256	19.9646778709867
21.8972439805916	21.8177303266953	21.8743104067069	21.9554209049461	22.0620101469177	21.823795184413	21.9249166054914	22.0515490743931	21.9395732327887	21.9566455860008	21.9501216113734	21.9420779270313
18.9578819852887	19.1042342504183	19.0613671436827	18.807869543176	18.9419795503881	19.2206324397673	18.9271587926789	19.0304215790266	18.9175640651725	19.4580868060841	19.0546261794328	19.366730752612
21.9060211446516	22.1538659669846	22.3276370825952	22.1574357841741	22.2151362527871	22.0375446265722	22.4971814185558	21.9180644416839	22.2650920050308	22.2640508966802	22.0986043766324	22.3431050811445
22.6003398360748	22.6472746999688	22.6399253760899	22.6798971716636	22.5359928626158	22.6130460423651	22.5426153156738	22.7132428102648	22.4828987227652	22.3680232670699	22.6096971275285	22.4562559938321
21.1584158100135	21.1340595106641	21.141790751606	21.1962055918186	21.3828521805166	21.0215555461233	21.2435456658609	21.3252670623408	21.0526922339626	21.2265102151986	21.1074241718889	21.2244360788976
22.7191657708528	22.5833215200981	22.5752895990086	22.6291981732968	22.4862887207283	22.7295656521185	22.4732132678798	22.5744798886156	22.5874325939402	22.4681254043493	22.4627987579008	22.417608258268
21.0409306515496	20.9972342910726	21.1029507654985	21.1822158745684	21.0327085686127	21.0529931564127	21.0549493630211	21.1593188590897	21.0064234343265	21.0176537861073	21.0309042941111	21.0190677351218
22.2211430974011	22.2077675967686	22.2605847539138	22.7868435448046	23.2654301216417	22.3570547841659	23.0159509516803	22.7743960611391	22.9047269239599	24.2095928043929	23.0009155483094	23.0136456153976
21.4185772650126	21.414065433129	21.2638888221338	21.165589787382	21.1082097365922	21.3671312791762	21.2789900725374	21.277130261333	21.3186494106605	21.0214335145673	21.3744308384219	21.0686789618915
22.6809887801579	22.91047632291	22.847380314082	22.3415671848534	22.2677559366826	22.6834467724658	22.263842380396	22.340186805552	22.5693403824706	22.5923354447596	22.9141512846575	22.6897074714735
17.5275286960697	17.5303611933665	17.5354526895842	17.1760430201928	17.0720203776632	17.5488728806117	17.2175625094995	17.3138189902469	17.5873469673878	17.2941397279672	17.5047216394793	17.4110537682406
21.6110484461491	21.7125599752039	21.6761962630965	21.4535216507046	21.4963470825046	21.5729012187907	21.4306933146877	21.4994134006052	21.4582318215575	21.4369658552391	21.5579639904753	21.5058386747607
22.2165931109826	22.3497396835603	22.4473008321337	22.3619983807062	22.6760766346129	22.0725972350915	22.8449941159507	22.2236661051929	22.1110148920246	22.7561328069959	22.4574102735939	22.8551396007874
22.2165931109826	22.3497396835603	22.4473008321337	22.3619983807062	22.6760766346129	22.0725972350915	22.8449941159507	22.2236661051929	22.1110148920246	22.7561328069959	22.4574102735939	22.8551396007874
19.7884678449155	19.9046737854601	19.8509187754165	19.9312171861698	20.0762533637419	19.8486865202899	19.9577772464189	19.9206531485368	19.9183846955169	20.880326854072	20.2711160024775	20.2111334476803
21.309191206678	21.3366521822395	21.194698776242	21.0484823754261	20.9686647525327	21.2524993333159	21.1536245936637	21.1531252721461	21.1989439036444	20.904870852661	21.2605111223448	20.9614235587457
19.3480800419412	19.1850055209756	19.292912443089	19.5239359187803	19.7212583171028	19.3715077882439	19.9953290656636	19.1484488054889	19.7139726413749	19.9417176666716	19.4937131979387	19.7545786452402
19.3480800419412	19.1850055209756	19.292912443089	19.5239359187803	19.7212583171028	19.3715077882439	19.9953290656636	19.1484488054889	19.7139726413749	19.9417176666716	19.4937131979387	19.7545786452402
19.3480800419412	19.1850055209756	19.292912443089	19.5239359187803	19.7212583171028	19.3715077882439	19.9953290656636	19.1484488054889	19.7139726413749	19.9417176666716	19.4937131979387	19.7545786452402
19.3480800419412	19.1850055209756	19.292912443089	19.5239359187803	19.7212583171028	19.3715077882439	19.9953290656636	19.1484488054889	19.7139726413749	19.9417176666716	19.4937131979387	19.7545786452402
19.3480800419412	19.1850055209756	19.292912443089	19.5239359187803	19.7212583171028	19.3715077882439	19.9953290656636	19.1484488054889	19.7139726413749	19.9417176666716	19.4937131979387	19.7545786452402
19.3480800419412	19.1850055209756	19.292912443089	19.5239359187803	19.7212583171028	19.3715077882439	19.9953290656636	19.1484488054889	19.7139726413749	19.9417176666716	19.4937131979387	19.7545786452402
19.5821337954132	19.7334349826683	19.7253622709282	19.5328833417889	19.0052076665191	19.3486118045505	19.3163543033853	19.2883355875713	19.4069882986312	19.1045154086923	19.5694608934122	19.1539379041696
20.0719926515955	20.0423189974434	20.0227780658118	20.00208757948	19.9685488827576	20.0634780853428	19.9863987485304	20.002751769781	20.0298830953953	19.9838600721151	20.0347259720543	19.9645774718086
22.0388884200861	22.1849096166356	22.2828251020096	22.1762979031699	22.4767375617315	21.8951420642167	22.6949472416365	22.0126667748871	21.9308265870669	22.5717100035704	22.2898887619632	22.6871460074237
19.3480800419412	19.1850055209756	19.292912443089	19.5239359187803	19.7212583171028	19.3715077882439	19.9953290656636	19.1484488054889	19.7139726413749	19.9417176666716	19.4937131979387	19.7545786452402
20.6180766198292	20.80684150647	21.2063345923676	21.0514222602714	20.92203030671	20.9424909052164	21.2121566386678	20.7444323610632	20.995304568952	20.9577556076408	20.9051128517092	20.8687497270919
18.3419645315532	18.4110327132571	18.4443087880155	18.5914310996314	18.7149644499823	18.4162737609395	18.7504390727047	18.5930281990873	18.595050601772	18.8415657890305	18.7007112407623	18.511150143484
20.7964223915569	20.7383020536963	20.6797467625619	20.8331843812736	20.8887695833104	20.7283340746258	20.7888795551958	20.860426094175	20.6599172106068	20.8130450366015	20.7679711715279	20.7658531168764
20.7239082653778	20.736178019676	20.6026588507265	20.553877773716	20.4580789768707	20.6955424271842	20.4617898869073	20.5576321311832	20.7165560115851	20.4115747790747	20.5926005727169	20.4396010067222
20.0921999260496	20.0427273007918	20.0751528053124	20.0687657439036	20.0723492798138	20.0218779011616	20.0594804902999	20.1814940559207	20.0415184249993	20.025621915005	20.0162073040966	19.9776930037873
19.9170903758461	19.9093806769032	19.9178408813435	20.0366280725178	20.0556975518562	19.8710008237001	19.9943946911898	20.0730734113027	19.8822801535429	20.0075386451806	19.9334330214449	19.9173466056283
20.7439077579286	20.7153341685264	20.7164346954542	20.7838709090185	21.0318394048556	20.5947912592772	20.8418342545555	20.9390776935682	20.6411781751761	20.8924719938582	20.7035976350068	20.8687210050036
20.5773313899604	20.7649798757392	21.1755248794303	21.0158946260798	20.8588653769626	20.9062753296234	21.1676480057132	20.694597900925	20.9645929335361	20.9109305875292	20.8651858234119	20.8209771792353
20.5773313899604	20.7649798757392	21.1755248794303	21.0158946260798	20.8588653769626	20.9062753296234	21.1676480057132	20.694597900925	20.9645929335361	20.9109305875292	20.8651858234119	20.8209771792353
19.6447960325895	19.6634980526993	19.6600567920943	19.4977158436817	19.5626303206753	19.5607917035321	19.4582945070013	19.6636561643157	19.4628603687713	19.4869587374309	19.466838689188	19.4497679889551
16.500180640851	16.6490651496782	16.715547824163	16.5602060449382	16.1864247095109	16.5445976819445	16.7005191179042	16.3885480480202	16.9447471804264	16.6242082662349	16.8871650267552	16.3797231125715
20.9883891056618	20.8561595132577	20.9100843454462	21.0049213896223	20.824280486751	21.0491923203861	21.085728255746	20.9210847442246	21.1755983073867	20.8377572238311	21.0709833354415	20.8308223772594
19.1849636939057	19.2263912413864	19.1144368622007	19.0180054084218	18.8885489266827	19.1727171690178	19.1508814662792	18.961220157917	19.285027420252	19.1441939892586	19.2612161393531	19.1755199911192
21.0676412559019	20.7143425298264	20.7901790757444	21.2447247127771	20.9704255334338	20.9493736335664	20.8034056519731	21.3925580903173	20.9146373946363	20.873844289205	21.0320766276833	20.8189848111193
19.0542618931546	19.0745575811547	19.0481436419582	19.0829691517772	19.1855446937719	19.0351794892273	19.1321375426435	19.1891077017326	19.033501174901	19.0760748515008	19.0236399872207	19.0399209526672
18.1996140008526	18.2292004747521	18.2050697051459	18.0711276690663	17.7833633307688	18.2199017830716	17.9049021407985	18.0034577619022	17.9788532941653	17.6985204884572	17.8746052599139	17.7781375924284
20.7629816346148	20.6733605343066	20.5948390325317	20.5160611998627	20.5406548957346	20.7691643801938	20.5012338724939	20.5954232795997	20.7232386847931	20.6309602057286	20.5965264675301	20.6417259536972
20.6724159052323	20.6241484128936	20.5829648639509	20.5964679487706	20.5725251305514	20.6249191265596	20.4826235921406	20.7613449611678	20.4920456438817	20.4803373248825	20.5800983955217	20.4915272255461
19.5570595136507	19.5738854940518	19.6092318224961	19.7493198078473	20.2524422643332	19.8344487214358	20.4312588581988	19.9331719453407	20.2034227194843	20.5267202907734	20.0714455481484	20.1878688119944
19.5570595136507	19.5738854940518	19.6092318224961	19.7493198078473	20.2524422643332	19.8344487214358	20.4312588581988	19.9331719453407	20.2034227194843	20.5267202907734	20.0714455481484	20.1878688119944
19.5570595136507	19.5738854940518	19.6092318224961	19.7493198078473	20.2524422643332	19.8344487214358	20.4312588581988	19.9331719453407	20.2034227194843	20.5267202907734	20.0714455481484	20.1878688119944
19.5570595136507	19.5738854940518	19.6092318224961	19.7493198078473	20.2524422643332	19.8344487214358	20.4312588581988	19.9331719453407	20.2034227194843	20.5267202907734	20.0714455481484	20.1878688119944
19.962511725596	19.9693058728899	19.8889824960038	20.0189881015509	20.0911242817252	19.9062371681403	19.9850187753144	20.0982624773221	19.9019091521231	20.0122269716947	20.0924792435599	20.0471721941535
