Abundance..F16..127C..Sample..5A.	Abundance..F16..127N..Sample..5B.	Abundance..F16..128C..Sample..2B.	Abundance..F16..129C..Sample..2A.	Abundance..F16..130C..Sample..1A.	Abundance..F16..130N..Sample..4B.	Abundance..F16..131N..Sample..1B.	Abundance..F16..132C..Sample..4A.	Abundance..F16..132N..Sample..6B.	Abundance..F16..133C..Sample..3A.	Abundance..F16..133N..Sample..6B.	Abundance..F16..134N..Sample..3B.
490806.414604645	447169.942518721	430424.764429716	403860.275600613	329292.2061	402056.086523463	385973.843062524	322677.828618749	399128.711669956	324733.101412499	403171.867725	353506.920524999
490806.414604645	447169.942518721	430424.764429716	403860.275600613	329292.2061	402056.086523463	385973.843062524	322677.828618749	399128.711669956	324733.101412499	403171.867725	353506.920524999
307021.75796984	304797.838456949	305382.467156255	268445.210343749	333335.248228124	267184.115116144	300812.610759378	226245.64359375	310653.57675	327302.031065624	286577.81521875	346909.986843749
250518.97450723	225125.147348414	224790.131104685	227112.625575006	236763.037429108	198625.171139349	230531.7829775	211280.934227349	211009.805969536	227745.585574811	218131.06671856	223188.624812948
860576.601930798	917995.264834627	1104540.03974531	917382.708618755	920914.919976561	827069.053397169	1186105.31474531	685063.018664063	924507.609196879	793042.54321875	859764.915588511	924612.951074996
860576.601930798	917995.264834627	1104540.03974531	917382.708618755	920914.919976561	827069.053397169	1186105.31474531	685063.018664063	924507.609196879	793042.54321875	859764.915588511	924612.951074996
860576.601930798	917995.264834627	1104540.03974531	917382.708618755	920914.919976561	827069.053397169	1186105.31474531	685063.018664063	924507.609196879	793042.54321875	859764.915588511	924612.951074996
342896.660548584	393762.543577798	444465.928435515	297857.219472656	258942.12764063	352313.53895976	284381.507050795	243818.727023442	305621.936043911	227404.304402348	277938.594269534	252254.33206875
217056.823095939	158687.092508934	169993.74995625	190033.748978907	226361.706785159	209665.730432797	155661.9615375	230902.701510941	178750.065114844	185217.542451563	212601.116707034	199277.001000001
409758.347857079	388691.059607859	368338.616726441	358845.452431639	394041.662125284	332309.61028743	347733.072022003	369708.406985155	346806.909345701	340957.36440029	367072.690037107	359250.159262501
234905.674758666	234421.793634936	293092.14161132	180879.670176559	203111.535992574	182686.408897252	212087.935543928	202204.112898043	209009.786107027	182739.326777806	206589.991188278	214444.729125001
137375.033251757	151000.635495702	158169.380273437	131554.55668372	134672.442712499	110766.663691404	140595.0046875	125013.558501561	127773.239704685	123909.686020311	135293.370983202	138860.87655
152802.03438457	145052.738034962	144343.931428125	144140.453776174	130501.517353715	145052.738034962	134094.658190625	125955.205212894	143126.940093408	114104.98176387	129830.749988676	139205.359528126
686350.940697457	650261.812464366	628652.290196785	573675.366721875	594703.825649999	588750.209121688	661078.098881825	618044.007487499	492482.4543375	561133.709812499	559603.31893125	607132.656692794
365785.384929001	352714.466874983	378280.468158399	300243.359625	277643.6507625	287142.854876349	313192.775285144	247647.158859376	307898.54101875	235640.023884376	335755.11255	274663.212553126
72527.3101362309	83124.9079643574	79716.7193056203	61634.4238125002	93093.6609667971	77731.4876411144	71262.0407812499	73404.8866933596	70622.7772851565	80538.5005605471	83035.2654140627	90740.3319281251
253314.898630627	263589.254678283	256891.438195554	245023.463824212	236472.309382025	226881.191457391	256826.387406408	228250.045495306	229894.49827265	254232.399377337	216245.540220698	254031.036806251
120732.65328223	120650.893020414	119397.235672562	105649.407883591	96458.902965818	92988.6711058619	91871.2808610376	98528.8365058569	114343.128751755	94057.7800593727	95465.3348665993	108570.455709375
273241.269417162	264880.001362622	251961.301940647	221579.923228125	217228.380600001	228123.037035363	271231.658939369	207375.594525	232870.619953125	190397.475675	234768.560400001	235268.21835
266554.961824691	233404.544901735	236481.47937949	233589.7117125	248469.536493751	238187.50559033	239393.566756521	224319.3381	228391.957096875	247065.513337501	209932.655589404	229828.3845
137887.03767479	144361.343749211	215113.066716809	159885.030125391	132361.908215622	139410.921471676	150156.980112303	129460.61046445	124598.976394919	98487.296634374	112601.718126561	119119.449487501
112147.014629587	104363.94105908	85858.7129296874	104564.206986039	117480.012275102	98198.129529198	101158.793188968	110268.687655375	94715.9054531279	108008.421729789	93801.0646188647	106295.479125
198926.364477088	190730.303425378	191041.288472453	198026.223398446	159902.27724024	174424.897678704	137604.486260737	152105.969232427	192646.770873055	135127.708002754	161929.317322271	162205.218243749
121563.686876226	121204.495927007	121038.486679688	103534.390110934	126749.138793744	109578.760757815	118335.4734375	120084.07712812	96887.8385186578	122117.48577187	106132.634489059	117020.63484375
265136.227034733	265614.466982487	232387.203026848	214519.88930625	275412.173540625	214337.145795995	221753.528358398	248132.44665	210472.344225	242404.547869253	218627.487890624	255300.485859374
240236.12491211	298259.143633263	239635.385150423	169565.019048048	158752.470157619	198014.689597873	179788.194622279	137026.320517972	191493.272405273	247374.95031562	141169.446728324	229054.316906251
125273.167413286	122313.079195317	114331.5149625	131617.891968747	107235.147421873	102541.923928129	102058.640475	122574.786741619	111230.981812498	106419.671015623	115634.554406248	118930.395117187
441042.828123127	379986.245912174	342547.741294723	347143.036453124	405941.107275	263980.510219334	430214.316580958	269989.13266875	568975.903649997	758267.351325	457641.15395625	654867.2579625
164336.569679008	156731.232584181	145532.164774215	102044.98551328	81529.7607093737	112973.681864509	80315.7027266559	110510.005456639	98194.2313429671	58956.3741937491	87139.9111816392	75447.1980539061
676833.855881183	655749.690450173	677572.024161841	658995.052134375	541096.004728125	632994.39409008	577828.855902205	554718.944587502	654641.289946874	492275.874551139	608298.268668749	592717.754475002
75492.9255448276	79444.4336780309	83873.9468273476	55154.2587298845	46116.8643858407	71652.951915384	52230.0147606464	50097.9673605481	63552.351866311	39346.083414258	57304.6355191425	47529.1784343749
316503.013119453	302836.487331462	317556.578431623	267361.644515625	231109.218140625	274683.245609167	259604.100234951	232619.73590625	296061.4820625	258584.489109375	278475.603656249	295306.546734374
253889.434347636	272542.795497057	283192.625460955	242020.589540533	203675.661492192	206013.002620626	252087.993271024	300311.386598446	216019.640976568	162940.529193753	252169.866609382	203540.024325001
189211.486607703	159793.433103714	171812.612193751	170701.139116404	168072.078667967	136896.49708711	172802.237476488	155020.671441795	154457.301345701	140466.943959373	146476.224984373	168401.7831375
86473.8136968793	84083.4124453166	80567.7515671877	72375.2068359362	89709.0688731454	80015.5366312537	64013.3336390627	68973.5721146467	68394.5704599592	65535.7497899393	75332.3098248236	69913.2908460935
146088.11899983	158766.688086766	178528.639934315	117434.10305859	91935.9801292941	116442.788872276	98416.3714375569	103290.106115622	119445.405376168	108091.27938984	127425.733926558	116071.7839875
237035.880790959	220086.219466897	232285.626123646	200738.020376949	235812.822493354	177893.018621488	242473.069587905	184360.116909371	264365.450662494	266104.697048432	234363.450505073	254847.574811941
340431.973460998	334004.479837554	334633.691738653	264935.106149999	239852.492549999	295933.209528501	260865.025136709	258374.079562499	291640.009700354	229179.2683125	277388.633671874	278810.4474375
849229.173922913	902293.309379309	1760674.87911564	1355252.9579789	870357.026060149	478840.398093759	1003279.7115	398710.5023731	777587.54550469	811753.55542537	675066.357487501	938744.197462502
849229.173922913	902293.309379309	1760674.87911564	1355252.9579789	870357.026060149	478840.398093759	1003279.7115	398710.5023731	777587.54550469	811753.55542537	675066.357487501	938744.197462502
849229.173922913	902293.309379309	1760674.87911564	1355252.9579789	870357.026060149	478840.398093759	1003279.7115	398710.5023731	777587.54550469	811753.55542537	675066.357487501	938744.197462502
227048.412739239	215062.163672145	203465.156909197	166450.510037107	211878.367787106	197380.373437517	207049.344433612	193541.602289059	238377.951474605	189755.94747656	191175.568031247	215165.55616875
304924.002571303	287317.408833984	285436.904916811	206978.2947375	203323.842150001	273134.816090052	276309.414174005	166858.15306875	313763.274825001	205533.883912501	222109.197131251	245314.635637501
269496.640887924	261093.706551593	238870.626405487	195280.540021871	251321.858081245	233930.245467205	226936.719203922	191083.613118746	246260.857992182	280206.590296869	217376.125776558	299397.914887501
269496.640887924	261093.706551593	238870.626405487	195280.540021871	251321.858081245	233930.245467205	226936.719203922	191083.613118746	246260.857992182	280206.590296869	217376.125776558	299397.914887501
269496.640887924	261093.706551593	238870.626405487	195280.540021871	251321.858081245	233930.245467205	226936.719203922	191083.613118746	246260.857992182	280206.590296869	217376.125776558	299397.914887501
1109921.73966082	1151373.81904505	1093639.52733755	1016087.44111875	1191137.73425625	968920.528050632	1224463.31899807	1019172.63710625	982830.376648218	1264516.06978125	1133925.1774125	1294322.25821249
664384.271609035	665023.158486183	615677.26739065	652354.993125	675896.227875002	608011.246940647	695571.57426803	632936.228925	563849.985599998	673519.3480125	605757.754799999	628616.537999999
72214.6716430098	66902.2932703136	78873.1067437501	92620.8973239246	132117.056078901	72953.4727968756	102847.914365625	88238.3736190423	92514.0065018543	117526.877691181	92620.8973239246	117420.7959375
106617.132915828	101936.646223249	100385.554703034	76115.9117896182	56683.7056274399	67404.4507995104	65036.9953212873	55574.299768065	84869.5482421836	76340.990698239	74399.5304443329	81215.5501781247
275171.013862209	234842.107451674	238057.264499991	278203.487821876	245625.755976564	236204.460318741	249960.127724989	272860.050323439	233470.398424783	253209.989845314	248211.290250001	246498.152999999
108987.925583495	128144.990226708	149201.628314063	109512.521465778	126009.874546873	94865.0744250006	113249.428720313	109341.479749217	89722.22080078	141481.973067187	111813.825389061	166309.894575001
147526.191914063	168342.975082567	149833.2193875	162174.218185546	250726.489702738	135376.976109375	159305.43440625	439157.486070686	437441.356777718	256389.716369535	455289.101424591	254325.381337499
286329.282421908	213298.066652365	242461.64433048	321151.6444125	394300.994175001	236650.738448448	287785.74268205	367937.603672163	225106.2928125	322952.177625	263666.9974125	309655.427193749
286329.282421908	213298.066652365	242461.64433048	321151.6444125	394300.994175001	236650.738448448	287785.74268205	367937.603672163	225106.2928125	322952.177625	263666.9974125	309655.427193749
130698.640947498	162071.205275959	170337.587932634	143557.00775914	132774.806896874	132160.409358409	149115.568078138	143271.960433593	131261.703684374	135139.030666406	139110.926599218	137447.16975
65049.0704885726	35039.2472815425	77059.415232422	38304.9040558594	53907.308322658	30933.0744553584	66798.2398359379	40441.7495208276	33185.7129269525	56489.1612398458	36413.0290734373	43689.968746875
1602508.2851692	1758132.96525419	1689445.80363995	1563607.43088512	1271679.94957266	1501163.48870679	1373230.21334937	1247789.13865547	1294587.80482968	1111412.25525	1414094.88623905	1384785.16336951
120300.230531251	168253.239090201	181645.889326161	133023.692671291	150873.390316349	154076.155422361	190821.640517565	128893.105178322	149921.55059707	144570.562253907	166350.023580466	189175.904259374
120300.230531251	168253.239090201	181645.889326161	133023.692671291	150873.390316349	154076.155422361	190821.640517565	128893.105178322	149921.55059707	144570.562253907	166350.023580466	189175.904259374
76968.1671354513	68106.9536248553	60374.2304021501	69730.0865507846	104652.757996882	61066.7130788102	68320.5748709699	80679.4389843793	84559.7358117234	86826.4438593799	92819.7736125055	104312.9731875
533428.130751921	547370.058694113	570877.368683766	535670.638387494	540858.731737494	428079.623651351	517877.034326933	505839.101624993	446500.283934371	482168.425715619	484762.472390619	516645.860578074
619728.547335517	620984.901901621	533186.817861338	501969.621402029	523992.955096862	494196.029146888	536650.163581651	486064.08724251	554278.123691	578276.445514439	561763.985520105	568482.830025001
483724.385709145	508029.660406713	532379.610172295	436808.91846796	427115.109248429	448071.432703139	444955.146423061	420065.066179679	481459.191236709	396271.170822648	446502.727687491	426196.989075001
302721.068370723	307874.122994255	286463.363426382	219556.532566425	209204.45769609	231876.353526866	224506.843993662	221410.62620273	227127.439300777	219402.016195308	216775.372339449	255258.376931251
444319.843568621	516003.575061993	493055.176549768	387095.665713277	369984.265006637	417474.060802706	382430.226537281	343184.526171091	387041.806284371	350533.147974021	418395.824988275	387860.895778125
91329.5680751991	87778.8794566442	103073.47111875	98216.0406562531	106878.647648441	85920.7183828137	82608.062934375	93197.7028125028	77246.5575234395	82444.1217187523	85670.1960468774	86244.8958937501
336799.995762028	299113.344411615	326776.98069846	315526.12306875	327581.783718751	292379.40378283	331740.858667992	305083.695468749	339513.48915	310324.829512499	342350.971053883	310372.305100574
299608.355275191	332305.035472275	355411.979999992	225473.999819796	169293.841200002	308803.82414063	195754.254609383	194107.849650004	302064.899400015	214195.380300006	233960.651100008	217476.646406251
299608.355275191	332305.035472275	355411.979999992	225473.999819796	169293.841200002	308803.82414063	195754.254609383	194107.849650004	302064.899400015	214195.380300006	233960.651100008	217476.646406251
449150.008338309	424684.953270729	506209.433026236	378291.240853614	329501.810756249	409364.122457859	330615.637507246	342423.450393749	363959.516456249	351447.8892375	381320.921437501	519337.0083
99577.5412886735	96016.3087253922	98401.8404531246	93762.216990238	125953.631686529	89624.3528425796	104658.604875	99764.0061709024	88180.1333466829	132208.491881237	92503.1003789097	132801.99631875
79479.1451286366	79072.8093632837	89458.9051640656	72546.0116165041	75234.5069663088	69171.3980332049	68617.4729238299	57715.9243643556	81695.7636183162	86248.6653348635	98043.3546114261	110059.459640625
126658.748329391	110337.414799215	110090.720798437	124907.185689255	142446.335102929	98016.4938585893	120042.424373437	130990.584359763	110192.006609578	151136.904632227	120719.911279685	135913.649076563
93089.0887362315	77581.2832136713	82865.1218999998	92609.1761694322	95378.5660781247	69552.7190466783	85068.9815249998	97780.184648437	72391.6454765638	81883.7569687506	93663.1242421873	93093.754359375
140565.485663814	128519.523994192	123759.449569325	114789.927965629	124398.17581641	134880.816662099	117294.812540029	107281.495870316	122165.875955683	110335.773332816	120898.482890629	124265.951648437
169074.648649918	132352.700978759	120956.806259187	127653.28212656	172042.131060937	138445.829990927	133331.452907821	162711.990839061	135711.130499997	128360.110931247	133449.278324997	121490.38275
568165.700882291	495525.068056444	537601.754314397	424213.98942291	307181.05254375	524199.498771041	333847.162519914	370465.585875	398725.074825001	275203.006649999	380981.010093749	338711.3928
133313.030238857	130132.372634462	129651.841629481	119005.647440623	90835.2284812498	101552.219052534	103817.579504584	118215.150990233	108801.056899218	95865.6604382808	119070.378392288	106475.6644875
115993.268737503	103431.497715823	101417.559890625	111823.233637502	124469.908870315	89744.7919757833	104250.452625	103087.043509572	94409.4124451534	123887.49619512	107663.143100393	103029.440146875
165128.557023642	129913.33093237	120381.45075	162530.916932227	163981.22255625	145681.408859768	148341.760570009	170555.941385157	140292.897363865	161273.985391406	142033.264112693	151537.469015625
165128.557023642	129913.33093237	120381.45075	162530.916932227	163981.22255625	145681.408859768	148341.760570009	170555.941385157	140292.897363865	161273.985391406	142033.264112693	151537.469015625
328427.019615236	334985.697334277	327824.441806627	304419.958463673	370353.273662117	298208.688432491	317782.972417958	304419.958463673	278338.742008592	302124.811415625	279381.990666795	306522.725025
229154.368942411	201653.333159203	213468.327600001	166666.11821192	125652.084647461	185964.206162116	136753.14736875	149663.937025198	147874.233742386	131766.90419707	131411.148415916	165905.814576562
90736.9129508779	83458.3322815421	92556.467746875	73065.7417133788	76055.280098145	73971.6428698234	65489.9757187501	69155.6252083268	76375.587782227	73457.2288828125	79934.5620498058	87930.644104595
118301.928447659	112079.409982034	94454.472853125	106977.374328518	128386.842310551	102004.856275784	110518.1587125	110755.515737112	107941.503213135	128736.670218754	122159.905544535	137049.918173438
253764.451172414	251899.48181509	281330.416385995	190712.61309375	179560.107065625	206737.472078321	183174.030496856	160435.361934375	200072.74134375	196559.880515626	248621.686706251	261371.516793751
503788.410559079	556609.454717101	558698.881640655	499635.004275002	551233.578271209	545225.833388701	693923.787949259	457501.6252125	683669.2042125	590813.3570625	627171.1021125	627171.1021125
244810.47087044	202120.351505296	189980.46165528	150783.1578	163481.352323198	190282.077788093	167283.847661134	159330.67363125	203835.842409374	136693.52874375	177204.023803125	163683.970725
531633.812067278	517374.523411023	484391.396878072	498389.535393749	610767.408497247	398888.730834072	507104.37708041	485523.918000001	422492.651831249	527007.712481251	444884.175450001	499068.786562501
512200.920613346	458804.887074304	398202.697019511	403907.892085361	483604.187968946	405684.119365703	423952.978839822	422323.346658985	436358.579881641	570459.049623629	439458.511258594	514336.596984373
96986.1018328087	89461.3180699185	87761.9686453124	97792.2042023448	113031.333537892	86475.2927671843	95393.4441796873	107795.804441017	90593.3516941415	114901.165358205	89751.9273750009	109121.55890625
372642.792747109	372774.857528945	377962.254817363	266075.352752351	203640.208586722	332244.992958394	216745.867374621	225369.52346134	322097.584823435	243085.667885162	276844.205137505	277882.366987501
368844.424036256	316878.78407107	347082.385321292	355861.347161708	350355.146357508	319298.853666505	328613.836031252	381590.343729872	327308.063845884	326144.11453915	327913.030894765	329187.13905
539016.093631577	437731.31433278	443259.948076162	476132.575604324	369869.467391028	458647.056269521	324797.753671868	509570.580698469	391463.182218057	526392.153813315	393665.839114469	533549.250093752
539016.093631577	437731.31433278	443259.948076162	476132.575604324	369869.467391028	458647.056269521	324797.753671868	509570.580698469	391463.182218057	526392.153813315	393665.839114469	533549.250093752
188893.881547881	160611.218471674	176579.362729677	153771.699275391	141806.754374999	169230.240557805	145111.757793751	154746.620711719	152265.002510156	126578.416969151	173447.386444924	145590.708656251
201624.57008205	203240.287851581	206588.170761352	208264.690631251	235875.24015	179228.469466419	225981.592150188	205050.634903125	180951.288581251	219792.8374125	198320.495175	224028.7075125
317957.980447889	266201.527798806	273638.977463678	281140.793419929	326521.075830477	265288.299107526	273680.11381026	314407.613991805	252574.719233209	271558.502711725	292531.063507039	293412.449650936
168735.854615627	168252.999672658	177515.035396879	145228.17024375	161953.886479685	163819.513378126	148851.010146091	175421.913773704	142168.588005469	143494.406975391	151143.362571093	151560.820869667
163576.802225989	178310.690933218	193787.540022678	154772.307421875	184360.488674999	159022.702130288	188097.052246016	175828.231115625	144948.252487501	194841.929184375	154742.053331251	172370.894850001
746462.612144346	740528.036144495	718035.125027338	689936.879775002	735386.3488125	693068.031175771	745468.104691406	591421.825500002	707403.636225002	719822.616562501	712040.750437501	785968.478625
746462.612144346	740528.036144495	718035.125027338	689936.879775002	735386.3488125	693068.031175771	745468.104691406	591421.825500002	707403.636225002	719822.616562501	712040.750437501	785968.478625
151434.879039389	145111.695838169	139469.338036236	145103.104948828	137426.264075976	122275.66579014	148266.767002155	148346.840528907	120234.465501561	145211.229468164	130614.419357811	135780.922148438
440823.724171926	398454.933937545	399526.851261893	433863.1478189	469801.194843751	366144.506288067	430979.580919313	410593.359000001	359111.07478125	437586.255768751	373844.320781251	458260.780312501
218034.687930443	227451.024303058	254877.162851939	170463.006656256	152680.487025005	170965.624487102	165562.647641009	157550.858643755	185413.914881256	163780.403737505	177598.667400006	186822.990028126
239600.647089666	175035.332663229	168509.736391984	209487.507758198	238218.048105461	182614.851930269	203489.543793154	209631.882332807	217716.858510932	253088.629290225	193317.555401949	227442.20833125
109183.420699802	102618.308032973	103520.9855625	95380.9411371115	88935.4838625019	75050.7505751939	88800.1114687497	111110.222192581	83317.8834855485	83909.2098410173	89645.0754890644	104770.457085937
263680.54585572	368096.820261322	369850.425140617	294882.010860936	300684.698015624	910387.770703094	304785.744656245	549145.21163906	277210.190889843	279320.258946093	257164.544355468	351409.876125
375821.305844574	369413.951310978	415904.967353945	415854.650320302	346276.307931344	342052.683431278	332776.977914675	452337.604305455	350287.383367963	330387.590285153	391107.47174296	338396.288999999
43240.1752873553	38614.215443983	36240.9000679688	43196.9336648432	42701.1942070308	41062.4618588393	37866.0457054688	35377.770398438	34701.7620468755	38171.9382515626	43850.4084046869	42146.4212812499
16926.5193573642	18657.5072536317	15740.3699191406	17695.0563796875	22245.5528173829	19107.2866875	17862.6944074219	20701.7981542968	18454.1743546875	25842.113588672	17152.9184707031	20583.5021648437
1824876.94306776	1819267.2800223	1544950.73478271	1410123.2508	1152358.7856	1709337.47809675	1248200.6397093	1667887.716	1266078.4026	1255118.4921	1334092.75395	1526927.5923
1933118.96434969	1855419.25184446	1762606.18850506	1608875.06680314	1575050.48894534	1670021.09809144	1531053.7365235	1457576.47798127	1795467.89789705	1529092.90101564	1536950.0040488	1618609.91325
1933118.96434969	1855419.25184446	1762606.18850506	1608875.06680314	1575050.48894534	1670021.09809144	1531053.7365235	1457576.47798127	1795467.89789705	1529092.90101564	1536950.0040488	1618609.91325
1933118.96434969	1855419.25184446	1762606.18850506	1608875.06680314	1575050.48894534	1670021.09809144	1531053.7365235	1457576.47798127	1795467.89789705	1529092.90101564	1536950.0040488	1618609.91325
343798.989106893	295649.907955934	314056.907961337	263665.478999999	291918.76456875	277329.67051177	291619.653058594	250918.938084375	275888.381999999	272238.84785625	297126.281420223	285358.79233125
579174.319214594	570372.904889596	558844.354121458	605665.545375001	647941.823100002	464739.059657823	629301.290913241	534640.520700001	528849.427425	669185.817300002	623157.163200002	683348.480100002
268841.315080096	281274.412218172	282391.892999654	270024.260962501	247106.391062409	245797.094135721	280155.827724592	253277.91369375	282439.1695125	245508.6525375	280052.038406251	261047.17485
267002.531844699	245353.133614716	229558.716646887	234163.416916715	225006.069234375	207946.318387508	214858.797304244	203703.719484375	220543.6464	211692.100640625	201040.925765625	215686.29121875
44966.9143764063	52572.6373186561	54123.3571783865	48089.8409062507	86726.1233437497	40764.756356544	66333.1834204171	47884.3287656257	58314.069902345	92377.7072109367	56721.3508125011	73286.4825000003
304978.534910088	293436.137413999	278888.847290645	248166.170999999	239017.059600001	279742.414462519	242014.745465645	229940.462400001	274533.82666875	278383.631638387	267759.617400001	273810.682200001
478878.621378451	433751.372323183	458907.485727571	424619.532975	453327.472668434	411521.725151394	411958.863164089	430533.338606248	388063.2009375	404752.899168749	390650.28894375	435689.426493748
427799.347980423	419383.834017056	303786.062726953	333477.5334	426344.694599999	356185.311616407	574286.04926598	360831.869887499	632046.789412499	932572.508793743	564117.430387497	627644.168043746
788913.795656138	728822.554788183	615987.006112534	609160.310549999	561454.985024999	601406.818246684	615987.006112534	574399.4631375	530364.399262499	495498.437981251	526804.906649999	571243.42213125
143953.214431642	164780.488008984	237757.146928124	146312.432278508	108648.471744139	76877.1421751967	126770.926889063	70893.9290554699	76919.2720312507	115571.206226951	102238.532408202	140752.841315626
411308.209763038	398240.369748591	446777.767959951	386454.918093749	328242.088659378	346558.648895501	342506.242836907	355636.361334376	343162.183598439	343406.775318752	357103.911656251	406145.974162498
435992.49831318	572405.795181851	546137.825610258	350648.95078124	388051.505531236	365745.724839218	323757.908280445	352051.546584365	334752.865012492	348077.525142178	328908.715832805	347794.675260483
81786.8445007283	87602.7978874464	83531.6305167437	87165.0544101554	85442.6311792962	86536.5397665481	86391.8056779406	72602.7489128914	76726.1257382815	95724.975921092	79544.6364796875	80938.5105374998
469096.403421731	427687.047813903	443398.204379917	443624.956706254	451821.260756254	390896.327443388	445780.642493003	430647.475293753	458993.026800005	439185.292012504	494510.371134036	435806.34260625
236306.244365018	249380.212750172	232553.494713002	169515.7608375	123240.998770312	208854.093299426	118696.668548559	119535.217003125	169420.740792187	110232.311799514	142340.027878125	128803.321040625
236306.244365018	249380.212750172	232553.494713002	169515.7608375	123240.998770312	208854.093299426	118696.668548559	119535.217003125	169420.740792187	110232.311799514	142340.027878125	128803.321040625
153562.051854481	114953.823316406	108161.097393164	87297.9511464857	97689.2757714861	117043.89283125	104677.648201758	71602.7212441414	153813.253042972	106078.105546877	133950.668994144	106294.55615625
419689.415474941	432744.822520248	427639.559582845	347952.0276375	315029.8998	329131.599560179	342089.891680135	286276.737862499	364423.1295375	288100.156575	361909.349175	368330.579925
81005.8555090495	78101.4963697934	74283.394277496	68054.6236186517	72774.1396700212	72630.7757299127	61930.9753524938	63745.3733200187	61643.3000036126	72941.9440792968	75254.2247273439	84656.5198875002
270831.556878233	271931.454902646	244943.471804904	217636.076212499	243442.012893749	251377.273384886	231206.302045916	211262.896246874	256908.168000001	267226.577371874	244841.104921874	289612.049821874
124803.552225002	130414.611112502	120098.914546875	125437.647939599	123768.109555661	102699.380850002	123344.83115625	127351.967273434	104098.564872069	117267.158346677	110432.825024412	134105.287078125
297336.319754578	266884.120938639	275424.852978514	228507.154540168	342718.986328126	242185.947480473	283059.230566401	252158.548537501	278373.14505	332314.908337502	247148.776050001	340664.529150002
145580.411993987	151426.765987789	141791.801939634	141318.096562504	162980.733552357	135738.46162528	158002.442103498	140830.792781254	149967.738679692	146312.960320316	146678.438156254	149352.371437499
162287.403938083	145141.104835544	146328.93	147919.125041013	153038.974365232	145141.104835544	163705.4904375	156378.006533201	136789.01781445	134674.297441403	146806.114318357	162336.928359375
104196.214417963	119864.818089835	141194.336636705	122576.197734369	78043.2513093721	103288.516541802	97954.0448906204	93526.5604968709	97213.0626843706	76974.1656749972	95185.4864812458	94512.4098439812
316082.732773301	309709.002262667	321914.226356217	304976.676262499	285029.496675	277877.532725952	298330.278481612	295410.10785	256507.374750001	286348.4481	294924.642880284	299836.323187501
489373.481038556	474131.804705179	481596.29099995	403397.093550001	420865.879499999	451741.236374954	408573.76394996	343097.184374999	466087.182412501	446026.339687499	443739.025124999	560930.428661348
852389.107172706	680381.0207597	717551.296874771	1081003.02808797	1977551.935425	690131.631369708	1844860.43064116	872195.49181875	736760.369812501	2438724.67348124	1200297.97738125	2249237.00780623
470273.41024508	578791.804402186	653549.529716026	419603.895974999	449743.764112499	578349.10586834	606115.416212101	435420.714299999	419719.05628125	509900.573324999	541411.282912499	647401.851525001
455288.79412487	497120.264540464	464282.562500389	364682.574506249	329966.700112501	408827.570494917	393803.471660151	283823.8722	414313.930799998	280253.7606	374456.592262501	374861.717999999
455288.79412487	497120.264540464	464282.562500389	364682.574506249	329966.700112501	408827.570494917	393803.471660151	283823.8722	414313.930799998	280253.7606	374456.592262501	374861.717999999
280075.113914063	264316.8482034	276737.014279697	267855.21345	287467.876162499	240727.719065639	276854.499745322	266521.061193751	243504.7395	241871.714493751	231044.585268749	267420.295773658
105529.377499217	103020.506711717	92601.4641750002	92142.632194338	131251.134003519	115800.067285545	110036.788434375	113489.703544339	91809.5308829113	143592.409627738	89974.5702603536	113788.045999435
28631.1479179685	29227.79562523	23266.8129375001	27098.4996562512	33898.4030214864	22885.57296416	29083.5161718751	26340.3096944472	23635.3518457039	31572.7855136736	26378.0637978526	25842.0376757813
662365.326072687	948868.865690672	852829.192694511	678434.803200001	718075.412999998	904088.942289816	768504.948131244	694911.689999998	719891.941312501	1009938.3228	736606.391399998	1074796.7472
277305.832582333	256449.722103245	271786.122775714	259900.263562499	297631.850175	228174.947027937	280634.688430078	245869.789275	257012.482856249	294396.72136875	241017.096065625	278221.0773375
148534.476911134	143515.926436525	135961.456021867	120123.145982808	123687.150314057	125750.911893743	115426.967610871	122067.148345308	137943.167639057	144180.175218746	161595.19638281	149833.413675001
148534.476911134	143515.926436525	135961.456021867	120123.145982808	123687.150314057	125750.911893743	115426.967610871	122067.148345308	137943.167639057	144180.175218746	161595.19638281	149833.413675001
275983.324485653	260467.645662595	279246.086367195	237920.575938063	226275.816318754	252390.663196303	225723.919813488	227796.487127348	216999.724386332	219432.797680082	229925.42625938	252759.963637499
625470.406497572	639813.334098557	660224.98575	516797.745750001	685077.092493752	580753.459687478	621844.054475212	513161.373777744	607275.056849999	702118.811212502	627135.248850001	732793.904906252
625470.406497572	639813.334098557	660224.98575	516797.745750001	685077.092493752	580753.459687478	621844.054475212	513161.373777744	607275.056849999	702118.811212502	627135.248850001	732793.904906252
137089.228496921	161058.40582342	172545.839786704	87725.4729398464	116349.512232426	117512.735796967	136232.891385929	68883.0298084	136736.417915629	186931.450847746	131845.619835063	179840.695546874
137089.228496921	161058.40582342	172545.839786704	87725.4729398464	116349.512232426	117512.735796967	136232.891385929	68883.0298084	136736.417915629	186931.450847746	131845.619835063	179840.695546874
528804.561759443	503507.623852216	542433.76652695	532818.235331251	619012.482412498	439822.266288279	565647.178993356	553630.601700001	479815.374225001	589322.015699999	515839.797	573871.774162499
528804.561759443	503507.623852216	542433.76652695	532818.235331251	619012.482412498	439822.266288279	565647.178993356	553630.601700001	479815.374225001	589322.015699999	515839.797	573871.774162499
